mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	C#orbit-15	C#orbit-16	C#orbit-17	C#orbit-18	C#orbit-19	C#orbit-20	C#orbit-21	C#orbit-22	C#orbit-23	C#orbit-24	C#orbit-25	C#orbit-26	C#orbit-27	C#orbit-28	C#orbit-29	C#orbit-30	C#orbit-31	C#orbit-32	C#orbit-33	C#orbit-34	C#orbit-35	C#orbit-36	C#orbit-37	C#orbit-38	C#orbit-39	C#orbit-40	C#orbit-41	C#orbit-42	C#orbit-43	C#orbit-44	C#orbit-45	C#orbit-46	C#orbit-47	C#orbit-48	C#orbit-49	C#orbit-50	C#orbit-51	C#orbit-52	C#orbit-53	C#orbit-54	C#orbit-55	C#orbit-56	C#orbit-57	C#orbit-58	C#orbit-59	C#orbit-60	C#orbit-61	C#orbit-62	C#orbit-63	C#orbit-64	C#orbit-65	C#orbit-66	C#orbit-67	C#orbit-68	C#orbit-69	C#orbit-70	C#orbit-71	C#orbit-72	cD#class
274	Else Bugge Fougner	10	16	24	21	57	78	9	0	0	28	66	96	0	0	24	115	270	63	150	63	54	0	0	0	187	20	306	109	136	243	159	18	27	0	0	0	0	0	0	9	0	0	0	116	90	4	0	0	0	0	0	0	0	0	0	0	22	111	104	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2
275	Gabriel Smith	4	13	0	6	30	0	9	0	0	27	39	0	0	0	4	53	0	0	47	63	0	0	0	0	102	42	0	53	0	90	0	18	27	0	0	0	0	0	0	9	0	0	0	81	0	3	0	0	0	0	0	0	0	0	0	0	28	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
276	Johan Solbu Braaten	11	27	37	18	26	189	47	36	0	52	75	108	3	9	12	40	182	216	0	75	329	306	60	0	91	0	462	34	364	66	261	145	114	126	0	0	0	0	0	0	27	0	36	150	81	0	6	21	63	0	0	0	0	0	0	0	56	69	66	0	0	0	0	0	0	3	6	18	0	0	0	0	3	1
277	Knut Haraldson	4	13	0	6	30	0	9	0	0	27	39	0	0	0	4	53	0	0	47	63	0	0	0	0	102	42	0	53	0	90	0	18	27	0	0	0	0	0	0	9	0	0	0	81	0	3	0	0	0	0	0	0	0	0	0	0	28	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
278	Anne Britt Bekken	8	48	0	28	148	0	156	0	0	149	336	0	0	0	56	354	0	0	335	961	0	0	144	0	734	821	0	285	0	1032	0	876	1092	0	0	0	0	0	0	18	0	0	0	1043	0	14	0	0	0	0	0	0	2	0	0	0	293	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	2
279	Bente Sollid	8	48	0	28	148	0	156	0	0	149	336	0	0	0	56	354	0	0	335	961	0	0	144	0	734	821	0	285	0	1032	0	876	1092	0	0	0	0	0	0	18	0	0	0	1043	0	14	0	0	0	0	0	0	2	0	0	0	293	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	2
280	Erik Hagen	8	48	0	28	148	0	156	0	0	149	336	0	0	0	56	354	0	0	335	961	0	0	144	0	734	821	0	285	0	1032	0	876	1092	0	0	0	0	0	0	18	0	0	0	1043	0	14	0	0	0	0	0	0	2	0	0	0	293	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1
281	Frode Nordseth	8	48	0	28	148	0	156	0	0	149	336	0	0	0	56	354	0	0	335	961	0	0	144	0	734	821	0	285	0	1032	0	876	1092	0	0	0	0	0	0	18	0	0	0	1043	0	14	0	0	0	0	0	0	2	0	0	0	293	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1
282	Kaare Moursund Gisvold	16	89	70	50	182	800	263	48	0	235	525	409	5	18	85	457	1652	2280	492	1349	2387	944	296	0	908	1069	4334	332	2068	1070	2317	1277	1518	240	2	0	0	0	0	24	40	62	144	1437	619	10	0	40	254	0	0	0	2	0	0	0	397	1294	682	0	10	0	0	0	0	10	20	27	0	0	0	18	90	1
283	Liselott Kilaas	15	55	56	49	168	397	156	0	1	155	371	364	0	0	91	365	1179	555	409	951	1082	0	144	0	764	599	2668	341	1104	1139	1240	876	1092	0	0	0	12	10	0	18	0	0	0	1058	588	14	0	0	0	0	0	8	1	13	0	0	286	1071	672	0	0	0	0	0	0	0	0	0	0	0	0	0	105	2
284	Marit Arnstad	25	52	202	98	179	904	143	528	1	108	340	1531	1	0	241	365	3137	692	384	1021	2519	3712	208	0	746	339	5814	353	1856	1123	3741	531	886	5808	0	0	2	18	11	21	9	0	0	722	2785	17	8	19	0	0	0	8	1	12	0	0	125	993	3642	6	0	0	0	0	0	0	4	0	0	0	0	0	415	2
285	Stig Eide Sivertsen	24	96	212	64	265	1682	241	816	2	234	506	1108	8	0	100	510	4619	3233	495	1272	4169	9612	227	1152	1095	689	8702	519	3999	1401	4363	1142	1279	6264	0	0	8	25	20	79	70	0	0	1326	1413	20	13	144	0	0	0	17	1	24	0	0	371	1171	1696	14	0	0	0	0	0	13	32	0	0	0	0	0	101	1
286	Terje Roll Danielsen	8	48	0	28	148	0	156	0	0	149	336	0	0	0	56	354	0	0	335	961	0	0	144	0	734	821	0	285	0	1032	0	876	1092	0	0	0	0	0	0	18	0	0	0	1043	0	14	0	0	0	0	0	0	2	0	0	0	293	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1
287	Anne Carine Tanum	9	4	20	16	27	20	0	0	0	6	12	70	0	0	14	103	135	0	132	0	0	0	0	0	81	0	60	67	30	81	40	0	0	0	0	0	0	0	0	0	0	0	0	18	60	0	0	0	0	0	0	0	0	0	0	0	4	12	60	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2
288	Bent Pedersen	5	4	0	10	4	0	0	0	0	6	16	0	0	0	10	27	0	0	0	0	0	0	0	0	12	0	0	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1
289	Bente Gudveig Brevik	5	4	0	10	4	0	0	0	0	6	16	0	0	0	10	27	0	0	0	0	0	0	0	0	12	0	0	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2
290	Berit Svendsen	8	32	16	12	103	128	132	0	0	77	96	48	0	0	8	282	412	135	292	1122	528	0	288	0	527	152	384	249	308	309	192	756	396	0	0	2	0	0	0	0	0	0	0	231	36	8	0	0	0	0	0	0	0	0	0	0	111	96	32	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
291	Bjørn Sund	5	4	0	10	4	0	0	0	0	6	16	0	0	0	10	27	0	0	0	0	0	0	0	0	12	0	0	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1
292	Gunilla Kristina Åstrand Berg	5	4	0	10	4	0	0	0	0	6	16	0	0	0	10	27	0	0	0	0	0	0	0	0	12	0	0	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2
293	Jarle Bergo	4	9	0	6	27	0	0	0	0	16	27	0	0	0	4	103	0	0	132	0	0	0	0	0	81	20	0	67	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	14	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
294	Kai Nyland	4	9	0	6	27	0	0	0	0	16	27	0	0	0	4	103	0	0	132	0	0	0	0	0	81	20	0	67	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	14	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
295	Tore Olaf Rimmereid	5	4	0	10	4	0	0	0	0	6	16	0	0	0	10	27	0	0	0	0	0	0	0	0	12	0	0	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1
296	Torill Rambjør	4	9	0	6	27	0	0	0	0	16	27	0	0	0	4	103	0	0	132	0	0	0	0	0	81	20	0	67	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	14	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
297	Anne Cathrine Fodstad	4	4	0	6	17	0	0	0	0	6	12	0	0	0	4	23	0	0	47	0	0	0	0	0	45	0	0	23	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	3	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
298	Finn Olav Berglie	4	4	0	6	17	0	0	0	0	6	12	0	0	0	4	23	0	0	47	0	0	0	0	0	45	0	0	23	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	3	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
299	Gudleik Njå	4	4	0	6	17	0	0	0	0	6	12	0	0	0	4	23	0	0	47	0	0	0	0	0	45	0	0	23	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	3	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
300	Oddvar Fodstad	4	4	0	6	17	0	0	0	0	6	12	0	0	0	4	23	0	0	47	0	0	0	0	0	45	0	0	23	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	3	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
301	Anne Catrine Kleive-Mathisen	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	60	0	0	40	0	0	0	0	0	54	0	0	32	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
302	Eivind Bøe	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	60	0	0	40	0	0	0	0	0	54	0	0	32	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
303	Ellen Merete Kruse Brække	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	60	0	0	40	0	0	0	0	0	54	0	0	32	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
304	Fritz Thorkil Rieber	8	18	16	12	60	72	40	0	0	32	54	48	0	0	8	178	240	0	200	286	160	0	0	0	194	80	216	137	128	178	108	140	120	0	0	0	0	0	0	0	0	0	0	96	36	0	0	0	0	0	0	0	1	0	0	0	28	54	32	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
305	Roy Widar Furulund	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	60	0	0	40	0	0	0	0	0	54	0	0	32	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
306	Anne Cecilie Fagerlie	8	35	16	12	101	138	87	0	1	70	105	48	0	0	8	287	387	244	192	563	338	0	120	0	423	173	414	206	271	301	204	372	261	0	0	0	4	10	0	34	0	0	0	210	36	5	0	0	0	0	0	9	1	6	0	0	72	105	32	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
307	Arnhild Schia	4	15	0	6	54	0	8	0	0	23	45	0	0	0	4	214	0	0	112	16	0	0	0	0	180	72	0	108	0	158	0	16	24	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	2	0	0	0	18	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
308	Audun Wickstrand Iversen	8	37	16	12	85	148	79	0	0	91	111	48	0	0	8	257	340	312	175	557	316	0	120	0	404	183	444	166	364	253	222	356	237	0	0	0	0	0	0	34	0	0	0	273	36	5	0	0	0	0	0	0	1	0	0	0	124	111	32	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
309	Kjell Bråthen	9	36	20	16	131	150	41	0	2	62	134	70	0	0	14	283	518	235	524	288	161	0	0	0	550	267	552	287	249	498	242	130	156	0	0	0	10	11	0	9	0	0	0	235	60	5	0	0	0	0	0	12	0	14	0	0	54	186	60	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1
310	Nils Andreas Foldal	4	28	0	6	84	0	79	0	0	59	84	0	0	0	4	190	0	0	175	557	0	0	120	0	357	239	0	177	0	250	0	356	237	0	0	0	0	0	0	34	0	0	0	177	0	5	0	0	0	0	0	0	1	0	0	0	62	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
311	Nini Eugenie Høegh Nergaard	20	68	143	47	162	971	167	436	1	134	309	616	5	34	54	382	2319	1473	233	946	2314	4438	192	480	673	431	4118	374	1904	742	2037	745	820	2598	0	3	0	4	10	0	35	32	296	615	636	6	4	45	247	0	0	7	1	8	0	0	155	540	658	0	45	25	0	0	0	10	0	116	0	0	0	0	36	2
312	Paal Espen Johnsen	8	28	16	12	92	112	79	0	0	59	84	48	0	0	8	205	368	96	175	557	316	0	120	0	381	143	336	202	236	274	168	356	237	0	0	0	0	0	0	34	0	0	0	177	36	5	0	0	0	0	0	0	1	0	0	0	62	84	32	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
313	Terje Rogne	10	13	32	13	86	84	0	32	1	22	31	80	0	0	8	233	577	28	491	0	0	128	0	0	277	19	190	173	137	182	107	0	0	112	0	0	3	0	4	0	0	0	0	54	48	3	0	0	0	0	0	7	1	4	0	0	18	27	48	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
314	Tore Engebretsen	4	15	0	6	54	0	8	0	0	23	45	0	0	0	4	214	0	0	112	16	0	0	0	0	180	72	0	108	0	158	0	16	24	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	2	0	0	0	18	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
315	Anne Cecilie Underthun Marstein	3	4	0	3	38	0	0	0	0	6	8	0	0	0	1	59	0	0	385	0	0	0	0	0	108	0	0	78	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
316	Jan Pihl Grimnes	7	38	12	9	59	114	385	0	0	78	108	30	3	0	5	217	177	0	55	907	1155	0	2436	0	252	135	324	106	234	173	114	1559	1059	0	0	1	0	0	0	24	96	0	0	228	18	0	2	9	0	0	0	0	0	0	0	0	97	102	16	0	0	0	0	0	0	3	6	0	0	0	0	0	1	1
317	Kristine Birgitte Eiken	3	4	0	3	38	0	0	0	0	6	8	0	0	0	1	59	0	0	385	0	0	0	0	0	108	0	0	78	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
318	Svein Ramsay Goli	3	4	0	3	38	0	0	0	0	6	8	0	0	0	1	59	0	0	385	0	0	0	0	0	108	0	0	78	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
319	Anne Dæhlie	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
320	Camilla Fiskevoll	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
321	Dag Øivind Dvergsten	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
322	Egil Martin Ullebø	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
323	Tarmo Johan Tuominen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
324	Anne Drinkwater	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	234	0	0	101	494	0	0	80	0	364	16	0	221	0	404	0	192	256	0	0	0	0	0	0	12	44	0	0	169	0	6	25	0	0	0	0	0	0	0	0	0	37	160	0	6	0	0	0	0	0	10	20	0	0	0	0	0	15	2
325	Ida Helliesen	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	234	0	0	101	494	0	0	80	0	364	16	0	221	0	404	0	192	256	0	0	0	0	0	0	12	44	0	0	169	0	6	25	0	0	0	0	0	0	0	0	0	37	160	0	6	0	0	0	0	0	10	20	0	0	0	0	0	15	2
326	Kjell Inge Røkke	19	55	129	42	147	749	44	376	0	118	217	520	12	25	48	470	1897	834	405	312	600	3286	0	400	529	371	2758	342	1617	573	1498	162	102	2108	4	0	0	0	0	0	90	20	200	495	496	0	84	126	125	0	0	0	0	0	0	0	168	344	540	0	30	0	0	0	0	6	24	100	0	0	8	0	32	1
327	Lone Fønss Gjørup Schrøder	13	47	41	37	123	273	73	20	0	116	291	174	0	43	49	285	701	250	420	366	488	240	72	0	699	640	1124	282	688	771	520	270	388	60	2	0	0	0	0	24	0	290	80	704	178	1	0	0	359	0	0	0	0	0	0	0	169	569	187	0	0	30	0	0	0	0	0	127	0	0	0	18	35	2
328	Øyvind Eriksen	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	234	0	0	101	494	0	0	80	0	364	16	0	221	0	404	0	192	256	0	0	0	0	0	0	12	44	0	0	169	0	6	25	0	0	0	0	0	0	0	0	0	37	160	0	6	0	0	0	0	0	10	20	0	0	0	0	0	15	1
329	Percy Henrik Mikael Lilius	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	234	0	0	101	494	0	0	80	0	364	16	0	221	0	404	0	192	256	0	0	0	0	0	0	12	44	0	0	169	0	6	25	0	0	0	0	0	0	0	0	0	37	160	0	6	0	0	0	0	0	10	20	0	0	0	0	0	15	1
330	Sarah Elizabeth Ryan	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	234	0	0	101	494	0	0	80	0	364	16	0	221	0	404	0	192	256	0	0	0	0	0	0	12	44	0	0	169	0	6	25	0	0	0	0	0	0	0	0	0	37	160	0	6	0	0	0	0	0	10	20	0	0	0	0	0	15	2
331	Anne Fredriksen	4	16	0	6	42	0	32	0	0	24	48	0	0	0	4	159	0	0	89	166	0	0	0	0	126	64	0	85	0	126	0	96	96	0	0	1	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	16	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
332	Karen Sund	12	16	48	18	51	128	16	64	0	24	48	144	0	0	12	215	408	64	89	134	128	256	0	0	153	16	384	105	192	153	192	48	48	288	0	1	0	0	0	0	0	0	0	72	108	0	0	0	0	0	0	0	0	0	0	0	16	48	96	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
333	Morten Henriksen	4	16	0	6	42	0	32	0	0	24	48	0	0	0	4	159	0	0	89	166	0	0	0	0	126	64	0	85	0	126	0	96	96	0	0	1	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	16	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
334	Rune Valle	4	16	0	6	42	0	32	0	0	24	48	0	0	0	4	159	0	0	89	166	0	0	0	0	126	64	0	85	0	126	0	96	96	0	0	1	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	16	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
335	Sverre Valvik	12	42	48	18	150	334	105	64	1	85	126	144	0	0	12	249	1182	499	481	873	835	664	100	0	574	159	1002	313	674	450	498	404	315	288	1	0	5	5	4	25	0	0	0	255	108	21	0	0	0	0	0	6	0	6	0	0	90	126	96	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
336	Anne Gine Hestetun	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	29	0	0	106	0	0	0	0	0	118	20	0	118	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	4	13	0	0	0	0	0	0	0	0	0	8	186	0	8	0	0	0	0	0	1	12	0	0	0	0	0	70	2
337	Brian Chang	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	29	0	0	106	0	0	0	0	0	118	20	0	118	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	4	13	0	0	0	0	0	0	0	0	0	8	186	0	8	0	0	0	0	0	1	12	0	0	0	0	0	70	1
338	Eli Sætersmoen	10	8	16	29	42	16	0	0	0	12	52	64	2	0	56	29	84	0	106	0	0	0	0	0	118	4	104	118	24	260	8	0	0	0	0	0	0	0	0	0	0	0	0	74	28	4	13	4	0	0	0	0	0	0	0	0	8	144	112	8	0	0	0	0	0	1	12	0	0	0	0	0	70	2
339	Hans Olav Lindal	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	29	0	0	106	0	0	0	0	0	118	20	0	118	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	4	13	0	0	0	0	0	0	0	0	0	8	186	0	8	0	0	0	0	0	1	12	0	0	0	0	0	70	1
340	Magnus Stangeland	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	29	0	0	106	0	0	0	0	0	118	20	0	118	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	4	13	0	0	0	0	0	0	0	0	0	8	186	0	8	0	0	0	0	0	1	12	0	0	0	0	0	70	1
341	Monica Siv Salthella	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	29	0	0	106	0	0	0	0	0	118	20	0	118	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	4	13	0	0	0	0	0	0	0	0	0	8	186	0	8	0	0	0	0	0	1	12	0	0	0	0	0	70	2
342	Oddvar Skjegstad	12	25	30	36	16	163	53	0	0	61	100	141	6	18	61	27	92	50	0	72	371	0	54	0	48	72	497	24	425	60	483	250	160	0	0	0	0	0	0	27	52	26	0	240	133	0	12	14	103	0	0	0	0	0	0	0	128	152	210	0	36	28	0	0	0	3	4	51	0	0	2	2	71	1
343	Oddvar Stangeland	12	25	30	36	21	163	53	0	0	61	100	141	6	18	61	21	132	50	0	72	371	0	54	0	63	72	497	34	425	75	483	250	160	0	0	0	0	0	0	27	52	26	0	240	133	0	12	14	103	0	0	0	0	0	0	0	128	152	210	0	36	28	0	0	0	3	4	51	0	0	2	2	71	1
344	Rune Skarveland	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	29	0	0	106	0	0	0	0	0	118	20	0	118	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	4	13	0	0	0	0	0	0	0	0	0	8	186	0	8	0	0	0	0	0	1	12	0	0	0	0	0	70	1
345	Anne Grete Ellingsen	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	86	0	0	0	32	0	0	0	0	31	0	0	22	0	39	0	16	24	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
346	Hege Eikeland	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	86	0	0	0	32	0	0	0	0	31	0	0	22	0	39	0	16	24	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
347	John Rae Pickard	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	86	0	0	0	32	0	0	0	0	31	0	0	22	0	39	0	16	24	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
348	Scott Irving Kerr	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	86	0	0	0	32	0	0	0	0	31	0	0	22	0	39	0	16	24	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
349	Anne Gro Sundby	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
350	Bo Lundqvist	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
351	Jens Eric Jepsen Christensen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
352	Leif Corinth-Hansen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
353	Morten Helge	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
354	Anne Hjelle	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	34	0	0	66	0	0	0	0	0	26	18	0	12	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	21	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2
355	Jan-Emil Johannessen	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	34	0	0	66	0	0	0	0	0	26	18	0	12	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	21	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1
