mS#id1	mS#id2	mD#data	C#preferential	C#jaccard	C#adamic_adar	D#louvain	D#infomap	cD#class
116	151	train	63	0.0	0	1	1	1
152	375	train	52	0.0625	0.6213349345596119	1	1	1
155	424	train	10	0.16666666666666666	0.48089834696298783	0	1	1
22	208	train	12	0.14285714285714285	0.6213349345596119	1	1	1
1	120	train	22	0.08333333333333333	1.4426950408889634	1	1	1
149	304	train	126	0.15	1.3650142632267737	1	1	1
598	601	train	12	0.0	0	1	1	1
43	331	train	143	0.043478260869565216	0.5581106265512472	1	1	1
55	394	train	18	0.0	0	0	1	1
193	403	train	11	0.0	0	1	1	1
94	319	train	63	0.06666666666666667	0.9102392266268373	0	1	1
194	544	train	36	0.05263157894736842	0.9102392266268373	1	1	1
24	306	train	64	0.0	0	0	1	1
120	139	train	33	0.0	0	1	1	1
143	305	train	77	0.0	0	1	1	1
76	206	train	0	0.0	0	0	0	1
17	95	train	49	0.16666666666666666	0.8069036366755264	1	1	1
118	191	train	14	0.125	0.5138983423697507	1	1	1
155	460	train	5	0.0	0	0	0	1
76	517	train	2	0.0	0	1	1	1
34	152	train	143	0.14285714285714285	1.6769643510224754	1	1	1
149	459	train	54	0.15384615384615385	0.8069036366755264	1	1	1
305	528	train	56	0.0	0	1	1	1
101	277	train	136	0.08695652173913043	2.352934267515801	1	1	1
152	291	train	78	0.1875	2.1454850894410695	1	1	1
118	363	train	14	0.0	0	1	1	1
7	17	train	7	0.0	0	0	0	1
17	316	train	7	0.0	0	0	0	1
69	86	train	81	0.058823529411764705	0.4170323914242463	0	0	1
24	306	train	64	0.0	0	0	1	1
180	412	train	9	0.0	0	1	1	1
116	151	train	63	0.0	0	1	1	1
9	441	train	32	0.058823529411764705	0.6213349345596119	0	0	1
101	612	train	85	0.047619047619047616	0.7213475204444817	0	1	1
82	386	train	33	0.0	0	1	1	1
585	642	train	1	0.0	0	1	1	1
85	380	train	65	0.0	0	1	1	1
376	470	train	12	0.16666666666666666	0.5581106265512472	1	1	1
4	71	train	8	0.2	0.5581106265512472	1	1	1
115	175	train	72	0.3076923076923077	2.115463521387266	1	1	1
34	152	train	143	0.14285714285714285	1.6769643510224754	1	1	1
52	55	train	33	0.07692307692307693	0.9102392266268373	0	1	1
56	107	train	64	0.05263157894736842	0.45511961331341866	0	1	1
24	374	train	96	0.047619047619047616	0.7213475204444817	0	1	1
85	380	train	65	0.0	0	1	1	1
152	667	train	26	0.0	0	0	0	1
7	316	train	1	0.0	0	0	0	1
69	173	train	45	0.16666666666666666	1.631586747071319	0	0	1
343	383	train	0	0	0	0	0	1
24	56	train	64	0.05263157894736842	0.9102392266268373	0	1	1
115	175	train	72	0.3076923076923077	2.115463521387266	1	1	1
285	320	train	0	0.0	0	0	0	1
115	395	train	16	0.0	0	1	1	1
315	363	train	14	0.0	0	1	1	1
21	357	train	0	0.0	0	0	0	1
77	95	train	63	0.06666666666666667	0.4170323914242463	1	1	1
511	514	train	4	0.3333333333333333	0.7213475204444817	1	1	1
86	501	train	18	0.1	0.9102392266268373	1	1	1
120	421	train	66	0.3076923076923077	2.225180368593195	1	0	1
75	506	train	18	0.125	0.48089834696298783	0	0	1
196	223	train	1	0.0	0	1	1	1
330	355	train	20	0.125	0.45511961331341866	0	0	1
116	308	train	27	0.09090909090909091	0.4170323914242463	0	1	1
94	330	train	45	0.0	0	0	0	1
43	495	train	104	0.05	0.5581106265512472	1	1	1
77	94	train	81	0.0	0	1	1	1
94	382	train	18	0.0	0	1	1	1
380	393	train	15	0.3333333333333333	1.8204784532536746	1	1	1
263	558	train	32	0.2	2.0008056674402104	1	1	1
149	309	train	27	0.0	0	1	1	1
120	421	train	66	0.3076923076923077	2.225180368593195	1	0	1
34	291	train	66	0.0625	0.5138983423697507	1	1	1
94	329	train	99	0.0	0	1	1	1
554	570	train	30	0.2222222222222222	1.072008968920998	1	1	1
527	593	train	0	0.0	0	0	0	1
94	95	train	63	0.14285714285714285	0.7797424905025602	1	1	1
190	199	train	3	0.0	0	1	1	1
16	324	train	0	0.0	0	0	0	1
450	470	train	0	0.0	0	0	0	1
30	459	train	48	0.07692307692307693	0.6213349345596119	1	1	1
497	604	train	42	0.3	1.800780495670471	1	1	1
143	355	train	44	0.0	0	0	1	1
82	386	train	33	0.0	0	1	1	1
291	470	train	18	0.125	0.5581106265512472	1	1	1
445	448	train	6	0.0	0	1	1	1
211	390	train	1	0.0	0	1	1	1
458	601	train	12	0.0	0	0	1	1
107	304	train	224	0.07142857142857142	1.270912986849078	1	1	1
94	143	train	99	0.05263157894736842	0.7213475204444817	1	1	1
94	340	train	81	0.058823529411764705	0.3898712452512801	1	1	1
149	309	train	27	0.0	0	1	1	1
31	40	train	20	0.2857142857142857	1.0383673259838582	1	1	1
43	478	train	39	0.0	0	1	1	1
37	107	train	160	0.13043478260869565	1.89224792140869	1	1	1
76	206	train	0	0.0	0	0	0	1
74	625	train	2	0.0	0	0	0	1
59	120	train	22	0.08333333333333333	0.7213475204444817	1	1	1
76	206	train	0	0.0	0	0	0	1
24	284	train	0	0.0	0	0	0	1
39	576	train	4	0.0	0	1	1	1
75	116	train	54	0.0	0	1	1	1
30	73	train	104	0.10526315789473684	0.6989323801259548	1	1	1
22	208	train	12	0.14285714285714285	0.6213349345596119	1	1	1
94	143	train	99	0.05263157894736842	0.7213475204444817	1	1	1
39	124	train	4	0.25	0.5138983423697507	0	1	1
133	195	train	0	0.0	0	0	0	1
44	248	train	0	0.0	0	0	0	1
23	150	train	20	0.0	0	1	1	1
348	395	train	10	0.0	0	1	1	1
9	30	train	128	0.09090909090909091	2.164042561333445	1	1	1
82	397	train	44	0.0	0	1	1	1
74	197	train	2	0.0	0	0	0	1
133	165	train	0	0.0	0	0	0	1
116	151	train	63	0.0	0	1	1	1
23	84	train	30	0.1	1.4426950408889634	1	1	1
43	609	train	104	0.10526315789473684	1.0764545478730305	1	1	1
76	206	train	0	0.0	0	0	0	1
94	382	train	18	0.0	0	1	1	1
152	315	train	91	0.0	0	1	1	1
149	419	train	27	0.0	0	1	1	1
24	306	train	64	0.0	0	0	1	1
41	351	train	8	0.5	1.391137573589825	1	1	1
24	451	train	48	0.05555555555555555	0.7213475204444817	0	1	1
343	357	train	0	0	0	0	0	1
346	351	train	8	0.5	1.391137573589825	1	1	1
52	263	train	44	0.0	0	0	1	1
573	650	train	13	0.0	0	1	1	1
73	101	train	221	0.07142857142857142	1.0383673259838582	0	1	1
56	107	train	64	0.05263157894736842	0.45511961331341866	0	1	1
59	200	train	2	0.0	0	1	1	1
34	85	train	143	0.14285714285714285	1.6491316192991132	1	1	1
340	496	train	27	0.09090909090909091	0.3898712452512801	1	1	1
424	461	train	2	0.0	0	0	0	1
44	125	train	0	0.0	0	0	0	1
450	470	train	0	0.0	0	0	0	1
85	291	train	78	0.11764705882352941	1.0277966847395015	1	1	1
43	495	train	104	0.05	0.5581106265512472	1	1	1
101	484	train	136	0.0	0	1	1	1
104	170	train	5	0.0	0	1	1	1
94	216	train	9	0.0	0	0	1	1
34	152	train	143	0.14285714285714285	1.6769643510224754	1	1	1
173	228	train	10	0.4	1.3001104718781173	1	1	1
343	357	train	0	0	0	0	0	1
322	356	train	0	0.0	0	0	0	1
75	323	train	18	0.0	0	1	1	1
29	43	train	39	0.0	0	1	1	1
59	86	train	18	0.0	0	1	1	1
448	460	train	1	0.0	0	0	0	1
143	496	train	33	0.0	0	1	1	1
301	336	train	4	0.0	0	1	1	1
329	449	train	11	0.0	0	1	1	1
37	69	train	90	0.0	0	0	0	1
14	294	train	84	0.05555555555555555	0.5138983423697507	0	1	1
305	363	train	14	0.125	0.3898712452512801	1	1	1
82	103	train	33	0.0	0	0	1	1
77	94	train	81	0.0	0	1	1	1
24	567	train	32	0.125	2.164042561333445	0	1	1
94	460	train	9	0.0	0	0	0	1
34	560	train	33	0.07692307692307693	0.5138983423697507	1	1	1
315	478	train	21	0.1111111111111111	0.48089834696298783	1	1	1
43	315	train	91	0.25	2.8080538808292195	1	1	1
115	165	train	64	0.3333333333333333	2.5705831347006844	1	1	1
25	356	train	8	0.5	2.0008056674402104	1	1	1
43	478	train	39	0.0	0	1	1	1
34	152	train	143	0.14285714285714285	1.6769643510224754	1	1	1
118	191	train	14	0.125	0.5138983423697507	1	1	1
197	304	train	14	0.0	0	1	1	1
143	448	train	11	0.0	0	0	1	1
37	107	train	160	0.13043478260869565	1.89224792140869	1	1	1
9	30	train	128	0.09090909090909091	2.164042561333445	1	1	1
101	601	train	51	0.1111111111111111	1.2022458674074694	1	1	1
59	421	train	12	0.0	0	1	0	1
94	330	train	45	0.0	0	0	0	1
107	579	train	80	0.16666666666666666	2.0486191384955657	1	1	1
101	458	train	68	0.0	0	0	1	1
64	160	train	27	0.0	0	0	1	1
30	459	train	48	0.07692307692307693	0.6213349345596119	1	1	1
2	76	train	2	0.0	0	1	1	1
69	173	train	45	0.16666666666666666	1.631586747071319	0	0	1
17	316	train	7	0.0	0	0	0	1
14	294	train	84	0.05555555555555555	0.5138983423697507	0	1	1
145	210	train	20	0.0	0	1	1	1
30	309	train	24	0.0	0	1	1	1
34	43	train	143	0.043478260869565216	0.5138983423697507	1	1	1
291	470	train	18	0.125	0.5581106265512472	1	1	1
43	291	train	78	0.0	0	1	1	1
52	454	train	11	0.0	0	0	1	1
82	279	train	55	0.06666666666666667	0.5138983423697507	1	1	1
558	621	train	16	0.0	0	0	1	1
149	640	train	27	0.0	0	1	1	1
75	593	train	18	0.125	0.48089834696298783	0	1	1
94	329	train	99	0.0	0	1	1	1
76	407	train	4	0.3333333333333333	0.7213475204444817	1	1	1
14	35	train	48	0.06666666666666667	0.6213349345596119	1	1	1
143	305	train	77	0.0	0	1	1	1
31	66	train	0	0.0	0	0	0	1
101	160	train	51	0.0	0	0	1	1
34	94	train	99	0.0	0	1	1	1
94	143	train	99	0.05263157894736842	0.7213475204444817	1	1	1
120	421	train	66	0.3076923076923077	2.225180368593195	1	0	1
152	291	train	78	0.1875	2.1454850894410695	1	1	1
30	61	train	32	0.0	0	1	1	1
149	304	train	126	0.15	1.3650142632267737	1	1	1
94	155	train	45	0.0	0	0	1	1
143	329	train	121	0.2222222222222222	3.5881801303300334	1	1	1
23	290	train	10	0.0	0	1	1	1
97	121	train	6	0.0	0	1	1	1
107	193	train	176	0.17391304347826086	2.2546011649712225	1	1	1
94	109	train	63	0.0	0	1	1	1
120	326	train	99	0.1111111111111111	1.391137573589825	0	0	1
149	419	train	27	0.0	0	1	1	1
64	484	train	72	0.21428571428571427	2.2507707780671433	1	1	1
194	544	train	36	0.05263157894736842	0.9102392266268373	1	1	1
43	477	train	65	0.058823529411764705	0.9102392266268373	1	1	1
57	174	train	4	0.0	0	1	1	1
149	613	train	9	0.0	0	1	1	1
143	355	train	44	0.0	0	0	1	1
24	458	train	64	0.0	0	0	1	1
77	94	train	81	0.0	0	1	1	1
94	329	train	99	0.0	0	1	1	1
43	315	train	91	0.25	2.8080538808292195	1	1	1
329	330	train	55	0.0	0	0	0	1
357	383	train	0	0	0	0	0	1
94	330	train	45	0.0	0	0	0	1
382	486	train	10	0.16666666666666666	0.4170323914242463	1	1	1
115	395	train	16	0.0	0	1	1	1
155	319	train	35	0.09090909090909091	0.45511961331341866	0	1	1
52	454	train	11	0.0	0	0	1	1
305	528	train	56	0.0	0	1	1	1
594	638	train	2	0.0	0	1	1	1
77	94	train	81	0.0	0	1	1	1
65	298	train	4	0.0	0	1	1	1
44	336	train	14	0.125	0.9102392266268373	1	1	1
399	442	train	18	0.0	0	1	1	1
193	306	train	44	0.07142857142857142	1.4426950408889634	0	1	1
120	326	train	99	0.1111111111111111	1.391137573589825	0	0	1
43	152	train	169	0.08333333333333333	0.9360179602764065	1	1	1
175	203	train	45	0.07692307692307693	0.5581106265512472	1	1	1
77	94	train	81	0.0	0	1	1	1
59	429	train	4	0.0	0	1	1	1
36	209	train	7	0.0	0	0	0	1
14	497	train	84	0.05555555555555555	0.5581106265512472	0	1	1
23	290	train	10	0.0	0	1	1	1
175	195	train	9	0.0	0	1	1	1
94	143	train	99	0.05263157894736842	0.7213475204444817	1	1	1
14	294	train	84	0.05555555555555555	0.5138983423697507	0	1	1
14	372	train	60	0.0	0	0	1	1
107	459	train	96	0.1	0.7777061516464872	1	1	1
222	351	train	16	0.3333333333333333	1.1022332815225997	1	1	1
7	17	train	7	0.0	0	0	0	1
149	304	train	126	0.15	1.3650142632267737	1	1	1
94	382	train	18	0.0	0	1	1	1
56	402	train	16	0.0	0	1	1	1
34	331	train	121	0.047619047619047616	0.6213349345596119	1	1	1
94	355	train	36	0.08333333333333333	0.6213349345596119	0	1	1
152	580	train	26	0.0	0	0	0	1
14	36	train	84	0.0	0	0	1	1
149	654	train	18	0.1	1.4426950408889634	1	1	1
2	76	train	2	0.0	0	1	1	1
264	305	train	7	0.0	0	1	1	1
272	538	train	1	0.0	0	0	0	1
143	329	train	121	0.2222222222222222	3.5881801303300334	1	1	1
7	316	train	1	0.0	0	0	0	1
77	94	train	81	0.0	0	1	1	1
24	566	train	48	0.0	0	0	1	1
193	306	train	44	0.07142857142857142	1.4426950408889634	0	1	1
294	554	train	42	0.18181818181818182	1.179445561110859	1	1	1
96	349	train	2	0.0	0	1	1	1
343	383	train	0	0	0	0	0	1
37	107	train	160	0.13043478260869565	1.89224792140869	1	1	1
115	175	train	72	0.3076923076923077	2.115463521387266	1	1	1
82	397	train	44	0.0	0	1	1	1
222	351	train	16	0.3333333333333333	1.1022332815225997	1	1	1
73	107	train	208	0.16	1.7528491696219806	1	1	1
34	436	train	11	0.0	0	0	0	1
149	304	train	126	0.15	1.3650142632267737	1	1	1
101	381	train	51	0.0	0	0	1	1
101	601	train	51	0.1111111111111111	1.2022458674074694	1	1	1
52	263	train	44	0.0	0	0	1	1
380	516	train	15	0.3333333333333333	1.8204784532536746	1	1	1
12	185	train	0	0.0	0	0	0	1
94	254	train	45	0.07692307692307693	0.3898712452512801	0	1	1
24	194	train	288	0.13333333333333333	1.824423843404095	1	1	1
374	553	train	6	0.16666666666666666	0.7213475204444817	1	1	1
153	181	train	6	0.0	0	1	1	1
175	203	train	45	0.07692307692307693	0.5581106265512472	1	1	1
23	236	train	25	0.25	1.1383799118687281	1	1	1
304	419	train	42	0.0	0	1	1	1
23	290	train	10	0.0	0	1	1	1
432	433	train	0	0.0	0	0	0	1
107	550	train	64	0.17647058823529413	1.9486065526106955	1	1	1
56	64	train	36	0.18181818181818182	1.365358839940256	1	1	1
193	557	train	11	0.0	0	0	1	1
2	76	train	2	0.0	0	1	1	1
24	107	train	256	0.14285714285714285	2.936699706356169	1	1	1
143	340	train	99	0.05263157894736842	0.7213475204444817	1	1	1
69	173	train	45	0.16666666666666666	1.631586747071319	0	0	1
94	330	train	45	0.0	0	0	0	1
94	95	train	63	0.14285714285714285	0.7797424905025602	1	1	1
34	291	train	66	0.0625	0.5138983423697507	1	1	1
34	43	train	143	0.043478260869565216	0.5138983423697507	1	1	1
43	331	train	143	0.043478260869565216	0.5581106265512472	1	1	1
64	152	train	117	0.0	0	0	0	1
329	330	train	55	0.0	0	0	0	1
291	376	train	24	0.25	1.072008968920998	1	1	1
272	538	train	1	0.0	0	0	0	1
164	277	train	16	0.0	0	1	1	1
143	329	train	121	0.2222222222222222	3.5881801303300334	1	1	1
165	175	train	72	0.3076923076923077	2.2816788426334584	1	1	1
101	587	train	34	0.0	0	0	1	1
64	89	train	27	0.0	0	1	1	1
208	281	train	4	0.0	0	0	0	1
34	560	train	33	0.07692307692307693	0.5138983423697507	1	1	1
34	85	train	143	0.14285714285714285	1.6491316192991132	1	1	1
194	418	train	36	0.1111111111111111	1.344533708530089	1	1	1
94	103	train	27	0.0	0	1	1	1
43	486	train	65	0.058823529411764705	0.48089834696298783	1	1	1
165	259	train	24	0.0	0	1	1	1
94	329	train	99	0.0	0	1	1	1
34	152	train	143	0.14285714285714285	1.6769643510224754	1	1	1
598	612	train	20	0.0	0	0	1	1
133	348	train	0	0.0	0	0	0	1
94	143	train	99	0.05263157894736842	0.7213475204444817	1	1	1
173	228	train	10	0.4	1.3001104718781173	1	1	1
262	294	train	28	0.1	1.4426950408889634	1	1	1
272	310	train	0	0.0	0	0	0	1
77	94	train	81	0.0	0	1	1	1
451	452	train	12	0.0	0	1	1	1
497	570	train	35	0.3333333333333333	1.6743318796537416	1	1	1
315	609	train	56	0.15384615384615385	0.8449908585646988	1	1	1
34	68	train	66	0.0	0	0	1	1
75	151	train	42	0.08333333333333333	1.4426950408889634	1	1	1
143	329	train	121	0.2222222222222222	3.5881801303300334	1	1	1
478	495	train	24	0.0	0	1	1	1
305	329	train	77	0.058823529411764705	0.43429448190325176	1	1	1
294	653	train	35	0.09090909090909091	0.5581106265512472	1	1	1
43	495	train	104	0.05	0.5581106265512472	1	1	1
33	94	train	90	0.1875	2.021457992322599	1	1	1
151	360	train	7	0.0	0	1	1	1
24	306	train	64	0.0	0	0	1	1
43	495	train	104	0.05	0.5581106265512472	1	1	1
7	280	train	1	0.0	0	0	0	1
424	460	train	2	0.0	0	0	0	1
120	421	train	66	0.3076923076923077	2.225180368593195	1	0	1
9	184	train	48	0.05555555555555555	0.7213475204444817	0	0	1
143	330	train	55	0.0	0	0	0	1
7	17	train	7	0.0	0	0	0	1
64	475	train	27	0.09090909090909091	0.35295612386476116	1	1	1
43	94	train	117	0.0	0	1	1	1
294	406	train	14	0.0	0	1	1	1
24	566	train	48	0.0	0	0	1	1
34	338	train	55	0.0	0	1	1	1
14	406	train	24	0.07692307692307693	0.5581106265512472	0	1	1
34	450	train	0	0.0	0	0	0	1
74	197	train	2	0.0	0	0	0	1
149	304	train	126	0.15	1.3650142632267737	1	1	1
1	134	train	4	0.0	0	1	1	1
155	461	train	5	0.0	0	0	0	1
115	400	train	56	0.15384615384615385	1.179445561110859	1	1	1
143	586	train	33	0.07692307692307693	0.7213475204444817	0	1	1
34	470	train	33	0.0	0	1	1	1
566	567	train	6	0.0	0	1	1	1
52	558	train	88	0.11764705882352941	2.8853900817779268	0	1	1
115	348	train	40	0.18181818181818182	1.179445561110859	1	1	1
73	107	train	208	0.16	1.7528491696219806	1	1	1
63	348	train	45	0.07692307692307693	0.6213349345596119	1	1	1
33	94	train	90	0.1875	2.021457992322599	1	1	1
52	263	train	44	0.0	0	0	1	1
77	94	train	81	0.0	0	1	1	1
101	642	train	17	0.0	0	0	0	1
343	357	train	0	0	0	0	0	1
34	331	train	121	0.047619047619047616	0.6213349345596119	1	1	1
294	487	train	21	0.0	0	0	1	1
115	348	train	40	0.18181818181818182	1.179445561110859	1	1	1
52	193	train	121	0.1	0.750545005473521	1	1	1
94	143	train	99	0.05263157894736842	0.7213475204444817	1	1	1
37	107	train	160	0.13043478260869565	1.89224792140869	1	1	1
152	455	train	65	0.0	0	0	0	1
173	578	train	0	0.0	0	0	0	1
206	407	train	0	0.0	0	0	0	1
143	355	train	44	0.0	0	0	1	1
149	613	train	9	0.0	0	1	1	1
155	424	train	10	0.16666666666666666	0.48089834696298783	0	1	1
41	346	train	4	1.0	1.391137573589825	1	1	1
208	281	train	4	0.0	0	0	0	1
94	155	train	45	0.0	0	0	1	1
52	107	train	176	0.08	1.0383673259838582	1	1	1
151	525	train	7	0.0	0	1	1	1
94	143	train	99	0.05263157894736842	0.7213475204444817	1	1	1
34	436	train	11	0.0	0	0	0	1
94	329	train	99	0.0	0	1	1	1
14	262	train	48	0.06666666666666667	0.5581106265512472	0	1	1
43	305	train	91	0.05263157894736842	0.45511961331341866	1	1	1
69	228	train	18	0.1	0.9102392266268373	0	0	1
496	573	train	39	0.06666666666666667	0.48089834696298783	0	1	1
210	518	train	4	0.0	0	1	1	1
115	395	train	16	0.0	0	1	1	1
149	304	train	126	0.15	1.3650142632267737	1	1	1
34	291	train	66	0.0625	0.5138983423697507	1	1	1
75	371	train	18	0.125	0.48089834696298783	1	1	1
329	330	train	55	0.0	0	0	0	1
94	319	train	63	0.06666666666666667	0.9102392266268373	0	1	1
86	119	train	99	0.05263157894736842	1.4426950408889634	1	1	1
1	120	train	22	0.08333333333333333	1.4426950408889634	1	1	1
22	281	train	12	0.0	0	0	0	1
76	408	train	4	0.0	0	1	1	1
115	195	train	8	0.0	0	1	1	1
604	668	train	36	0.5	2.3779031460485864	1	1	1
143	449	train	11	0.0	0	1	1	1
541	542	train	6	0.25	0.7213475204444817	1	1	1
407	517	train	2	0.0	0	1	1	1
149	247	train	45	0.0	0	1	1	1
120	421	train	66	0.3076923076923077	2.225180368593195	1	0	1
14	262	train	48	0.06666666666666667	0.5581106265512472	0	1	1
315	363	train	14	0.0	0	1	1	1
143	329	train	121	0.2222222222222222	3.5881801303300334	1	1	1
101	601	train	51	0.1111111111111111	1.2022458674074694	1	1	1
94	103	train	27	0.0	0	1	1	1
33	57	train	40	0.0	0	1	1	1
539	630	train	12	0.0	0	1	1	1
330	355	train	20	0.125	0.45511961331341866	0	0	1
39	151	train	28	0.0	0	0	1	1
116	360	train	9	0.0	0	1	1	1
34	375	train	44	0.07142857142857142	0.6213349345596119	1	1	1
120	421	train	66	0.3076923076923077	2.225180368593195	1	0	1
149	533	train	18	0.0	0	1	1	1
34	331	train	121	0.047619047619047616	0.6213349345596119	1	1	1
94	329	train	99	0.0	0	1	1	1
59	86	train	18	0.0	0	1	1	1
262	294	train	28	0.1	1.4426950408889634	1	1	1
194	520	train	36	0.05263157894736842	0.45511961331341866	0	1	1
315	477	train	35	0.2	1.391137573589825	1	1	1
458	601	train	12	0.0	0	0	1	1
306	567	train	8	0.0	0	1	1	1
14	294	train	84	0.05555555555555555	0.5138983423697507	0	1	1
107	459	train	96	0.1	0.7777061516464872	1	1	1
52	577	train	22	0.0	0	0	1	1
41	351	train	8	0.5	1.391137573589825	1	1	1
436	455	train	5	0.0	0	0	0	1
197	304	train	14	0.0	0	1	1	1
14	372	train	60	0.0	0	0	1	1
371	534	train	24	0.0	0	0	1	1
331	375	train	44	0.15384615384615385	1.179445561110859	1	1	1
423	481	train	21	0.25	1.072008968920998	1	1	1
120	555	train	44	0.07142857142857142	0.3789231816899512	0	0	1
590	634	train	6	0.25	0.4170323914242463	1	1	1
330	355	train	20	0.125	0.45511961331341866	0	0	1
539	608	train	12	0.4	0.930930733793997	1	1	1
43	94	train	117	0.0	0	1	1	1
448	449	train	1	0.0	0	0	1	1
481	508	train	14	0.125	0.4170323914242463	1	1	1
85	254	train	65	0.058823529411764705	0.45511961331341866	0	1	1
452	557	train	4	0.0	0	1	1	1
34	135	train	0	0.0	0	0	0	1
94	340	train	81	0.058823529411764705	0.3898712452512801	1	1	1
155	460	train	5	0.0	0	0	0	1
120	149	train	99	0.0	0	0	0	1
59	120	train	22	0.08333333333333333	0.7213475204444817	1	1	1
14	294	train	84	0.05555555555555555	0.5138983423697507	0	1	1
101	160	train	51	0.0	0	0	1	1
155	424	train	10	0.16666666666666666	0.48089834696298783	0	1	1
69	311	train	27	0.09090909090909091	0.4170323914242463	0	0	1
97	121	train	6	0.0	0	1	1	1
540	584	train	16	0.0	0	1	1	1
69	578	train	0	0.0	0	0	0	1
94	305	train	63	0.06666666666666667	0.3898712452512801	1	1	1
82	386	train	33	0.0	0	1	1	1
143	329	train	121	0.2222222222222222	3.5881801303300334	1	1	1
76	206	train	0	0.0	0	0	0	1
115	348	train	40	0.18181818181818182	1.179445561110859	1	1	1
175	400	train	63	0.45454545454545453	3.269130348848556	1	1	1
394	558	train	48	0.16666666666666666	1.279458146995729	1	1	1
43	331	train	143	0.043478260869565216	0.5581106265512472	1	1	1
329	330	train	55	0.0	0	0	0	1
24	553	train	16	0.0625	0.7213475204444817	0	1	1
34	152	train	143	0.14285714285714285	1.6769643510224754	1	1	1
77	94	train	81	0.0	0	1	1	1
14	497	train	84	0.05555555555555555	0.5581106265512472	0	1	1
73	107	train	208	0.16	1.7528491696219806	1	1	1
43	315	train	91	0.25	2.8080538808292195	1	1	1
31	119	train	55	0.06666666666666667	0.7213475204444817	1	1	1
43	291	train	78	0.0	0	1	1	1
315	477	train	35	0.2	1.391137573589825	1	1	1
194	544	train	36	0.05263157894736842	0.9102392266268373	1	1	1
41	222	train	8	0.2	0.48089834696298783	1	1	1
30	459	train	48	0.07692307692307693	0.6213349345596119	1	1	1
193	452	train	44	0.0	0	0	1	1
59	120	train	22	0.08333333333333333	0.7213475204444817	1	1	1
311	326	train	27	0.0	0	0	0	1
343	383	train	0	0	0	0	0	1
94	424	train	18	0.0	0	0	1	1
193	306	train	44	0.07142857142857142	1.4426950408889634	0	1	1
41	351	train	8	0.5	1.391137573589825	1	1	1
24	193	train	176	0.22727272727272727	2.227440018798256	1	1	1
34	152	train	143	0.14285714285714285	1.6769643510224754	1	1	1
73	149	train	117	0.1	1.0383673259838582	1	1	1
94	551	train	36	0.0	0	1	0	1
220	246	train	6	0.25	1.4426950408889634	1	1	1
44	398	train	7	0.0	0	0	1	1
326	443	train	45	0.0	0	1	1	1
304	555	train	56	0.0	0	1	1	1
115	348	train	40	0.18181818181818182	1.179445561110859	1	1	1
497	554	train	42	0.18181818181818182	1.179445561110859	1	1	1
173	578	train	0	0.0	0	0	0	1
34	152	train	143	0.14285714285714285	1.6769643510224754	1	1	1
34	44	train	77	0.058823529411764705	0.7213475204444817	1	1	1
94	143	train	99	0.05263157894736842	0.7213475204444817	1	1	1
584	610	train	4	0.0	0	1	1	1
12	185	train	0	0.0	0	0	0	1
424	460	train	2	0.0	0	0	0	1
152	265	train	52	0.0625	0.6213349345596119	1	1	1
94	155	train	45	0.0	0	0	1	1
133	175	train	0	0.0	0	0	0	1
149	419	train	27	0.0	0	1	1	1
331	477	train	55	0.14285714285714285	1.1022332815225997	1	1	1
329	330	train	55	0.0	0	0	0	1
43	375	train	52	0.0	0	1	1	1
315	609	train	56	0.15384615384615385	0.8449908585646988	1	1	1
478	495	train	24	0.0	0	1	1	1
291	470	train	18	0.125	0.5581106265512472	1	1	1
222	351	train	16	0.3333333333333333	1.1022332815225997	1	1	1
165	175	train	72	0.3076923076923077	2.2816788426334584	1	1	1
76	407	train	4	0.3333333333333333	0.7213475204444817	1	1	1
355	445	train	24	0.0	0	1	1	1
24	284	train	0	0.0	0	0	0	1
152	291	train	78	0.1875	2.1454850894410695	1	1	1
101	662	train	17	0.0	0	0	1	1
94	143	train	99	0.05263157894736842	0.7213475204444817	1	1	1
43	305	train	91	0.05263157894736842	0.45511961331341866	1	1	1
567	652	train	4	0.0	0	1	1	1
14	294	train	84	0.05555555555555555	0.5138983423697507	0	1	1
2	206	train	0	0.0	0	0	0	1
246	288	train	4	0.3333333333333333	0.9102392266268373	1	1	1
69	228	train	18	0.1	0.9102392266268373	0	0	1
77	94	train	81	0.0	0	1	1	1
143	305	train	77	0.0	0	1	1	1
305	363	train	14	0.125	0.3898712452512801	1	1	1
101	277	train	136	0.08695652173913043	2.352934267515801	1	1	1
116	323	train	27	0.09090909090909091	0.9102392266268373	1	1	1
305	315	train	49	0.16666666666666666	1.013230239864666	1	1	1
115	175	train	72	0.3076923076923077	2.115463521387266	1	1	1
30	73	train	104	0.10526315789473684	0.6989323801259548	1	1	1
115	165	train	64	0.3333333333333333	2.5705831347006844	1	1	1
6	425	train	4	0.0	0	0	0	1
94	329	train	99	0.0	0	1	1	1
77	95	train	63	0.06666666666666667	0.4170323914242463	1	1	1
115	133	train	0	0.0	0	0	0	1
34	43	train	143	0.043478260869565216	0.5138983423697507	1	1	1
343	357	train	0	0	0	0	0	1
550	579	train	20	0.2857142857142857	1.270912986849078	1	1	1
173	311	train	15	0.0	0	1	1	1
120	326	train	99	0.1111111111111111	1.391137573589825	0	0	1
294	554	train	42	0.18181818181818182	1.179445561110859	1	1	1
522	654	train	4	0.0	0	1	1	1
