mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
392	Gyrid Skalleberg Ingerø	0.020479642	-1.1289089	-0.011438011	0.52690595	0.431803	-0.74911743	-0.8395403	-0.6755718	0.04149751	0.3760641	-0.13951237	-0.99111056	-0.9486986	-2.1363652	-0.059906043	-0.33124676	0.833496	0.21511184	-0.017743576	0.23661838	0.41047823	1.3262904	-0.56561565	0.17956665	-1.510107	-0.36386475	-0.84818023	0.2633979	0.22709401	-0.4952806	0.2647867	1.1363846	2
393	Harald Niclas Tøsti	-0.13862945	-1.0370349	0.31950834	0.69368917	0.27147573	-0.10710361	-0.90388054	-0.2857381	0.3759565	0.7376319	0.017072918	-0.61590827	-0.5929987	-1.6877284	-0.25735295	-0.6557494	0.7714643	0.43238628	0.29046538	0.20948838	0.4479409	1.3448542	0.13046625	-0.4633594	-1.0780915	-0.32495302	-0.7860995	0.31769988	0.122888	-0.5127603	0.16684087	1.3447421	1
394	Narve Reiten	0.21588255	-1.0348971	0.18482865	0.67582923	0.324244	-0.6390671	-0.9727255	-0.69597954	0.15054038	0.6003626	-0.17595552	-0.9809072	-0.6559313	-2.3702788	-0.029747711	-0.5446394	0.6469962	0.3695889	0.0025480634	0.0016223455	0.49553487	1.3604648	-0.033038866	-0.014446375	-1.3045443	-0.3768449	-0.7492666	0.32770124	0.269864	-0.56578684	0.0766116	1.2221754	1
395	Anne Sofie Nilsen	-0.022665994	-0.5114471	-0.117148936	1.8770158	1.0448773	-0.76609814	0.5746089	-0.7501591	-1.0156379	1.3996662	-0.39416006	-0.20858216	-0.15127966	-1.4089385	-0.25822952	0.9066737	-0.11999748	-0.9148979	-0.93087417	1.6122056	-0.04026842	2.423985	0.041421797	-0.6499332	0.10425048	0.020299664	-0.24555634	0.3464045	0.6807114	0.63204944	0.7048429	0.59196335	2
396	Hilde Rolandsen	-0.038233694	-0.5244727	-0.0799934	1.7956281	1.0282735	-0.7502156	0.6333927	-0.8156614	-0.99060553	1.3974125	-0.35782096	-0.16041917	-0.11676075	-1.4165323	-0.27262434	0.88564205	-0.14448386	-0.872632	-0.8868035	1.7144823	-0.099373296	2.4312303	0.037309915	-0.629896	0.11122797	0.013634808	-0.25151673	0.24856266	0.67497236	0.6002686	0.7728018	0.58219075	2
397	Kjerstin Elisabeth Rasmussen Braathen	0.04860185	-0.54302543	-0.11540711	1.8909268	1.0335579	-0.75112146	0.6114864	-0.7704423	-0.9958337	1.4063846	-0.45900133	-0.1901338	-0.09601473	-1.3924937	-0.23327981	0.91378486	-0.087066166	-0.84386694	-0.9194731	1.6595727	-0.066584766	2.386374	0.060859513	-0.65861493	0.13313141	0.006045631	-0.21704805	0.2845185	0.71864426	0.6581074	0.7211553	0.5616475	2
398	Pål Skoe	0.025491528	-0.54869956	-0.10274369	1.9171648	1.0115249	-0.7570912	0.6306123	-0.76765734	-0.9746528	1.4044743	-0.42873073	-0.19550958	-0.18430215	-1.4245	-0.2787186	0.89959866	-0.08248219	-0.8359321	-0.9074328	1.656657	-0.092580676	2.4140925	0.04857777	-0.674793	0.10637747	0.027784105	-0.258751	0.25031734	0.70639235	0.6698646	0.74217856	0.5398554	1
399	Terje Halvorsen	0.011246042	-0.5429321	-0.10497436	1.9294071	1.0364125	-0.7553781	0.6356946	-0.8155829	-0.92682123	1.3835442	-0.36901337	-0.20041734	-0.13677473	-1.3907577	-0.20644566	0.90385145	-0.08889687	-0.8725074	-0.8836914	1.6776348	-0.041041918	2.3984609	-0.008495017	-0.61032766	0.0993449	-0.018143898	-0.17709215	0.24519789	0.66285163	0.6493155	0.76233923	0.59431916	1
400	Terje Werner Straume	-0.008266736	-0.4877058	-0.07824008	1.8698579	1.0156188	-0.7601742	0.5730168	-0.81958044	-0.9477881	1.4510485	-0.47558904	-0.1425784	-0.17455696	-1.3690193	-0.27464435	0.9102831	-0.078418635	-0.8583709	-0.93716556	1.6667459	-0.085688	2.3871117	0.009937531	-0.670345	0.11068116	-0.04822305	-0.25042328	0.26633856	0.6797088	0.6689057	0.77533543	0.59334177	1
401	Thor Andersen	0.0075378385	-0.5017496	-0.08895212	1.8629644	1.0391537	-0.78231734	0.6157881	-0.83914566	-0.9559715	1.404383	-0.4219508	-0.2148806	-0.15001762	-1.4337733	-0.2610757	0.8927627	-0.05410113	-0.7852045	-0.87284434	1.6633563	-0.078604035	2.41937	0.01870008	-0.6369073	0.12850058	-0.031110127	-0.22365518	0.26088196	0.71773314	0.63559836	0.75401175	0.5477169	1
402	Anne Sofie Utne	0.065429375	-1.0650585	-0.62563246	1.5601175	0.031761173	-0.938579	0.25825444	-0.1488692	0.3224707	-0.32230556	-0.750385	-1.49225	1.1460056	-1.8755382	0.5110939	-0.04394774	-0.054415345	0.48506296	-0.19938596	0.61018515	0.44065252	1.0213352	0.70769423	-0.054006502	-0.12792863	-0.085132636	-0.8314466	-0.43703038	-0.8662609	0.25124186	-0.13651383	-0.30959183	2
403	Birthe Cecilie Lepsøe	-0.096867464	-1.242133	-0.15224944	1.440905	-0.30889815	-0.78075606	0.29875645	-0.16310298	0.24060686	-0.191457	-0.65021044	-1.6439297	1.2262117	-1.7170839	0.75385755	-0.2403044	0.160347	0.6427223	-0.17365104	1.0305994	0.47441605	1.4119796	0.78059983	-0.0255424	0.4019161	0.27307028	-0.83384866	-0.7169467	-1.0435967	0.057502083	0.059545986	-0.31498307	2
404	Christian Maureira	0.18878663	-1.0752137	-0.6097135	1.723532	0.038269795	-1.3388166	0.25309807	-0.027695224	0.39866298	-0.4864863	-0.5864533	-1.4807899	0.96905285	-2.1762803	-0.18460222	0.0612228	-0.024528312	0.15896079	-0.14714146	0.42355517	0.93630224	1.1215446	0.5586515	-0.31792566	-0.49958888	-0.23103121	-0.51198286	-0.2182401	-1.1864046	0.222787	-0.49981514	-0.1992321	1
405	Eivind Eidesvik	-0.13174473	-1.1641648	-0.33383825	1.4324743	-0.36116788	-0.90729356	0.27598453	-0.076736204	0.18082164	0.13593265	-0.60855615	-1.5996745	1.3432298	-1.698163	0.8763221	-0.26920956	0.23406401	0.5026954	-0.2780806	1.2945426	0.42672628	1.4484842	0.84631777	0.08947249	0.6503519	0.121702716	-0.92324424	-0.45703214	-0.8212683	0.1553549	0.16574465	-0.01665876	1
406	Elise Henriette Novik	0.099110216	-1.0105042	-0.51221776	1.6594211	0.06369477	-1.1457022	0.26775855	-0.046891622	0.41982287	-0.46607852	-0.5369927	-1.4131666	1.021662	-2.1054423	-0.028984664	0.09431705	0.027311672	0.25296783	-0.11356683	0.49239793	0.90893304	1.2063494	0.5344062	-0.29517195	-0.48114166	-0.17246614	-0.47881657	-0.19051597	-1.0185113	0.23379044	-0.51919764	-0.17784011	2
407	Endre Sekse	0.15107778	-0.95476764	-0.5028517	1.7059813	0.04038815	-1.1666944	0.21127726	-0.07666535	0.38839874	-0.49999386	-0.5543645	-1.4489375	0.9573676	-2.1492295	0.03745998	0.07243796	0.05719798	0.21372001	-0.21545696	0.5709917	0.94831294	1.2121481	0.58316463	-0.3039074	-0.5127607	-0.07199104	-0.38755825	-0.2953109	-1.1127483	0.2555708	-0.54544455	-0.20075297	1
408	Jorunn Petrine Frøyen	0.14908774	-0.88372684	-0.48769403	1.668351	0.024021959	-1.153018	0.27931446	-0.08118372	0.35970393	-0.40765345	-0.47956312	-1.4640858	0.9824103	-2.1694477	0.012279608	0.09681	-0.0032487563	0.17439963	-0.16527869	0.45566323	0.89281565	1.1069627	0.57712746	-0.23542625	-0.50495505	-0.22323817	-0.52977383	-0.19255297	-1.196693	0.26331025	-0.49270138	-0.13761474	2
409	Kristian Eidesvik	-0.042832565	-1.1069263	-0.38435698	1.5090473	-0.32140762	-0.951568	0.25242093	0.027232036	0.1369982	0.14662398	-0.68758035	-1.5724268	1.3883729	-1.6829195	0.9135358	-0.33109102	0.16347271	0.50788456	-0.18042691	1.2727002	0.3865584	1.3688707	0.85860074	0.027070722	0.64493716	0.15169986	-0.8119647	-0.5757508	-0.88591105	0.00283629	0.2495655	-0.16532397	1
410	Magnus Johan Ytterstad	0.048916847	-0.8639891	-0.509997	1.7574877	0.037182502	-1.2200558	0.28128347	-0.069055274	0.23729539	-0.5660186	-0.50082624	-1.4588172	1.0306634	-2.045369	-0.025702745	0.1528972	-0.0719635	0.20602153	-0.13885601	0.59744006	0.876092	1.163682	0.599721	-0.29274055	-0.4379614	-0.17031032	-0.44824904	-0.39829624	-1.1757847	0.29765657	-0.5997396	-0.25572604	1
411	Reno Dimmen	0.20873787	-0.9313311	-0.58252645	1.6865714	-0.004039149	-1.1570277	0.24315102	-0.00049859285	0.31024462	-0.383891	-0.5477268	-1.388728	1.0140778	-2.10594	-0.07300314	0.067394905	-0.033466917	0.20742586	-0.122370206	0.4669581	0.97528803	1.150288	0.66379946	-0.2733987	-0.4610098	-0.110307574	-0.42831272	-0.25860253	-1.1068324	0.17506373	-0.4962869	-0.21574074	1
412	Sigurd Strand Teige	0.18079013	-0.98089564	-0.5312442	1.6700938	0.023021344	-1.1788528	0.24114728	-0.007916484	0.35515895	-0.42340457	-0.55893886	-1.4095008	0.96740055	-2.2043486	-0.124184325	0.13889581	0.005559845	0.17581227	-0.2207287	0.47831592	1.0295324	1.1731201	0.60084474	-0.30798763	-0.47388312	-0.12918179	-0.44437444	-0.19201848	-1.1517596	0.2500037	-0.5467999	-0.13353452	1
413	Sven Aage Thoen	-0.20603293	-1.0433478	-0.07179064	1.2289494	-0.14129423	-0.7026071	0.2402328	-0.48881707	0.42267746	-0.15766998	-0.61589307	-1.5607309	0.8399115	-1.3465161	0.7832285	-0.24916294	0.12644798	0.7623858	-0.21279547	1.0629386	0.24093997	1.3840474	0.49894547	-0.10698788	0.33247957	0.53634	-0.83807266	-1.0371203	-0.66198355	0.20549972	0.1259637	-0.49327204	1
414	Tore Andre Haugen	0.1293563	-1.0139189	-0.5677301	1.6099924	0.0128364405	-1.2118342	0.2640832	-0.08274964	0.39197093	-0.40436187	-0.53930914	-1.4538921	0.944069	-2.1128633	-0.019152222	0.14333698	0.044048525	0.1918686	-0.26244268	0.50587636	0.9075833	1.148834	0.59926903	-0.24251558	-0.48602256	-0.13496844	-0.5044616	-0.26690602	-1.0861946	0.23863494	-0.48203993	-0.1712147	1
415	Annette Aubert Gilje	0.7833986	-1.1547171	-0.54221404	0.8797526	1.6583505	-0.74692285	0.25229722	-0.40913078	-1.0853889	1.2521694	0.36274046	-0.8674326	-1.6044847	-0.4065	1.0933464	1.3209729	-0.47466165	0.6739268	-0.39362988	1.409738	0.27533215	1.061582	0.41655397	0.30319613	-1.0627782	-1.5178564	-0.14072905	-0.9061944	-0.40081847	-0.44767755	-0.110884376	0.44180557	2
416	Emil Aubert	0.7516089	-1.1434667	-0.5537127	0.85979706	1.6345199	-0.7346979	0.25135064	-0.44513083	-1.0545902	1.2284163	0.35796252	-0.86134696	-1.6425139	-0.40722594	1.1002753	1.2999724	-0.4676032	0.7165807	-0.38050467	1.3644437	0.32878968	1.0290515	0.38546088	0.30229753	-1.0891387	-1.540141	-0.113849424	-0.87495446	-0.4709497	-0.4908183	-0.08075285	0.47628707	1
417	Georg Kervel	0.74867	-1.1336335	-0.5434305	0.88951546	1.6601185	-0.7472565	0.25292087	-0.3801073	-1.074978	1.2509444	0.36036763	-0.8747686	-1.6570894	-0.44463885	1.0790939	1.3161453	-0.47156736	0.70312387	-0.40848327	1.3385719	0.26598376	1.0382447	0.38924247	0.30047864	-1.0657252	-1.5131989	-0.07049155	-0.89665043	-0.41374117	-0.47362414	-0.047413733	0.4617404	1
418	George Emil Aubert	0.78973675	-1.1675919	-0.5300607	0.888979	1.6452338	-0.7153373	0.23080073	-0.42763042	-1.1208848	1.2513496	0.3879193	-0.83672756	-1.6999066	-0.40405175	1.0677143	1.3230392	-0.47228485	0.6893293	-0.35395357	1.3976467	0.32391882	1.0031961	0.37027735	0.31982327	-1.0458038	-1.5393283	-0.07254305	-0.8745663	-0.40493518	-0.43001068	-0.106283374	0.48132238	1
419	Marichen Winsnes Lenæs	0.80073816	-1.1479582	-0.5630535	0.88051987	1.6610297	-0.731079	0.23996904	-0.38354132	-1.0815469	1.2373726	0.40126076	-0.9005411	-1.6641651	-0.42113864	1.091536	1.2829105	-0.525189	0.75685465	-0.39928314	1.3565209	0.30999675	1.0183305	0.43757316	0.29150286	-1.060438	-1.527215	-0.09544206	-0.8940316	-0.4239043	-0.41761437	-0.10219502	0.44019225	1
420	Signe Holta Ringertz	0.7996282	-1.1787497	-0.5456445	0.9022039	1.6298052	-0.701773	0.23359528	-0.41853556	-1.05286	1.2501844	0.3432569	-0.84547645	-1.668229	-0.4607424	1.042798	1.3443037	-0.4832037	0.6673472	-0.3930484	1.3314457	0.30987898	1.0191214	0.3669388	0.33216894	-1.0885947	-1.5240746	-0.10536944	-0.89435387	-0.37417114	-0.47435963	-0.06515953	0.51931757	2
421	Tom Coward	0.7877846	-1.1631262	-0.52921677	0.89685005	1.6813618	-0.7182732	0.20284437	-0.37741593	-1.0824946	1.2340803	0.37974927	-0.8424113	-1.6754965	-0.4104235	1.0797868	1.2926289	-0.48092937	0.709766	-0.37835085	1.3365276	0.36485296	1.0101126	0.36765647	0.29915473	-1.0623891	-1.5262403	-0.10408152	-0.8480697	-0.4034155	-0.42337674	-0.10664146	0.48398143	1
422	Annette Beate Wacknitz Malm Justad	0.81105065	-1.6837722	-0.379369	0.24475572	0.2600317	-0.3751523	-0.06635131	-0.005037194	-0.7323875	-0.32055286	0.456037	-0.81921417	-0.086545065	-1.1256145	0.158212	-0.44890854	-1.3966966	0.5023148	-0.10127196	0.31785896	0.8474769	0.19274831	-0.91923654	-1.1458815	-0.52334255	-1.5518669	-0.70672756	-1.1142222	0.25723982	-1.491983	-0.073031865	-0.66583425	2
423	Carol Bell	0.6024127	-1.590358	-0.34556964	0.37983954	0.39701486	-0.12847522	0.10666877	0.12730578	-0.7621906	-0.50291014	0.23625433	-0.5118431	-0.2251713	-1.324377	0.0315762	-0.5401725	-1.4383063	0.39017293	-0.093838274	0.5825677	0.8272005	0.37153885	-0.75439984	-1.1196729	-0.46164915	-1.4959894	-0.7803645	-1.4517555	0.22000815	-1.5686957	-0.277445	-0.65156317	2
424	Dag Fasmer Wittusen	1.019816	-1.8235983	-1.1114991	0.4695097	0.17138584	-0.7551034	-0.19054097	-0.03487143	-0.8116036	0.091413364	0.599228	-1.113749	-0.23229918	-1.2101612	0.062330637	-0.6032886	-1.414764	0.25737348	-0.017385093	0.16237584	0.59029514	0.28811568	-1.2210063	-1.0847865	-0.6382486	-1.4226139	-0.6205849	-0.99066687	0.083112374	-1.4852595	-0.06735655	-0.57066965	1
425	Daniel Joseph Piette	0.6410645	-1.5075431	-0.41118315	0.41506433	0.214411	-0.14619796	0.117857225	0.05742247	-0.6611619	-0.39550006	0.20797074	-0.47611868	-0.1394192	-1.2756976	0.03654191	-0.2868256	-1.5902536	0.4898436	-0.09321512	0.45725653	0.8957415	0.3613937	-0.6457905	-1.2272813	-0.39210042	-1.6673146	-0.6964093	-1.4958688	0.3182161	-1.4638889	-0.15286809	-0.5928163	1
426	Francis Robert Gugen	0.74127626	-1.5063417	-0.40631923	0.4228978	0.2799405	-0.15427878	0.20861517	0.078713484	-0.66529393	-0.43026698	0.13943505	-0.59904087	-0.07773118	-1.2287554	0.00486267	-0.54287165	-1.5362723	0.376628	-0.1498387	0.5555437	0.8316273	0.3479971	-0.7477214	-1.1507674	-0.47102255	-1.6443424	-0.6734927	-1.462539	0.2783795	-1.4384828	-0.17358384	-0.67610335	1
427	Harald Johan Norvik	0.14124137	-1.2730974	-0.23646623	0.51547915	0.35011494	0.09394058	-0.10010513	0.06637389	-0.61496186	-0.40408075	0.30562675	-0.45099685	-0.423706	-0.90256834	-0.20929182	-0.34306508	-1.2695131	0.45559043	-0.33112162	0.19735883	1.2136209	0.21012698	-0.4146114	-1.0241296	0.16408025	-1.411415	-0.77544814	-1.3464488	0.09708866	-1.2329211	-0.20701584	-0.74061185	1
428	Holly Ann Van Deursen	0.82428277	-1.4901501	-0.4261938	0.37393925	0.23814653	-0.22925402	0.10243281	0.13424185	-0.744801	-0.36811686	0.3641406	-0.6489301	-0.17877837	-1.2373717	0.04068233	-0.39215875	-1.4354717	0.45270336	-0.20239927	0.46645024	0.810817	0.28096884	-0.70803994	-1.1525302	-0.5010451	-1.6381359	-0.7494844	-1.366005	0.2960493	-1.4416002	-0.1399984	-0.629118	2
429	Lars Solbakken	0.9386224	-1.8325622	-1.063893	0.43894407	0.1379991	-0.7175241	-0.24374664	-0.009295399	-0.7171568	0.09252434	0.4710718	-1.0845349	-0.10776722	-1.2105064	0.029947672	-0.67359626	-1.3854276	0.32736868	0.057291728	0.18685713	0.5298936	0.2736385	-1.2384136	-1.113312	-0.71679413	-1.4350864	-0.5746659	-0.9683503	0.096387714	-1.5237046	0.07089557	-0.575979	1
430	Odd Ingar Skaug	0.64973897	-1.3989646	0.061260853	-0.23959094	0.27532625	-0.30969155	0.3238421	0.35311013	-0.70545805	-0.41422558	0.12859625	-0.46779972	-0.34805137	-1.1565155	0.003307815	-0.1660817	-1.3324448	0.49308744	-0.22027418	0.9205221	0.76924044	0.28226674	-0.82613975	-1.4028915	-0.43571514	-1.3323178	-0.63308626	-1.5668333	0.3212461	-1.3888592	0.2171579	-0.5041461	1
431	Annika Billström	0.21576615	-0.045122135	0.29951686	0.35037413	0.18105681	-0.8129636	0.3910939	0.47628018	-0.9001195	1.0526407	-0.5029523	-0.017702697	-0.046673916	0.34133354	0.15243734	-0.5564023	-2.2737613	1.6600716	-1.3110061	0.1664884	0.70836157	1.5589447	-1.3368558	-0.4877095	0.12619483	-0.65409625	-0.9885732	-0.22481628	0.4766626	-0.1465068	0.39585814	1.3514943	2
432	Gro Bakstad	-0.06628443	0.1689059	-0.088839225	0.51549447	0.039120264	-0.7896154	0.0747425	0.717859	-0.9260841	0.97994006	-0.8724288	-0.086079374	-0.048822857	0.20633674	0.36737677	-0.43376336	-2.1564524	1.3587936	-1.6718537	0.47344905	0.8525761	1.3712667	-1.4268439	-0.6424746	-0.17146982	-0.61533403	-0.8797894	-0.3674576	0.3124608	0.047196094	0.45718083	1.0322282	2
433	Hans-Jürgen Kai Von Uthmann	0.10914957	-0.061592568	0.2051513	0.3081652	0.20043096	-0.77279377	0.47887164	0.39612895	-0.9882984	1.093621	-0.46451402	-0.0021272437	-0.05045049	0.27371934	0.10764895	-0.56199986	-2.2589889	1.5407456	-1.3588858	0.11030967	0.64994645	1.6042323	-1.3556246	-0.49398524	0.06918079	-0.63761836	-1.1531476	-0.19634867	0.56256837	-0.16357625	0.41500783	1.3069055	1
434	Jette Wigand Knudsen	0.089243025	-0.04396435	0.25068116	0.2874419	0.22561339	-0.6941955	0.36099356	0.42758885	-0.89982325	1.0949361	-0.44709775	-0.033155344	-0.01843473	0.29845262	0.18664186	-0.47833738	-2.2098105	1.5374194	-1.3743048	0.17840694	0.7756006	1.6451997	-1.3197788	-0.40131778	0.16127898	-0.47185305	-1.0035881	-0.22704093	0.47900045	-0.08439479	0.47537753	1.2839512	2
435	Martin Mæland	0.07641565	0.21701589	0.45366883	0.44865438	0.37881163	-0.6704184	0.14093408	0.65540403	-0.562648	0.98991257	-0.4550453	-0.38519034	-0.088919565	0.15660088	0.32337442	-0.2727585	-2.076684	1.1949878	-1.2931441	-0.05734845	0.5157951	1.665027	-1.0606285	-0.30782238	-0.2525722	-0.25410926	-0.8658215	-0.245519	0.44381365	0.102079265	0.27963552	1.4242731	1
436	Peder Christian Løvenskiold	0.18268283	-0.08432677	0.21680555	0.22736	0.23609932	-0.7841283	0.40134722	0.36519018	-1.0019221	1.0822302	-0.4332217	-0.058077063	0.007830311	0.26253092	0.124952786	-0.5055755	-2.1793666	1.6641071	-1.3581263	0.18231416	0.66047996	1.5303885	-1.4362823	-0.5211835	0.07038027	-0.64245015	-1.0655028	-0.28970757	0.51442575	-0.0868754	0.424283	1.3663162	1
437	Ari Antero Kaperi	-0.92134064	-0.53537637	-0.0334143	0.7188175	-0.41165	-1.4798895	-0.697425	0.49605167	-0.43247554	1.8491219	-0.22221018	-0.1411147	-0.15464748	0.07416814	-0.95631576	1.0550274	-0.8666035	0.6531871	0.4935474	1.1734769	1.3598509	2.052442	-1.4045514	-0.07292147	-0.032479323	-0.44176626	-1.0874616	-0.4079764	-1.015461	-1.1932881	-0.896363	-0.9347122	1
438	Carl Fredrik Stenson Rystedt	-0.8871658	-0.5881355	-0.055469453	0.7485496	-0.41619956	-1.4502791	-0.6994436	0.54353267	-0.42710984	1.8707677	-0.18628883	-0.14331995	-0.16885552	0.038507275	-0.9526171	1.0040623	-0.88050795	0.69025725	0.43276602	1.2216152	1.3340081	2.0139248	-1.3757976	-0.07310277	-0.033861183	-0.43504748	-1.0529618	-0.39890325	-1.0421318	-1.1707641	-0.91843045	-0.9117685	1
439	Karin Sigrid Thorburn	-0.950162	-0.5931798	-0.044614688	0.7906768	-0.3912473	-1.4534891	-0.7145496	0.5338174	-0.44313836	1.8295114	-0.23949635	-0.11632101	-0.18520159	0.06845616	-0.9240332	1.0927976	-0.88049793	0.6932203	0.5126164	1.1499101	1.324508	2.0342355	-1.3595904	-0.050205015	-0.037163444	-0.4738497	-1.0898097	-0.37980998	-1.0435377	-1.2060548	-0.92019546	-0.94593495	2
440	Mary Helene Moe	-0.93068105	-0.5458595	-0.099800974	0.7231951	-0.42079252	-1.4832469	-0.6865812	0.60297936	-0.47610557	1.8382404	-0.27784696	-0.14355709	-0.13862212	0.06989762	-0.9252963	1.0391116	-0.8540691	0.68586665	0.47780105	1.1530597	1.3544202	2.013994	-1.3287498	-0.07156668	-0.040705174	-0.42296395	-1.0812049	-0.35232136	-1.0207725	-1.1861211	-0.96448123	-0.9244972	2
441	Aril Resen	-0.3823284	-1.115589	-0.82196444	0.29925278	0.8309293	-0.554201	0.96661025	-1.019406	-0.44842702	0.20799036	-1.7669873	-0.8471799	-0.35692483	-0.5007996	-0.72563845	-0.46100432	-0.7379013	-0.42213455	-1.0708281	1.8583236	0.14535664	1.4393376	0.37437737	0.34696963	-1.2462606	0.04653846	-0.033577155	-0.7307098	-0.49012393	-0.15041643	-0.6917736	1.1160506	1
442	Cecilie Amdahl	-0.52495617	-1.3665614	-0.7685192	0.44452068	1.0170212	-0.5462536	0.6189302	-0.9769838	-0.061821263	0.21762876	-1.5347902	-0.69437575	-0.5187777	-0.114490286	-0.8614603	-0.6157079	-0.71189535	0.1633055	-1.0677927	1.6558083	0.43450674	1.5400088	0.5249592	0.48078322	-0.7476668	0.18313545	0.033766236	-0.27707243	-0.3999137	-0.1680941	-0.5667504	0.8944774	2
443	Erik Osmundsen	-0.32499352	-1.217704	-0.9135707	0.30539846	0.84815645	-0.5842136	0.92792237	-0.88713586	-0.40271235	0.3148179	-1.7626055	-0.83214974	-0.36145526	-0.45567593	-0.7758244	-0.3875066	-0.781864	-0.34715807	-1.0552348	1.7869619	0.25675222	1.4254519	0.34518588	0.41167995	-1.1725162	-0.014544642	-0.042715475	-0.5781719	-0.44645244	-0.16078933	-0.7993489	1.1170166	1
444	Liv Bergthorsdottir	-0.31912738	-1.2212869	-0.9041483	0.28482047	0.7976791	-0.5920429	0.989432	-0.8699389	-0.43644124	0.30288437	-1.7121418	-0.8678648	-0.43962377	-0.44052336	-0.7889414	-0.38967776	-0.82631826	-0.44029516	-1.0585505	1.8419855	0.16200708	1.4017731	0.46436268	0.32430232	-1.193007	-0.030152136	-0.06816412	-0.568677	-0.45379466	-0.10047149	-0.7294694	1.1698424	2
445	Odd Johnny Winge	-0.3813221	-1.2119147	-0.84317154	0.340128	0.76495236	-0.581999	0.92670536	-1.0038668	-0.44044858	0.2737914	-1.6968145	-0.8525438	-0.4602157	-0.49146205	-0.7351362	-0.4752026	-0.6671259	-0.39188054	-1.1282395	1.91389	0.19031751	1.4209254	0.46630293	0.37131745	-1.1897486	0.09370343	-0.04995525	-0.6057214	-0.5431256	-0.16735981	-0.65539694	1.2056558	1
446	Arild Abel Engh	-0.12078631	-0.6950015	0.32794374	1.2619187	-0.006140093	-1.119114	1.1767396	0.015476287	-1.8557342	-0.17482416	-0.03494595	0.14978604	-0.40057114	5.781708e-05	-0.4693236	-0.5315022	0.33570722	0.00091597886	-0.29732004	1.0020797	0.3824241	1.3698813	-0.17901005	-0.9328559	-1.6513188	-0.14457418	-1.3169819	-0.14954013	-0.26169527	-1.1408947	0.32554123	-1.2434833	1
447	Arnold Rørholt	-0.12646298	-0.64275163	0.3657708	1.1126335	0.03730821	-1.0780146	1.1882312	-0.08265609	-1.8065853	-0.102658965	-0.07057628	0.21774116	-0.45952058	0.017761832	-0.3232971	-0.5663722	0.37846574	0.17836803	-0.29295623	0.9891304	0.27009428	1.3759006	-0.09734281	-1.0819275	-1.7341161	-0.17799489	-1.2572073	-0.29851642	-0.2929201	-0.98140115	0.3226276	-1.2135504	1
448	Georg Edvard Gunnerød	-0.13392612	-0.61265486	0.384408	1.1035943	-0.11221917	-1.1826084	1.2443022	-0.05442895	-1.8258168	-0.1267409	0.025345065	0.1466704	-0.42351508	-0.0072627543	-0.34179854	-0.5196724	0.3862595	0.13670127	-0.2810347	0.8566653	0.35048485	1.3823905	-0.14590645	-1.1096622	-1.6117535	-0.099563144	-1.3702983	-0.28374884	-0.373032	-1.0433382	0.26461133	-1.1440021	1
449	Judith Lee Bollinger	-0.17345846	-0.7195535	0.44017395	1.1649742	-0.03074421	-1.1905338	1.2123932	-0.0043922304	-1.8659554	-0.09466689	0.020959033	0.11570602	-0.44206786	0.051921457	-0.41962513	-0.5975586	0.40806273	0.07512246	-0.16221529	0.86661446	0.34750205	1.3538882	-0.2163902	-1.016345	-1.6011457	-0.0625887	-1.2640812	-0.22432598	-0.3158319	-1.124341	0.3187395	-1.16669	2
450	Per Anders Grudén	-0.19837447	-0.74396807	0.39939657	1.0738119	-0.0007481999	-1.1860744	1.2257509	-0.04410971	-1.8946158	-0.029764226	-0.023807496	0.073281705	-0.32113415	-0.031327233	-0.3471731	-0.5888841	0.43226537	0.11548029	-0.24460505	0.94364715	0.33556047	1.4669771	-0.23705387	-1.1070737	-1.6791354	0.051487602	-1.2708653	-0.2439711	-0.3741325	-0.9507845	0.33975202	-1.2326682	1
451	Tone Bjørnov	-0.4905762	0.28315377	-0.0255217	1.1864756	0.27672848	-1.0770651	1.242143	-0.23139948	-1.7697713	-0.24851383	0.3772081	-0.46682093	0.16399103	-0.010223814	-0.18226962	-0.82063407	0.42849135	-0.039487306	-0.26414818	0.8303163	0.31790182	1.2108479	0.16574314	-0.7597403	-1.0437554	0.14412947	-1.1331545	0.04527468	-0.30876714	-1.0983391	-0.33460146	-0.27846587	2
452	Armin Theodor Papperger	1.3034523	-0.80655736	-0.22636455	1.2636768	1.960984	-0.8642482	-0.37716186	-0.4219895	-0.6504668	0.64127845	-0.6591641	-0.75538576	-0.14618689	-1.6788532	0.9071748	-1.7452829	-0.13133092	-0.24308856	-1.7405733	0.5434602	0.6533552	1.3080307	-0.004385028	-2.01062	0.25955784	0.08666478	-0.566189	-0.18928023	0.005431143	-0.09581651	0.10399722	0.01088144	1
