mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	C#orbit-15	C#orbit-16	C#orbit-17	C#orbit-18	C#orbit-19	C#orbit-20	C#orbit-21	C#orbit-22	C#orbit-23	C#orbit-24	C#orbit-25	C#orbit-26	C#orbit-27	C#orbit-28	C#orbit-29	C#orbit-30	C#orbit-31	C#orbit-32	C#orbit-33	C#orbit-34	C#orbit-35	C#orbit-36	C#orbit-37	C#orbit-38	C#orbit-39	C#orbit-40	C#orbit-41	C#orbit-42	C#orbit-43	C#orbit-44	C#orbit-45	C#orbit-46	C#orbit-47	C#orbit-48	C#orbit-49	C#orbit-50	C#orbit-51	C#orbit-52	C#orbit-53	C#orbit-54	C#orbit-55	C#orbit-56	C#orbit-57	C#orbit-58	C#orbit-59	C#orbit-60	C#orbit-61	C#orbit-62	C#orbit-63	C#orbit-64	C#orbit-65	C#orbit-66	C#orbit-67	C#orbit-68	C#orbit-69	C#orbit-70	C#orbit-71	C#orbit-72	cD#class
77	József Györkös	23	196	167	86	739	2426	1216	588	36	263	1492	705	161	333	145	2731	9346	7508	2786	8170	14495	11329	5069	1164	1992	5186	10867	885	3457	5043	4558	2908	8431	2442	80	68	119	556	332	530	2826	3596	1628	1554	529	263	404	1128	3990	2	8	123	59	266	220	592	191	3196	737	422	1129	326	13	25	31	102	717	981	53	4	92	313	139	5
78	Zoran Stančič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
79	Vojko Artač	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
80	Jasna Maver	5	42	5	5	203	72	259	0	0	25	74	6	11	3	1	1097	416	76	1130	2371	436	0	1053	0	199	237	80	387	42	344	32	285	371	0	4	16	0	0	0	24	201	21	0	40	1	35	12	15	35	0	0	0	2	0	14	0	6	27	1	16	7	2	0	0	0	1	2	1	0	0	3	0	0	7
81	Marko Bonač	1	14	0	0	118	0	74	0	0	17	0	0	0	0	0	748	0	0	1222	1162	0	0	185	0	320	0	0	177	0	0	0	163	0	0	0	4	0	0	0	7	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
82	Borut Žalik	28	60	335	43	406	1400	215	2311	2	75	200	834	8	109	22	2967	9682	1119	2221	2483	5009	14015	608	10480	928	193	3894	794	1736	1069	1796	344	679	6939	7	42	45	8	44	113	99	323	1889	260	410	141	36	167	422	0	0	9	5	6	5	88	44	93	380	16	34	150	0	1	0	2	6	114	0	1	0	20	4	1
83	Boris Hreščak	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
84	Mira Trebar	7	26	14	7	127	86	42	16	1	25	56	4	6	14	1	867	305	108	542	485	101	142	35	9	118	88	28	154	104	365	12	30	106	6	0	2	1	7	4	19	24	73	0	36	0	44	43	0	61	0	0	3	0	0	7	16	16	4	0	1	25	0	0	0	1	3	5	4	0	0	0	0	0	1
85	Milan Ojsteršek	26	171	252	73	647	2829	928	1249	44	280	1036	1028	161	245	78	2917	10600	5261	2657	5959	14506	18900	3899	3579	2276	3278	12508	678	4676	3517	4222	2627	5212	5793	72	43	161	632	577	714	2344	2292	2525	1330	799	202	439	1906	2837	10	3	231	35	287	243	300	250	1361	818	413	1054	399	13	42	24	162	412	560	75	6	100	134	37	1
86	Roman Trobec	16	76	104	16	430	954	317	366	9	74	136	169	16	20	5	2884	5194	1718	3052	3246	3954	4867	1001	778	892	246	1380	611	913	950	767	563	442	732	31	28	68	135	79	121	192	106	176	119	47	87	22	163	134	0	0	24	2	42	16	6	27	41	47	36	48	21	2	1	0	7	3	10	3	0	1	2	1	1
87	Niko Schlamberger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
88	Robert Leskovar	11	29	39	16	226	136	196	56	1	37	148	82	2	19	8	1334	935	31	1621	3218	788	187	969	33	993	112	566	331	148	1295	90	436	1149	123	4	36	1	1	5	101	22	201	69	222	31	96	10	11	65	0	0	0	0	4	0	1	34	142	32	0	3	14	0	0	0	0	4	24	0	1	0	0	2	5
89	Alen Varšek	3	65	0	3	493	0	643	0	0	141	104	0	13	0	1	2543	0	0	3207	8034	0	0	3921	0	2408	722	0	499	0	607	0	2312	886	0	0	126	0	0	0	448	380	0	0	161	0	212	105	0	0	0	0	0	40	0	10	0	135	42	0	89	0	0	0	0	0	16	10	0	0	0	1	0	0	7
90	Miroslav Kolarič	5	97	1	9	594	35	982	0	2	244	223	0	63	3	7	2335	132	149	3226	8863	370	0	6523	0	2542	839	0	893	75	976	0	3963	1770	0	1	77	23	50	0	877	1344	21	0	331	0	342	430	0	74	0	0	20	18	0	197	0	232	193	0	304	31	0	1	0	0	122	68	0	6	0	26	3	2	5
91	Branko Namestnik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
92	Primož Bradač	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
93	Tine Petkovšek	2	6	0	1	6	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
94	Ivan Rozman	39	193	589	152	646	5531	923	4831	38	267	1463	3218	132	864	226	2628	18759	10633	2706	5915	26334	64191	3355	24813	1596	2930	29801	733	7874	4360	14991	2219	6048	29494	73	46	72	577	889	431	1815	4424	13724	1467	2960	167	277	3167	6938	0	3	170	35	366	150	1952	214	3126	3420	345	1066	2331	12	26	41	133	389	2650	49	53	46	675	179	5
95	Maksimiljan Gerkeš	11	145	26	29	705	485	1045	23	13	312	735	55	102	55	32	2451	2221	1540	3735	8073	2960	502	4761	8	2765	3920	1155	828	866	2744	309	3407	4905	35	22	57	93	184	28	910	2081	854	56	1409	7	302	587	177	869	2	1	60	56	46	158	26	326	988	29	509	263	37	6	1	14	132	285	69	24	0	48	47	16	5
96	Marijan Miletić	2	7	0	1	56	0	14	0	0	7	7	0	0	0	0	348	0	0	317	221	0	0	10	0	85	0	0	66	0	56	0	17	14	0	0	3	0	0	0	6	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
97	Matjaž Debevc	7	73	17	4	398	288	489	17	10	184	76	17	27	0	1	1956	1448	594	1911	4773	1797	359	2065	6	2106	252	294	493	671	453	80	2026	368	22	5	35	80	195	20	573	466	0	0	142	3	294	69	105	0	1	0	62	7	18	53	0	203	22	4	103	0	0	8	6	0	55	12	0	0	0	4	0	0	0
98	Kornelija Zgonc	1	7	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
99	Branko Korošec	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
100	Matjaž Cigrovski	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
101	Matjaž Gams	42	244	773	88	1214	8191	1379	8398	106	287	1343	2707	129	312	63	4891	39085	16649	5286	11789	43918	122685	5568	61162	2303	5111	39394	1297	9512	6026	12326	2789	7799	37043	254	100	966	1918	2931	427	2536	2878	8392	1434	1877	349	697	3685	3487	28	55	270	88	746	156	396	209	1518	1757	383	759	746	14	141	48	70	223	432	68	13	72	90	22	7
102	Kordija Stiglic	1	20	0	0	196	0	120	0	0	70	0	0	0	0	0	688	0	0	1346	1941	0	0	297	0	1279	0	0	258	0	0	0	527	0	0	0	26	0	0	0	215	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
103	Krista Rizman Žalik	7	120	11	10	583	346	1110	5	8	284	262	16	48	8	6	2505	1344	2680	2769	8670	3171	222	6523	0	2911	1210	364	843	671	1154	305	3940	2122	6	16	83	18	147	10	1069	992	147	8	625	1	277	330	64	99	2	0	41	9	15	112	0	314	184	7	213	50	2	1	2	3	76	57	7	8	0	17	3	1	3
104	Bogdan Dugonik	6	26	9	6	235	78	50	5	4	29	34	8	5	5	2	1477	692	122	1665	844	147	48	36	1	514	28	32	520	97	318	63	85	54	2	6	4	60	23	9	18	20	25	6	23	0	131	0	6	15	0	0	19	7	7	3	1	27	8	2	0	6	0	3	0	0	0	5	2	0	0	1	1	0	0
105	Jure Ferbežar	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
106	Vido Vouk	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
107	Nada Lavrač	31	221	367	98	827	4654	1503	2319	55	228	1700	1622	83	442	112	3608	17540	11194	3583	9781	30694	40172	7865	9013	1517	7428	26583	768	4782	5270	7953	2666	11149	11350	81	29	334	1305	880	358	1728	3971	5628	1628	961	167	349	1323	6649	19	13	183	61	450	88	552	132	3067	1439	167	628	1208	12	34	132	28	325	883	26	85	15	285	61	7
108	Damjan Bojadžiev	4	92	3	3	601	144	1067	0	15	173	76	3	13	0	1	2995	598	1271	3792	11712	1878	0	8919	0	2460	457	56	716	218	482	98	3389	390	0	21	162	160	623	0	454	240	0	0	90	0	296	81	8	0	15	0	93	25	20	20	0	138	31	1	56	0	0	19	5	0	12	7	0	0	0	2	0	0	7
109	Tomaž Dogša	8	78	18	10	619	237	551	17	9	206	209	23	41	11	5	2677	1869	496	3825	6502	1196	252	3045	7	2822	309	436	974	549	1341	72	2419	1737	16	41	70	84	93	18	700	637	169	23	478	0	353	300	83	64	0	1	64	11	15	97	2	254	114	10	187	57	2	2	3	3	80	55	3	9	1	10	6	0	3
110	Miroslav Petrič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
111	Iztok Tvrdy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
112	Tatjana Ogrinc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
113	Janez Renko	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
114	Dušan Kodek	5	47	9	1	360	183	421	7	1	91	3	3	0	0	0	1788	1403	521	2306	6811	1650	223	2264	2	1438	2	9	473	355	13	44	1574	0	3	3	38	5	34	3	181	0	0	0	1	0	202	0	0	0	0	0	8	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
115	France Mihelič	19	55	119	52	384	760	237	394	6	52	198	339	10	163	73	2656	5168	870	2346	2816	3694	4039	868	799	834	184	1136	581	753	1541	1288	404	484	1074	16	51	33	63	70	92	21	261	695	162	100	98	42	50	802	0	0	17	1	20	2	265	18	375	320	2	68	60	0	3	3	1	31	406	3	0	4	93	64	7
116	Franc Solina	22	141	206	25	638	2644	678	1098	18	251	209	390	36	46	6	4462	11510	7561	3816	5923	12498	20964	2277	3748	2153	180	3178	848	4757	1026	2761	1658	984	2615	73	91	174	360	294	498	266	224	613	198	139	249	94	649	263	5	1	126	1	51	60	27	239	84	83	52	52	66	9	3	4	60	6	17	2	0	2	7	0	7
117	Marko Ambrož	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
118	Matjaž Colnarič	13	155	43	35	719	732	1224	52	22	243	750	126	167	65	43	3231	3247	1681	3237	9186	5134	1106	6469	27	2120	3113	2251	944	1047	3023	505	3265	5022	115	31	71	120	286	59	526	3264	749	156	1001	50	323	718	502	872	3	0	84	54	103	488	26	180	1096	105	428	482	51	5	24	4	173	422	101	28	3	117	50	31	1
119	Igor Ozimek	15	118	88	17	748	1280	1222	259	4	177	320	180	22	7	9	3865	8014	2363	4348	13602	13313	5074	9388	414	2341	2103	3399	945	1932	1751	1263	3544	2966	693	30	116	50	63	23	396	720	66	63	433	90	383	188	239	12	0	0	5	40	27	23	3	153	263	94	86	4	0	1	1	0	10	30	6	0	0	4	0	2	1
120	Jurij Šilc	20	129	150	40	741	1889	751	571	25	146	434	436	39	115	18	4122	10206	4803	4714	7626	10893	10460	2991	1239	2363	842	4611	955	2063	2652	2712	1505	2132	1879	72	141	217	527	272	271	531	527	871	410	233	259	177	498	1260	15	0	121	33	129	78	122	92	242	148	102	118	206	18	12	23	21	55	124	2	8	5	13	2	1
121	Julija Lapuh Bele	2	13	1	0	93	13	27	0	0	9	0	0	0	0	0	675	93	42	557	316	27	0	22	0	94	0	0	216	9	0	0	28	0	0	0	11	0	0	0	2	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
122	Igor Korelič	2	28	1	0	223	28	328	0	0	50	0	0	0	0	0	1253	223	0	1613	4710	328	0	2173	0	1041	0	0	313	50	0	0	948	0	0	0	36	0	0	0	113	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
123	Slavko Kastelic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
124	Iztok Koren	2	15	0	1	50	0	38	0	0	11	15	0	0	0	0	325	0	0	196	166	0	0	51	0	152	56	0	29	0	50	0	19	38	0	0	0	0	0	0	17	0	0	0	11	0	10	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
125	Matjaž Likar	2	39	0	1	102	0	357	0	0	46	27	0	6	0	0	628	0	0	512	1628	0	0	2049	0	241	139	0	186	0	89	0	722	176	0	0	1	0	0	0	93	153	0	0	35	0	21	1	0	0	0	0	0	1	0	14	0	22	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	7
126	Nenad Međeral	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
127	Aram Karalič	8	147	12	16	855	321	1518	5	25	228	520	18	69	21	12	3880	1608	1668	4661	15029	2533	175	10342	1	2869	3475	461	824	401	2225	165	3770	5078	2	41	151	195	686	25	574	2085	373	13	595	2	229	532	59	452	27	1	115	92	46	95	4	132	528	5	317	119	9	14	11	28	70	92	19	26	0	27	12	3	7
128	Vojko Ambrožič	2	3	0	1	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
129	Matevž Kovačič	7	96	13	8	658	292	769	7	5	153	214	17	30	10	1	3157	1941	1234	4417	9175	2190	200	3635	0	2185	1180	394	835	428	1188	114	2051	1534	9	28	141	47	129	5	438	667	142	8	251	2	208	214	60	234	3	0	28	32	9	44	2	108	27	2	149	65	9	3	1	5	28	10	2	4	1	2	0	0	7
130	Slavko Može	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	Aleš Jelovšek	1	14	0	0	118	0	74	0	0	17	0	0	0	0	0	748	0	0	1222	1162	0	0	185	0	320	0	0	177	0	0	0	163	0	0	0	4	0	0	0	7	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	Bojana Lunar-Peček	1	7	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
133	Ivo Ipšić	5	45	1	9	158	7	189	0	0	59	79	0	47	3	7	1323	17	0	592	1473	11	0	431	0	296	43	0	196	10	330	0	350	248	0	0	10	0	0	0	62	285	18	0	71	0	5	128	0	1	0	0	0	0	0	106	0	40	47	0	29	20	0	0	0	0	63	43	0	0	0	26	3	2	7
134	Polonca Blaznik	5	47	4	6	309	63	228	1	2	51	85	2	18	5	2	1808	443	162	1766	3257	284	21	687	0	652	232	28	368	73	571	8	423	324	0	3	43	8	28	1	60	222	25	1	61	0	77	65	10	58	0	0	7	11	2	27	1	16	31	0	41	21	0	0	0	1	11	16	2	2	0	1	1	0	1
135	Gabrijela Dreo	2	32	0	1	207	0	296	0	0	88	24	0	4	0	0	960	0	0	1184	2960	0	0	1595	0	1135	0	0	365	0	135	0	1259	222	0	0	21	0	0	0	321	68	0	0	54	0	126	22	0	0	0	0	0	0	0	3	0	105	0	0	28	0	0	0	0	0	3	0	0	0	0	0	0	0	1
136	Andreja Zaveršek	4	57	2	4	400	49	552	0	0	184	78	1	22	2	1	1672	291	0	2290	5641	539	0	3747	0	2304	150	29	535	169	439	0	2698	677	0	0	46	0	0	0	801	400	4	0	137	0	248	165	10	37	0	0	0	2	0	20	0	236	31	0	136	12	0	0	0	0	55	4	1	0	0	6	0	0	0
137	Aleksandra Krumpak	4	9	2	4	55	9	10	0	1	3	12	1	2	2	1	447	101	7	495	76	6	0	5	0	28	0	4	87	4	62	2	5	12	0	1	0	0	6	0	1	6	0	0	5	0	10	0	0	8	0	0	0	0	1	0	0	0	4	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	7
138	Anto Jurković	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	Barbara Koroušić-Seljak	5	42	4	6	382	48	217	0	3	37	68	4	23	4	2	2119	483	28	2335	3667	221	0	681	0	585	85	30	498	39	580	22	348	251	0	3	53	17	35	0	34	265	27	0	54	1	98	184	9	18	0	0	1	14	4	48	0	8	23	0	28	30	0	1	1	0	12	11	4	3	0	4	0	0	1
140	Peter Krošelj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
141	Božo Urh	2	48	0	1	415	0	478	0	0	83	28	0	10	0	0	2126	0	0	3233	7181	0	0	2773	0	1823	184	0	533	0	140	0	1229	167	0	0	91	0	0	0	177	251	0	0	24	0	196	120	0	0	0	0	0	3	0	30	0	76	0	0	29	0	0	0	0	0	15	0	0	0	0	0	0	0	5
142	Dejan Leskovšek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
143	Marjan Heričko	36	140	507	123	714	3459	546	3973	18	195	1179	2333	113	653	181	3029	17523	4419	3659	5579	13200	37152	1839	19973	2085	2397	20149	995	4905	6005	6071	1440	4506	20153	52	56	26	166	369	379	1114	3888	9275	1390	1644	296	422	2152	4770	1	0	47	56	158	61	1636	147	2668	2423	303	1041	1197	1	12	30	89	398	1894	31	34	59	524	152	3
144	Heri Špička	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
145	Denis Trček	8	44	26	2	281	303	311	44	0	74	5	12	0	0	0	1572	1946	548	1851	4187	2176	811	1357	41	1110	6	30	335	515	7	83	883	1	28	7	60	0	0	0	183	0	0	0	3	1	137	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
146	Robert Vilhar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	Aleš Šuntar	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
148	Tomo Rugelj	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
149	Sašo Džeroski	29	193	333	73	1098	3806	1302	2114	103	218	1174	1181	109	287	72	4426	20658	7664	5694	12535	24211	31943	7298	8549	1836	4027	17654	949	4228	4923	5166	2643	8035	8375	108	65	1065	1725	1586	352	2203	2503	3507	1143	653	178	1054	1670	3276	25	72	313	54	554	116	511	122	1951	929	288	548	519	25	125	98	41	281	505	77	26	55	135	42	7
150	Jelena Ficzko	9	33	19	17	76	162	76	10	3	15	42	45	27	13	16	521	509	263	309	597	465	103	149	0	96	10	123	88	87	68	289	70	30	17	0	1	7	19	8	14	62	14	26	12	17	12	5	82	13	0	0	1	0	8	16	0	3	19	33	6	26	2	0	1	0	7	29	13	3	0	15	11	7	1
151	Aleš Jaklič	10	45	34	11	204	226	191	57	0	24	159	42	10	17	4	1251	902	296	864	1936	794	436	546	57	189	304	561	336	114	846	108	182	790	50	2	14	0	0	0	13	127	205	57	78	10	33	30	35	57	0	0	0	4	0	4	14	4	96	12	16	32	0	0	0	0	4	10	4	0	0	1	6	0	7
152	Marjan Mernik	28	164	295	83	822	3193	1007	1632	20	285	977	1232	109	310	102	4054	16690	6470	4318	8275	19890	25053	4596	5372	2792	2334	13406	1056	5727	3945	6081	3173	4961	7762	61	136	101	392	327	847	1682	2163	3397	1257	797	297	347	1464	2871	3	0	127	31	126	129	391	260	1582	1121	352	765	589	5	10	15	111	357	753	32	17	58	214	62	1
153	Branislav Šmitek	3	9	3	0	49	16	8	1	1	8	0	0	0	0	0	308	72	8	293	61	15	7	3	0	91	0	0	62	12	0	0	10	0	0	6	1	5	1	1	3	0	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
154	Damijana Keržič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
155	Romana Vajde Horvat	16	143	66	54	680	844	932	114	15	188	1019	225	126	132	89	3216	3942	1589	3213	8041	4446	1843	4267	96	2133	3678	3560	1052	1021	4964	887	2014	6455	343	28	82	29	209	66	331	2276	1660	310	1315	93	329	407	348	1330	4	0	47	34	96	293	102	115	2159	248	251	542	99	7	7	13	86	537	305	21	9	96	128	87	3
156	Niko Čižek	6	74	7	8	476	104	630	3	0	155	186	6	40	7	4	2009	752	93	2801	6816	816	54	2924	0	1722	480	144	848	204	902	6	2177	1324	3	3	66	0	0	0	364	784	110	0	291	0	264	274	24	46	0	0	0	10	0	113	3	123	93	2	152	58	0	0	0	0	64	45	6	0	0	11	0	1	1
