mS#id1	mS#id2	mD#data	C#e2v-0	C#e2v-1	C#e2v-2	C#e2v-3	C#e2v-4	C#e2v-5	C#e2v-6	C#e2v-7	C#e2v-8	C#e2v-9	C#e2v-10	C#e2v-11	C#e2v-12	C#e2v-13	C#e2v-14	C#e2v-15	C#e2v-16	C#e2v-17	C#e2v-18	C#e2v-19	C#e2v-20	C#e2v-21	C#e2v-22	C#e2v-23	C#e2v-24	C#e2v-25	C#e2v-26	C#e2v-27	C#e2v-28	C#e2v-29	C#e2v-30	C#e2v-31	cD#class
1091	1096	train	0.026867008	0.3697797	0.12491779	1.2386721	1.8338394	0.12665255	0.9754249	0.14697935	0.87343186	0.3592387	3.2588613	0.6716253	0.0058617312	0.90326214	0.050014805	0.4876373	-2.707107e-05	0.4455967	0.8009546	3.0609553	0.5870445	0.62443227	0.34975275	0.74118644	0.003320747	0.27896014	0.27221027	2.8528867	0.6354544	0.40018445	0.015081703	0.098493665	1
374	376	train	1.3049412	-0.0022240428	2.4036922	0.6598276	0.268692	0.23465806	0.06430187	0.6328233	0.4290174	0.2054951	0.14478521	1.7951224	0.1901492	0.7683172	0.36831394	-0.0071138544	0.6983021	0.0009012849	0.0063067507	0.3897093	0.02079909	2.466384	0.35791185	0.018258141	0.6288918	0.2642479	0.9716391	1.5137866	1.5030205	0.471657	0.77773196	0.3419848	1
1257	1261	train	1.3117521	0.0010193073	0.81539744	0.6198207	1.1410686	0.20360509	0.0005643291	0.39472514	2.8365579	2.2995625	0.072655104	3.385321	0.018528562	0.901138	0.024736546	0.05710183	0.42591986	0.717595	0.04999776	0.29161584	0.1458645	0.01790904	0.17580105	-0.0006370752	0.30248752	0.55058473	0.752561	3.6369996	0.666879	1.0627351	0.5539898	0.53587043	1
892	894	train	0.0786271	0.774936	0.03210856	0.67928475	0.0028634914	0.15142208	1.2544672	0.048232727	1.7023398	0.41086373	0.13510293	1.098262	0.22179167	0.19218147	0.084160104	0.90251136	0.5217972	2.8156464	1.1124974	5.9585505	0.28637615	0.037115425	1.1248021	0.45981145	0.024815528	0.078311175	3.3363469	0.2379996	1.6551911	0.16078638	0.14525561	0.57885593	1
393	996	train	1.8540964	0.0016234028	0.060114887	0.018821033	0.60420066	0.69399387	-0.0954031	-0.016179277	0.13533445	0.18330474	0.13592578	0.03397944	0.24759027	0.23769608	0.23332188	0.12746496	0.0046420535	0.5062875	0.00018453464	1.1845715	0.80929893	1.056821	0.15335695	0.13316527	0.12721421	-0.022454588	-0.03530996	0.20287348	0.18134278	0.6491854	0.08623287	2.8012738	1
1092	1094	train	0.05806735	0.28429288	0.057746418	1.103188	1.746888	0.056336798	0.8686915	0.1468838	0.77594507	0.19020206	2.9546824	0.53959256	0.0009887115	0.96835095	0.04217592	0.3673073	0.003423115	0.5468499	0.48946977	2.8038738	0.59683496	0.5157651	0.2383345	0.8727007	0.013861509	0.26940244	0.19645678	2.5336127	0.4781641	0.56722105	-0.00033462493	0.06489282	1
92	404	train	0.0014200485	0.12714833	0.0025032132	-0.002263436	0.09625355	0.36454913	0.7673453	0.000120419376	2.1081214	0.17637837	0.33685973	0.11501577	-0.01931243	0.9890809	0.041082285	0.014735296	0.095553055	2.009662	0.4944403	0.56799126	0.37518057	2.849819	0.116140135	0.29623318	0.017659483	1.1682986	3.4429154	-0.0069472464	-0.0012794081	0.27968544	0.5230789	1.5007547	1
383	990	train	0.52679396	0.38301432	0.010321507	0.34005836	0.34103566	0.20879576	0.1719519	0.2410981	1.9214146	0.19052602	0.05701085	0.07301644	1.3466468	2.2398198	0.2737647	-0.012643096	0.46314603	0.2779555	-0.0074491003	0.12530269	0.1441781	1.4009311	-0.026077472	0.24325927	-0.0017281341	0.0015150888	2.9079738	1.0928701	-0.0018612535	0.97265834	0.008921766	1.9437219	1
279	285	train	-0.0015246975	0.62860537	0.11609349	0.1631674	0.04389254	0.0153031815	0.10967378	0.17943099	-0.155336	0.18203127	-0.002154241	0.12412226	0.0016041714	0.07229832	0.77903265	-0.03245368	-0.14864898	-0.0047110124	0.22007182	2.4575188	0.024320016	0.0075939763	1.1729254	0.87745804	1.0030075	0.3999972	0.012988479	0.12568629	0.08468304	2.1755235	-0.030883657	0.56565887	1
389	391	train	1.5697745	-0.010766477	0.60813	0.10313911	0.6423839	1.3566067	0.15617062	0.6453652	0.083495475	0.1714722	0.24990782	0.027933594	0.54454696	0.7905495	0.08471152	0.19791529	0.08209814	-0.0021182268	0.16496465	1.739063	0.5742001	1.8837528	0.28530622	0.030381126	0.010552345	0.654327	0.017348185	0.21300648	0.8963524	0.52053773	0.31106216	3.159874	1
226	229	train	-0.0014818071	0.3155806	0.6757867	0.78892976	0.99558705	0.35835057	0.015722068	1.5944732	0.069778904	0.13281584	0.10023953	0.008695531	0.10887857	0.72041893	0.5786654	0.38907623	0.40182185	1.3943702	0.028393617	1.1891768	1.2920983	2.559156	0.038950063	3.5975292	0.09667872	0.37040988	1.3834287	0.41096663	0.017737165	0.69641554	0.5156009	0.2879644	1
737	740	train	0.0046171146	1.4777116	0.14071801	1.4650158	0.13802738	0.010914454	0.2872501	0.11940519	1.592925	0.5031071	0.04450301	0.30612984	1.5746818	0.58214164	-0.0010597799	0.056910325	0.04299769	0.011785459	0.17527205	3.9665673	0.031460688	2.4064236	0.1497831	1.039425	0.10619108	0.0003194337	0.18074879	2.2829514	0.47140595	0.008477121	0.23986012	0.8671278	1
786	788	train	0.029381078	0.093063414	0.9964523	0.7963615	0.23707774	1.3415637	0.43212426	0.25018075	0.63916016	0.096819736	0.48936158	0.018831896	1.6329858	0.71374637	0.23566812	1.0877278	0.052287	0.13125129	0.010814086	0.3484028	0.07109571	0.08688864	0.31303614	0.014401026	1.4787117	-0.0037636568	1.256862	0.041530788	0.016532093	1.0346011	0.0025092002	2.236145	1
786	787	train	0.0051780017	0.09447547	0.92434055	0.9203367	0.28627184	1.219691	0.491228	0.19300574	0.61580634	0.075591445	0.5019632	-0.0017652279	1.6468114	0.69627	0.30260348	1.2216537	0.029588737	0.11631986	-0.00040451632	0.36398867	0.041368842	0.07808152	0.32404435	0.07643194	1.6995212	-0.008944304	1.3379008	0.09546366	0.012749235	1.2240285	0.0005343749	2.4290276	1
577	581	train	0.18748274	0.21042259	0.61608964	0.17853044	0.3238958	1.7268835	0.0752764	0.037181616	2.1522653	2.068959	3.892806	1.3333775	0.43730435	1.1134224	0.36337447	0.02438212	0.12981562	0.13493136	0.71440005	0.8539345	0.28435826	0.46904242	0.049040247	1.0437135	0.3046163	0.14901738	0.7319976	0.22458205	0.51649827	0.101260774	0.09883552	2.3324442	1
499	500	train	0.36716342	0.47052604	0.09345904	0.33743244	0.13890201	1.1887435	0.29983512	0.008662018	3.2819953	3.006048	1.0069245	0.3016354	0.9225378	0.8694934	0.15599088	0.053551257	3.3221102	0.06412868	1.4336071	3.956936	0.02239663	0.0013474172	0.03704534	0.021158472	0.15194514	0.15530711	0.46338907	1.0498751	0.27041402	0.33143774	0.05356915	1.5857164	1
711	756	train	0.41160265	0.12878075	1.6959268	0.07488532	0.031843342	0.10020628	0.0068126204	0.09427995	0.1778471	-0.0014818463	0.8948464	1.2801197	0.8281505	0.09830113	1.4960741	0.6992019	0.09976533	-0.06303948	0.0073780483	0.97453326	0.3482055	0.010644688	0.99463	0.69108415	0.8572258	0.015798878	0.2039238	-0.0025188406	0.21683605	1.4726357	0.0513924	0.47121188	1
550	798	train	0.032798614	-0.056633897	0.34920117	-0.04478702	0.8942584	0.05870342	0.21265976	0.34225243	-0.02064074	0.05881743	0.07907966	0.015409542	0.00179295	0.7760798	0.7273879	-0.0063275686	0.0480088	0.105363056	-0.028288845	1.7805759	0.6188615	0.76229995	0.329146	1.5071956	0.47325078	-0.009787867	0.035234597	0.19692071	0.2884234	-0.14897758	0.0041422853	0.9017317	1
1266	1369	train	0.23000617	0.027359977	0.009693088	0.36775845	0.09208763	-0.0009116622	0.061331663	1.3941345	2.8177907	1.9923226	1.0876625	0.2738582	0.045520738	0.93947077	0.98472625	-0.016889388	2.2829049	0.21433786	0.29974335	4.273263	0.103552245	0.3710012	0.11368098	0.30434617	0.75927716	0.86169225	-0.02582007	0.4379675	0.089866206	3.9449909	0.5525903	-0.0055673844	1
75	78	train	0.3532669	0.024784302	-0.0075652725	0.07111916	0.20286205	0.60250777	-0.045438148	0.26432243	0.037474394	2.7783825	0.75927675	-0.01342186	0.6865568	1.2743853	0.37981337	0.85931885	0.018520951	0.11374295	0.4145169	1.2118362	0.08298685	1.704669	0.15910582	2.1429899	0.7468607	0.053736486	-0.0008346337	1.0808592	1.1175207	1.147828	0.01673753	0.21629313	1
800	1240	train	0.7158237	-0.006511348	1.6911657	0.96075994	3.009225	0.008659687	0.10020344	0.028804954	1.0339371	0.13934916	1.3634614	1.0061902	0.019398706	0.004200976	-0.035115026	-0.010226497	0.49480042	0.017265325	0.30138662	1.1326815	0.2644582	0.00933324	0.31236097	0.05013813	-0.011535324	-0.01862141	1.5283942	0.08810725	-0.037035864	0.3812173	0.46091804	0.06173013	1
57	489	train	0.23000403	1.0161294	0.37414968	0.27137765	0.06720191	0.23753609	0.15744022	-0.023387851	1.3324234	0.053759962	0.69905734	2.1354687	0.8258757	0.015558868	0.68341154	1.537905	0.15068443	0.2870267	0.15381545	2.7813253	0.44919842	1.167133	0.07324741	1.050791	2.1614358	0.10905464	0.83037466	-1.0189591e-05	-0.009745707	0.05621501	-0.0062580258	0.102820255	1
59	61	train	0.76860267	0.21725407	-0.0016177086	0.6626795	1.3315121	0.02383189	0.29408267	-0.013121335	0.47153053	0.23035806	0.555146	0.809728	0.3141205	0.44908467	0.21561186	0.1691443	0.021601561	0.29785457	0.055331342	2.8334422	1.1703144	0.07121638	0.61376095	0.6255444	0.6115965	0.10171015	1.3875898	0.3103532	0.26170498	0.24707684	1.5920804	0.07959591	1
212	213	train	0.43153638	0.10555945	-0.033230677	1.4166706	0.7875635	0.020093348	-0.0120961685	0.02403995	0.4115116	0.071144395	2.2034967	0.362095	0.7482006	1.4847733	0.35882068	1.8445581	0.059945077	0.5677894	0.099521756	0.91672707	0.016231524	0.94565076	0.1149449	1.1265535	3.2725139	0.040792093	0.9034306	0.94955546	0.00011056876	0.069313556	0.28412327	3.4870658	1
1406	1408	train	0.6482618	0.3744558	0.48288167	0.2629944	0.051220093	0.19070083	0.60007226	1.0751134	0.92205405	0.054465786	0.11047291	0.15955605	2.2331808	0.41580567	0.7080066	0.69391876	1.21755	0.120909326	0.18995835	3.3380208	1.7183278	0.30061746	0.04453018	0.14263342	1.9466459	1.5419356	2.9645576	1.2655196	1.1279515	0.28182966	0.258625	0.11247704	1
293	296	train	0.37710094	0.76967776	0.40647522	0.07349359	0.64047784	-0.0007979479	0.008451311	0.43848783	1.5212473	0.005256503	2.9069073	0.05112293	0.6943999	0.0022527701	1.050962	0.1559277	0.16400705	0.08028944	0.73464155	3.5804565	1.0608492	1.6613733	0.1878042	0.00379922	0.17359239	0.38338453	0.4305057	1.3901557	2.4751153	2.1125221	0.23640819	0.41702023	1
282	327	train	-0.04464857	0.28372428	0.8587261	0.52541584	0.09686535	0.10268386	-0.0077208863	0.052207425	0.26048014	-0.045726724	0.30529165	0.0961856	0.023304347	0.18990627	0.12544483	-0.0019936557	0.120462015	0.021905018	-0.0232009	1.1425879	0.2808547	0.008087543	0.71883315	0.005431535	2.1953685	0.56697017	0.042726416	0.0013874207	0.0013409604	2.9369175	-0.01213204	0.34627026	1
725	908	train	0.54213166	0.016779678	0.2117966	-0.009389095	0.5390949	1.8206156	0.08361115	0.11743565	1.9350653	-0.002512368	0.9919221	-0.05793923	1.3487346	-0.0030038294	0.04525061	0.5066403	0.032929335	0.52180785	0.010095532	0.17381775	-0.026674923	0.55845577	0.55855113	0.30032516	0.3216146	0.04979728	0.3337955	0.024424873	0.08652825	1.075259	0.05955903	0.9653348	1
1271	1273	train	0.017660705	0.9573039	0.27521986	0.15819299	0.3549657	0.39218324	1.304467	0.07020221	1.3365097	0.10243098	0.93007475	0.02242674	0.25311336	1.4691775	1.329119	0.031725165	0.58625096	0.3320569	1.211148	3.9791284	0.045724444	0.52989703	0.10687889	0.19672208	0.4776904	3.1263099	1.4237652	0.28892732	0.37788957	1.7811742	1.247885	0.2278903	1
6	1112	train	-0.038821373	0.48131755	0.4058053	-0.008555037	0.3992812	1.2855787	0.12865256	0.058160778	2.5798028	0.4467295	1.9914839	0.45070228	0.023919033	-0.002106973	-0.10342972	0.34729612	-0.0011032883	0.14435963	0.18481241	0.7028795	0.59540623	0.13321173	0.35526833	0.64499575	0.044457305	-0.0021444473	0.6174431	0.11607914	0.008081604	-0.02528876	0.115249224	0.9699615	1
875	876	train	0.064660475	0.20725016	0.46756434	3.2635913	0.5447206	2.268081	0.13243517	0.72887105	0.0093900105	1.8615535	0.8733397	0.050215635	0.83312446	0.36567464	1.2875992	0.7274893	1.8162364	0.07199339	0.022059433	5.123638	0.24471669	2.170728	0.14602804	0.676422	0.010161037	0.01326404	1.5393655	0.035546836	0.00880722	0.049526513	0.052149262	0.45821986	1
69	70	train	0.041014694	-0.122865565	-0.01681394	0.30428174	2.4432933	-0.0036315515	0.83196306	-0.006803609	0.58515495	-0.0056324676	0.4768008	0.007470908	-0.004438109	1.4979469	0.004364534	-0.033162612	0.08913286	0.90365326	0.077778146	1.8453298	0.8911484	0.5750629	0.010835319	1.2207371	0.1721559	0.23154885	-0.01616167	0.73651123	0.0068092626	0.83149546	0.02096209	0.007816706	1
1138	1139	train	1.9576695	0.39483964	0.06789676	1.5234592	0.02836265	0.16913158	0.50108194	1.1027986	1.211254	0.008621521	0.713013	2.0887825	0.6445003	2.278461	0.4351243	0.3490229	2.018092	0.057310272	2.1550345	2.355429	0.00016858708	4.6995544	0.7246433	1.9245635	0.045006357	0.038415104	0.029843902	0.16491024	0.0034735058	0.038092002	0.14460634	0.5169489	1
735	740	train	0.005120699	1.2384899	0.1475047	1.7176605	0.17314024	0.01111047	0.2726457	0.16470249	1.8022796	0.40656638	0.02597947	0.37061337	1.6764951	0.57094586	-0.004113011	0.0042428565	0.07302882	0.04000387	0.246804	4.285783	0.04217859	2.4752915	0.16512093	1.1526774	0.09346888	-0.0014629378	0.20519312	2.677303	0.4395929	0.010273056	0.078174576	0.818769	1
715	716	train	0.6097824	0.7275408	1.4853857	0.39502102	-0.011670369	0.0014092356	0.38593	0.47060418	0.39747307	0.026573071	1.3786874	1.8612764	0.54036015	0.38377878	2.8810883	0.9009421	0.8909178	0.6801178	0.027931692	1.5290225	0.0036358351	0.25688282	0.5648475	1.3619752	-0.012725151	0.3675527	-0.0020566182	0.019792141	0.006881761	1.3068417	0.2333542	0.9357795	1
116	118	train	0.11376478	0.63938075	1.3018665	0.04467359	0.0120928	0.0024912423	0.28585172	0.114661485	2.317409	1.7838587	-0.0027119229	-0.0065244944	0.049711056	0.2080924	0.27779877	0.87070745	0.758511	0.25959173	-0.0034629945	0.18057512	0.19945066	0.13118747	0.7112027	0.5696159	2.18221	0.37767506	0.71212924	0.20705274	0.0015693844	1.9821348	0.090904	0.8865738	1
678	1283	train	0.005810612	0.10688624	0.31107625	0.23811609	0.06459687	-0.0030268945	-0.0125464145	0.15536593	0.8087248	0.17801519	0.5836716	0.37970486	0.0030172863	0.08901144	0.09023886	0.14014922	0.41065818	0.0030178076	0.021711957	0.25460476	0.5653853	0.0011954911	0.56479746	0.050178353	2.798036	0.4714236	0.4902994	-0.013644976	0.13990007	3.2966654	0.001850082	1.1076924	1
719	725	train	0.84995735	-0.015986508	0.57084507	0.020317262	0.38467294	0.8170135	0.107683524	0.17573413	1.2761545	-0.020309245	0.39734405	0.39539757	1.2123477	0.0430171	0.011591516	1.5150043	0.040585466	0.07640495	0.009758852	0.32389793	-0.028921708	0.80802494	0.40383568	0.09386272	-0.15233324	0.08402916	0.3128968	0.039177664	0.10093157	1.9259098	0.13134718	0.7465849	1
67	1097	train	0.022174248	0.13031536	0.03982781	0.8012341	1.9478458	0.22530122	0.86710006	0.010454025	0.70869535	0.1939967	1.9270384	0.26765835	-0.006560575	0.97673774	-0.008679886	0.28242078	-0.00088544877	0.35753682	0.102746174	2.2016315	0.7657339	0.56547356	0.11692128	1.2776049	0.042545825	0.184825	0.014781987	1.9030405	0.03262592	0.64605063	-0.0003129729	0.059022486	1
35	41	train	0.29807523	1.3500671	1.5341915	0.5805504	0.0017076072	0.09183198	0.07372691	-0.030405253	2.3618407	0.37069598	-0.07647339	0.0048923874	0.4061522	0.73456556	0.060789745	0.7560137	0.021700712	0.095881745	0.13547136	2.6233215	0.091018505	0.75597984	0.37558588	0.14819957	0.97921777	-0.007239669	0.027248293	-0.0028879168	1.2206292	0.8842321	0.21502514	0.09244235	1
946	1032	train	1.4367396	0.354004	2.1817303	0.46098125	0.7063013	0.01360212	1.4323435	1.2061603	4.2754474	2.8583474	0.00059335236	0.11851461	0.008994035	0.0018291832	0.011274352	0.6470372	0.32299438	0.06636929	0.007877257	3.038117	0.19621313	-0.0027197062	-0.009146976	0.19110133	0.90566856	0.8077738	0.88982433	0.107339285	1.6147168	0.35479176	0.60080385	0.1926879	1
16	18	train	-0.028193062	1.4809217	0.21635303	0.008575094	-0.038517706	0.026073331	0.0960826	-0.0008766598	0.008773773	1.5753045	0.18318258	-0.0012578757	0.47093135	0.3926053	-0.03834958	0.2322307	0.29039994	0.18899867	0.5343224	4.014509	0.075456955	0.182657	0.05760282	0.98117507	0.6918671	0.5710081	0.01903031	0.006498835	0.072460614	0.22051138	5.3444943	0.2711432	1
86	89	train	-0.0013667739	0.97515595	1.3866309	0.01947874	0.012216378	0.19076453	0.027738037	0.7732802	0.09405198	2.9373126	1.1282556	0.07228295	0.41182798	1.4713205	0.07912261	1.2253399	0.14544332	1.3515344	0.05115863	5.1657195	1.3993572	2.418352	1.2171513	0.010618654	0.1042279	7.825851e-05	0.17752029	0.018088162	1.1923977	1.8508463	0.28094286	0.025371637	1
803	1120	train	0.06940089	0.008512168	0.04182919	0.12021617	0.58328676	0.5398821	1.0266781	0.18733905	3.4156177	0.006214374	0.033597693	1.6593468	0.8344899	0.887828	0.4319153	0.6677448	0.29821238	0.5776356	0.059928667	1.9672874	0.7235412	0.12269726	0.0037239303	0.026944786	0.00982389	0.12899333	1.4958192	0.24864978	1.8054086	0.5341518	0.12945147	1.3599477	1
19	517	train	0.0046494887	1.7387619	-0.023816178	0.12799971	0.2551947	0.01275736	0.28550702	0.026437474	0.05658567	1.057618	0.3917841	0.5986321	1.1271876	0.061587024	0.017211214	0.7462512	-0.010873419	0.074851096	0.070133716	2.5559065	0.23594782	1.6570332	0.20140056	1.9626317	-0.013418381	-0.01062931	0.041118883	0.38185662	0.070628904	0.41176277	2.3966768	2.1119192	1
542	544	train	0.017328355	0.36858094	0.30277148	0.5141912	1.1928395	0.23113663	0.003245262	0.1765104	1.2465425	0.014129526	0.35649398	0.43798575	0.047026675	1.0515193	0.42473456	0.015641358	0.20463085	0.049354196	0.24582243	2.8996959	0.92284083	0.47676256	0.3499623	2.7117674	0.29286766	-5.547686e-05	-0.022303645	0.008493872	0.3842233	0.4487749	0.0040197955	0.33976245	1
956	1162	train	0.41094515	0.5627064	-0.044523593	0.1659206	0.19836509	-0.14831273	0.12158274	0.14869793	0.10123191	0.43354893	0.50251913	0.9692926	0.102231175	0.56235176	0.14360261	0.0011577539	0.18424462	0.6852468	0.4389336	3.1656108	0.53622764	0.062508285	0.84471256	1.7260357	0.12799066	0.5565758	0.1915354	1.229605	0.008491637	0.7364596	1.837265	-0.016711885	1
335	801	train	0.8244435	0.14351353	0.22561061	0.3474455	3.1126919	-0.0139175225	0.07231323	0.16806014	0.6307771	0.0279496	2.1573906	1.6055536	0.11392291	0.09866191	0.20257998	0.13369854	0.35953885	0.011302995	0.036294945	1.2573228	-0.02579845	-0.00026580098	0.07452399	0.43614995	0.089581326	-0.021656645	0.6949658	-0.10317156	0.103159495	0.012228704	0.67163223	0.0003712547	1
1064	1065	train	0.26321256	0.002748056	0.021732522	0.36790636	0.12192803	1.3819642	0.019997204	0.00057464244	3.2762146	2.429521	1.074706	0.22245088	0.86878026	1.1475948	0.5451651	0.12767859	0.017690716	1.803154	0.8790047	3.9709766	1.4253613	0.52061576	0.17031306	0.02916043	0.40083674	2.8311582	0.002899459	1.1441962	0.18715984	0.0005769231	0.03560047	3.0831728	1
585	586	train	0.25560856	1.0534422	0.00407911	0.4619192	0.090423815	0.10923713	0.31923106	0.70444053	2.9152465	0.37046257	3.587997	0.16018933	0.102705985	1.432862	0.56565094	1.2057062	0.8904713	0.26962456	0.20757154	3.0776706	0.09726475	0.025929118	0.041412856	-0.00014194613	0.0025295184	2.3729157	0.23343645	0.00035308106	0.33656168	-0.000713384	0.41537976	0.6189573	1
545	551	train	0.015471652	0.27830574	0.51568127	0.5105979	1.1714233	0.14176734	0.005103375	0.10021599	1.31079	0.004960128	0.2554959	0.29640567	0.03388952	0.9991441	0.40377557	0.057269353	0.2562209	0.06047139	0.18975155	2.522575	0.86235714	0.54481345	0.33908963	2.9420714	0.3051997	-0.001957365	0.011373922	0.06260384	0.504425	0.4956612	-0.017480256	0.19674829	1
511	526	train	0.09965303	0.044618875	0.26342225	0.41026613	0.52581996	0.0050345487	-0.028181536	2.0859015	2.0313566	0.23011751	0.24756292	2.06961	0.11206469	1.3551626	0.03002294	0.08719533	0.21192002	0.04669696	0.02248542	3.173947	0.35785395	0.05069157	0.3572928	0.45918846	-0.023704605	0.14759377	0.9564015	0.38465178	0.15493898	0.014497137	0.332119	0.052596606	1
699	700	train	0.84014916	-0.00060204096	1.8838141	0.7554672	0.60993296	0.093444444	0.015459875	0.1721559	0.65558094	0.21897674	0.019513106	2.2301416	0.06285498	2.518304	0.33518666	0.06278517	0.7944737	0.21234582	-0.0024785846	0.11836706	0.061752427	2.0830176	0.27134088	0.058870364	0.37069628	0.48392674	1.0945444	1.9649585	2.3056662	0.9262679	0.7117616	0.3348973	1
262	263	train	0.044698264	0.4878307	0.6335944	0.04718982	0.097286	1.0895967	-0.0045633004	1.231691	1.9017181	0.04841806	0.5639169	0.07811759	1.0244744	0.802763	0.10196625	1.1463102	0.74493	1.0235125	0.40366748	1.7944558	1.1481495	0.6669926	0.06464514	0.30582765	0.57652676	0.9299629	1.1740649	0.002541668	0.5975563	0.85421264	1.9106075	0.19557254	1
113	118	train	0.07989588	0.9299309	1.7231869	0.040373005	0.013790288	0.044642176	0.31391922	0.32107225	1.5917652	1.1072253	0.0054473905	0.007676122	0.19485563	0.23360848	0.40665132	0.84379464	0.37637958	0.1620809	-0.01602188	0.27722362	0.12747079	0.04413498	0.5295835	0.7374472	1.9546393	0.30863148	0.57074094	0.22042261	0.03894547	1.653904	0.16115947	0.8262575	1
39	40	train	0.20399106	1.4443189	1.9781883	0.45358583	0.004662386	0.26589075	0.25840014	0.0006129105	2.3459826	0.2504261	0.16101307	0.010135332	0.9445585	0.948391	0.19484046	0.8926924	0.075019225	0.07404742	0.41218507	2.762416	0.29900798	0.81654996	0.41128084	0.3488872	0.8555791	0.017796626	0.27586028	0.018824138	0.8564158	1.1583575	0.39539325	0.18436268	1
62	898	train	0.22657342	-0.1372516	0.1242249	0.5246174	1.3125684	0.12059293	0.3194325	0.03591015	0.010441222	0.020669414	0.17816506	0.23397481	0.25413695	0.37932256	-0.016791303	0.14047329	-0.109233536	0.4365218	0.34517127	1.7062006	0.3958657	0.046261545	0.07201926	1.4363884	-0.011643162	0.4233853	1.5119183	0.9250708	0.17496379	0.47417408	2.871538	0.22308744	1
804	806	train	0.06825073	0.004226793	0.022173995	0.028232057	1.2746353	0.04386856	0.09875613	0.45473596	3.2027721	0.024291491	0.019572021	1.1677907	0.47086057	2.234518	0.49940345	0.99438673	0.6850979	0.011378912	0.0919016	1.2454513	0.5890546	-0.0003728531	-0.0006500783	0.1487591	0.07733201	0.122495	2.5883384	0.08524641	1.2618539	0.53283864	0.07015867	1.4879253	1
1304	1306	train	0.79635537	0.08544441	0.29573026	-0.0070856707	0.3067434	-0.010566381	1.7205842	0.9548816	2.583477	0.20675217	0.35313544	1.0597475	1.8268716	5.1841836	0.37468064	1.3930732	0.28342375	0.36739177	0.051956862	0.38494152	0.19746636	-5.0927483e-05	0.03006506	0.016466897	0.6385433	3.2192876	-0.0049113207	0.3351603	1.2371924	0.85088754	0.49426413	0.47455898	1
594	595	train	2.8218193	0.03767524	0.5878374	0.45888358	0.17351052	0.4582213	0.15012649	0.49320787	1.1825311	0.71568143	3.884135	0.1956609	8.378725e-05	0.89511883	0.44213876	-0.00049490156	0.7289362	0.26787588	0.6289564	6.7742257	1.24428	0.980961	0.13905668	0.32784343	0.9181392	0.9293585	0.10939575	0.18000466	0.21762997	0.099930316	0.034537565	0.3048502	1
511	1148	train	0.0767886	0.040059112	0.10222374	0.30918714	0.7039953	-0.00014461411	0.035792783	2.260884	2.0761793	-0.0037726574	0.13722226	2.6646423	-0.0005859324	0.90680575	0.074238114	0.09069774	0.27528828	0.016922886	0.06682729	2.9615092	0.04928293	0.009439453	0.21917339	0.22211571	0.009348094	-0.007824574	1.9696583	0.4093311	0.038182173	-0.0069502923	0.54296523	-0.026268877	1
872	1188	train	0.31524074	0.042932972	0.18858615	0.9133071	3.0259745	0.655375	0.74977785	0.2499778	3.356584	-0.0035174137	0.023630813	0.21117657	0.12256708	2.985281	1.4577074	2.167255	-0.0016861178	0.014093396	1.078568	1.3724679	0.21035784	0.19728221	0.33372715	-0.0116502615	0.06734736	1.2033931	0.05571039	0.009301271	-0.019789854	2.1803663	0.5809963	0.3706448	1
706	868	train	0.015350475	0.85588884	2.1016889	0.14149955	-0.002305696	0.051254645	0.12092019	0.2979496	0.59206575	0.7105407	0.13807327	0.12844923	-0.011659573	0.11356721	0.002508172	0.6449093	0.0013325557	-0.028993018	0.007350453	1.5753063	0.04089285	0.6303663	1.0407057	0.21860752	0.90391195	0.38747174	0.015752451	0.28257087	1.004203	1.3596306	-0.014843478	0.37801775	1
475	479	train	0.050007295	0.048095018	2.117176	4.330239	0.73278236	0.012558129	0.0001346316	0.09358903	1.116602	0.67885345	0.16664661	0.051889747	1.3161049	0.29779315	0.023289574	0.3991888	1.6613307	0.33540726	0.06715963	7.6930537	0.19651619	1.7372773	1.0209026	0.20681702	0.19743465	0.0044457857	0.65763545	0.50976235	0.068722576	0.13605097	0.07002691	0.2529287	1
407	412	train	0.0014780017	0.08125059	0.013265361	0.01393509	0.11688627	0.30053085	0.61190265	0.05921306	2.004926	0.21899164	0.5219201	0.14661627	0.0017189127	0.7415315	0.008293235	0.0035857426	0.09704093	1.7034094	0.8664662	0.439791	0.46276292	2.7237368	0.029965205	0.25395223	0.0034597535	0.7964676	4.040479	-0.0023598906	0.009134016	0.22928584	0.61934525	2.4362192	1
78	79	train	0.38516387	0.060467944	-0.023481514	0.12376174	0.23013917	0.5805616	-0.06159473	0.31671125	0.031294648	2.8497572	0.81515497	-0.0128857475	0.651685	1.1396383	0.40081728	0.80365944	0.021532862	0.09624458	0.43480894	1.2983414	0.06533968	1.6266876	0.19510187	2.072639	0.63070667	0.050351948	-0.0009140228	1.1947751	1.0176932	1.1223731	0.04511608	0.24752703	1
101	104	train	0.00836128	0.29526904	0.013928582	0.23732813	0.15846556	-0.007815475	0.5463161	1.5537577	2.6124291	0.047088683	-0.011770304	1.0290747	2.4103644	0.4641398	0.38258785	-0.083159685	0.22734772	0.40340194	0.16660777	2.0899286	0.045202643	0.026682636	-0.017721502	1.0965638	0.04051002	0.13194089	1.0061194	0.95638067	0.013632597	1.1542164	0.37948135	0.014085935	1
