mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	cD#class
246	java.awt.font.TextMeasurer	7	3926	8	13	6519	6338	2421909	3	226	12537	9250	10	3758	11	11	8
247	java.awt.font.TransformAttribute	5	4012	1	9	7153	1138	2434214	0	149	12368	6422	0	4095	3	7	8
248	java.awt.geom.AffineTransform	44	4255	689	257	12605	27528	2304665	6735	786	12528	144399	2813	4733	3107	589	9
249	java.awt.geom.Arc2D	10	4017	8	37	7641	3895	2410519	2	83	12574	23492	14	4300	30	74	9
250	java.awt.geom.ArcIterator	4	3849	3	3	5490	3767	2428540	0	63	12568	280	3	3687	0	1	9
251	java.awt.geom.Area	10	4100	15	30	7625	11590	2420488	6	344	12587	15910	33	4356	36	45	9
252	java.awt.geom.AreaIterator	6	3899	6	9	6483	3885	2421774	1	79	12589	7814	9	3819	3	7	9
253	java.awt.geom.CubicCurve2D	10	4100	15	30	7625	11590	2420488	6	344	12587	15910	33	4356	36	45	9
254	java.awt.geom.CubicIterator	4	3849	3	3	5490	3767	2428540	0	63	12568	280	3	3687	0	1	9
255	java.awt.geom.Dimension2D	11	4057	17	38	8721	4479	2408881	11	219	12830	27325	37	4164	46	71	9
256	java.awt.geom.Ellipse2D	10	4017	8	37	7641	3895	2410519	2	83	12574	23492	14	4300	30	74	9
257	java.awt.geom.EllipseIterator	4	3849	3	3	5490	3767	2428540	0	63	12568	280	3	3687	0	1	9
258	java.awt.geom.FlatteningPathIterator	4	3849	3	3	5490	3767	2428540	0	63	12568	280	3	3687	0	1	9
259	java.awt.geom.GeneralPath	9	4036	8	28	7486	7581	2418410	0	132	12581	15759	16	4342	24	44	9
260	java.awt.geom.IllegalPathStateException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	9
261	java.awt.geom.Line2D	10	4100	15	30	7625	11590	2420488	6	344	12587	15910	33	4356	36	45	9
262	java.awt.geom.LineIterator	4	3849	3	3	5490	3767	2428540	0	63	12568	280	3	3687	0	1	9
263	java.awt.geom.NoninvertibleTransformException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	9
264	java.awt.geom.Path2D	10	4100	15	30	7625	11590	2420488	6	344	12587	15910	33	4356	36	45	9
265	java.awt.geom.PathIterator	23	222	217	36	85354	1572	2874	1227	757	937	1416	366	191	144	34	9
266	java.awt.geom.Point2D	35	4059	408	187	10506	20742	2328652	2954	479	12399	107644	1403	4331	1796	392	9
267	java.awt.geom.QuadCurve2D	10	4100	15	30	7625	11590	2420488	6	344	12587	15910	33	4356	36	45	9
268	java.awt.geom.QuadIterator	4	3849	3	3	5490	3767	2428540	0	63	12568	280	3	3687	0	1	9
269	java.awt.geom.RectIterator	4	3849	3	3	5490	3767	2428540	0	63	12568	280	3	3687	0	1	9
270	java.awt.geom.Rectangle2D	46	4070	779	256	12959	30161	2292556	8165	663	12596	142697	3320	4483	3141	554	9
271	java.awt.geom.RectangularShape	14	4071	28	63	7653	11901	2404560	18	324	12538	31812	75	4281	132	139	9
272	java.awt.geom.RoundRectIterator	4	3849	3	3	5490	3767	2428540	0	63	12568	280	3	3687	0	1	9
273	java.awt.geom.RoundRectangle2D	10	4017	8	37	7641	3895	2410519	2	83	12574	23492	14	4300	30	74	9
274	java.awt.im.InputContext	24	4708	128	148	28233	1277	2371144	554	4648	12278	83205	121	7253	912	437	10
275	java.awt.im.InputMethodHighlight	5	3943	2	8	6756	2467	2426328	0	93	12990	5391	1	3864	4	5	10
276	java.awt.im.InputMethodRequests	26	1076	250	75	108058	6368	22335	1506	6171	3995	3760	479	2215	524	91	10
277	java.awt.im.InputSubset	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	10
278	java.awt.im.spi.InputMethod	6	1514	10	5	15797	3135	825326	5	98	7927	3883	10	178	5	0	11
279	java.awt.im.spi.InputMethodContext	7	1512	12	9	15970	4354	857039	7	65	7813	4266	13	161	13	2	11
280	java.awt.im.spi.InputMethodDescriptor	4	1446	3	3	10705	1462	856661	0	26	7522	2590	2	117	2	0	11
281	java.awt.image.AffineTransformOp	13	4086	32	46	8553	8767	2403842	20	202	12380	30783	87	4539	118	61	12
282	java.awt.image.AreaAveragingScaleFilter	9	3970	9	27	8026	7726	2417198	1	179	12859	15824	15	3926	30	38	12
283	java.awt.image.BandCombineOp	9	3957	11	25	6854	4116	2411365	4	79	12440	19176	9	4103	47	24	12
284	java.awt.image.BandedSampleModel	6	3843	0	15	5584	0	2417077	0	0	12470	11699	0	3758	0	20	12
285	java.awt.image.BufferStrategy	10	4130	5	40	15444	86	2408802	0	179	13137	27542	6	4592	28	86	12
286	java.awt.image.BufferedImage	32	4334	348	148	15124	30372	2350548	2117	1029	13131	91310	1549	5307	991	303	12
287	java.awt.image.BufferedImageFilter	10	4051	23	22	8340	15681	2423199	20	405	12919	12068	44	3950	36	20	12
288	java.awt.image.BufferedImageOp	12	268	36	30	48452	1009	4183	48	213	1185	1169	54	172	108	10	12
289	java.awt.image.ByteLookupTable	4	3826	0	6	5409	0	2424531	0	0	12523	4098	0	3690	0	4	12
290	java.awt.image.ColorConvertOp	13	4057	33	45	8336	8601	2403116	26	181	12418	30881	82	4420	121	57	12
291	java.awt.image.ColorModel	87	4879	3211	530	26417	144942	2217191	73069	12215	11081	232804	22153	8709	9422	1351	12
292	java.awt.image.ComponentColorModel	8	3953	3	25	7220	56	2412875	0	11	12516	19431	3	4081	12	41	12
293	java.awt.image.ComponentSampleModel	7	3837	1	20	5584	0	2413240	0	0	12470	15536	0	3743	5	30	12
294	java.awt.image.ConvolveOp	13	4051	34	44	8205	8651	2403140	30	170	12444	30833	82	4394	120	54	12
295	java.awt.image.CropImageFilter	8	3978	9	19	8026	7726	2421160	1	188	12867	11854	15	3945	21	19	12
296	java.awt.image.DataBuffer	17	3837	81	55	6045	532	2375697	269	0	12416	53230	73	3815	262	76	12
297	java.awt.image.DataBufferByte	4	3837	0	6	5452	0	2424631	0	0	12500	4065	0	3723	0	4	12
298	java.awt.image.DataBufferDouble	4	3837	0	6	5452	0	2424631	0	0	12500	4065	0	3723	0	4	12
299	java.awt.image.DataBufferFloat	4	3837	0	6	5452	0	2424631	0	0	12500	4065	0	3723	0	4	12
300	java.awt.image.DataBufferInt	4	3837	0	6	5452	0	2424631	0	0	12500	4065	0	3723	0	4	12
301	java.awt.image.DataBufferShort	4	3837	0	6	5452	0	2424631	0	0	12500	4065	0	3723	0	4	12
302	java.awt.image.DataBufferUShort	4	3837	0	6	5452	0	2424631	0	0	12500	4065	0	3723	0	4	12
303	java.awt.image.DirectColorModel	9	3945	3	33	7220	56	2408938	0	8	12508	23376	3	4056	15	66	12
304	java.awt.image.FilteredImageSource	6	3892	6	9	6650	7560	2425578	0	134	12773	4182	9	3725	6	5	12
305	java.awt.image.ImageConsumer	13	170	45	33	48424	411	3195	85	171	793	1137	59	75	122	20	12
306	java.awt.image.ImageFilter	14	4006	36	55	8243	12108	2403588	35	329	12890	31584	77	3864	173	79	12
307	java.awt.image.ImageObserver	45	1219	709	281	133162	16670	18735	7562	10583	2856	8562	1939	3619	3923	766	12
308	java.awt.image.ImageProducer	53	1268	1125	253	158495	27098	19296	14863	12178	3078	7274	4795	3604	3196	572	12
309	java.awt.image.ImagingOpException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	12
310	java.awt.image.IndexColorModel	11	4001	16	39	7755	584	2402220	13	14	12390	30950	24	4224	57	71	12
311	java.awt.image.Kernel	5	3901	4	6	6004	3723	2426801	0	191	12566	4089	6	3705	0	4	12
312	java.awt.image.LookupOp	13	4052	34	44	8144	8664	2403147	30	168	12438	30824	82	4400	120	54	12
313	java.awt.image.LookupTable	6	3827	3	12	5641	18	2416931	1	0	12519	11719	0	3699	9	10	12
314	java.awt.image.MemoryImageSource	7	3979	9	12	7966	7726	2425078	1	197	12906	7908	15	3923	12	7	12
315	java.awt.image.MultiPixelPackedSampleModel	5	3847	0	10	5584	0	2420909	0	0	12480	7862	0	3763	0	10	12
316	java.awt.image.PackedColorModel	9	3945	3	33	7220	56	2408938	0	8	12508	23376	3	4056	15	66	12
317	java.awt.image.PixelGrabber	8	4036	12	16	8866	7927	2422842	2	236	13104	11689	22	4082	22	10	12
318	java.awt.image.PixelInterleavedSampleModel	6	3843	0	15	5584	0	2417077	0	0	12470	11699	0	3758	0	20	12
319	java.awt.image.RGBImageFilter	9	3980	13	23	8134	7817	2417301	2	190	12846	15719	28	3962	29	25	12
320	java.awt.image.Raster	31	4048	313	152	9941	18745	2343116	1918	245	12630	93527	1070	4339	1183	324	12
321	java.awt.image.RasterFormatException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	12
322	java.awt.image.RasterOp	11	167	23	32	43439	354	1213	24	123	632	736	6	167	123	12	12
323	java.awt.image.RenderedImage	15	2850	53	52	18158	4580	1653761	61	100	11746	31588	195	1766	116	83	12
324	java.awt.image.ReplicateScaleFilter	9	3970	9	27	8026	7726	2417198	1	179	12859	15824	15	3926	30	38	12
325	java.awt.image.RescaleOp	12	4053	25	41	8153	8405	2406940	11	168	12447	27048	59	4397	99	51	12
326	java.awt.image.SampleModel	19	3929	85	86	7598	3458	2373278	204	15	12396	59142	253	4046	327	185	12
327	java.awt.image.ShortLookupTable	4	3826	0	6	5409	0	2424531	0	0	12523	4098	0	3690	0	4	12
328	java.awt.image.SinglePixelPackedSampleModel	5	3847	0	10	5584	0	2420909	0	0	12480	7862	0	3763	0	10	12
329	java.awt.image.TileObserver	2	39	0	1	7151	0	303	0	0	168	23	0	8	0	0	12
330	java.awt.image.VolatileImage	50	4802	791	434	26412	83164	2337346	8063	9503	11395	117034	3774	8047	6231	1532	12
331	java.awt.image.WritableRaster	25	4065	175	125	9839	13571	2362265	747	202	12654	74839	513	4373	758	282	12
332	java.awt.image.WritableRenderedImage	11	2840	17	38	15154	3280	1663821	9	57	11728	21512	39	1747	48	69	12
333	java.awt.image.renderable.ContextualRenderedImageFactory	10	2676	16	29	10821	2972	1660768	7	28	11208	18258	32	1399	43	38	13
334	java.awt.image.renderable.ParameterBlock	11	4059	25	30	7720	13556	2424213	18	387	12339	18184	64	4038	43	40	13
335	java.awt.image.renderable.RenderContext	11	3976	26	29	6808	10573	2411256	19	281	12564	20841	65	3892	47	34	13
336	java.awt.image.renderable.RenderableImage	11	2672	19	36	14049	387	1655250	11	23	11146	23533	38	1377	62	54	13
337	java.awt.image.renderable.RenderableImageOp	10	3866	10	35	6907	3803	2405815	0	17	12443	23391	17	3783	46	57	13
338	java.awt.image.renderable.RenderableImageProducer	8	3915	18	10	6744	12874	2423176	13	182	12802	6727	33	3720	3	7	13
339	java.awt.image.renderable.RenderedImageFactory	4	56	2	4	13718	58	379	0	11	165	52	1	18	2	1	13
340	java.awt.peer.ButtonPeer	21	2290	109	101	52285	8795	860851	323	3480	8981	23575	292	3235	518	197	14
341	java.awt.peer.CanvasPeer	20	1008	105	85	71034	3709	25302	322	3456	3642	3407	264	2562	396	158	14
342	java.awt.peer.CheckboxMenuItemPeer	3	1385	0	3	5666	0	855289	0	0	7213	2652	0	59	0	1	14
343	java.awt.peer.CheckboxPeer	22	2293	129	102	54860	9751	859561	428	3536	8980	24852	381	3239	534	197	14
344	java.awt.peer.ChoicePeer	21	2290	109	101	52285	8795	860851	323	3480	8981	23575	292	3235	518	197	14
345	java.awt.peer.ComponentPeer	47	1115	506	575	153197	11871	16114	3221	4760	2462	23355	2093	3272	8921	1980	14
346	java.awt.peer.ContainerPeer	37	733	273	393	89212	4826	12407	1108	2030	3328	14238	738	1632	4755	1169	14
347	java.awt.peer.DesktopPeer	2	38	0	1	8671	0	272	0	0	95	24	0	7	0	0	14
348	java.awt.peer.DialogPeer	25	2325	151	149	58959	12642	856210	547	3577	9372	30206	466	2899	900	387	14
349	java.awt.peer.FileDialogPeer	25	2346	171	129	58997	12372	855880	690	3721	9391	30518	554	2986	755	301	14
350	java.awt.peer.FontPeer	1	73	0	0	5210	0	2128	0	0	500	0	0	0	0	0	14
351	java.awt.peer.FramePeer	24	2309	148	128	60039	10582	856197	515	3640	9301	29207	486	3019	739	284	14
352	java.awt.peer.KeyboardFocusManagerPeer	2	178	0	1	10391	0	6533	0	0	1875	72	0	53	0	0	14
353	java.awt.peer.LabelPeer	21	2290	109	101	52285	8795	860851	323	3480	8981	23575	292	3235	518	197	14
354	java.awt.peer.LightweightPeer	20	1008	105	85	71034	3709	25302	322	3456	3642	3407	264	2562	396	158	14
355	java.awt.peer.ListPeer	21	2290	109	101	52285	8795	860851	323	3480	8981	23575	292	3235	518	197	14
356	java.awt.peer.MenuBarPeer	3	89	0	3	9238	0	2029	0	0	537	142	0	18	0	1	14
357	java.awt.peer.MenuComponentPeer	9	160	17	19	31505	259	2148	15	44	801	613	23	160	28	18	14
358	java.awt.peer.MenuItemPeer	5	1389	4	6	5749	1322	853859	1	7	7214	4088	2	66	5	2	14
359	java.awt.peer.MenuPeer	5	1395	2	8	8318	16	852582	0	1	7238	5406	1	78	4	5	14
360	java.awt.peer.MouseInfoPeer	2	127	0	1	10713	0	3163	0	0	808	105	0	11	0	0	14
361	java.awt.peer.PanelPeer	20	1018	122	68	74467	4442	25594	420	3824	4098	2848	309	2202	318	93	14
362	java.awt.peer.PopupMenuPeer	5	1422	2	8	11715	73	852905	0	28	7377	5335	1	112	4	5	14
363	java.awt.peer.RobotPeer	1	91	0	0	4961	0	3377	0	0	718	0	0	0	0	0	14
364	java.awt.peer.ScrollPanePeer	21	1023	142	68	74486	5492	25601	542	3858	4101	2848	377	2202	318	93	14
365	java.awt.peer.ScrollbarPeer	20	1008	105	85	71034	3709	25302	322	3456	3642	3407	264	2562	396	158	14
366	java.awt.peer.SystemTrayPeer	1	56	0	0	5025	0	1197	0	0	343	0	0	0	0	0	14
367	java.awt.peer.TextAreaPeer	22	2284	126	105	52094	9400	858913	420	3749	9329	25364	356	2851	548	216	14
368	java.awt.peer.TextComponentPeer	24	2269	131	145	52492	10721	856479	422	3560	8927	28132	380	3107	856	366	14
369	java.awt.peer.TextFieldPeer	22	2284	126	105	52094	9400	858913	420	3749	9329	25364	356	2851	548	216	14
370	java.awt.peer.TrayIconPeer	1	1314	0	0	1719	0	855807	0	0	6834	0	0	0	0	0	14
371	java.awt.peer.WindowPeer	23	1006	125	128	81377	4531	23654	420	3482	3960	6087	326	2275	713	312	14
372	java.awt.print.Book	6	3830	6	9	5501	7639	2424533	0	9	12524	4107	9	3693	6	5	15
373	java.awt.print.PageFormat	9	3887	18	18	5795	11553	2419062	8	189	12563	11809	38	3678	26	12	15
374	java.awt.print.Pageable	4	13	1	5	11585	1	6	0	3	13	20	0	6	2	2	15
375	java.awt.print.Paper	5	3895	3	7	5760	3653	2426702	0	186	12568	4175	3	3690	3	4	15
376	java.awt.print.Printable	5	70	5	5	16336	227	1127	1	12	545	17	5	6	2	2	15
377	java.awt.print.PrinterAbortException	7	4606	1	20	7907	11	2518077	0	266	11111	14061	0	6516	5	30	15
378	java.awt.print.PrinterException	9	4652	4	32	7972	129	2510938	1	265	10770	22919	0	6819	25	58	15
379	java.awt.print.PrinterGraphics	1	6	0	0	3830	0	6	0	0	9	0	0	0	0	0	15
380	java.awt.print.PrinterIOException	8	4624	2	26	8007	35	2513897	0	266	10969	18525	0	6638	12	44	15
381	java.awt.print.PrinterJob	7	3830	12	9	5495	11469	2424533	6	9	12524	4107	18	3693	6	5	15
382	java.beans.AppletInitializer	3	78	2	1	12455	118	1239	0	7	388	20	1	2	0	0	16
383	java.beans.ArrayPersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
384	java.beans.BeanDescriptor	9	3877	18	18	5779	10293	2416883	8	110	12483	12999	41	3752	20	15	16
385	java.beans.BeanInfo	7	80	14	7	23900	201	1370	11	30	546	189	15	15	7	2	16
386	java.beans.Beans	6	3864	6	9	5916	5106	2422352	0	15	12513	6638	9	3773	6	5	16
387	java.beans.BeansAppletContext	11	4146	26	29	9359	12774	2418539	25	255	12768	19546	49	4315	61	30	16
388	java.beans.BeansAppletStub	6	3864	4	11	6260	5018	2422539	0	12	12477	6700	4	3789	8	8	16
389	java.beans.ConstructorProperties	4	3837	0	6	5422	0	2424634	0	0	12497	4069	0	3721	0	4	16
390	java.beans.Customizer	2	1324	1	0	2836	1256	822567	0	34	6891	0	0	0	0	0	16
391	java.beans.DefaultPersistenceDelegate	24	3822	190	86	5408	513	2349657	1140	0	12244	79751	0	3821	760	124	16
392	java.beans.DesignMode	2	1333	0	1	3301	0	854635	0	0	6883	1307	0	13	0	0	16
393	java.beans.Encoder	55	3679	1277	208	5502	3891	2237461	19938	9	12220	187677	1878	3540	4111	308	16
394	java.beans.EnumPersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
395	java.beans.EventHandler	5	3840	2	8	5451	2535	2423384	0	4	12491	5367	1	3725	4	5	16
396	java.beans.EventSetDescriptor	6	3890	4	11	5613	2521	2420838	0	101	12462	9159	4	3784	8	8	16
397	java.beans.ExceptionListener	5	135	9	1	19646	426	2904	7	27	595	48	3	6	0	0	16
398	java.beans.Expression	6	3870	0	15	5473	0	2418182	0	0	12411	11690	0	3830	0	20	16
399	java.beans.FeatureDescriptor	9	3866	12	24	5603	2477	2409068	10	91	12483	20795	1	3737	52	21	16
400	java.beans.GenericBeanInfo	7	3884	4	17	6446	3876	2418392	0	7	12798	11810	3	3802	14	18	16
401	java.beans.IndexedPropertyChangeEvent	4	3834	0	6	5482	0	2424584	0	0	12514	4086	0	3708	0	4	16
402	java.beans.IndexedPropertyDescriptor	7	3890	6	15	5878	3805	2418236	2	103	12467	11773	5	3778	14	14	16
403	java.beans.IntrospectionException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	16
404	java.beans.Introspector	4	3833	3	3	5444	3815	2428353	0	15	12539	280	3	3687	0	1	16
405	java.beans.MetaData	5	3853	4	6	5497	3841	2424832	0	15	12489	4035	6	3753	0	4	16
406	java.beans.MethodDescriptor	6	3890	4	11	5613	2521	2420838	0	101	12462	9159	4	3784	8	8	16
407	java.beans.NameGenerator	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	16
408	java.beans.NullPersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
409	java.beans.ObjectInputStreamWithLoader	8	3916	9	19	6051	4040	2415922	2	0	12339	15456	16	3958	16	22	16
410	java.beans.ParameterDescriptor	5	3877	2	8	5574	2447	2424502	0	96	12498	5373	1	3748	4	5	16
411	java.beans.PersistenceDelegate	27	3810	254	97	5458	602	2338268	1771	0	12245	90868	22	3795	993	139	16
412	java.beans.PrimitivePersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
413	java.beans.PropertyChangeEvent	14	3888	52	39	8575	8107	2394810	103	119	12531	34607	87	3796	141	33	16
414	java.beans.PropertyChangeListener	37	1136	576	90	150580	19507	21581	5348	6686	3831	3311	1798	2353	520	104	16
415	java.beans.PropertyChangeListenerProxy	7	3898	9	12	6649	7706	2421701	0	111	12625	8028	17	3716	11	7	16
416	java.beans.PropertyChangeSupport	6	4018	6	9	7764	5208	2434209	1	252	12414	6356	7	4011	7	5	16
417	java.beans.PropertyDescriptor	8	3889	9	19	5876	3831	2414394	3	103	12451	15614	10	3786	25	18	16
418	java.beans.PropertyEditor	10	2876	21	24	15999	3528	1669234	16	114	12872	18582	42	1773	36	26	16
419	java.beans.PropertyEditorManager	4	3832	1	5	5674	1224	2425775	0	6	12527	2864	0	3698	2	2	16
420	java.beans.PropertyEditorSupport	8	4097	6	22	9341	5086	2423997	0	133	13958	14635	11	4346	14	31	16
421	java.beans.PropertyVetoException	8	4670	5	23	8026	899	2516361	1	266	10770	17535	5	6862	17	33	16
422	java.beans.ProxyPersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
423	java.beans.ReflectionUtils	6	3846	6	9	5562	3849	2420885	1	17	12483	7883	9	3732	3	7	16
424	java.beans.SimpleBeanInfo	7	3884	4	17	6446	3876	2418392	0	7	12798	11810	3	3802	14	18	16
425	java.beans.Statement	6	3870	0	15	5473	0	2418182	0	0	12411	11690	0	3830	0	20	16
426	java.beans.StaticFieldsPersistenceDelegate	7	3885	3	18	5425	44	2414626	1	0	12332	15460	0	3903	12	22	16
427	java.beans.VetoableChangeListener	12	149	48	18	40848	909	924	82	151	291	212	107	108	20	11	16
428	java.beans.VetoableChangeListenerProxy	7	3873	9	12	5856	7750	2421248	0	39	12553	7978	17	3716	11	7	16
429	java.beans.VetoableChangeSupport	6	3993	6	9	6948	5254	2433731	1	179	12342	6331	7	4011	7	5	16
430	java.beans.Visibility	1	21	0	0	2889	0	133	0	0	77	0	0	0	0	0	16
431	java.beans.XMLDecoder	6	3918	5	10	6060	3910	2423587	0	12	12367	7768	10	3944	0	10	16
432	java.beans.XMLEncoder	9	3934	13	23	6224	4200	2412097	7	9	12230	19186	22	4034	26	29	16
433	java.beans.beancontext.BeanContext	22	2889	154	77	19564	22076	1652416	550	249	11233	34695	550	1700	330	110	17
434	java.beans.beancontext.BeanContextChild	9	1408	14	22	15462	4052	849984	7	57	6965	6894	24	102	29	24	17
435	java.beans.beancontext.BeanContextChildComponentProxy	1	114	0	0	4798	0	4933	0	0	1508	0	0	0	0	0	17
436	java.beans.beancontext.BeanContextChildSupport	12	4042	33	33	8372	17495	2422624	34	314	12384	18191	79	4074	70	37	17
437	java.beans.beancontext.BeanContextContainerProxy	1	76	0	0	5032	0	1808	0	0	1042	0	0	0	0	0	17
438	java.beans.beancontext.BeanContextEvent	8	3853	8	20	6215	1312	2410705	4	13	12495	18119	4	3757	28	20	17
439	java.beans.beancontext.BeanContextMembershipEvent	8	3991	13	15	6057	10232	2424846	6	268	12650	9345	21	3912	18	11	17
440	java.beans.beancontext.BeanContextMembershipListener	6	109	9	6	19714	274	931	5	37	210	57	8	70	5	2	17
441	java.beans.beancontext.BeanContextProxy	1	8	0	0	1408	0	6	0	0	22	0	0	0	0	0	17
442	java.beans.beancontext.BeanContextServiceAvailableEvent	11	3938	19	36	6861	7793	2408065	9	145	12509	23503	37	3897	70	49	17
443	java.beans.beancontext.BeanContextServiceProvider	5	2614	1	9	7357	1185	1569039	0	57	10741	6471	0	1343	3	7	17
444	java.beans.beancontext.BeanContextServiceProviderBeanInfo	3	75	1	2	8657	61	1497	0	5	546	71	0	4	1	0	17
445	java.beans.beancontext.BeanContextServiceRevokedEvent	11	3872	21	34	6966	8987	2407095	8	32	12437	22009	51	3830	63	43	17
446	java.beans.beancontext.BeanContextServiceRevokedListener	5	76	4	6	12500	166	683	0	6	162	74	6	26	0	4	17
447	java.beans.beancontext.BeanContextServices	18	4120	94	59	7584	31860	2409068	250	447	12455	28820	268	4233	218	80	17
448	java.beans.beancontext.BeanContextServicesListener	6	54	5	10	20040	38	164	0	21	139	104	5	43	10	5	17
449	java.beans.beancontext.BeanContextServicesSupport	23	4168	161	92	9272	34162	2391788	589	412	12398	47924	577	4393	460	145	17
450	java.beans.beancontext.BeanContextSupport	21	4325	128	82	10027	27876	2403207	404	643	12207	47900	420	4719	380	126	17
451	java.beans.java_awt_BorderLayout_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
452	java.beans.java_awt_CardLayout_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
453	java.beans.java_awt_Choice_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
454	java.beans.java_awt_Component_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
455	java.beans.java_awt_Container_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
456	java.beans.java_awt_Dimension_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
457	java.beans.java_awt_GridBagConstraints_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
458	java.beans.java_awt_GridBagLayout_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
459	java.beans.java_awt_Insets_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
460	java.beans.java_awt_List_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
461	java.beans.java_awt_MenuBar_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
462	java.beans.java_awt_MenuShortcut_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
463	java.beans.java_awt_Menu_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
464	java.beans.java_awt_Point_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
465	java.beans.java_awt_Rectangle_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
466	java.beans.java_awt_SystemColor_PersistenceDelegate	5	3873	0	10	5424	0	2422039	0	0	12419	7820	0	3836	0	10	16
467	java.beans.java_awt_font_TextAttribute_PersistenceDelegate	5	3873	0	10	5424	0	2422039	0	0	12419	7820	0	3836	0	10	16
468	java.beans.java_beans_beancontext_BeanContextSupport_PersistenceDelegate	5	3873	0	10	5421	0	2422039	0	0	12419	7820	0	3836	0	10	16
469	java.beans.java_lang_Class_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
470	java.beans.java_lang_String_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
471	java.beans.java_lang_reflect_Field_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
472	java.beans.java_lang_reflect_Method_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
473	java.beans.java_util_AbstractCollection_PersistenceDelegate	5	3873	0	10	5421	0	2422039	0	0	12419	7820	0	3836	0	10	16
474	java.beans.java_util_AbstractList_PersistenceDelegate	5	3872	0	10	5421	0	2422034	0	0	12423	7824	0	3832	0	10	16
475	java.beans.java_util_AbstractMap_PersistenceDelegate	5	3873	0	10	5421	0	2422039	0	0	12419	7820	0	3836	0	10	16
476	java.beans.java_util_Collection_PersistenceDelegate	7	3882	3	18	5427	38	2414555	1	0	12343	15470	0	3892	12	22	16
477	java.beans.java_util_Collections	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
478	java.beans.java_util_Hashtable_PersistenceDelegate	5	3873	0	10	5421	0	2422039	0	0	12419	7820	0	3836	0	10	16
479	java.beans.java_util_List_PersistenceDelegate	6	3886	1	14	5428	19	2418414	0	0	12347	11615	0	3898	4	16	16
480	java.beans.java_util_Map_PersistenceDelegate	7	3882	3	18	5427	38	2414555	1	0	12343	15470	0	3892	12	22	16
481	java.beans.javax_swing_Box_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
482	java.beans.javax_swing_DefaultComboBoxModel_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
