mS#id1	mS#id2	mD#data	C#e2v-0	C#e2v-1	C#e2v-2	C#e2v-3	C#e2v-4	C#e2v-5	C#e2v-6	C#e2v-7	C#e2v-8	C#e2v-9	C#e2v-10	C#e2v-11	C#e2v-12	C#e2v-13	C#e2v-14	C#e2v-15	C#e2v-16	C#e2v-17	C#e2v-18	C#e2v-19	C#e2v-20	C#e2v-21	C#e2v-22	C#e2v-23	C#e2v-24	C#e2v-25	C#e2v-26	C#e2v-27	C#e2v-28	C#e2v-29	C#e2v-30	C#e2v-31	cD#class
14	24	train	0.03392801	0.05443319	0.19376421	0.039969195	0.029830737	-0.007564742	0.050538782	-0.009227706	0.01823609	0.003937624	0.016661508	0.0053274077	-0.052838832	0.054155853	-0.005869813	0.09193339	0.03389221	0.01536693	0.0012468843	0.017466974	0.04030964	0.084673025	0.21638066	-0.007876575	0.01020252	0.0011049052	-0.00996149	-0.04124484	0.004183903	0.01865194	0.037310585	0.0038194756	1
3	21	train	0.07408095	0.20150521	0.012792471	0.16805789	0.006000085	0.035645086	0.03085908	0.008607356	-0.0008941352	0.006996671	-6.0528706e-05	0.03014572	0.17210336	0.03973677	0.13064958	0.05878372	0.033441003	-0.0010488152	0.0025557138	0.036882594	0.0078024818	0.29175696	0.15251319	0.062080164	0.011758511	0.08317258	0.029091258	0.041329063	0.0028651243	-0.004509238	0.0067449925	-0.0007887253	1
2	24	train	0.057838682	0.12538193	0.014231131	0.13511479	0.012374678	0.019968586	0.0518541	-0.0037849492	0.018654713	0.0013929965	0.0019550226	0.010567778	0.11761797	0.058041174	0.12476091	0.030524543	0.024059558	-0.011686925	0.0027677377	0.02208994	0.014374237	0.23843105	0.17177804	0.075900234	0.015282607	0.0391202	0.015491343	0.037470516	-0.0003866989	0.00083269936	0.0021032484	-0.008429321	1
18	27	train	0.07171627	0.015437957	0.53368145	0.009732014	0.0064625577	-0.031064844	0.0055738487	-0.01847835	-0.009614289	0.027516674	0.06797369	0.0007743327	0.0087586	0.024188334	-0.0064194663	0.03773125	0.022702413	0.03833963	-0.0028495798	0.13287045	0.033299983	0.06914771	0.28734526	0.04065861	0.06847691	-0.02117468	0.056302775	-0.023760987	0.007780287	0.22901528	0.044225246	0.032257963	1
16	27	train	0.077562384	0.0061146407	0.28907	0.022442179	0.0024358311	0.059069075	0.1652695	0.013877717	0.043648265	0.06462181	0.04643578	0.0010601395	-0.006846507	0.024634367	0.0013798381	0.038296834	0.03001367	0.0402404	0.0016221959	0.04901547	0.007270227	0.1573447	0.13068822	-0.0021886684	0.04608834	0.03453563	0.03937171	0.0057046716	0.0136425765	0.123720445	0.015454248	0.021869944	1
9	26	train	0.07062027	0.041437767	0.15245712	0.053055823	-0.009659127	0.07425694	0.109328285	0.006469422	0.030702239	0.07153769	0.0223791	0.0020415776	0.0029112329	0.022440989	0.009200683	0.094685405	0.045728922	0.021026535	-0.0111409845	-0.014887141	0.00492776	0.15100046	0.11276098	0.010665845	0.015233722	0.0057346616	0.027046012	0.026558908	0.006763282	0.071247965	0.011269027	-0.0047548325	1
3	26	train	0.044625785	0.0967466	0.06683898	0.11142256	0.005094561	0.046458606	0.059055258	-0.0026287471	0.0010500054	0.03735693	0.0054938416	0.013027209	0.01574203	0.0261922	0.081946574	0.08185966	0.03693604	0.005258589	-0.008594782	-0.013982161	0.008692773	0.21931991	0.12916888	0.031494457	0.010331671	-0.014872528	0.021250213	0.045498054	0.009295357	0.013672643	0.007890162	-0.001140623	1
1	22	train	0.10027073	0.26974326	0.010786068	0.21327883	0.0028790336	0.021557193	0.005884895	-0.0017874159	-0.00021205278	-0.0055142906	0.007985654	0.026503872	0.2479921	0.06792192	0.16216765	0.074894175	0.05713486	-0.00075963716	0.005666392	0.0025334153	0.022413215	0.3547718	0.16276768	0.06917559	0.008596025	0.10222274	0.06522274	0.04995646	-0.0063683437	-0.00040635903	0.0056439787	-0.0007774519	1
3	32	train	-0.0046907864	-0.020798702	0.087015465	0.109847285	0.013343978	0.0104049	0.13307959	0.00397749	-8.975643e-05	0.02045201	0.020983402	0.020768235	-0.020867396	0.018666273	0.031775486	0.08607832	0.030703302	0.0064689936	-0.0021594532	0.031000467	0.006667986	0.070780516	0.22572498	0.048703637	-0.0015231125	-0.024653574	-0.061860114	-0.010001638	0.022691479	0.034859348	0.010989497	-0.0017334744	0
11	2	train	0.04755238	0.14699133	0.019414019	-0.021910243	0.01623453	0.024914889	0.15433188	0.019092496	-0.010268878	0.008467156	0.015231004	0.050462693	-0.09816186	0.030282496	0.07230348	0.06402396	0.013265377	0.0040010056	0.011558881	-0.039828744	0.011824501	0.103747584	0.16330972	0.023223618	-0.001275863	-0.015427908	0.012121318	0.009362865	4.3168966e-05	0.010434017	0.0030185326	-0.011294914	0
15	10	train	0.045215856	0.01786755	0.42637795	-0.0106340265	0.007804088	-0.058695585	0.0328989	-0.025175532	-0.046060827	0.0014313229	0.10076664	0.013721098	0.012784554	0.0316786	-0.027483681	0.17363219	0.02316353	-0.010398103	0.0006238534	0.006397004	0.023883559	-0.007054458	0.2305185	-0.0060799834	0.01287852	-0.019125357	0.04158563	-0.016764252	-0.010201497	0.28010055	0.054623764	-1.034168e-05	0
18	1	train	0.06946142	0.052551825	0.15452671	0.03818239	-0.0038139925	-0.020918539	0.00091794855	0.0045071202	-0.00013201668	0.01011545	-0.017609036	0.0015222608	-0.05222809	0.039324433	-0.09574166	0.0768228	0.04647672	0.010381677	0.0011593344	0.0350378	0.05324659	0.111138605	0.25608468	-0.10143728	0.021187121	0.02453499	0.058135305	-0.047473237	0.009467678	0.011624985	0.019518107	0.00292825	0
26	23	train	0.04993529	0.10729776	0.031605493	0.12317013	0.0115407035	0.044316486	0.051573806	-0.00061547215	-0.01123842	0.01323945	-0.007962035	0.017962964	0.021499267	0.030096916	0.12112569	0.09723953	0.05272633	-0.003209009	-0.008374684	-0.008712124	0.012380598	0.2505732	0.12816727	0.0512572	0.006447504	-0.01815299	0.02067036	0.049325053	0.00799255	0.0009456624	0.021324748	-1.25188335e-05	0
10	20	train	0.06655701	0.039368145	0.058837686	0.038906645	0.0030476737	0.04722864	0.10339738	-0.0030287094	-0.023182746	0.039594863	-0.006649548	0.008770886	-0.016729387	0.03302742	0.06550628	0.07289426	0.034422148	-0.0021444235	0.00020773325	0.011417621	0.004150932	0.22228396	0.102817796	0.0053824983	0.017772494	-0.034487564	0.02010369	0.018552383	0.007796592	-0.024640445	0.018904308	-2.2273696e-06	0
19	21	train	0.08687661	0.22443646	0.014745014	0.19417386	0.019740077	0.031331453	-0.008141999	-0.017233869	-0.0037856326	-0.0023380672	0.00024218841	0.026226752	0.20800667	0.080322154	0.23871909	0.09237761	0.056331854	-0.003159772	0.0015451155	-0.023408342	0.021356855	0.35566127	0.14650913	0.09802494	0.0001854775	0.09942909	0.053753518	0.07237082	0.00295104	-0.0007884012	0.013992701	0.0039891466	0
20	32	train	-0.0049159536	-0.019515174	0.06053629	0.12165447	0.009160316	0.009998138	0.14016925	0.003428432	0.0023351556	0.018595835	-0.012451484	0.022787023	-0.029006312	0.020717125	0.04453184	0.07002332	0.03364725	-0.0035697042	-0.0010094334	0.05177323	0.006231264	0.0845247	0.22327125	0.05411483	-0.0027458337	-0.022450015	-0.052615892	-0.011057446	0.029577518	-0.03903751	0.031216908	0.0016435848	0
1	18	train	0.06946142	0.052551825	0.15452671	0.03818239	-0.0038139925	-0.020918539	0.00091794855	0.0045071202	-0.00013201668	0.01011545	-0.017609036	0.0015222608	-0.05222809	0.039324433	-0.09574166	0.0768228	0.04647672	0.010381677	0.0011593344	0.0350378	0.05324659	0.111138605	0.25608468	-0.10143728	0.021187121	0.02453499	0.058135305	-0.047473237	0.009467678	0.011624985	0.019518107	0.00292825	0
8	28	train	0.058554005	0.042642623	0.26029098	-0.037069425	0.0064747306	0.0075866817	0.13640311	-0.039585926	-0.022314386	0.011453107	0.04815723	-0.005661789	-0.056359954	0.03548874	-0.005388946	0.122656584	0.016849177	-0.04385222	-0.009854643	-0.008435011	0.016410632	0.07509476	0.14812711	-0.006790123	0.015138664	0.004314162	0.038242802	-0.0033192064	-0.020085702	0.1257368	0.014393036	0.0006360812	0
29	26	train	0.046006404	0.026495745	0.36322582	0.013328157	0.0010110955	-0.067406975	-0.0030007255	-0.009966251	-0.06341571	-0.022201117	0.03891415	0.020257913	-0.008489851	0.034240425	-0.09365259	0.09959821	0.02438811	0.016509546	-0.0066179424	-0.014582068	0.039056435	0.02311555	0.29623467	-0.05332941	0.019095492	-0.004823544	0.045271248	-0.012112414	0.014456746	0.17384648	0.06721695	-0.004447676	0
30	2	train	0.05287718	0.07476141	0.015817646	0.03641579	0.010323777	0.030809894	0.23886529	0.017579608	-0.011257734	0.0076354975	0.019386277	0.050561	-0.08309144	0.013982071	0.027804064	0.047838047	0.011381774	-0.0027418798	0.019530086	0.01916594	0.0096532265	0.11518065	0.17730762	0.01689066	0.01634999	-0.062219508	-0.0064640716	0.00046261423	-0.00013121273	0.01145851	0.0027450947	-0.0022559294	0
32	8	train	-0.003921705	-0.008475662	0.24196003	0.078847416	0.013108614	0.013666734	0.15734912	-0.0062734224	-0.0026847473	0.039990988	0.056068383	-0.00244141	-0.008749607	0.025049003	0.017714292	0.11635662	0.04575742	0.047157045	0.001015896	0.01787982	0.006328165	0.06868787	0.16008314	0.018964926	-0.0017715316	0.0038856263	-0.05603443	-0.012599109	0.056845874	0.10768287	0.017179739	0.0008394914	0
26	21	train	0.043165375	0.109538175	0.027451538	0.12594616	0.013697989	0.052515674	0.041415296	-0.0055260775	-0.030476643	0.010725852	-0.00019385446	0.018468386	0.023464499	0.030852148	0.13575196	0.094297364	0.044226967	-0.0074354257	-0.002686005	-0.014469049	0.012325399	0.25619957	0.13688995	0.047842238	0.009125036	-0.02109273	0.019138586	0.053139135	0.0071076127	-0.017085692	0.029330583	0.0015228848	0
19	10	train	0.07447799	0.046732165	0.09748258	0.0405898	0.014606118	0.04320213	-0.025900988	0.007035326	0.0037726793	-0.014552065	-0.04483724	0.006954634	-0.014546003	0.06015138	0.085405074	0.14081666	0.05291128	0.011707706	0.00026867102	-0.0043389816	0.012158183	0.22690997	0.099855594	0.007649142	0.00015550524	-0.045275062	0.043673094	0.029384881	0.0061608064	0.003847067	0.01380603	-1.1881516e-05	0
5	18	train	0.12657166	0.059198655	-0.00220073	0.03218926	-0.0021746864	-0.018492611	0.001917919	0.000782726	0.0009640505	0.0025575792	-0.0047172904	0.0013932582	-0.054962866	0.040024757	-0.07320169	0.08629676	0.04251797	0.0042899	0.0074114567	0.06076743	0.024457047	0.096847124	0.2560076	-0.09276224	0.0312897	0.02586489	0.039045613	-0.020830773	-0.0023054811	0.033868104	0.01574419	0.010727153	0
6	1	train	0.03676568	0.26989058	0.026076347	0.19794726	0.007841939	0.035209626	0.012514623	0.0014897296	9.0765214e-05	0.012772713	-0.0029412152	0.032423794	0.16157284	0.053207938	0.16177824	0.061542805	0.05060301	0.0022107756	0.0030829497	0.008523678	0.016908873	0.33702913	0.13570954	0.07402806	0.0036400498	0.11427959	0.02466426	0.06577027	0.020325426	-0.00038811596	0.0042508254	1.692716e-05	0
15	4	train	0.0458945	0.09101905	0.13793924	-0.043332987	0.012879118	-0.021708861	0.008389026	-0.012734464	-0.010685954	1.635991e-05	0.011433803	0.031915538	-0.116347805	0.055606164	-0.07474386	0.14184438	0.036541395	-0.0025000258	0.010120876	-0.041984316	0.072869025	-0.011041889	0.29118192	-0.08257281	-0.006129297	0.03830581	0.07659468	-0.05432434	-0.011465012	0.047585197	0.025641229	0.014535926	0
18	1	train	0.06946142	0.052551825	0.15452671	0.03818239	-0.0038139925	-0.020918539	0.00091794855	0.0045071202	-0.00013201668	0.01011545	-0.017609036	0.0015222608	-0.05222809	0.039324433	-0.09574166	0.0768228	0.04647672	0.010381677	0.0011593344	0.0350378	0.05324659	0.111138605	0.25608468	-0.10143728	0.021187121	0.02453499	0.058135305	-0.047473237	0.009467678	0.011624985	0.019518107	0.00292825	0
7	29	train	0.1052917	0.050988764	0.14835654	0.011883099	-0.00029441496	-0.05221877	-0.0028633738	0.0071217916	0.011441385	-0.015761856	0.020257762	0.046230495	-0.034250196	0.037619974	-0.08350895	0.05819064	0.016878175	0.0003678505	0.009443516	0.03239385	0.026070874	0.021817671	0.32044455	-0.075097024	0.021240048	0.012284823	0.0755209	-0.008157242	0.0007091093	0.12361454	0.018063622	0.005911927	0
25	19	train	0.14399697	0.13537587	0.025128791	0.08548159	-0.014727786	0.013425218	-0.023049068	-0.009078697	-0.0030417931	-0.0016385831	-0.015357975	0.03194189	0.0981301	0.03286332	0.04584966	0.07678869	0.04964615	-0.0066705523	0.01030837	-0.036812495	0.011013216	0.2401313	0.1621067	0.03627152	0.0004613328	0.0065397806	0.056504663	-0.018176585	-0.0056667137	0.0026190616	0.0056891087	-0.01615857	0
3	5	train	0.119907334	0.23979294	-0.00041198672	0.14970692	0.0019123864	0.025153007	0.030933497	0.0002672108	-9.847231e-05	0.0031463332	-0.0006011363	0.022756606	0.16042304	0.04130641	0.08495723	0.061532058	0.038132936	0.00081549975	0.018190723	0.028493274	0.005357663	0.2559901	0.15368055	0.04972657	0.017388307	0.08845421	0.027229931	0.018350475	-0.0021869245	0.003518766	0.0029860807	0.0020204063	0
23	26	train	0.04993529	0.10729776	0.031605493	0.12317013	0.0115407035	0.044316486	0.051573806	-0.00061547215	-0.01123842	0.01323945	-0.007962035	0.017962964	0.021499267	0.030096916	0.12112569	0.09723953	0.05272633	-0.003209009	-0.008374684	-0.008712124	0.012380598	0.2505732	0.12816727	0.0512572	0.006447504	-0.01815299	0.02067036	0.049325053	0.00799255	0.0009456624	0.021324748	-1.25188335e-05	0
19	5	train	0.14061837	0.26708132	-0.00047486916	0.17297117	0.006291687	0.022109088	-0.008161634	-0.00053501636	-0.00041691677	-0.0010514054	0.0024052758	0.01979823	0.19388966	0.083494954	0.15523136	0.09669657	0.064235486	0.002456861	0.0109976195	-0.018083878	0.0146649275	0.31206027	0.14763053	0.07851854	0.00027428128	0.10574304	0.05031424	0.032133292	-0.0022525033	0.0006152257	0.006194719	-0.010218636	0
5	8	train	0.10024784	0.09771782	-0.0011455931	0.10745831	0.0018786553	0.033038232	0.036574796	-0.0004214533	-0.002945452	0.0061522056	-0.0016062572	-0.002675153	0.067264676	0.055430688	0.047362205	0.083176136	0.056829873	0.005944751	-0.008557668	0.016433772	0.00508462	0.24842165	0.10898956	0.019363249	0.020224333	-0.013941184	0.02466555	0.023116177	-0.0054786038	0.010869705	0.0046681007	-0.0009784474	0
28	17	train	0.079830535	-0.013438138	0.44049904	-0.023563169	-0.00792442	0.0064054565	0.13766883	-0.08548288	-0.03029058	0.012170993	0.114834666	-0.030700913	0.00152045	0.03248244	0.0051872106	0.12082893	0.014236981	-0.057332397	-0.0026759254	-0.02469956	0.031491093	0.050731223	0.21676202	0.019899322	0.023341672	0.022296028	0.05873761	-0.00035633714	-0.023840612	0.28815642	0.043793112	-0.008258964	0
14	6	train	0.03043498	0.12575091	0.09237011	0.05121441	0.02579846	-0.012827515	0.060270257	0.019687932	-0.005753673	0.018080754	0.020263953	0.022688901	-0.059064142	0.04681276	-0.0061516115	0.08969216	0.028362567	0.0033497396	0.0080330195	0.022256283	0.028074218	0.10429876	0.16999546	-0.008430348	0.0037744963	0.0024374814	-0.0070062266	-0.046650197	0.0069936267	-0.009192925	0.0113782	-2.0011214e-05	0
28	24	train	0.043621678	0.057429433	0.17700306	-0.044926904	0.017819071	0.0042151683	0.08176996	-0.011389459	0.01591512	0.0013092941	0.019423183	0.014747348	-0.12745196	0.040111054	-0.01342912	0.10449429	0.01640098	-0.03091422	0.0035228494	-0.0059549	0.035991084	0.07207345	0.23469855	-0.02217999	0.010876736	-0.016899502	0.036517363	-0.0036637052	-0.010855603	0.026538413	0.034667823	0.007694241	0
31	29	train	0.12979679	0.03648412	0.1803921	-0.008268589	0.0007063936	-0.040225606	-0.010101517	0.0823143	0.056455858	-0.0064525176	0.12258486	0.09520574	0.036231108	0.039789286	-0.04052853	0.055278704	0.006087324	-0.030403242	0.027870076	0.035789073	0.065492734	0.01848044	0.2690797	0.008478753	0.05968059	-0.020149834	0.065391615	0.0087400405	-0.028036313	0.3030455	-0.01631659	0.015918076	0
7	12	train	0.0794994	0.021214893	0.07099495	0.042073444	-0.0078047356	0.051531415	0.17918307	-0.00023920866	-0.006121453	0.048515547	0.031499747	0.010046395	-0.013283871	0.021802621	0.013849725	0.09828923	0.02044131	0.0012303861	-0.00089810346	0.02228249	-0.0008878675	0.081085995	0.13426515	0.045513555	-0.0039037915	-0.033491123	-0.045582958	-0.005032101	0.0017918166	0.08745681	0.012541213	-0.0009626323	0
14	6	train	0.03043498	0.12575091	0.09237011	0.05121441	0.02579846	-0.012827515	0.060270257	0.019687932	-0.005753673	0.018080754	0.020263953	0.022688901	-0.059064142	0.04681276	-0.0061516115	0.08969216	0.028362567	0.0033497396	0.0080330195	0.022256283	0.028074218	0.10429876	0.16999546	-0.008430348	0.0037744963	0.0024374814	-0.0070062266	-0.046650197	0.0069936267	-0.009192925	0.0113782	-2.0011214e-05	0
14	6	train	0.03043498	0.12575091	0.09237011	0.05121441	0.02579846	-0.012827515	0.060270257	0.019687932	-0.005753673	0.018080754	0.020263953	0.022688901	-0.059064142	0.04681276	-0.0061516115	0.08969216	0.028362567	0.0033497396	0.0080330195	0.022256283	0.028074218	0.10429876	0.16999546	-0.008430348	0.0037744963	0.0024374814	-0.0070062266	-0.046650197	0.0069936267	-0.009192925	0.0113782	-2.0011214e-05	0
18	17	train	0.092148714	-0.0056424085	0.7829502	0.014585865	0.0030510235	-0.025710486	0.003255714	-0.040849917	-0.012245421	0.04116083	0.08576993	-0.0008298716	0.00044746927	0.04014961	0.03646491	0.09530109	0.039213028	0.03718811	-0.0004256302	0.12837566	0.04574718	0.06194647	0.24879539	0.086997874	0.042962912	-0.013968074	0.06443955	-0.0054323473	0.01174573	0.24587639	0.045504842	0.019722339	0
28	18	train	0.07392955	0.025833422	0.5000293	-0.01110419	-0.0074949935	-0.0042465213	0.007152743	0.07351926	0.007303529	0.0047612567	0.14142919	0.0029487412	0.046052475	0.025625302	0.008329004	0.12725845	0.01260592	-0.031645	0.008534715	-0.031190278	0.07893522	0.029275674	0.34793857	0.032528993	0.023421502	-0.008004006	0.060538433	0.0029910498	-0.008452373	0.39177397	0.048543658	-0.00697364	0
24	31	train	0.07841633	0.07311247	0.06276816	-0.060134433	0.009622684	0.020232704	0.14090982	-0.009852581	0.019941898	0.002426977	0.018651184	0.018746542	-0.06369986	0.046164203	0.049265984	0.05232091	0.013374148	-0.04976575	0.0060870755	0.01397299	0.030339723	0.16331203	0.13183926	-0.0063690236	0.026983652	-0.03835735	0.02654953	-0.045648918	-0.024407286	0.015539402	-0.0072118957	-0.023913966	0
23	22	train	0.13058697	0.25012076	0.005491532	0.19739363	0.0043393103	0.022790045	0.015274711	-0.0011136364	0.005184921	-0.0038269998	0.008847168	0.03125497	0.25652996	0.06487658	0.17013055	0.0828803	0.054645903	0.00017423127	0.015868112	0.0034245502	0.015059633	0.3446079	0.15119295	0.084612444	0.006065676	0.087206595	0.050545853	0.045825746	-0.0022846297	-8.397011e-05	0.0074767205	-9.139737e-06	0
15	2	train	0.06611537	0.09728886	0.037942775	-0.047013957	0.00804596	-0.032676727	0.024517369	0.059759896	0.045200456	0.00020482761	0.016312502	0.05924009	-0.1317672	0.04073737	-0.052804828	0.0513613	0.012230702	0.0060850303	0.023103444	0.050763182	0.03713359	-0.009701887	0.3390131	-0.07489332	0.023890726	0.031998254	0.031511486	-0.026921725	0.00048711093	0.016258357	0.0045846966	-0.006334525	0
24	32	train	-0.0029215992	-0.011414694	0.16453765	0.09556043	0.036076147	0.0075932527	0.094326526	-0.0018049567	0.0019148219	0.0045716823	0.022613976	0.0063591776	-0.019786293	0.028311571	0.04414358	0.09912718	0.044540245	0.033244003	-0.0003631637	0.012622692	0.013878657	0.06592433	0.25364217	0.061949078	-0.0012727993	-0.015220836	-0.05350627	-0.013906764	0.03072316	0.02272789	0.04138002	0.010154756	0
15	31	train	0.089637674	0.056730896	0.16735129	0.020924117	0.0062566255	-0.033108927	0.066624194	0.15556066	0.048319314	0.00035686512	0.15562351	0.105088025	0.07136283	0.03240128	-0.020851737	0.08803637	0.0067987624	0.025911529	0.05081132	0.032110248	0.078377925	-0.006645254	0.2601918	0.0062845303	0.04218253	-0.031374283	0.05400533	0.03279772	0.030744998	0.303405	-0.015720613	-0.017971033	0
1	32	train	-0.00403034	-0.024876662	0.080816284	0.13120072	0.020055654	0.009388237	0.04477626	0.001494689	-3.9289916e-05	0.010443977	-0.027449224	0.024283791	-0.027550591	0.02245586	0.04476923	0.09239818	0.045825355	0.017211493	-0.00075137836	0.014289625	0.014134086	0.0832519	0.24112128	0.06480384	-0.0013470122	-0.035272926	-0.0776442	-0.011820286	0.05438671	0.011667776	0.022420745	-0.0016183745	0
22	23	train	0.13058697	0.25012076	0.005491532	0.19739363	0.0043393103	0.022790045	0.015274711	-0.0011136364	0.005184921	-0.0038269998	0.008847168	0.03125497	0.25652996	0.06487658	0.17013055	0.0828803	0.054645903	0.00017423127	0.015868112	0.0034245502	0.015059633	0.3446079	0.15119295	0.084612444	0.006065676	0.087206595	0.050545853	0.045825746	-0.0022846297	-8.397011e-05	0.0074767205	-9.139737e-06	0
16	3	train	0.08743414	0.017402558	0.09012019	0.07371884	-0.00095646933	0.04408351	0.08089459	-0.0090076635	0.0013691881	0.046519868	0.00919588	0.00178241	0.030922586	0.033290923	0.014606385	0.07264106	0.041168198	0.0040954356	-0.0018967772	0.02804071	0.0054843198	0.21501006	0.109033525	0.0041037947	0.016124243	-0.027968863	0.0323889	0.009644021	0.0069265077	0.018762928	0.0033430518	0.0021264604	0
4	8	train	0.05389281	0.08709905	0.07608106	0.10275526	0.0071974522	0.023877162	0.029597247	0.0028032938	0.0061834957	0.0009732592	0.0033975274	-0.002185797	0.04592495	0.070095904	0.0708658	0.09895177	0.07384657	0.0068110693	-0.0033916666	-0.025878787	0.012861487	0.28273806	0.09311931	0.025618484	-0.005457173	-0.011955341	0.039433844	0.0685007	0.016840408	0.011547047	0.004883651	0.001599072	0
20	18	train	0.08472464	0.04122571	0.11574986	0.035404216	-0.0017420213	-0.022277499	0.0028735795	0.010338173	0.007846274	0.018010885	-0.00798779	0.001428434	-0.05498772	0.03627958	-0.095233984	0.058219627	0.034125518	-0.0021531845	0.0015574988	0.12694667	0.02347471	0.11283775	0.23712692	-0.0847058	0.04318915	0.015615685	0.039395615	-0.04440948	0.005148876	-0.03889434	0.027175501	-0.0029738653	0
20	31	train	0.13194522	0.124997005	0.02309351	-0.07655494	0.0024433546	0.026640672	0.20939203	0.018714521	0.024319459	0.009872004	-0.01026953	0.067175016	-0.09338273	0.033780873	0.0496993	0.036959425	0.010103297	0.0053437916	0.01691936	0.05731162	0.013621983	0.20939006	0.116052926	-0.0055635795	0.05821234	-0.056575283	0.026107728	-0.036296036	-0.023497159	-0.026690535	-0.0054406226	-0.003870564	0
16	2	train	0.10601505	0.022338988	0.02177585	0.07700972	-0.0019618364	0.03825222	0.13449293	-0.018349022	-0.03886523	0.011896456	0.009724838	0.002892956	0.033221137	0.037763875	0.016632335	0.037731573	0.024447784	-0.012556292	-0.0038171776	0.042681932	0.0068827923	0.22037822	0.115822285	0.0059921104	0.022149328	-0.03021935	0.01795872	0.0073444447	-0.0005279568	0.006640884	0.0010291392	0.00517961	0
3	11	train	0.03921803	0.114509456	0.08034566	-0.020973947	0.007914946	0.028712993	0.09282728	0.009372641	0.0003617636	0.033109948	0.0144025525	0.031091107	-0.09137009	0.026695678	0.06349634	0.12325932	0.02233788	-0.001304992	0.0057436735	-0.026166257	0.009421952	0.10122041	0.15373755	0.015905073	-0.0009288014	-0.014278966	0.021861032	0.012294418	-0.00056635344	0.029479915	0.009805391	-0.0046370644	0
17	19	train	0.10237523	-0.025456354	0.16894345	0.07837813	-0.008827059	0.030738514	-0.013854571	0.027922126	0.0052956995	-0.016920969	-0.043732803	-0.011792494	-0.0015785141	0.08375541	-0.077327415	0.106786035	0.059242435	0.021297935	-0.0006315788	-0.038203523	0.027430909	0.19960356	0.1434715	-0.073639296	0.00037660712	-0.057105467	0.08303691	0.008379871	0.011475825	0.0044664284	0.017904364	-0.018787408	0
27	15	train	0.048371114	0.026629966	0.50368273	-0.013700811	-0.009989926	-0.050459396	0.030127775	-0.045197558	-0.050763153	0.0011126281	0.07789167	0.021708855	0.027155753	0.026574057	-0.0043807505	0.05213075	0.015015195	-0.0195013	-0.00981833	0.058295894	0.03922385	-0.0069269114	0.38252583	0.027355408	0.049711846	-0.03656862	0.06908405	-0.020910988	-0.012587106	0.3028951	0.0688469	-0.026746359	0
9	11	train	0.062062502	0.049045816	0.18326534	-0.009987115	-0.015006489	0.045893308	0.17185004	-0.023066338	0.010577996	0.063404806	0.058668636	0.0048724874	-0.016897414	0.022872359	0.0071291532	0.14257155	0.027655564	-0.005218027	0.0074452357	-0.027859839	0.0053411173	0.069689654	0.13420877	0.0053863777	-0.0013694883	0.0055057914	0.027823428	0.00717671	-0.00041207758	0.15361945	0.014004429	-0.019330194	0
28	29	train	0.07220375	0.02865807	0.5086966	-0.006177528	0.0013080841	-0.008380379	-0.005861909	0.095154285	0.04505598	-0.0034809741	0.12765881	0.07489552	0.07249194	0.03457203	0.01104743	0.11040154	0.0074650045	-0.018886331	0.016129598	-0.015252308	0.077692024	0.008155854	0.4790122	0.02952708	0.024056416	-0.008877624	0.08994243	0.0007014609	-0.012469681	0.51754546	0.07843439	-0.0051215896	0
17	20	train	0.09148728	-0.021444961	0.10196942	0.075128	-0.0018418306	0.0336034	0.055307783	-0.012020481	-0.03254156	0.046040438	-0.0064857556	-0.014872186	-0.0018154524	0.04598773	-0.05931066	0.05527818	0.038540967	-0.0039010027	-0.0004883292	0.10052898	0.009365202	0.19553424	0.14772755	-0.051818017	0.043041945	-0.043499187	0.03822372	0.0052907	0.014522827	-0.028607452	0.024516068	-0.0035219835	0
32	19	train	-0.0055010035	-0.02316559	0.100296825	0.1269174	0.043901242	0.009145739	-0.03511232	-0.0079638325	-0.00038001506	-0.0068344176	-0.08395912	0.018068347	-0.025220642	0.03773118	0.05805924	0.13527061	0.05172016	0.019489177	-0.001305547	-0.019675123	0.018251527	0.08628376	0.21683876	0.07690333	-2.4025416e-05	-0.029472243	-0.11430234	-0.017513746	0.023371924	0.0060948543	0.022798061	0.008767418	0
32	24	train	-0.0029215992	-0.011414694	0.16453765	0.09556043	0.036076147	0.0075932527	0.094326526	-0.0018049567	0.0019148219	0.0045716823	0.022613976	0.0063591776	-0.019786293	0.028311571	0.04414358	0.09912718	0.044540245	0.033244003	-0.0003631637	0.012622692	0.013878657	0.06592433	0.25364217	0.061949078	-0.0012727993	-0.015220836	-0.05350627	-0.013906764	0.03072316	0.02272789	0.04138002	0.010154756	0
6	15	train	0.03046531	0.096092194	0.1415477	-0.050166678	0.00917172	-0.046601128	0.0124650635	0.028403588	-0.010718178	0.0008221135	0.0202182	0.047597088	-0.12999764	0.047083363	-0.06751543	0.111094736	0.025002697	-0.0022233196	0.012438327	0.017302645	0.04289202	-0.010859565	0.2817378	-0.06982813	0.005376846	0.04033582	0.034573514	-0.05559566	-0.014463311	-0.014761176	0.01710149	-7.981712e-05	0
