mS#id1	mS#id2	mD#data	C#e2v-0	C#e2v-1	C#e2v-2	C#e2v-3	C#e2v-4	C#e2v-5	C#e2v-6	C#e2v-7	C#e2v-8	C#e2v-9	C#e2v-10	C#e2v-11	C#e2v-12	C#e2v-13	C#e2v-14	C#e2v-15	C#e2v-16	C#e2v-17	C#e2v-18	C#e2v-19	C#e2v-20	C#e2v-21	C#e2v-22	C#e2v-23	C#e2v-24	C#e2v-25	C#e2v-26	C#e2v-27	C#e2v-28	C#e2v-29	C#e2v-30	C#e2v-31	cD#class
33	20	train	-0.020523923	0.0063555413	0.122736044	0.04256535	-0.010472713	-0.016020263	0.0485785	0.13384388	0.030697014	0.022015216	0.024315162	-0.016766867	-0.07918488	0.0054294723	0.10054137	0.058436535	0.012027325	-0.08333593	-0.029005267	0.08298972	0.026003152	-0.02879805	0.29155403	0.027416078	-0.032563794	0.043653417	0.028613433	-0.0010517566	-0.0015512368	0.089570716	-0.11720665	0.021435238	0
34	3	train	0.038702622	0.047052626	0.044148967	0.04431344	0.012113246	0.0006370577	0.049175553	0.26432174	0.005872207	0.037983447	0.0012131917	0.0002127795	-0.038593948	-0.016804548	0.10946341	0.04314336	-0.011675457	-0.0066349716	0.03697171	0.22514196	-0.0062526767	0.012528022	0.22822052	0.021225533	0.078842044	0.0064550806	-0.00021876945	0.0064979056	0.07611012	0.028581496	0.030470897	0.07674627	0
14	9	train	0.028694341	0.016936777	0.041034274	0.042210996	-0.00017329775	-0.0006306078	0.08086429	0.13705811	0.049461477	0.029820746	0.03981208	0.011748444	-0.014684469	-0.0010998347	0.058012627	0.038270418	0.0013194121	0.011090472	-0.0014659282	0.14215122	0.019697811	0.018995056	0.24799481	0.06606485	0.005505628	0.012038371	0.0014462825	0.000853995	0.014019615	0.060703382	-0.018932791	0.123488896	0
21	14	train	0.04315625	0.036511302	0.036134522	0.038735148	-0.00038300175	0.00012083054	0.07185424	0.14955935	0.03172312	0.037872426	0.026550636	0.011165609	-0.026549408	-0.003202121	0.07115511	0.031822883	0.0013672961	0.019839643	-0.0034366695	0.14932305	0.012668872	-0.009698273	0.2846792	0.048294097	0.0100422	0.015760366	0.004218973	0.0015088711	0.01641244	0.071320295	-0.05818851	0.1362505	0
20	11	train	0.022841439	0.023614623	0.28104034	0.08999618	0.019397806	0.04481674	0.04034746	0.03010797	-0.0029610526	-0.017637298	0.069247805	-0.007596388	0.055971656	0.0036641425	0.016449654	0.13754691	0.009407659	0.060810197	0.012040985	0.03206478	0.10295834	0.13429472	0.31178916	-0.049169015	0.025472563	0.030395329	0.1454196	0.0020664136	0.0035285421	0.2787367	0.18443996	-0.029920489	0
9	5	train	0.005747679	0.03456238	0.12819055	0.09351063	-0.0065564136	0.013308138	0.027313303	0.05360697	-0.015872391	-0.056898054	0.050149813	-0.004616867	-0.043535218	-0.0012402907	0.03867037	0.055260118	0.0013236611	-0.04601068	-0.016549466	0.08434668	0.09472773	0.019992916	0.3850705	-0.021282613	-0.03229569	0.012151195	0.008486761	-0.0041979454	-0.050071143	0.14451522	-0.0540405	-0.122941755	0
11	22	train	0.02523354	-0.0035200457	0.25582138	0.08340391	0.01755535	0.044582095	0.050743498	0.034518935	-0.0027166235	0.0102726575	0.08244828	-0.0128209945	0.05327717	0.0030751585	0.016168702	0.114568844	0.008195235	0.0557455	0.016835276	0.031250656	0.123723924	0.11578598	0.3367145	-0.06023549	0.026032403	0.02573348	0.14343034	-0.004521899	-0.013408769	0.3008728	0.16758303	-0.03377212	0
33	7	train	-0.0043333406	0.04543086	0.13626142	0.10474388	-0.013592316	-0.011989672	0.05386963	0.060121324	-0.0042755962	-0.09138287	0.017472286	0.0086779045	-0.041704662	-0.002784055	0.03753788	0.060972422	0.002342604	-0.0610206	-0.055618495	0.08401946	0.08753517	-0.02842482	0.4585943	-0.00090966147	-0.04371182	0.0036353308	0.060030498	-0.008083211	-0.036658157	0.18161955	-0.25756538	-0.08007765	0
22	19	train	0.006706912	-4.1797164e-05	0.009194077	0.0019843446	0.0037545913	0.002469284	0.0026132339	0.00239034	-0.0065162578	0.00053992454	-0.009531798	-0.002601859	0.0028180308	0.0007778125	-0.0029065113	-0.0077384477	0.0013690144	0.006711439	-0.0006310865	0.0054831756	0.003577347	-0.00903937	-0.0047658994	-0.007846641	-0.0024257887	0.0057996525	-0.005069747	-0.00079177914	-0.0012348127	-0.005176419	0.0039682738	0.0009003162	0
33	13	train	-0.021113921	-0.0022322284	0.105364114	0.06338447	-0.016635027	-0.014577225	0.054789823	0.14434859	0.030462433	0.020354787	0.02120013	-0.021527274	-0.094578765	0.011634819	0.068100214	0.05256898	0.01652608	-0.07301489	-0.029450687	0.14233336	0.052895166	-0.029990628	0.26698565	0.03519791	-0.03259392	0.024918782	0.03149616	0.000109932975	0.0024882029	0.07445916	-0.15673618	0.042980164	0
32	8	train	-0.0114485575	0.011105911	0.1559503	0.069928885	-0.015575306	0.005319129	-0.06380078	0.06742212	0.042642727	0.051668055	-0.046548855	0.0032165246	0.041172747	0.024678195	0.07176589	0.07392242	0.054849856	-0.004785645	-0.0031426898	0.13284867	0.042615797	0.096438125	0.20488149	0.006978643	-0.015848506	0.045166764	0.034563493	0.00071065227	0.0018147483	0.012527498	-0.048395745	0.008629051	0
34	5	train	0.010220691	0.12493253	0.09041596	0.06557518	-0.023384277	0.010192134	0.02688828	0.077081956	-0.0016403623	-0.031138737	0.025538085	0.00032665415	-0.07192327	-0.006747052	0.060247183	0.056768138	-0.0039617014	-0.03805304	-0.03239546	0.09812778	-0.023839202	0.011369555	0.430988	-0.00974451	-0.065649144	0.010930371	-0.006722861	-0.0127621135	-0.0935117	0.21234259	-0.18205115	-0.09545475	0
28	7	train	0.007777417	0.034342673	0.2611017	0.15506801	-0.07798945	-0.0030610177	-0.015334247	0.02199432	-0.009472199	-0.13809745	-0.034906954	0.0069508716	0.04444314	-0.01729395	0.01672091	0.13497213	0.01213939	-0.008231519	-0.07533631	0.11741282	0.10558898	0.16902237	0.2877661	-0.00021454478	-0.05678533	0.0032942498	0.091701984	0.009107272	-0.050057657	-0.009047064	-0.18845432	-0.05746237	0
15	11	train	0.005416376	0.07929882	0.11262695	0.09880508	-0.015243444	-0.0133200055	0.020636985	0.044408973	-0.0021602525	-0.08752182	0.013014204	0.029136622	-0.09107966	0.00044869218	0.025281489	0.059200883	0.0030166619	-0.113492265	-0.045629304	0.08877609	0.07719894	-0.012579839	0.49760363	-0.021741573	-0.06055703	0.018521992	0.059397496	-0.011512233	-0.073213264	0.20068711	-0.2529189	-0.18693602	0
9	15	train	0.0065032733	0.015153127	0.040121242	0.04186756	0.0063293576	-0.002957705	0.03714306	0.19887675	0.041376848	0.080869436	0.010127165	0.04188661	0.0975712	-0.00020897888	0.11742455	0.020538054	0.00072752364	0.09668116	0.03180309	0.21728209	0.019807195	-0.0018511277	0.40382782	0.032985233	0.058723517	0.015191214	0.0013711347	0.0018733346	0.041103743	0.058378283	0.03464436	0.18209533	0
21	16	train	0.0061290357	0.038200848	0.043095212	0.03124921	0.010141004	0.00057273457	0.043531273	0.19690545	0.022713592	0.09124254	0.016722394	0.039276287	0.18027142	0.0030611889	0.13814218	0.020095943	-0.00016695226	0.1593623	0.040043138	0.17645556	0.014014124	0.0012021856	0.48841333	0.022303091	0.09480877	0.01756356	0.0038971752	0.0028385927	0.032913767	0.08338149	0.06205264	0.19811976	0
3	22	train	0.11147184	-0.0011619751	0.11844297	0.051645473	-0.008527341	0.0045024534	0.069016755	0.15220419	0.053011235	-0.010446048	0.004609709	0.0020727857	0.027435046	0.011090876	0.063699044	0.08190833	0.029649373	0.008969802	-0.022422394	0.08032182	0.031513043	0.12923528	0.15672868	0.074999854	-0.029492423	0.015452451	0.0045763184	0.0028855398	0.008759846	0.032999385	-0.025112145	0.02021532	0
34	26	train	0.0032540334	0.019221945	0.09420322	0.051798373	0.0757595	0.0023716476	-0.06194007	0.027328363	0.00490144	0.06346579	-0.01952371	-0.0014882421	-0.09731021	-0.04540005	0.12995271	0.054867215	-0.023188729	0.015595061	0.11272396	0.29831094	-0.01156113	0.011722718	0.32522655	-0.011124365	0.11667373	0.021288011	-0.0043169577	-0.0046008914	0.048132163	-0.0047443677	0.10201134	0.033858187	0
10	18	train	0.05798298	0.013971852	0.058743022	0.031047285	-0.029091695	-0.007498637	0.07004186	0.12445341	0.03493636	0.006173337	0.018684505	-0.006115252	-0.012987378	-0.00014535301	0.0749736	0.05538218	0.000109584274	-0.037576165	-0.015449873	0.092780024	0.009443984	0.04965895	0.2495551	0.0288481	-0.037182514	0.017502904	0.0030144532	7.1948293e-06	0.0019501752	0.09682874	-0.007679771	0.033613697	0
18	7	train	0.023904072	0.019041592	0.19928096	0.055810552	0.028814925	0.038624093	0.09575666	0.05109624	-0.00850461	-0.0064959894	0.07739954	-0.0013086416	0.016159406	-0.00039094768	0.028503237	0.083428755	0.0013922987	0.033078246	0.018198298	0.035528973	0.109742895	0.07787647	0.32388717	-0.0037781533	0.026287494	0.0050650323	0.09890469	-0.00024464141	-0.0028592597	0.28974983	0.1508478	-0.027990632	0
5	19	train	0.0012723709	0.0021476655	0.01293288	0.0052504097	0.0033770925	0.003319536	0.00078152097	0.0008289155	0.001987734	0.0032365299	-0.007450618	-0.0006517385	0.0021495377	0.0006735611	-0.0014966454	-0.010758903	0.0009168597	0.006502628	-0.00089007616	0.0060466263	0.010675123	-0.010607109	-0.006715998	0.0018273753	-0.0031033857	0.0033390098	-0.01299497	0.004517147	0.008213118	-0.008547286	0.009341995	-0.0033645763	0
10	15	train	0.015441194	0.047595836	0.02729451	0.0505441	0.023009079	0.0023383775	0.03309757	0.15713798	0.024074757	0.08243495	0.002854902	0.041369736	0.05095681	-0.0001704364	0.10636579	0.0333084	9.731045e-05	0.09808376	0.043960243	0.24463667	0.0060562696	-0.007927408	0.34833446	0.011035897	0.08295851	0.011119007	0.0014729818	0.00026122242	0.037474237	0.062170543	0.011843355	0.14801894	0
31	15	train	0.009269728	0.01050344	0.050943177	0.034691542	-0.011103418	-0.001549636	0.050295565	0.22008218	0.038866825	0.07542148	0.0129026165	0.039564878	0.13244517	-0.0001424988	0.12281732	0.015851881	-0.0017320247	0.09813974	0.02074435	0.20139499	0.010858884	-0.00026646748	0.40375856	0.03810316	0.049764954	0.020018488	-0.00020949455	0.0066337455	0.033875424	0.07354688	0.075883105	0.15370181	0
9	28	train	0.0079453895	0.008022655	0.11313558	0.07145567	0.02165947	-0.0007516749	-0.012587304	0.067800246	0.06687589	0.12874588	-0.029891785	0.032887086	-0.06839435	-0.007883874	0.048554663	0.055246383	0.0071433233	0.0092171095	0.04627087	0.27232638	0.029717704	0.02516753	0.2570468	0.0048962943	0.05685607	0.015552882	0.0026016752	-0.0019208072	0.037448905	-0.0028389348	0.028065525	0.08489237	0
22	30	train	0.07939997	-0.0047928123	0.026874173	0.003480063	-0.04389822	0.0002843836	0.027708529	0.20287003	-0.029451499	-0.0063434583	0.05373773	0.0059956424	-0.1497103	-0.015259674	0.120055065	0.09237655	-0.020333664	-0.068058595	-0.029336039	0.08024619	-0.025874894	-0.027316768	0.3615626	-0.05557892	-0.063031174	0.052440904	0.0058571124	0.0020520592	0.016612485	0.21270165	-0.04330929	0.032470908	0
2	33	train	-0.02083481	-0.0058860434	0.11847499	0.032806333	-0.009532532	-0.014358048	0.055918653	0.18620315	0.04215287	0.011684895	0.031059524	-0.020612322	-0.055635348	0.0068611368	0.12438507	0.042786866	0.009661706	-0.05828702	-0.014386998	0.07021545	0.029840276	-0.022649655	0.30669346	0.03532794	-0.0063152323	0.031108819	0.012694716	-0.0032374552	0.016998122	0.051149335	-0.061899025	0.07215909	0
32	27	train	-0.0057074986	0.081982	0.055782218	0.016959172	0.09851891	-0.0029234383	-0.005516488	0.14736731	-0.0093461685	0.009159675	-0.017839171	-0.01068516	-0.109224774	-0.076306365	0.14618737	0.05366187	-0.07545916	0.012447066	0.0336262	0.19293284	-0.022067524	0.008616072	0.38770166	-0.0016615319	0.10670211	0.053450678	0.036493067	0.0013826856	0.019559946	0.025346559	0.07561276	0.021646356	0
26	23	train	-0.0012055006	0.002356138	0.21167344	0.09104622	0.005129898	-0.005454066	-0.0514602	0.019766651	0.04890495	0.15799288	-0.016346993	0.044793207	-0.10224393	0.034748327	0.10618621	0.025815358	0.07554345	0.04377049	0.23699217	0.24304517	0.090346396	-0.020399002	0.32220617	-0.009273478	0.095594235	0.022778729	0.052461997	-0.007038462	0.011874642	-0.0028903913	0.16513202	0.029322227	0
30	8	train	0.06416723	0.042486124	0.02318854	0.004073566	-0.017317163	0.00015815036	0.022650732	0.17273946	-0.030310735	0.028988482	0.033235576	-0.0014793912	-0.12634285	-0.023816185	0.10736097	0.09947079	-0.021364974	-0.039628025	-0.0021626086	0.14740664	-0.0150975995	-0.027112857	0.31391647	-0.04752875	-0.024253218	0.04547269	0.00249932	0.0029466387	0.012335025	0.14602448	-0.027546747	0.065961316	0
27	28	train	0.016395159	0.04686234	0.06607314	0.016578596	0.13569735	0.0012435619	-0.0012292273	0.10447898	-0.014073797	0.015698275	-0.013708962	-0.01857943	-0.1798232	-0.13659775	0.0801883	0.08422368	-0.07848201	0.015606846	0.043328423	0.30153129	-0.011388498	0.013092213	0.3246059	-0.0016128293	0.111998595	0.03436665	0.019423429	-0.0072448025	0.064421125	-0.006689741	0.07743246	0.08847219	0
3	19	train	0.0048180786	0.00080886297	0.0063149612	0.0035480452	-0.0017493614	0.00020748706	0.0014293116	0.002842434	-0.0071157366	-0.0039479625	-0.000353943	-0.0004245364	0.0011534396	0.0016776053	-0.0027192624	-0.008176686	0.0027020602	0.0011338057	0.0010158103	0.013873231	0.00279993	-0.01168789	-0.003556314	-0.0039803963	0.0037270444	0.0019718981	-0.00042287094	-0.002299932	-0.00668474	-0.0011504721	-0.0015636208	0.0027051421	0
18	19	train	0.0054059606	0.00027640778	0.008711533	0.0014439863	0.0041219816	0.002365825	0.0022490842	0.0024355592	-0.007519502	-0.0003444889	-0.009846938	-0.0008740431	0.0012278497	9.678713e-05	-0.0032033606	-0.006648624	0.00056749495	0.005234648	-0.0006011423	0.005907476	0.0034807175	-0.006152103	-0.005045876	-0.0074034124	-0.0025291876	0.0065710573	-0.0042965966	-5.552043e-05	-0.00035086717	-0.005377564	0.0038835274	0.0011316935	0
4	19	train	0.0079229865	0.00027204756	0.006457054	0.0030157452	0.002468637	0.00021610396	0.0032843384	0.0017959338	-0.010289198	-0.0016252594	-0.0071011996	0.0038970616	0.0027859858	0.00071626244	-0.0020387066	-0.009134985	0.0020822578	0.0014977526	-0.000106105086	0.0092702545	0.001741043	-0.012827304	-0.0040271967	-0.007728285	-0.0007621998	0.0033638638	-0.0015866413	-0.0032765798	0.00059230626	-0.0036205638	0.0033969546	0.0017998284	0
34	17	train	0.015684716	0.13978907	0.077902295	0.07624043	-0.052748643	0.008508557	0.10282988	0.11957191	-0.00033208416	-0.05848566	0.028650343	-7.7039425e-05	-0.04337999	0.0044894204	0.0729453	0.06264632	0.0064603873	-0.028445994	-0.040038705	0.03145795	-0.027170822	0.010298675	0.5122452	-0.005525439	-0.09645112	-0.0071880505	-0.00616857	-0.013185145	-0.083417855	0.27598435	-0.22615673	-0.07202635	0
9	10	train	0.014045518	0.023668224	0.03276363	0.05220382	0.010553948	-0.0014459471	0.058902834	0.14751719	0.03245061	0.06428603	0.009347427	0.026411906	0.025380887	0.00032535073	0.07503297	0.033051047	3.478145e-05	0.04308898	0.013662305	0.20748353	0.0076525933	0.012437874	0.3066592	0.018898712	0.046900075	0.0071740635	0.00021464883	7.600326e-05	0.03193004	0.054941896	0.0028265119	0.13075583	0
16	21	train	0.0061290357	0.038200848	0.043095212	0.03124921	0.010141004	0.00057273457	0.043531273	0.19690545	0.022713592	0.09124254	0.016722394	0.039276287	0.18027142	0.0030611889	0.13814218	0.020095943	-0.00016695226	0.1593623	0.040043138	0.17645556	0.014014124	0.0012021856	0.48841333	0.022303091	0.09480877	0.01756356	0.0038971752	0.0028385927	0.032913767	0.08338149	0.06205264	0.19811976	0
20	6	train	0.008908816	0.021253522	0.23923583	0.08659765	0.015025643	0.07075828	0.06929758	0.034205876	-0.022300225	-0.020698534	0.07538748	0.0021407034	0.047764253	0.002454367	0.037313167	0.12275259	0.002045491	0.055019066	0.008294895	0.04459897	0.115348235	0.12708041	0.29591748	-0.029968172	0.025507914	-0.0019020536	0.14852116	0.002783732	0.002330512	0.25228658	0.16925646	-0.024623832	0
28	22	train	0.04069375	-0.0007161483	0.21408047	0.058399897	-0.05438242	-0.0040686317	-0.01739109	0.05613794	0.062392674	-0.01937736	-0.05783823	-0.022666834	0.08032217	0.028305396	0.044020332	0.10774839	0.054293383	-0.010305502	-0.05493134	0.113029234	0.03769243	0.14764085	0.1975745	0.007921445	-0.043232854	0.03349057	0.043111667	-0.0025931238	0.0080495505	-0.004816148	-0.077919446	0.017361617	0
28	18	train	0.03280031	0.0047359425	0.20284462	0.04249698	-0.059703793	-0.0038981629	-0.01496767	0.05719993	0.07199866	0.012363367	-0.059750475	-0.007614475	0.03499733	0.0035221833	0.04851624	0.092573926	0.022506133	-0.00803787	-0.052324925	0.12177569	0.036674302	0.10048286	0.20918117	0.0074739903	-0.04507565	0.037945107	0.036537018	-0.00018183271	0.0022872481	-0.005003294	-0.0762554	0.021823473	0
20	24	train	0.051571615	0.01867204	0.075788766	0.012365205	-0.046313588	-0.0061025317	0.026672607	0.19253293	0.0033789447	0.010289901	0.019263104	-0.00090599986	-0.14614215	-0.019175705	0.11680038	0.06567182	-0.013672741	-0.10639075	-0.019831646	0.08664133	-0.006125569	0.0076432875	0.30105463	-0.0037314405	-0.04854715	0.04443725	0.030798562	-0.0006862866	-0.0033946545	0.15965407	-0.08960777	0.030897655	0
23	19	train	-0.0008626671	0.0002074614	0.0077005196	0.0029927196	-0.00036114466	-0.00080347207	0.0015469375	0.0030025167	-0.0072021284	-0.0048873485	-0.0021004204	0.008038919	-0.004165224	0.00090201444	-0.004081228	-0.0019178075	0.0017562495	-0.013933692	0.0021877326	0.012521977	0.0055468604	0.0015248257	-0.006875415	-0.0018511831	0.005313235	0.0025923918	-0.0029452608	-0.0027276345	-0.0026468672	-0.0027314094	-0.0077944566	0.0029600905	0
13	29	train	0.039967593	-0.0009111502	0.16643526	0.09611857	-0.05049837	0.0021105641	0.010466539	0.01170667	0.040596433	0.01794809	-0.0097747585	-0.016773723	0.06899928	0.049512714	0.048888903	0.08713176	0.06118596	-0.021697182	-0.030892646	0.15022948	0.070663296	0.120843515	0.18517658	0.011887975	-0.030163314	0.028158268	0.049914345	6.4805485e-05	0.00019101662	0.03559074	-0.055813327	0.013411715	0
28	30	train	0.020822562	0.05716427	0.033363026	0.0070362133	0.13043937	-2.159353e-05	-0.0038188656	0.08897714	-0.03785251	0.08604162	-0.025036827	-0.010698019	-0.17940333	-0.08399696	0.07762114	0.12840086	-0.073490985	0.01320968	0.11568137	0.28571108	-0.024223031	-0.040350847	0.34011135	-0.0029778075	0.14196147	0.038643613	0.0046023927	-0.0053566964	0.08264055	-0.006899403	0.052950848	0.083791316	0
27	18	train	0.050390903	0.025983231	0.050429083	0.0059668054	-0.05013638	-0.015691334	0.0076760664	0.24272096	-0.012636152	0.00073843385	0.030397018	0.003497952	-0.06538323	-0.0030879336	0.13669269	0.05206021	-0.009001309	-0.062715895	-0.010466448	0.091242984	-0.011836526	0.006032192	0.3653512	-0.028402071	-0.051847234	0.052840006	0.020949036	0.00019461136	0.0036796909	0.21425197	-0.061980624	0.043095898	0
7	23	train	-0.0038145406	0.01429191	0.1761535	0.115669616	-0.0025246004	-0.013117361	0.06586217	0.06299059	-0.008145657	-0.09216019	0.01650986	0.012036093	-0.054817412	-0.003643464	0.036314428	0.024065176	0.0043088035	-0.08804835	-0.066228926	0.075310156	0.17488593	-0.019302024	0.4413225	-0.0009447068	-0.05522391	0.0019982397	0.06779788	-0.012018861	-0.021569647	0.14717172	-0.30275995	-0.073213115	0
16	14	train	0.019767515	0.039829817	0.041697413	0.033241108	-0.00027389915	0.0010306301	0.059930056	0.13246715	0.03140695	0.03397204	0.030106794	0.018155849	-0.030127449	-0.0028987809	0.07887807	0.045384184	-0.00081743905	0.02326167	-0.0025332763	0.12957573	0.017148947	-0.015399511	0.2967981	0.035683528	0.008620029	0.016477447	0.009670262	0.0025172392	0.011254562	0.08350491	-0.046232108	0.13784878	0
26	20	train	0.008483832	0.0031845127	0.27764273	0.06514043	-0.058929577	0.01685002	-0.069121435	0.013725602	0.04822885	0.029967226	-0.062306143	-0.008589813	0.07267281	0.035702623	0.07693623	0.12505795	0.06759876	-0.02299839	-0.048895672	0.10919818	0.0484878	0.14025873	0.20681353	-0.03208604	-0.04270552	0.060192056	0.09155652	0.00093366706	-0.0014577929	-0.0050747013	-0.092527755	0.00790128	0
19	4	train	0.0079229865	0.00027204756	0.006457054	0.0030157452	0.002468637	0.00021610396	0.0032843384	0.0017959338	-0.010289198	-0.0016252594	-0.0071011996	0.0038970616	0.0027859858	0.00071626244	-0.0020387066	-0.009134985	0.0020822578	0.0014977526	-0.000106105086	0.0092702545	0.001741043	-0.012827304	-0.0040271967	-0.007728285	-0.0007621998	0.0033638638	-0.0015866413	-0.0032765798	0.00059230626	-0.0036205638	0.0033969546	0.0017998284	0
7	2	train	0.02725185	-0.017889716	0.22303127	0.06378367	0.02639771	0.036320537	0.10183332	0.060850266	-0.011030907	-0.009277997	0.08038111	-0.002837475	0.027375462	-0.0047306325	0.032551084	0.08535878	0.0030973007	0.032357637	0.0067776237	0.028627956	0.10770934	0.104381226	0.29797968	-0.004211953	0.0047844695	0.003762899	0.05249447	0.0049075657	-0.02901624	0.1475544	0.089592315	-0.066412844	0
12	10	train	0.06949298	-0.001921011	0.074592754	0.061595213	-0.021529742	-0.0074677235	0.05684732	0.077659674	0.03818187	-0.0021256201	0.014760556	-0.011998821	-0.047910642	-0.0033281501	0.065895244	0.084436335	0.0005179997	-0.05547594	-0.0035262983	0.11474659	0.012905913	0.09513618	0.20448953	0.023278698	-0.04399203	0.014779198	0.005126067	-8.880873e-05	-0.010451752	0.0721687	-0.008894464	0.0007640526	0
20	6	train	0.008908816	0.021253522	0.23923583	0.08659765	0.015025643	0.07075828	0.06929758	0.034205876	-0.022300225	-0.020698534	0.07538748	0.0021407034	0.047764253	0.002454367	0.037313167	0.12275259	0.002045491	0.055019066	0.008294895	0.04459897	0.115348235	0.12708041	0.29591748	-0.029968172	0.025507914	-0.0019020536	0.14852116	0.002783732	0.002330512	0.25228658	0.16925646	-0.024623832	0
29	9	train	0.008379956	0.0043319785	0.09326422	0.07319268	0.011459331	0.00042628025	0.008447292	0.015030384	0.040228955	0.07512148	-0.006898539	0.031992003	-0.04682211	-0.0054010767	0.0782533	0.04136568	0.005103689	0.02030407	0.035832923	0.20568499	0.03291222	0.017054223	0.28411835	0.0070116525	0.040502515	0.019394448	0.0026990697	0.0010049932	0.0021053513	0.02724139	0.013659136	0.036915835	0
8	15	train	0.02691767	0.011990679	0.06550742	0.040053517	-0.0062690275	-0.00890305	0.041950822	0.14021127	0.03972926	0.0556218	0.012119227	0.007123412	-0.096702084	0.0011710053	0.09520225	0.04313204	0.0058100573	-0.062941305	-0.002783289	0.16566	0.014658556	-0.010778251	0.26949182	0.04563549	-0.01718158	0.028365117	0.009695276	0.0036315487	0.0065602334	0.06799086	-0.06117789	0.07565109	0
18	29	train	0.034594297	0.0025572584	0.16721658	0.043530032	-0.031587362	0.0022106762	0.010044747	0.012680438	0.04331054	0.0072138566	-0.0137894405	-0.0074072336	0.023958834	0.002412974	0.07819137	0.069314644	0.016079953	-0.017706363	-0.040521283	0.09197578	0.04061662	0.06808999	0.23121166	0.0107029965	-0.03211051	0.047317557	0.03790479	9.5137424e-05	0.00012858749	0.0480098	-0.03711254	0.009490037	0
17	30	train	0.023115745	0.27555475	0.03257072	0.010705552	-0.089066535	0.00031915502	0.031690728	0.10913018	0.0018187617	-0.07142019	0.047123577	-0.00035420133	-0.06887649	0.008792727	0.07484934	0.14173165	0.02220687	-0.04929331	-0.05113705	0.028368985	-0.08800381	-0.029035283	0.60556656	0.007339404	-0.11847218	-0.019854644	0.013775358	-0.012095181	-0.09856771	0.45647505	-0.12665874	-0.091563754	0
16	3	train	0.014993688	0.030611841	0.063605376	0.04976303	0.005367854	-0.0013594849	0.037021022	0.17766622	0.03607968	0.07906675	0.0018016068	-0.004647561	-0.047928583	-0.008141872	0.09553099	0.049803797	-0.0024168175	-0.016826712	0.032639183	0.17640284	0.02163072	-0.017860003	0.24403286	0.025039224	0.060726076	0.009822183	0.0018465437	0.006300235	0.03271572	0.026758423	0.022087175	0.11034029	0
23	13	train	-0.018586101	-0.0007022277	0.13621064	0.069996044	-0.0030897453	-0.015948286	0.06698722	0.15123758	0.05803554	0.02052793	0.020032363	-0.029857928	-0.12431616	0.015226369	0.065880656	0.020748423	0.030396786	-0.10535525	-0.03506904	0.12757935	0.10567889	-0.020365294	0.25693032	0.03655393	-0.041177962	0.013697158	0.035571463	0.00016345846	0.0014640577	0.06033647	-0.18423842	0.039295755	0
12	6	train	0.009507479	-0.002880564	0.26201198	0.11586113	0.011048495	0.06716067	0.060878236	0.024934715	-0.025802568	0.002648489	0.07325248	0.0023814659	0.07307788	0.0058688936	0.035527125	0.13393176	0.0034915048	0.058077864	0.0025214578	0.057917632	0.18430805	0.14285953	0.2772476	-0.027951863	0.032157328	-0.0015405949	0.21111564	0.00527248	0.013486587	0.2108549	0.17430769	-0.00079411967	0
18	16	train	0.016823156	0.010460797	0.08774406	0.020252598	-0.012648156	-0.015501224	0.058254194	0.15223451	0.038126934	0.0068991585	0.050121944	-0.009568481	-0.05102053	-0.00046973408	0.11253794	0.040496442	-0.0005075874	-0.07768694	-0.019315412	0.07511557	0.026890108	-0.009400892	0.34624603	0.04657217	-0.041208964	0.032730967	0.01876188	0.00015208786	0.0017171755	0.12507486	-0.05485739	0.04616075	0
16	22	train	0.02087167	-0.0015818356	0.092604324	0.027831381	-0.011520831	-0.016179102	0.06768614	0.14940809	0.033040076	-0.010813193	0.04851785	-0.028483536	-0.117096916	-0.0037749337	0.10210926	0.047134507	-0.0012244945	-0.09960388	-0.020277554	0.06972045	0.027636616	-0.013812861	0.32703415	0.049360365	-0.039524246	0.028888537	0.022137985	0.0021689313	0.006043284	0.120396495	-0.056054484	0.03672308	0
28	26	train	0.0024578795	0.00566167	0.31375077	0.1220576	0.1584718	-0.0012727402	0.0119811315	0.0069018886	0.05686925	0.23674445	0.034562603	0.025868181	0.08289413	0.1649353	0.04889324	0.14478822	0.21283203	0.004092043	0.26958182	0.37892124	0.054547466	0.1786283	0.21009581	-0.0021060251	0.09829711	0.03755246	0.070958994	0.005333383	0.027558021	0.00017768056	0.10278717	0.023013974	0
24	26	test	0.0034411084	0.02200395	0.10110689	0.023950601	0.122140236	-0.0018989855	-0.023110043	0.027138911	0.0028255847	0.07322294	-0.01370545	0.0017450894	-0.14356112	-0.093775816	0.12751408	0.07350505	-0.04669018	0.038726505	0.13607785	0.2830832	-0.010652683	0.007972985	0.3457265	0.0012153366	0.112806	0.042184677	0.04999898	-0.0030887916	0.044163715	-0.006357828	0.10740233	0.04622922	1
32	34	test	-0.0049185045	0.0507323	0.06736884	0.05125924	0.056085892	0.0013533322	-0.055609886	0.13751023	0.004589753	0.041111663	-0.019808015	-0.0013381811	-0.068631634	-0.02395783	0.1379076	0.03615999	-0.020556403	0.0060796314	0.0702931	0.20271574	-0.01449162	0.009418988	0.3436199	0.002309526	0.11010874	0.021759193	-0.003872128	0.0011144651	0.021235228	0.015804788	0.09232501	0.016126676	1
