mS#id1	mS#id2	mD#data	C#preferential	C#jaccard	C#adamic_adar	C#distance	D#flpa	D#louvain	D#markov	D#sbm	cD#class
593	1496	train	3904	0.0010214504596527069	0.14367098296238656	2	1	1	1	0	1
93	659	train	10540	0.0037735849056603774	1.035649466138169	2	1	0	1	0	1
468	639	train	4140	0.0019286403085824494	0.39929320159771803	2	1	1	1	0	1
639	1287	train	8280	0.0038498556304138597	1.354052076954831	2	1	0	1	0	1
439	446	train	60	0.05555555555555555	0.3284587387530511	2	1	1	1	1	1
163	166	train	64	0.14285714285714285	0.8441102940539216	2	1	1	1	1	1
554	625	train	1533	0.02262443438914027	0.8708812488106192	2	1	1	1	0	1
86	89	train	180	0.42105263157894735	2.5364608135762943	2	1	1	1	1	1
16	68	train	506	0.15384615384615385	1.319521117851433	2	1	1	1	0	1
480	639	train	5175	0.0028929604628736743	0.7389164734928266	2	1	1	1	0	1
601	743	train	672	0.019230769230769232	0.14404745418365533	2	1	0	1	0	1
1038	1060	train	42	0.18181818181818182	0.2877184371460419	2	1	1	1	1	1
297	639	train	3105	0.0009643201542912247	0.4170323914242463	2	1	0	1	0	1
1217	1327	train	354	0.04838709677419355	0.8845952987565742	2	1	1	1	0	1
659	1429	train	3162	0.0018957345971563982	0.28932317660478796	2	1	1	1	0	1
528	1326	train	132	0.21739130434782608	0.8030385088843652	2	1	1	1	0	1
121	134	train	100	0.17647058823529413	0.4934948197871604	2	1	1	1	1	1
305	600	train	627	0.030303030303030304	0.8415721071852287	2	1	1	1	0	1
639	1163	train	5175	0.0019267822736030828	0.4322099911401792	2	1	0	1	0	1
175	659	train	5270	0.0037914691943127963	0.8879646789152174	2	1	1	1	0	1
19	30	train	290	0.05	0.5462723477896634	2	1	1	1	0	1
30	31	train	464	0.06451612903225806	1.2357003089485692	2	0	1	1	0	1
44	344	train	1989	0.2328767123287671	4.437912282353425	2	1	1	1	0	1
76	215	train	558	0.020833333333333332	0.24627854581449443	2	1	1	1	0	1
639	820	train	4140	0.0019286403085824494	0.33313257380736216	2	1	0	1	0	1
567	639	train	5175	0.0019267822736030828	0.5043447431846274	2	1	0	1	0	1
554	978	train	2409	0.013215859030837005	0.6913763097653638	2	1	0	1	0	1
555	961	train	1582	0.021929824561403508	0.9831295106343909	2	1	1	1	0	1
423	593	train	5856	0.0030643513789581204	1.3034527242184357	2	1	0	1	0	1
639	1022	train	7245	0.0048216007714561235	1.3227212273397981	2	1	0	1	0	1
498	572	train	102	0.2777777777777778	1.0634372891459818	2	1	1	1	0	1
76	208	train	713	0.018867924528301886	0.24627854581449443	2	1	1	1	0	1
555	972	train	1356	0.013100436681222707	0.6954110734883491	2	1	1	1	0	1
648	1423	train	169	0.18181818181818182	2.4479021079380447	2	1	1	1	1	1
600	1110	train	285	0.0	0	3	1	0	1	0	1
639	1061	train	4140	0.0019286403085824494	0.6575693253321373	2	1	0	1	0	1
99	197	train	680	0.0	0	3	1	1	1	0	1
501	526	train	12	0.0	0	3	1	1	1	1	1
17	32	train	828	0.09259259259259259	0.9015242401958026	2	1	1	1	0	1
554	1101	train	876	0.013636363636363636	0.5815580722058313	2	1	1	1	0	1
30	99	train	2320	0.4	8.010526353261328	2	1	1	1	1	1
129	329	train	180	0.020833333333333332	0.31465798044412485	2	0	0	1	0	1
17	50	train	1728	0.10526315789473684	1.6763834250550258	2	1	1	1	0	1
639	1218	train	9315	0.006750241080038573	1.688970829507302	2	1	0	1	0	1
672	905	train	1176	0.020202020202020204	0.8421740710326284	2	1	1	1	0	1
593	1321	train	14640	0.012257405515832482	5.705635780560815	2	1	1	1	0	1
659	1053	train	6324	0.001890359168241966	0.9187843867734881	2	1	0	1	0	1
593	1249	train	2928	0.0010224948875255625	0.14367098296238656	2	1	1	1	0	1
555	579	train	1356	0.013100436681222707	0.4784082962284948	2	1	1	1	0	1
853	898	train	144	0.6	2.440033799108049	2	1	1	1	1	1
123	202	train	819	0.034482758620689655	0.521186123556988	2	1	1	1	0	1
697	700	train	18	0.1	0.14367098296238656	2	1	1	1	1	1
555	790	train	1130	0.01762114537444934	0.9335279095419134	2	1	1	1	0	1
70	345	train	532	0.11904761904761904	1.5974567624069496	2	1	1	1	1	1
85	639	train	12420	0.005763688760806916	1.6453590128634443	2	0	0	1	0	1
438	593	train	7808	0.002036659877800407	0.6575693253321373	2	1	0	0	0	1
1317	1361	train	912	0.028169014084507043	0.5106456463736662	2	1	0	1	0	1
1319	1321	train	90	0.16666666666666666	0.47380681154751064	2	1	1	1	0	1
1208	1220	train	78	0.0	0	3	1	1	1	1	1
659	1308	train	12648	0.00946969696969697	4.589000719137492	2	1	0	1	0	1
373	380	train	28	0.2222222222222222	1.2022458674074694	2	1	1	1	1	1
532	554	train	1095	0.009009009009009009	0.2889467053835192	2	1	1	1	0	1
1055	1081	train	60	0.23076923076923078	0.8474338031560351	2	1	1	1	1	1
593	843	train	5856	0.0030643513789581204	0.722725245467551	2	1	0	1	0	1
639	1398	train	4140	0.0019286403085824494	0.4505986593925214	2	1	0	1	0	1
1035	1454	train	30	0.2222222222222222	0.4253138682463837	2	1	1	1	1	1
124	215	train	684	0.07692307692307693	1.0122999688634482	2	1	1	1	0	1
381	432	train	21	0.0	0	1516	1	1	1	0	1
639	847	train	4140	0.0019286403085824494	0.8023499632272195	2	1	0	1	0	1
672	1105	train	1176	0.01507537688442211	0.514091803500846	2	1	1	1	0	1
111	293	train	286	0.05714285714285714	0.2889467053835192	2	1	1	1	0	1
0	101	train	2226	0.07954545454545454	1.4207612064196944	2	1	1	1	0	1
1003	1005	train	12	0.0	0	3	1	1	1	1	1
1143	1145	train	91	0.17647058823529413	0.7101543138790802	2	1	1	1	1	1
170	639	train	9315	0.002881844380403458	1.4890413603452441	2	1	0	1	0	1
263	600	train	513	0.03125	0.5739120977822274	2	1	1	1	0	1
111	334	train	182	0.13793103448275862	1.574366893657123	2	1	1	1	0	1
115	213	train	589	0.0	0	3	1	1	1	0	1
593	1434	train	2928	0.0010224948875255625	0.14367098296238656	2	1	1	1	0	1
659	849	train	6324	0.003787878787878788	0.9731561245645667	2	1	0	1	0	1
659	1470	train	7378	0.004734848484848485	1.8958587879957214	2	1	0	1	0	1
344	353	train	585	0.2857142857142857	3.0801226200210143	2	1	1	1	0	1
554	987	train	876	0.013636363636363636	0.8016167795157927	2	1	1	1	0	1
639	1129	train	6210	0.004826254826254826	1.1582965364379716	2	1	0	1	0	1
659	1171	train	5270	0.002840909090909091	0.7236176585080397	2	1	0	1	0	1
303	307	train	225	0.041666666666666664	0.8979307383872341	2	0	0	1	0	1
813	1305	train	329	0.058823529411764705	1.3919650973789963	2	1	1	1	0	1
639	958	train	6210	0.003857280617164899	0.766041707148554	2	1	0	1	0	1
555	952	train	1356	0.013100436681222707	0.4784082962284948	2	1	1	1	0	1
145	1338	train	123	0.047619047619047616	1.2352458628142324	2	1	1	1	0	1
5	125	train	2184	0.07954545454545454	1.5809102522311556	2	1	1	1	0	1
554	1377	train	876	0.013636363636363636	0.4329941595671745	2	1	1	1	0	1
639	1486	train	2070	0.0	0	3	1	0	1	0	1
445	1306	train	130	0.0	0	3	0	0	0	0	1
17	30	train	2088	0.36231884057971014	6.5886852432346705	2	1	1	1	1	1
382	593	train	2928	0.0010224948875255625	0.14367098296238656	2	1	1	1	0	1
8	659	train	5270	0.002840909090909091	0.9106581111643999	2	1	0	1	0	1
18	554	train	9417	0.015503875968992248	0.6530987417973334	2	0	0	1	0	1
585	639	train	5175	0.0028929604628736743	1.0934646562750494	2	1	1	1	0	1
742	747	train	96	0.17647058823529413	1.0106706970492696	2	1	0	1	0	1
659	1378	train	7378	0.005687203791469194	1.2180984898358094	2	1	1	1	0	1
639	1262	train	6210	0.004826254826254826	1.8573950948852802	2	1	1	1	0	1
839	895	train	147	0.21739130434782608	1.2911021780015954	2	1	1	1	0	1
435	639	train	11385	0.0028763183125599234	1.1700308459382798	2	1	0	1	0	1
67	82	train	2035	0.15	2.926769830046943	2	1	1	1	0	1
639	895	train	21735	0.01832208293153327	8.48263201715435	2	1	0	1	0	1
659	682	train	5270	0.002840909090909091	0.47878476744976356	2	1	1	1	0	1
554	1388	train	1314	0.01809954751131222	0.7614528983202256	2	1	1	1	0	1
1292	1348	train	1134	0.038461538461538464	0.7198441398867579	2	1	0	1	0	1
639	669	train	7245	0.0048216007714561235	1.1202093145487992	2	1	0	1	0	1
1148	1149	train	8	0.0	0	4	1	1	1	1	1
561	1290	train	536	0.0	0	3	1	1	1	0	1
554	974	train	2409	0.013215859030837005	0.4329941595671745	2	1	0	1	0	1
260	600	train	513	0.03125	0.5739120977822274	2	1	1	1	0	1
555	1319	train	1356	0.017543859649122806	0.8480541405186186	2	1	1	1	0	1
54	113	train	2200	0.09302325581395349	1.93164927003782	2	1	1	1	0	1
7	555	train	1130	0.013157894736842105	0.4329941595671745	2	1	1	1	0	1
812	996	train	140	0.05405405405405406	0.2889467053835192	2	1	1	1	0	1
659	1340	train	2108	0.0009478672985781991	0.36926937306885504	2	1	1	1	0	1
104	356	train	182	0.06451612903225806	0.6125266543771197	2	1	1	1	0	1
593	701	train	5856	0.00408997955010225	1.124468308152106	2	1	0	1	0	1
1282	1327	train	649	0.1111111111111111	2.5065753571386677	2	1	1	1	0	1
110	132	train	3740	0.07894736842105263	2.187640690710483	2	1	1	1	0	1
593	1293	train	10736	0.0020304568527918783	0.5987905962758052	2	1	0	1	0	1
1292	1317	train	1008	0.025974025974025976	0.5166204550144424	2	1	0	1	0	1
659	1270	train	7378	0.004734848484848485	1.5078836469171693	2	1	0	1	0	1
851	877	train	300	0.031746031746031744	0.48367072607876394	2	1	1	1	0	1
265	266	train	232	0.15625	1.0011387291959943	2	1	1	1	0	1
871	873	train	30	0.375	0.723323259792439	2	1	1	1	1	1
672	1295	train	1372	0.020100502512562814	0.6577627864632326	2	1	1	1	0	1
1461	1472	train	72	0.3076923076923077	1.0826866792715344	2	1	1	1	1	1
772	784	train	36	0.3	0.6682463582947391	2	1	1	1	1	1
1065	1469	train	100	0.07407407407407407	0.2889467053835192	2	1	1	1	0	1
672	973	train	1372	0.025252525252525252	0.9061882848617018	2	1	1	1	0	1
672	1078	train	784	0.010101010101010102	0.2877184371460419	2	1	1	1	0	1
23	27	train	735	0.07692307692307693	0.7541015651906953	2	1	1	1	0	1
555	1052	train	1130	0.01762114537444934	0.6224557504121502	2	1	1	1	0	1
441	447	train	60	0.23076923076923078	1.132278020754295	2	1	1	1	1	1
497	559	train	81	0.034482758620689655	0.14367098296238656	2	1	1	1	0	1
410	470	train	54	0.10526315789473684	0.28932317660478796	2	1	1	1	0	1
1451	1514	train	42	0.4444444444444444	0.6772334962431468	2	1	1	1	1	1
450	639	train	5175	0.0028929604628736743	0.7389164734928266	2	1	1	1	0	1
559	1190	train	513	0.12195121951219512	1.6378187695636268	2	1	0	1	0	1
142	171	train	110	0.10526315789473684	0.28932317660478796	2	1	1	1	1	1
639	1296	train	9315	0.004812319538017324	1.8050425783485833	2	1	1	1	0	1
555	899	train	1356	0.017543859649122806	0.6224557504121502	2	1	1	1	0	1
528	531	train	154	0.20833333333333334	0.8080164647866181	2	1	1	1	0	1
660	1262	train	96	0.15789473684210525	0.7047508285702881	2	1	1	1	0	1
264	268	train	63	0.0	0	3	1	1	1	0	1
55	306	train	1015	0.06666666666666667	1.0825200247225313	2	0	0	1	0	1
552	639	train	4140	0.0019286403085824494	0.5919520837200718	2	1	0	1	0	1
1106	1143	train	42	0.0	0	3	1	1	1	1	1
157	639	train	17595	0.0066985645933014355	2.2258505977455956	2	1	0	1	0	1
557	639	train	5175	0.0019267822736030828	0.5919520837200718	2	1	0	1	0	1
246	659	train	5270	0.002840909090909091	0.5662610700136453	2	1	0	1	0	1
1327	1396	train	472	0.046875	0.6603181702354239	2	1	1	1	0	1
639	923	train	6210	0.003857280617164899	0.7031769231245528	2	1	0	1	0	1
554	1188	train	1533	0.018018018018018018	0.6224557504121502	2	1	0	1	0	1
561	1353	train	804	0.0	0	3	1	0	1	0	1
156	218	train	165	0.08571428571428572	1.003487977472793	2	1	1	1	0	1
593	1091	train	1952	0.0010235414534288639	0.36067376022224085	2	1	0	1	0	1
101	342	train	954	0.04411764705882353	0.7931646311399694	2	1	1	1	0	1
1383	1385	train	88	0.11764705882352941	0.4509751306137902	2	1	1	1	1	1
1412	1424	train	234	0.12903225806451613	0.8500265509914209	2	1	1	1	0	1
79	561	train	804	0.007194244604316547	0.14527572242113262	2	1	1	1	0	1
639	659	train	1090890	0.6131274131274131	461.3335013579679	2	1	0	1	1	1
532	593	train	4880	0.003067484662576687	0.5137153322795773	2	1	1	1	0	1
1110	1111	train	25	0.1111111111111111	0.14404745418365533	2	1	1	1	1	1
631	659	train	6324	0.004739336492890996	1.0837048442732502	2	1	1	1	0	1
584	855	train	208	0.0967741935483871	1.092952808289453	2	1	1	1	0	1
380	639	train	7245	0.0019230769230769232	0.6245693299253744	2	1	1	0	0	1
307	339	train	720	0.05172413793103448	0.7709264334370783	2	1	1	1	0	1
5	367	train	672	0.0	0	3	1	1	1	0	1
593	1245	train	3904	0.0010214504596527069	0.14367098296238656	2	1	0	1	0	1
762	763	train	12	0.0	0	3	1	1	1	1	1
593	1011	train	7808	0.0030581039755351682	1.312668831008682	2	1	0	1	0	1
555	1425	train	1356	0.013100436681222707	0.4771800279910175	2	1	1	1	0	1
196	197	train	68	0.05	0.48089834696298783	2	0	1	1	0	1
300	593	train	976	0.0	0	1516	1	1	1	0	1
659	1302	train	7378	0.005687203791469194	1.1557567931970891	2	1	1	1	0	1
517	1065	train	150	0.19230769230769232	0.9839311379594085	2	1	1	1	0	1
54	363	train	1000	0.09375	1.55000773491427	2	1	1	1	0	1
515	593	train	6832	0.0040858018386108275	1.533320693463565	2	1	0	1	0	1
30	70	train	1102	0.1	1.4675581924651853	2	1	1	1	0	1
755	780	train	60	0.05555555555555555	0.3898712452512801	2	1	1	1	1	1
55	118	train	551	0.2	3.1002470210876263	2	1	1	1	1	1
528	593	train	21472	0.014227642276422764	5.517527405771642	2	1	1	1	0	1
1064	1065	train	775	0.4	7.502754267504722	2	1	1	1	1	1
639	1269	train	3105	0.0009643201542912247	0.14367098296238656	2	1	0	1	0	1
26	344	train	3666	0.30392156862745096	8.80522798056225	2	1	1	1	0	1
18	101	train	2279	0.07865168539325842	1.4207612064196944	2	1	1	1	0	1
1205	1338	train	287	0.043478260869565216	0.48367072607876394	2	1	0	1	0	1
510	521	train	60	0.0	0	3	0	0	1	0	1
51	87	train	1056	0.15254237288135594	2.355403807476642	2	1	1	1	0	1
823	901	train	354	0.06557377049180328	0.7215331677449672	2	1	1	1	0	1
577	593	train	4880	0.0020429009193054137	0.4505986593925214	2	1	1	1	0	1
48	364	train	1037	0.04	0.7414885010380254	2	1	1	1	0	1
659	1286	train	8432	0.003780718336483932	1.9492482001410725	2	1	0	1	0	1
554	617	train	1095	0.013574660633484163	0.6499969368270289	2	1	1	1	0	1
125	659	train	41106	0.01674418604651163	4.434504007310684	2	0	0	1	0	1
1294	1395	train	104	0.10526315789473684	0.2877184371460419	2	1	1	1	1	1
156	202	train	693	0.058823529411764705	1.0413237868337997	2	1	1	1	0	1
1292	1352	train	315	0.030303030303030304	0.7591444041795812	2	1	1	1	0	1
5	182	train	336	0.05084745762711865	1.0102942258280008	2	0	1	1	0	1
26	370	train	1974	0.13861386138613863	3.674583955046764	2	1	1	1	0	1
210	639	train	11385	0.003838771593090211	1.354011838089637	2	1	0	1	0	1
624	679	train	45	0.16666666666666666	0.32815461790510925	2	1	1	1	1	1
593	802	train	4880	0.003067484662576687	1.059998929713982	2	1	0	1	0	1
906	937	train	40	0.08333333333333333	1.4426950408889634	2	1	1	1	1	1
22	71	train	60	0.0	0	3	1	1	1	1	1
132	593	train	53680	0.026892430278884463	7.976180262856274	2	0	0	1	0	1
30	68	train	1276	0.21212121212121213	3.350229795223593	2	1	1	1	0	1
1305	1351	train	376	0.03773584905660377	0.4970035780484165	2	1	1	1	0	1
26	101	train	4982	0.2894736842105263	10.314083203581388	2	1	1	1	1	1
438	439	train	32	0.09090909090909091	0.3284587387530511	2	1	1	1	1	1
18	208	train	989	0.03125	0.4663831280446533	2	1	1	1	0	1
593	1080	train	7808	0.0030581039755351682	0.6691767337010872	2	1	0	1	0	1
659	1373	train	6324	0.004739336492890996	0.9116939007909554	2	1	1	1	0	1
561	1465	train	2144	0.006711409395973154	0.1894615908449756	2	1	0	1	0	1
50	345	train	1344	0.26666666666666666	5.290455018862562	2	1	1	1	1	1
1193	1195	train	85	0.1	0.6579457965534061	2	1	1	1	1	1
517	659	train	6324	0.003787878787878788	0.8911973201045563	2	1	0	1	0	1
114	186	train	24	0.0	0	3	0	0	1	1	1
1333	1467	train	152	0.0	0	3	1	0	1	0	1
444	446	train	120	0.35294117647058826	2.1432037327298916	2	1	1	0	1	1
55	226	train	261	0.1875	1.3375191928522157	2	1	1	1	0	1
593	836	train	5856	0.0010193679918450561	0.14367098296238656	2	1	0	1	0	1
1292	1383	train	504	0.014285714285714285	0.14404745418365533	2	1	1	1	0	1
977	987	train	28	0.2222222222222222	0.3292316973368546	2	1	1	1	1	1
18	213	train	817	0.0	0	3	1	1	1	0	1
826	913	train	300	0.1935483870967742	2.492156805435835	2	1	0	1	0	1
561	1440	train	938	0.014388489208633094	0.7033863489723798	2	1	1	1	0	1
659	723	train	8432	0.004730368968779565	2.0826796659702675	2	1	0	1	0	1
329	659	train	47430	0.024231127679403542	7.331809009243436	2	0	0	1	0	1
1292	1293	train	693	0.04225352112676056	1.0361438670622958	2	1	1	1	0	1
118	244	train	209	0.1111111111111111	0.8051390414657337	2	1	1	1	0	1
659	660	train	16864	0.007532956685499058	3.527622945684624	2	1	0	1	0	1
1287	1292	train	504	0.04411764705882353	1.1130654098668247	2	1	1	1	0	1
75	132	train	605	0.1	1.8401353832336245	2	0	1	0	0	1
262	672	train	784	0.010101010101010102	0.43290913334119185	2	1	1	1	0	1
593	1047	train	5856	0.0030643513789581204	0.6899054575590955	2	1	1	1	0	1
554	1013	train	1533	0.02262443438914027	0.8708812488106192	2	1	1	1	0	1
51	215	train	792	0.06896551724137931	0.9809310461882884	2	1	1	1	0	1
87	89	train	360	0.18181818181818182	1.8883711036581043	2	1	1	1	0	1
61	561	train	804	0.021897810218978103	0.9400186076296599	2	1	1	1	0	1
639	1054	train	6210	0.0019249278152069298	0.9924051084544989	2	1	0	1	0	1
0	70	train	798	0.08928571428571429	0.9276982037801381	2	1	1	1	0	1
813	1080	train	56	0.36363636363636365	1.1381921767757333	2	1	1	1	1	1
16	344	train	897	0.16981132075471697	2.817881419861506	2	1	1	1	1	1
26	48	train	5734	0.2601626016260163	9.594105901861983	2	1	1	1	1	1
606	639	train	14490	0.0067178502879078695	3.4793989191976133	2	1	0	1	0	1
672	674	train	1372	0.020100502512562814	0.6577627864632326	2	1	1	1	0	1
593	964	train	7808	0.006134969325153374	2.1482208021001474	2	1	0	1	0	1
37	368	train	931	0.046153846153846156	0.7686317091290411	2	1	1	1	0	1
639	1001	train	2070	0.0009652509652509653	0.5581106265512472	2	1	0	1	0	1
44	77	train	612	0.08620689655172414	1.2445388403508495	2	1	1	1	0	1
992	1002	train	35	0.09090909090909091	0.14367098296238656	2	1	1	1	1	1
795	1338	train	246	0.021739130434782608	0.14404745418365533	2	1	0	1	0	1
659	967	train	7378	0.005687203791469194	1.2095028769891951	2	1	1	1	0	1
639	1241	train	2070	0.0	0	3	1	1	1	0	1
307	343	train	675	0.01694915254237288	0.24842549839846914	2	1	1	1	0	1
1491	1493	train	36	0.18181818181818182	0.28932317660478796	2	1	1	1	1	1
50	124	train	1824	0.10256410256410256	1.8302037845129648	2	1	1	1	0	1
823	830	train	354	0.04838709677419355	0.9106581111643999	2	1	1	1	0	1
68	113	train	968	0.1	1.3865513065865602	2	1	1	1	0	1
639	1514	train	7245	0.0038535645472061657	1.4011405595030246	2	1	0	1	0	1
51	77	train	528	0.09803921568627451	1.1320086857063385	2	1	1	1	0	1
497	659	train	3162	0.0018957345971563982	0.44868879796341177	2	1	0	1	0	1
600	766	train	342	0.0	0	3	1	0	1	0	1
350	659	train	17918	0.007525870178739417	2.2543130763663575	2	0	0	1	0	1
906	929	train	88	0.05555555555555555	0.48089834696298783	2	1	1	0	1	1
555	740	train	1582	0.017467248908296942	0.6224557504121502	2	1	1	1	0	1
285	1317	train	384	0.02564102564102564	0.14527572242113262	2	1	1	1	1	1
554	1212	train	1533	0.018018018018018018	0.6224557504121502	2	1	1	1	0	1
30	87	train	1392	0.18840579710144928	3.2635504553491144	2	1	1	1	0	1
623	637	train	56	0.125	0.2889467053835192	2	1	0	1	0	1
554	1100	train	1533	0.02262443438914027	0.8708812488106192	2	1	1	1	0	1
67	363	train	1100	0.11940298507462686	2.0951723337912727	2	1	1	1	0	1
639	791	train	5175	0.003861003861003861	0.7031769231245528	2	1	0	1	0	1
165	593	train	7808	0.005107252298263534	1.797762552319255	2	1	0	1	0	1
344	352	train	702	0.32558139534883723	3.645527758372734	2	1	1	1	0	1
229	639	train	8280	0.0057859209257473485	1.7717129087959995	2	1	0	1	0	1
609	955	train	280	0.05172413793103448	0.519069759403099	2	1	1	1	0	1
639	844	train	6210	0.003857280617164899	1.2356168627034436	2	1	0	1	0	1
6	183	train	196	0.12903225806451613	0.7189938270698488	2	1	1	1	0	1
659	786	train	3162	0.0018957345971563982	0.28932317660478796	2	1	1	1	0	1
177	639	train	2070	0.0009652509652509653	0.14367098296238656	2	1	1	1	0	1
1133	1137	train	77	0.5	1.64737775735701	2	1	1	1	1	1
372	380	train	56	0.36363636363636365	1.1543416800116562	2	1	1	0	1	1
23	32	train	805	0.07407407407407407	0.75624851777467	2	1	1	1	0	1
1193	1232	train	51	0.05263157894736842	0.269282508064391	2	1	1	1	1	1
639	1121	train	6210	0.003857280617164899	2.3816914285183284	2	1	1	1	0	1
70	561	train	2546	0.013245033112582781	0.7033863489723798	2	0	0	1	0	1
276	593	train	2928	0.0010224948875255625	0.14367098296238656	2	1	1	1	0	1
48	229	train	488	0.078125	1.006906257349402	2	0	0	1	0	1
306	347	train	735	0.14285714285714285	1.8649524921604987	2	1	1	1	0	1
392	468	train	200	0.058823529411764705	0.4329941595671745	2	1	1	1	0	1
659	1281	train	9486	0.005676442762535478	2.1024467438582617	2	1	0	1	0	1
430	593	train	5856	0.0020408163265306124	0.38791031963835887	2	1	0	1	0	1
561	1064	train	4154	0.057692307692307696	4.202542154525241	2	1	0	1	0	1
341	357	train	12	0.4	0.3869282642706512	2	1	1	1	1	1
747	1246	train	64	0.14285714285714285	0.5339186994349354	2	1	1	1	1	1
780	1448	train	120	0.2777777777777778	1.3163221109120071	2	1	1	1	1	1
67	132	train	3025	0.1	2.5114487242739583	2	1	1	1	0	1
1488	1489	train	35	0.3333333333333333	0.4329941595671745	2	1	1	1	1	1
851	883	train	360	0.047619047619047616	0.94610833350993	2	1	1	1	0	1
1207	1236	train	42	0.18181818181818182	0.4675629073323278	2	1	1	1	1	1
39	104	train	520	0.4375	3.781481203320206	2	1	1	1	1	1
879	898	train	240	0.23076923076923078	1.3903305679047975	2	1	1	1	0	1
377	554	train	1752	0.027149321266968326	1.7204286314798787	2	1	1	1	0	1
58	68	train	968	0.40425531914893614	4.84727810050296	2	1	1	1	0	1
16	366	train	437	0.05	0.407928352898832	2	1	1	1	0	1
659	1307	train	6324	0.003787878787878788	1.3613321455257859	2	1	0	1	0	1
215	1306	train	468	0.023255813953488372	0.28599966750267436	2	1	1	0	0	1
80	111	train	234	0.06060606060606061	0.28932317660478796	2	1	1	1	0	1
132	554	train	12045	0.01858736059479554	1.0207117081638646	2	0	0	1	0	1
843	851	train	360	0.047619047619047616	1.0355898102089678	2	1	1	1	0	1
743	1170	train	192	0.11764705882352941	0.8672886414704263	2	1	1	1	1	1
208	1306	train	598	0.020833333333333332	0.28599966750267436	2	1	1	0	0	1
1141	1298	train	264	0.13333333333333333	1.2373050484073151	2	1	1	1	0	1
672	1226	train	1568	0.02512562814070352	1.2310890865724342	2	1	0	1	0	1
302	593	train	6832	0.005112474437627812	1.6342080118827917	2	1	0	1	0	1
1260	1262	train	66	0.4166666666666667	1.5844101576446892	2	1	1	1	1	1
488	639	train	3105	0.0009643201542912247	0.14367098296238656	2	1	0	1	0	1
435	561	train	1474	0.006944444444444444	0.14527572242113262	2	1	0	1	0	1
1327	1361	train	3363	0.04504504504504504	1.9427634873289488	2	1	0	1	1	1
513	913	train	84	0.05555555555555555	0.14527572242113262	2	1	0	1	1	1
113	554	train	9636	0.007662835249042145	0.3637755651925455	2	0	0	1	0	1
593	1456	train	1952	0.0010235414534288639	0.14367098296238656	2	1	1	1	0	1
659	1464	train	5270	0.002840909090909091	1.1995624032316252	2	1	1	1	0	1
1452	1455	train	45	0.2727272727272727	0.5535910228208939	2	1	1	1	1	1
131	659	train	3162	0.0018957345971563982	0.28932317660478796	2	1	1	1	0	1
608	1359	train	77	0.2857142857142857	0.6632684023924862	2	1	1	1	0	1
502	558	train	21	0.1111111111111111	0.14367098296238656	2	1	1	1	0	1
659	825	train	4216	0.002843601895734597	0.5595059401621663	2	1	1	1	0	1
118	252	train	171	0.12	0.8051390414657337	2	1	1	1	0	1
639	1224	train	8280	0.0057859209257473485	1.5217492850435848	2	1	0	1	0	1
1333	1367	train	304	0.12195121951219512	1.8453348809319672	2	1	1	1	0	1
207	659	train	13702	0.005655042412818096	1.9889749484462191	2	1	0	0	0	1
659	778	train	4216	0.000946073793755913	0.14527572242113262	2	1	0	1	0	1
1305	1379	train	752	0.016129032258064516	0.14404745418365533	2	1	0	1	0	1
1064	1076	train	248	0.11428571428571428	0.7436616268469805	2	1	1	1	0	1
593	1105	train	5856	0.0030643513789581204	0.7393137223860458	2	1	1	1	0	1
20	21	train	215	0.043478260869565216	0.28932317660478796	2	0	1	1	0	1
26	68	train	2068	0.1262135922330097	3.330257447981164	2	1	1	1	0	1
124	329	train	1710	0.10666666666666667	1.850940666439066	2	1	1	1	0	1
1465	1474	train	64	0.1111111111111111	0.9102392266268373	2	1	1	1	1	1
726	732	train	64	0.05263157894736842	0.14527572242113262	2	1	1	1	1	1
554	911	train	1095	0.013574660633484163	0.616177175899093	2	1	1	1	0	1
378	380	train	7	0.0	0	1516	1	1	1	1	1
639	1062	train	7245	0.0048216007714561235	1.0724462961934078	2	1	0	1	0	1
23	110	train	2380	0.04040404040404041	0.9938652286145899	2	1	1	1	0	1
555	946	train	1582	0.021929824561403508	1.0394881418363964	2	1	1	1	0	1
325	593	train	15616	0.012244897959183673	5.797446891046741	2	1	0	1	0	1
500	906	train	48	0.0	0	3	1	1	0	1	1
965	983	train	60	0.11764705882352941	0.9690179556831694	2	1	1	1	1	1
618	672	train	1960	0.03	1.6580209027127957	2	1	1	1	0	1
823	892	train	354	0.06557377049180328	0.9911047861184217	2	1	1	1	0	1
659	739	train	3162	0.0	0	3	1	0	0	0	1
823	869	train	413	0.08196721311475409	1.3195635248714728	2	1	1	1	0	1
0	386	train	420	0.10638297872340426	1.7303713319235654	2	0	0	1	0	1
659	1399	train	4216	0.001893939393939394	0.28932317660478796	2	1	0	1	0	1
548	1348	train	774	0.07017543859649122	0.8022655503005618	2	1	0	1	0	1
593	638	train	5856	0.0030643513789581204	0.7307181095394315	2	1	1	1	0	1
8	593	train	4880	0.0020429009193054137	0.347842626144759	2	1	0	1	0	1
630	659	train	7378	0.005687203791469194	1.1557567931970891	2	1	1	1	0	1
913	937	train	60	0.13333333333333333	0.2889467053835192	2	1	1	0	1	1
1318	1338	train	246	0.044444444444444446	0.3854105924929304	2	1	1	1	0	1
965	1014	train	135	0.14285714285714285	1.3052873333452615	2	1	1	1	1	1
