mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
307	java.awt.image.ImageObserver	-0.2822959	0.005195857	0.6487344	0.048502844	0.5588111	0.7845109	0.8367924	0.06707626	0.11674844	0.11019984	0.00044036182	-0.63305193	-0.25398833	-0.22010083	0.35404542	0.74452996	0.16159451	0.35855588	-0.71184415	0.18838798	0.15076941	0.7531239	0.43179005	0.5864497	-0.37461284	0.19584587	-0.49252322	-0.15282525	-0.19856003	-0.809125	-0.15750879	0.29475677	12
308	java.awt.image.ImageProducer	-0.2344026	0.004743845	0.85122037	0.12294168	0.13251136	0.4844515	0.9547371	0.16879423	0.17990431	0.18129024	0.35453343	-0.6019441	-0.77127004	-0.2814516	0.04888649	0.4660571	-0.073501796	-0.021117957	-1.0801326	0.32917872	-0.43016306	0.40292603	0.57855475	0.56605345	-0.46379083	0.45630395	-0.6488794	-0.41447565	0.057092458	-0.40377557	0.027411113	0.31702217	12
309	java.awt.image.ImagingOpException	-0.07596095	0.13670851	0.14725165	0.07316707	-0.16038448	-0.16946337	0.6054738	0.18461952	-0.28515956	0.09216662	-0.079034664	-0.336192	-0.19485185	-0.3338126	-0.057332166	-0.2600317	-0.070638604	0.31805828	0.17780536	0.2820385	0.21915624	0.17709914	0.5248368	-0.5684233	0.6363412	-0.15153591	-0.3878273	-0.0945462	0.34511656	-0.03788203	-0.2267496	0.66958743	12
310	java.awt.image.IndexColorModel	0.54700935	0.27452415	0.31569517	0.29063454	-0.0603057	-0.056907296	0.32165113	0.36807543	-0.299001	0.52196157	-0.22734469	-0.32322377	-0.15392466	-0.97841126	0.38463426	0.16410664	0.026875455	-0.7555629	-1.0895535	0.5496087	0.043809026	0.6166499	0.45788804	-0.64091194	-0.5690196	-0.0802593	-0.0949006	-0.35070652	0.08962523	-0.64798874	-0.010713303	0.11398818	12
311	java.awt.image.Kernel	0.48372954	-0.128235	0.4086705	0.018754883	-0.10278698	-0.40981397	-0.21246906	0.07167329	-0.28978205	-0.005930044	0.4149665	0.19758463	-0.14328332	-0.71967286	0.2592242	-0.22380288	0.31759667	0.023465347	-0.07241489	0.27841172	-0.25387347	0.46838096	0.6063703	-0.15216392	0.011593038	0.06935234	-0.4508615	-0.4902269	0.048638456	-0.5598722	0.23078522	-0.1852228	12
312	java.awt.image.LookupOp	0.44559503	0.23481904	0.5392363	0.61396515	-0.3924233	-0.19430937	-0.01920205	-0.31083402	-0.44966972	0.10596078	0.17739774	0.02118743	-0.49050358	-0.8148028	0.5810018	0.18902263	0.7906692	-0.22845744	-0.5330653	0.3909448	0.3571501	0.6864241	0.6458401	-0.38944083	0.16052985	-0.1649036	-0.24685444	-0.455479	-0.23634256	-0.45497224	0.14637855	0.34488863	12
313	java.awt.image.LookupTable	0.048454657	0.53028446	0.19526117	0.62358683	-0.43364498	-0.17426714	-0.113103114	-0.3815569	-0.50135106	0.056604445	0.15979937	-0.15381448	-0.24419604	-0.668031	0.379263	-0.0004992782	0.46769604	-0.33270052	-0.27664378	-0.06008966	0.3740995	0.3028482	0.30987045	-0.77613604	0.43067783	-0.17698115	-0.6753635	0.061389975	-0.49252933	-0.32719964	-0.13580137	0.74870515	12
314	java.awt.image.MemoryImageSource	0.113542825	-0.06432924	0.681312	0.27696928	-0.15634282	0.014467189	0.5886585	0.20229578	0.13275932	0.22848025	0.25330338	-0.50576293	-0.58765996	-0.31592914	-0.04981116	0.15588719	-0.0868168	-0.34620926	-0.9027645	0.47354874	-0.20957571	-0.18934	0.37767458	-0.23557326	-0.12555109	0.5631903	-0.5049976	-0.5262091	-0.05757582	-0.117945485	0.26739717	0.31311834	12
315	java.awt.image.MultiPixelPackedSampleModel	0.22460939	0.4927792	0.32921878	0.40875262	-0.15092099	-0.45913106	0.22290601	-0.05379407	-0.29537904	0.16244416	-0.16051437	0.155379	0.099714614	-0.9020116	-0.36774826	-0.27346063	-0.037105124	-0.20218098	-0.1241499	0.26476204	0.2810331	0.783455	-0.028130142	-0.62808967	-0.24358483	-0.11678602	-0.24578844	-0.13950537	-0.46944028	-0.7568496	-0.14159255	0.040423885	12
316	java.awt.image.PackedColorModel	0.48737615	0.23103441	0.46898615	0.3098711	-0.19335037	-0.22439824	0.11639623	0.35210642	-0.34800386	0.28599802	-0.14657325	-0.057001006	0.1802314	-0.92221004	-0.12713371	0.36690933	0.31230536	-0.17538124	-0.6735402	0.60268337	0.265999	0.81148547	0.4196135	-0.7454671	-0.64761406	0.10093	0.013297685	-0.08768551	-0.32359445	-0.36300132	0.06267622	-0.13613063	12
317	java.awt.image.PixelGrabber	0.05266451	-0.1721203	0.5813791	0.4595777	-0.10359753	0.1683998	0.40777564	0.1324112	0.18452571	0.04130143	0.50953484	-0.4948587	-0.42880878	-0.69249564	-0.0255501	0.58572716	-0.32637116	-0.33589843	-0.7515566	0.13486785	-0.37213174	-0.17372459	0.3010693	-0.17917728	-0.25889027	0.34347576	-0.6285597	-0.33774292	-0.1322388	-0.45825484	0.41547155	0.29165822	12
318	java.awt.image.PixelInterleavedSampleModel	0.40342668	0.4115883	0.49751708	0.5215276	-0.1981804	-0.44740248	0.35885352	0.12148118	-0.30138484	0.36732638	-0.28405905	0.12375381	0.023383355	-1.0004396	-0.29412788	-0.42808414	-0.12712787	-0.1153683	-0.12634283	0.23481674	0.5760239	0.8274465	0.0846081	-0.5037307	-0.2752673	-0.35145453	-0.25117067	-0.044105526	-0.5205854	-0.48681918	-0.17887184	-0.10553501	12
319	java.awt.image.RGBImageFilter	0.21986231	-0.039361607	0.6103389	0.32297716	-0.23073764	-0.11209888	0.5207985	0.269277	0.13587174	0.3935662	0.13504611	-0.3185276	-0.5869239	-0.6546279	-0.049760643	0.17006283	-0.21878207	-0.5943203	-0.8782355	0.34855193	-0.4170611	0.16707517	0.41139933	-0.41873455	-0.47056484	0.35518077	-0.4959164	-0.5723884	-0.03380092	-0.39090148	0.25722042	0.26796624	12
320	java.awt.image.Raster	0.625164	0.36804816	0.28326598	0.6579382	-0.045318134	-0.18783814	0.3009877	0.10467855	-0.35596076	0.23320569	-0.042479105	0.2072408	-0.09410692	-1.0967426	0.08857253	0.4337789	0.63669235	-0.3120783	-0.75472593	0.54784846	0.38309148	1.16881	0.5641182	-0.31804067	-0.43411452	-0.09200917	0.0062831743	-0.39488074	-0.18226002	-0.33605376	0.1764466	0.07254044	12
321	java.awt.image.RasterFormatException	-0.10912618	0.030456707	-0.047103256	-0.10951751	-0.21505459	-0.21485065	0.5044153	0.3125101	-0.42717385	-0.10128442	-0.17874104	-0.2746481	-0.046660654	-0.23355952	-0.050806314	-0.15463041	-0.21507058	0.4640431	0.24369182	0.237961	0.3577517	0.3045429	0.40068054	-0.3141665	0.51360196	0.0670392	-0.23210451	-0.016427297	0.29375607	-0.31583467	-0.28834113	0.6522479	12
322	java.awt.image.RasterOp	0.80990833	0.20671463	0.44585425	0.8190529	-0.1910962	-0.18911828	-0.0138251195	-0.4820396	-0.6581454	0.18015209	0.3738373	0.41674456	-0.2553808	-0.98314124	0.49607995	0.101248845	0.95267564	-0.021611402	-0.7528006	0.7753126	0.40899336	0.7806672	0.89178866	-0.25807437	-0.09322564	-0.21143936	-0.3464257	-0.60434514	-0.13398607	-0.70227605	0.256057	0.29459232	12
323	java.awt.image.RenderedImage	0.58609307	0.22644633	0.22578867	-0.1627213	0.100834735	-0.08421947	0.59675926	-0.26034385	-0.47466257	-0.15641117	-0.1007629	-0.059074976	-0.90457356	-0.6255365	-0.13356373	0.5575828	0.3736725	0.16463356	-0.6184042	0.34444463	0.91718245	1.0456944	0.34259683	-0.36347482	-0.11355587	-0.5196219	-0.6221578	-0.42304558	-0.24072345	-0.43822435	0.5297316	-0.35509908	12
324	java.awt.image.ReplicateScaleFilter	0.17283799	-0.15481664	0.6965746	0.31925368	-0.44019783	-0.018999817	0.65296066	0.08947467	0.16391337	0.30674997	0.20889904	-0.5587211	-0.7500215	-0.5983379	-0.11812036	0.27831972	-0.14053442	-0.3509039	-0.64592123	0.40216026	-0.5795427	0.03599013	0.32307592	-0.34300426	-0.2973973	0.6512277	-0.53720427	-0.43205148	-0.0941469	-0.25876462	0.3057615	0.30273896	12
325	java.awt.image.RescaleOp	0.5903936	0.13807924	0.52995557	0.63781345	-0.34915075	-0.11252512	0.18699455	-0.21806729	-0.34415087	0.20601079	-0.036474593	0.112306975	-0.30461267	-0.82348293	0.4568403	0.21555886	0.7777221	-0.112758145	-0.57500184	0.64268744	0.4762803	0.41956216	0.6697635	-0.09947731	-0.03911971	-0.17606145	-0.24990158	-0.30967525	-0.06552077	-0.48766252	0.2306979	0.17325115	12
326	java.awt.image.SampleModel	0.55441976	0.39568812	0.46896654	0.29821786	-0.13179834	-0.13078326	0.4596954	0.21896179	-0.2555038	0.17856522	-0.22808453	0.054396536	-0.20069474	-1.2072054	-0.16909306	0.034950633	0.063906595	-0.28464264	-0.58013654	0.43859053	0.5271502	1.1290064	0.07695252	-0.78094536	-0.6688129	-0.4046595	-0.2657163	-0.25613806	-0.46289498	-0.6821401	-0.03199664	-0.09771125	12
327	java.awt.image.ShortLookupTable	-0.1439834	0.45453745	-0.061290964	0.612773	-0.17130095	-0.14021608	0.07150894	-0.038670033	-0.49466357	0.15994427	0.09909856	-0.1468264	-0.029831415	-0.56355286	0.19872737	-0.25759012	0.43654925	-0.2182407	-0.12411134	-0.017243087	0.19700968	0.25516567	0.3209794	-0.53069293	0.3142304	-0.013091871	-0.5413758	0.033768427	-0.4032441	-0.2693156	-0.258744	0.3812713	12
328	java.awt.image.SinglePixelPackedSampleModel	0.21648116	0.32675588	0.28785613	0.5348743	-0.13970934	-0.42781207	0.30214444	0.1987262	-0.13177474	0.19233	-0.23235421	0.062395856	0.029524373	-0.84692365	-0.33470315	-0.1563356	-0.09181028	-0.3880066	-0.16192637	0.22456717	0.34751165	0.8197663	0.06672338	-0.66209304	-0.3443518	-0.30385828	-0.19828491	-0.066399604	-0.49495983	-0.68870133	-0.12969373	-0.05111602	12
329	java.awt.image.TileObserver	0.29135275	0.14645882	0.6700587	0.52401614	0.346269	0.014567011	0.6660489	0.19886066	0.0013425802	0.1300059	0.22124204	-0.28188133	-1.047009	-1.3701556	0.15005821	0.322856	0.42231575	-0.28668338	-0.52120113	0.26287273	0.7312471	1.1990752	0.6692353	-0.18038894	-0.6354281	-0.9071252	-0.46923974	-0.4678009	-0.27037376	-0.44708928	0.3871296	-0.07585487	12
330	java.awt.image.VolatileImage	-0.30245623	0.013461002	0.66689545	0.074207336	0.39894414	0.7768009	0.7911575	0.033052206	0.08929565	-0.10527614	0.078030325	-0.5909106	-0.28450412	-0.20885664	0.47664377	0.47963622	0.19012511	0.39966598	-0.6886629	0.1209597	0.17064041	0.6050927	0.53652555	0.48222864	-0.24148194	0.13407038	-0.4475163	-0.03937813	-0.2644567	-0.7353077	0.14218682	0.27898157	12
331	java.awt.image.WritableRaster	0.5138737	0.4952205	0.31912646	0.4628767	-0.09630407	-0.26346156	0.2142962	-0.19862199	-0.17217849	0.33361474	0.04093618	0.16340213	-0.010023412	-1.074276	0.21285844	0.30601186	0.5473951	-0.21432015	-0.8379141	0.78985196	0.55833536	0.92686117	0.57541984	-0.4143893	-0.46619225	-0.15584514	-0.17884319	-0.5856294	-0.22328663	-0.51105505	0.13793723	-0.12850796	12
332	java.awt.image.WritableRenderedImage	0.38228166	0.25690144	0.38008028	0.39511603	0.17092907	-0.0702414	0.5573171	0.19791263	-0.36032322	-0.022230983	-0.007635567	-0.17339593	-0.6119326	-1.0505788	0.016977213	0.27300635	0.3348572	-0.24229215	-0.7103342	0.254764	0.66365737	1.1111908	0.36607775	-0.20741339	-0.35422662	-0.4813223	-0.25339365	-0.47507697	-0.19480021	-0.20709816	0.36914986	-0.22003172	12
333	java.awt.image.renderable.ContextualRenderedImageFactory	0.896253	0.13697141	-0.10461684	-0.28991643	-0.16698267	-0.21748075	0.46682742	-0.4438562	-0.81097627	-0.31804407	-0.14353465	-0.25281236	-1.0587013	-0.27434903	0.11745727	0.41363323	0.5540159	0.30696774	-0.46159092	0.44193465	0.44878435	0.4478544	0.6143033	-0.19204397	0.19077657	-0.44032028	-1.0326761	-0.2725908	-0.35851797	-0.5575152	0.7356063	-0.22715797	13
334	java.awt.image.renderable.ParameterBlock	0.77359194	-0.086094655	-0.21373588	-0.35611805	0.29120854	-0.26449534	0.42607984	-0.19782032	-0.6868645	-0.42443508	0.033318646	-0.3576922	-0.7746828	-0.4075207	-0.31392524	0.1860005	0.14020994	0.23403539	-0.26775604	0.25225258	0.34102336	0.6784761	0.46618402	-0.3958092	0.17467505	-0.2732813	-0.73787624	-0.39761755	-0.17817128	-0.5431588	0.5795354	-0.73625755	13
335	java.awt.image.renderable.RenderContext	0.5326711	-0.24863772	0.20776096	-0.09418947	-0.07079562	-0.15719785	0.19153889	-0.30804053	-0.78437287	-0.1830107	0.08016399	-0.32939354	-1.084477	-0.23887083	-0.30059037	0.35841742	0.74021703	0.362664	-0.36253455	0.42246523	-0.03816674	0.014886955	0.44319713	-0.20461604	0.39270902	-0.345691	-1.0824298	-0.55747986	-0.063306086	-0.52557003	0.4686865	-0.19139938	13
336	java.awt.image.renderable.RenderableImage	0.7162115	0.17428339	0.073765986	-0.16380614	0.2753435	-0.050870083	0.5835202	-0.4597296	-0.67957175	-0.12025522	-0.0979277	-0.20920737	-1.1886302	-0.33815065	-0.16340853	0.5830278	0.2038948	0.23869173	-0.50798696	0.18961951	0.7614896	0.2816567	0.45675665	-0.16904394	0.081771985	-0.3460272	-1.2575198	-0.47303927	-0.017528249	-0.5236487	0.6420695	-0.28358895	13
337	java.awt.image.renderable.RenderableImageOp	0.5620337	0.07433247	-0.11063974	-0.33661568	0.03592035	-0.14388204	0.40582156	-0.28745702	-0.73779213	-0.43072176	-0.013411447	-0.3378023	-1.0375079	-0.49903813	-0.30714896	0.3314011	0.36925417	0.22266382	-0.41756207	0.3037651	0.6841369	0.4774943	0.48899478	-0.3924681	0.13086317	-0.5197635	-0.918962	-0.2767629	-0.15359695	-0.423564	0.58193445	-0.17995462	13
338	java.awt.image.renderable.RenderableImageProducer	0.3246582	0.10004988	0.49474046	0.20765235	-0.036622033	0.09842521	0.6709518	-0.099790126	-0.7060732	0.22516304	-0.073647715	-0.32488674	-1.174918	-0.12601234	-0.44816703	0.55501574	0.04450556	0.10718403	-0.81598216	0.099699564	-0.10162443	-0.32409742	0.3948162	-0.086083174	-0.06306069	0.20453055	-1.3786943	-0.2876731	0.09854595	-0.16302225	0.5496468	0.114246346	13
339	java.awt.image.renderable.RenderedImageFactory	1.0842869	0.037051667	-0.15169284	-0.42852372	0.09283606	-0.1445678	0.5651146	-0.47936076	-0.843327	-0.26328087	0.19718756	-0.23330785	-1.0856199	-0.5143397	-0.26325557	0.4347139	0.5595128	0.3116981	-0.6703194	0.3773355	0.6301138	0.94650096	0.717222	-0.5897941	0.03134993	-0.44355422	-0.9588565	-0.31029335	-0.052522376	-0.65253884	0.9093682	-0.49710795	13
340	java.awt.peer.ButtonPeer	-0.06877088	-0.064690776	0.5546893	0.22037016	0.32343453	0.35400334	0.6598168	0.23911358	0.306263	0.061170217	0.341396	-0.47832477	0.032671213	-0.3147743	-0.014592876	0.61251646	0.35803473	0.37674654	-1.1164458	0.3228837	-0.085121	0.786225	-0.12966725	0.5916377	0.2678553	0.28667116	-0.30339918	-0.45451844	-0.09856033	-0.78407687	0.35519743	0.062301833	14
341	java.awt.peer.CanvasPeer	-0.2158941	0.1290697	0.62242913	0.2478704	0.23341617	0.40550122	0.5779795	0.20169887	0.43909484	0.11615567	0.43493348	-0.63648516	0.054182492	-0.25940484	0.15177861	0.6712613	0.4953103	0.46767366	-1.2086642	0.30188814	-0.020088112	0.80186015	-0.04503386	0.41762978	0.27456337	0.28676936	-0.3504229	-0.48563603	-0.3669937	-0.8667292	0.3605074	0.10928056	14
342	java.awt.peer.CheckboxMenuItemPeer	-0.22222693	-0.6287688	-0.06474957	0.20978831	0.10421558	-0.5180413	0.86817414	0.17647813	0.090588585	-0.18875933	0.080925174	0.2377893	-0.2989503	0.7121385	-0.10839293	0.47396117	-0.02683619	0.38696024	-0.60000324	0.10318813	0.2612864	0.25640303	0.06411248	0.42105815	0.2943472	0.22940612	-0.2789734	-0.6038021	-1.1753378	-0.830712	-0.3044485	0.28156075	14
343	java.awt.peer.CheckboxPeer	-0.04617724	-0.05400743	0.47750545	0.18526115	0.28949937	0.39329782	0.5532307	0.33408037	0.46482235	0.011145029	0.33228368	-0.60028	-0.08683128	-0.18772207	0.14695112	0.6172923	0.27840498	0.32223004	-1.1569991	0.33302715	-0.20022483	0.74034905	-0.05089013	0.39650428	0.51618224	0.25218698	-0.33222803	-0.35863316	-0.13957506	-0.89516103	0.37229705	0.013286063	14
344	java.awt.peer.ChoicePeer	0.031981125	0.11053366	0.5169417	0.10691131	0.38354757	0.4318644	0.7329964	0.23757596	0.37358853	0.00863953	0.43242052	-0.4498256	-0.015524617	-0.19823906	0.018158825	0.60695976	0.36659887	0.33973807	-1.1445422	0.26007	0.08085386	0.8231578	-0.080520004	0.49750087	0.34819344	0.24301234	-0.37994996	-0.47922823	-0.2200667	-0.76359355	0.41423923	0.014643495	14
345	java.awt.peer.ComponentPeer	-0.12629785	0.015291757	0.7515005	0.018583184	0.3125429	0.6152064	0.70382315	0.10705537	0.34829688	0.17487873	0.21167028	-0.58751476	-0.035341643	-0.24892628	0.24455784	0.4787081	0.28448525	0.40783224	-1.0542414	0.1557349	-0.06269578	0.7877568	0.4616879	0.68404335	0.22093487	0.32434452	-0.39791468	-0.09082618	-0.3198211	-0.5980233	0.03686866	0.17131016	14
346	java.awt.peer.ContainerPeer	-0.22126552	0.17106135	0.7982362	0.11711387	0.53164995	0.4422851	0.86833	0.03059169	0.054012023	0.15779455	0.27257857	-0.5712405	-0.11413666	-0.12102129	0.33921248	0.559006	0.32425463	0.33241987	-1.1020594	0.47989237	-0.006386825	0.97119117	0.02705514	0.58592945	0.12837142	0.4402213	-0.24458426	-0.54412997	-0.27656546	-0.85640675	0.44912902	-0.066767484	14
347	java.awt.peer.DesktopPeer	-0.047854528	-0.5052159	0.2627296	-0.38579884	0.60777843	-0.6553319	0.491573	1.0376825	-0.65139496	0.51529145	0.122418106	0.039857972	0.78206724	0.8533101	-0.32494715	0.16618405	-0.43118632	-0.08804061	-0.43746147	1.0001017	1.0722226	0.5390046	-0.21766913	0.05797449	0.69926	0.8720021	-0.07360924	-0.99331254	-0.32739842	-0.49944526	-0.37539706	-0.3910986	14
348	java.awt.peer.DialogPeer	0.07866251	-0.009732773	0.73556376	0.3316843	0.5591061	0.6380978	0.34897476	0.33765236	-0.06437032	0.13178092	0.2979315	-0.6408788	-0.099841535	-0.1844748	-0.059210144	0.4366581	-0.019654104	0.6350365	-1.037474	0.35629877	0.24062915	0.7287205	-0.06382573	0.67819566	0.43652573	0.152458	-0.24489236	-0.45194444	-0.2537447	-0.66357344	0.45859468	-0.012559474	14
349	java.awt.peer.FileDialogPeer	0.13402466	-0.037618943	0.8432598	0.16819216	0.59523576	0.56834936	0.2590651	0.47687718	-0.24027604	0.1566216	0.3161346	-0.59846807	0.08677204	-0.19694713	-0.08179517	0.50753385	0.001064561	0.47108135	-1.1015838	0.34701362	0.34882206	0.653541	-0.20767595	0.66615486	0.33177236	0.28932992	-0.30800676	-0.6174102	-0.24109577	-0.49673033	0.38191724	0.065097265	14
350	java.awt.peer.FontPeer	0.11735699	-0.6702149	0.3132363	0.06709673	0.22073682	-0.31128553	0.7969653	-0.15418299	0.07087188	-0.1915313	0.3614938	-0.34393257	-0.28455615	0.88662255	0.1867168	0.818609	0.07356324	0.5745958	-1.1088217	-0.09442884	0.2080927	0.63009226	0.12509224	0.74646074	0.4240281	0.48785865	-0.15638496	-0.5944537	-0.8862484	-1.0467365	-0.61237717	0.19122888	14
351	java.awt.peer.FramePeer	-0.033284288	-0.034103684	0.6264237	0.153821	0.26921308	0.32835978	0.38214707	0.4117904	0.2634631	-0.16963086	0.28024784	-0.4663803	0.111086145	-0.2150302	0.177444	0.54906285	0.12807965	0.52754515	-0.9520735	0.17843097	-0.06043563	0.8013709	0.04627031	0.50480723	0.14132014	0.363609	-0.3470379	-0.75885314	-0.6198847	-0.7302522	0.48220944	0.092483684	14
352	java.awt.peer.KeyboardFocusManagerPeer	-0.81382716	0.123535596	-0.02354711	0.20880848	0.44737214	0.77017635	0.4686992	0.6069746	0.6448724	0.20829727	0.76870644	-1.0602129	0.015120409	-0.17865923	-0.09583684	-0.008190615	0.6109027	0.43902296	-0.47087806	0.1585352	0.5781186	1.3173336	0.5970031	0.53298545	-0.03127105	0.4635515	-0.43085948	0.314344	-0.41521117	-0.08924238	0.29208758	0.1667502	14
353	java.awt.peer.LabelPeer	-0.039641183	-0.06680705	0.6301264	0.10468749	0.44860768	0.27226275	0.6557883	0.14146933	0.38785404	0.060952533	0.41891104	-0.482624	0.13089961	-0.33096334	0.08041366	0.67654103	0.33814102	0.38359728	-1.1315322	0.25789738	0.021017274	0.6841062	-0.10260707	0.6060131	0.29734844	0.2367678	-0.3301195	-0.44765928	-0.11886449	-0.8046664	0.27263516	0.08213217	14
354	java.awt.peer.LightweightPeer	-0.020659838	0.12556039	0.72715473	0.19536707	0.49111727	0.31453797	0.6036196	0.09449329	0.37382865	0.26076046	0.42489257	-0.65204597	0.037178624	-0.26605365	0.12770253	0.7437244	0.39691463	0.48171073	-1.2466682	0.14545201	0.008470616	0.7406476	-0.070513494	0.5728497	0.25644043	0.24042721	-0.4427888	-0.46582577	-0.13144566	-0.8195555	0.44960243	0.12863557	14
355	java.awt.peer.ListPeer	0.035326563	0.2420645	0.6086093	0.1327805	0.30054674	0.32596752	0.72296786	0.23017122	0.31269738	0.18417957	0.29880676	-0.42330226	-0.00351197	-0.21697277	0.15030077	0.4898844	0.45464256	0.34280473	-1.1572188	0.2247541	0.03376895	0.7213821	-0.14790805	0.4597197	0.24757682	0.36668515	-0.4538686	-0.4363591	-0.24731174	-0.71005666	0.32360253	-0.018421737	14
356	java.awt.peer.MenuBarPeer	-0.11663288	-0.8181804	0.15041049	0.37222674	0.19506916	-0.493933	0.6850612	-0.03852717	-0.30907133	-0.32089728	-0.08899038	0.076876596	0.21034764	0.69715226	0.36188647	0.38574356	-0.16553235	0.7368481	-1.185716	-0.062796496	0.14233294	0.8213682	0.1300275	0.81955266	0.014059883	0.591438	-0.21354601	-0.72978544	-1.5210782	-0.8462201	-0.7223176	0.44783854	14
357	java.awt.peer.MenuComponentPeer	-0.15873352	-0.70399046	-0.005354509	0.32595578	0.09146767	-0.46656016	0.76425743	0.019179389	-0.13271257	-0.61684024	-0.20529042	-0.20594884	0.11458735	0.7316882	0.2838737	0.46907744	-0.3381293	0.6621434	-1.0845692	-0.15405485	0.25794458	0.9711985	0.21925837	0.70626473	-0.10337713	0.3930523	-0.30524772	-0.32902032	-1.565497	-0.76099145	-0.54284537	0.55777586	14
358	java.awt.peer.MenuItemPeer	-0.15612584	-0.7910208	-0.119466335	0.22068477	0.30902937	-0.5621494	0.85317045	0.31357214	-0.0872449	-0.23224811	-0.19262114	0.044469766	-0.22309494	0.938376	0.028443824	0.4807906	-0.02937313	0.22406569	-0.95698136	0.0066686952	0.06811704	0.3183995	0.072182074	0.45284626	0.16971868	0.2854723	-0.32540834	-0.52464	-1.2712723	-0.77697074	-0.38295484	0.6281034	14
359	java.awt.peer.MenuPeer	-0.32864624	-1.0667752	-0.033553775	0.13815542	0.274874	-0.6852402	0.47237572	0.12019367	-0.032600716	-0.023065705	-0.42299268	-0.17390208	-0.11752657	0.4560408	-0.18281831	0.75120485	-0.1268296	0.3713518	-0.8995438	0.1865765	0.22486046	0.49835226	0.049493928	0.5014822	-0.039715126	0.2562253	0.02906063	-0.48915887	-1.47957	-0.751846	-0.26074246	0.7085565	14
360	java.awt.peer.MouseInfoPeer	-0.6752541	0.1732184	0.47907934	0.62458915	0.7453085	0.4811252	0.046686646	0.17891486	0.51134956	0.5526045	0.73153013	-0.3155457	0.04563409	-0.4305663	-0.13036768	0.03290587	0.24664345	0.27351305	-0.8973269	0.35504758	0.59969115	1.6237302	0.81785774	0.7100936	0.21255755	0.16756064	-0.115579724	-0.2724535	-0.71396047	-0.21460389	-0.44432354	-0.018945558	14
361	java.awt.peer.PanelPeer	-0.08506082	-0.023275351	0.7050904	0.19250871	0.37603983	0.35200697	0.44763824	0.26563048	0.32092068	0.005022151	0.5573102	-0.6247634	-0.087825604	-0.2754681	0.07483119	0.64650106	0.30827367	0.5387164	-1.1557899	0.23879941	0.039250802	0.8859027	0.01171419	0.52116793	0.2510018	0.23673047	-0.29992652	-0.56994814	-0.27212256	-0.8905128	0.41908225	-0.05065637	14
362	java.awt.peer.PopupMenuPeer	-0.3123831	-0.9498866	0.027291719	0.11194887	0.10854264	-0.6259704	0.5766414	0.21909867	0.097565874	-0.25855953	-0.25238016	-0.35195374	0.104045056	0.38797188	-0.03881012	0.45946458	-0.094448425	0.35547563	-0.9005156	-0.01511823	0.17432304	0.76438314	-0.009058503	0.51647127	-0.1437628	0.37248018	0.09812655	-0.27704737	-1.3927636	-0.5862462	-0.18163177	0.4422556	14
363	java.awt.peer.RobotPeer	-0.15095834	-0.16747697	0.5476299	0.5059304	0.46446276	0.15716481	0.47131243	0.13092446	-0.12763469	0.25608104	0.15539426	-0.43558624	-0.04129714	-0.16769388	0.582338	0.2662002	1.6483966	0.7044735	-0.5720072	0.57275647	0.37321088	1.076287	0.4795986	0.52030283	0.014383188	0.056614146	-0.20950995	-0.7279562	0.05369275	-0.42625293	-0.0593988	-0.27583054	14
364	java.awt.peer.ScrollPanePeer	0.2256107	0.17528455	0.69590545	0.09678858	0.69923943	0.1868809	0.43776146	0.40509143	0.47975904	-0.018835945	0.34483936	-0.52843606	-0.08939823	-0.017014867	0.63038635	0.40745446	0.25521982	0.73588914	-1.1593028	0.29127693	-0.27118084	0.9387237	-0.02264523	0.34439844	-0.04079011	0.27080372	-0.5709991	-0.58631325	-0.12899528	-1.1200782	0.31913623	-0.1081554	14
365	java.awt.peer.ScrollbarPeer	-0.06550138	0.19148506	0.6350012	0.07816946	0.40911558	0.2586908	0.48886928	0.24969585	0.35354632	0.08716821	0.40621728	-0.68545216	0.059302457	-0.30116326	0.13610564	0.6155869	0.42056817	0.2681027	-1.2708777	0.10844451	0.04917317	0.8477122	-0.011330827	0.595965	0.26320592	0.26824963	-0.4320568	-0.56874204	-0.19349556	-0.76165164	0.3619026	0.039137226	14
366	java.awt.peer.SystemTrayPeer	-0.11094929	-0.8897899	0.18006557	0.5537076	0.6041459	0.33808962	0.6983076	0.34878966	0.42990923	0.63483095	-0.10803239	-0.65607864	0.23397265	0.28568247	0.8128766	0.5077699	0.22736935	0.5434648	-0.6862107	0.46941778	-0.24942014	0.85999656	0.5748343	0.9398409	0.30642408	0.94063777	-0.4214368	-0.24630444	0.37767678	-0.51410943	0.81046546	-0.03470813	14
