mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	cD#class
301	Anne Catrine Kleive-Mathisen	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	2
302	Eivind Bøe	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	1
303	Ellen Merete Kruse Brække	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	2
304	Fritz Thorkil Rieber	8	18	16	12	60	72	40	0	0	32	54	48	0	0	8	1
305	Roy Widar Furulund	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	1
306	Anne Cecilie Fagerlie	8	35	16	12	101	138	87	0	1	70	105	48	0	0	8	2
307	Arnhild Schia	4	15	0	6	54	0	8	0	0	23	45	0	0	0	4	2
308	Audun Wickstrand Iversen	8	37	16	12	85	148	79	0	0	91	111	48	0	0	8	1
309	Kjell Bråthen	9	36	20	16	131	150	41	0	2	62	134	70	0	0	14	1
310	Nils Andreas Foldal	4	28	0	6	84	0	79	0	0	59	84	0	0	0	4	1
311	Nini Eugenie Høegh Nergaard	20	68	143	47	162	971	167	436	1	134	309	616	5	34	54	2
312	Paal Espen Johnsen	8	28	16	12	92	112	79	0	0	59	84	48	0	0	8	1
313	Terje Rogne	10	13	32	13	86	84	0	32	1	22	31	80	0	0	8	1
314	Tore Engebretsen	4	15	0	6	54	0	8	0	0	23	45	0	0	0	4	1
315	Anne Cecilie Underthun Marstein	3	4	0	3	38	0	0	0	0	6	8	0	0	0	1	2
316	Jan Pihl Grimnes	7	38	12	9	59	114	385	0	0	78	108	30	3	0	5	1
317	Kristine Birgitte Eiken	3	4	0	3	38	0	0	0	0	6	8	0	0	0	1	2
318	Svein Ramsay Goli	3	4	0	3	38	0	0	0	0	6	8	0	0	0	1	1
319	Anne Dæhlie	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
320	Camilla Fiskevoll	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
321	Dag Øivind Dvergsten	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
322	Egil Martin Ullebø	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
323	Tarmo Johan Tuominen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
324	Anne Drinkwater	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	2
325	Ida Helliesen	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	2
326	Kjell Inge Røkke	19	55	129	42	147	749	44	376	0	118	217	520	12	25	48	1
327	Lone Fønss Gjørup Schrøder	13	47	41	37	123	273	73	20	0	116	291	174	0	43	49	2
328	Øyvind Eriksen	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	1
329	Percy Henrik Mikael Lilius	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	1
330	Sarah Elizabeth Ryan	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	2
331	Anne Fredriksen	4	16	0	6	42	0	32	0	0	24	48	0	0	0	4	2
332	Karen Sund	12	16	48	18	51	128	16	64	0	24	48	144	0	0	12	2
333	Morten Henriksen	4	16	0	6	42	0	32	0	0	24	48	0	0	0	4	1
334	Rune Valle	4	16	0	6	42	0	32	0	0	24	48	0	0	0	4	1
335	Sverre Valvik	12	42	48	18	150	334	105	64	1	85	126	144	0	0	12	1
336	Anne Gine Hestetun	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	2
337	Brian Chang	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	1
338	Eli Sætersmoen	10	8	16	29	42	16	0	0	0	12	52	64	2	0	56	2
339	Hans Olav Lindal	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	1
340	Magnus Stangeland	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	1
341	Monica Siv Salthella	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	2
342	Oddvar Skjegstad	12	25	30	36	16	163	53	0	0	61	100	141	6	18	61	1
343	Oddvar Stangeland	12	25	30	36	21	163	53	0	0	61	100	141	6	18	61	1
344	Rune Skarveland	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	1
345	Anne Grete Ellingsen	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	2
346	Hege Eikeland	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	2
347	John Rae Pickard	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	1
348	Scott Irving Kerr	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	1
349	Anne Gro Sundby	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
350	Bo Lundqvist	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
351	Jens Eric Jepsen Christensen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
352	Leif Corinth-Hansen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
353	Morten Helge	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
354	Anne Hjelle	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	2
355	Jan-Emil Johannessen	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	1
356	John Gunnar Strøm	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	1
357	Johnny Ballestad	9	19	18	18	34	96	66	0	0	27	56	63	0	0	21	1
358	Liv Bente Fagerbakke Storebø	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	2
359	Rune Ingve Fløgstad	12	3	36	30	13	18	0	0	0	3	15	180	0	0	40	1
360	Siv Gausdal Eriksen	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	2
361	Anne Johnsrud Hagen	6	9	0	15	10	0	0	0	0	18	45	0	0	0	20	2
362	Audun Bø	6	9	0	15	10	0	0	0	0	18	45	0	0	0	20	1
363	Bente Avnung Landsnes	9	6	18	18	10	18	0	0	0	15	30	63	0	0	21	2
364	Gunn Oland	6	9	0	15	10	0	0	0	0	18	45	0	0	0	20	2
365	Kim Dobrowen	6	9	0	15	10	0	0	0	0	18	45	0	0	0	20	1
366	Knut Erik Robertsen	6	9	0	15	10	0	0	0	0	18	45	0	0	0	20	1
367	Leiv Askvig	12	13	36	30	34	78	25	0	0	23	65	180	0	0	40	1
368	Anne Kristine Baltzersen	8	6	12	16	12	20	0	0	0	7	22	36	0	0	20	2
369	Eva Kristine Schei	6	6	0	15	12	0	0	0	0	7	30	0	0	0	20	2
370	Geir Holmgren	6	6	0	15	12	0	0	0	0	7	30	0	0	0	20	1
371	Gustav Heiberg Simonsen	2	8	0	1	6	0	0	0	0	16	8	0	0	0	0	1
372	Idar Kreutzer	6	6	0	15	12	0	0	0	0	7	30	0	0	0	20	1
373	Lars Even Moe	4	8	4	2	14	16	0	0	0	16	8	4	0	0	0	1
374	Maria Borch Helsengreen	10	12	24	21	38	68	12	0	0	13	34	96	3	0	24	2
375	Nils Robert Hodnesdal	6	6	0	15	12	0	0	0	0	7	30	0	0	0	20	1
376	Stein Wessel-Aas	6	6	0	15	12	0	0	0	0	7	30	0	0	0	20	1
377	Anne Marie Cannon	4	29	0	6	57	0	83	0	0	68	87	0	0	0	4	2
378	Christine Bosse	4	29	0	6	57	0	83	0	0	68	87	0	0	0	4	2
379	Finn Berg Jacobsen	13	22	50	28	60	202	69	56	0	47	62	191	0	0	39	1
380	Kristin Margrethe Krohn Devold	9	38	20	16	82	176	99	0	0	85	128	70	0	0	14	2
381	Anne Øian	4	8	0	6	17	0	16	0	0	12	24	0	0	0	4	2
382	Liang Liu	4	8	0	6	17	0	16	0	0	12	24	0	0	0	4	1
383	Mari Thjømøe	12	17	48	18	41	136	0	64	0	36	49	144	1	0	12	2
384	Stewart Gordon Smith	4	8	0	6	17	0	16	0	0	12	24	0	0	0	4	1
385	Svein Eggen	4	8	0	6	17	0	16	0	0	12	24	0	0	0	4	1
386	Anne Paula Ekeren Bjone	3	6	0	3	6	0	0	0	0	15	12	0	0	0	1	2
387	Geir Heggem	3	6	0	3	6	0	0	0	0	15	12	0	0	0	1	1
388	Øivind Amundsen	3	6	0	3	6	0	0	0	0	15	12	0	0	0	1	1
389	Anne Sofie Myrmel Bruun-Olsen	5	13	0	10	29	0	0	0	0	22	52	0	0	0	10	2
390	Asbjørn Reinkind	9	13	20	16	52	56	0	0	0	22	48	70	0	0	14	1
391	Bård Brath Ingerø	5	13	0	10	29	0	0	0	0	22	52	0	0	0	10	1
392	Gyrid Skalleberg Ingerø	9	9	20	16	29	36	0	0	0	16	36	70	0	0	14	2
393	Harald Niclas Tøsti	10	33	25	20	113	165	33	0	0	57	132	100	0	0	20	1
394	Narve Reiten	5	13	0	10	29	0	0	0	0	22	52	0	0	0	10	1
395	Anne Sofie Nilsen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
396	Hilde Rolandsen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
397	Kjerstin Elisabeth Rasmussen Braathen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
398	Pål Skoe	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
399	Terje Halvorsen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
400	Terje Werner Straume	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
401	Thor Andersen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
402	Anne Sofie Utne	14	25	40	51	36	172	29	0	0	37	139	240	7	0	124	2
403	Birthe Cecilie Lepsøe	4	22	0	6	27	0	0	0	0	63	58	0	4	0	4	2
404	Christian Maureira	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
405	Eivind Eidesvik	8	14	12	16	27	56	0	0	0	51	42	30	0	12	14	1
406	Elise Henriette Novik	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	2
407	Endre Sekse	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
408	Jorunn Petrine Frøyen	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	2
409	Kristian Eidesvik	8	14	12	16	27	56	0	0	0	51	42	30	0	12	14	1
410	Magnus Johan Ytterstad	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
411	Reno Dimmen	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
412	Sigurd Strand Teige	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
413	Sven Aage Thoen	8	32	16	12	29	128	16	0	0	84	88	48	4	0	8	1
414	Tore Andre Haugen	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
415	Annette Aubert Gilje	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
416	Emil Aubert	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
417	Georg Kervel	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
418	George Emil Aubert	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
419	Marichen Winsnes Lenæs	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
420	Signe Holta Ringertz	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
421	Tom Coward	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
422	Annette Beate Wacknitz Malm Justad	8	12	12	16	20	24	0	0	0	31	60	36	0	0	20	2
423	Carol Bell	6	14	0	15	20	0	0	0	0	32	70	0	0	0	20	2
424	Dag Fasmer Wittusen	2	6	0	1	12	0	0	0	0	15	6	0	0	0	0	1
425	Daniel Joseph Piette	6	14	0	15	20	0	0	0	0	32	70	0	0	0	20	1
426	Francis Robert Gugen	6	14	0	15	20	0	0	0	0	32	70	0	0	0	20	1
427	Harald Johan Norvik	13	23	42	36	74	145	0	0	0	51	131	231	0	0	55	1
428	Holly Ann Van Deursen	6	14	0	15	20	0	0	0	0	32	70	0	0	0	20	2
429	Lars Solbakken	2	6	0	1	12	0	0	0	0	15	6	0	0	0	0	1
430	Odd Ingar Skaug	11	13	30	25	39	69	0	0	0	28	61	135	0	0	30	1
431	Annika Billström	5	11	0	10	14	0	0	0	0	25	44	0	0	0	10	2
432	Gro Bakstad	11	5	30	25	14	30	0	0	0	10	20	135	0	0	30	2
433	Hans-Jürgen Kai Von Uthmann	5	11	0	10	14	0	0	0	0	25	44	0	0	0	10	1
434	Jette Wigand Knudsen	5	11	0	10	14	0	0	0	0	25	44	0	0	0	10	2
435	Martin Mæland	10	20	25	20	35	100	30	0	0	43	80	100	0	0	20	1
436	Peder Christian Løvenskiold	5	11	0	10	14	0	0	0	0	25	44	0	0	0	10	1
437	Ari Antero Kaperi	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
438	Carl Fredrik Stenson Rystedt	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
439	Karin Sigrid Thorburn	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2
440	Mary Helene Moe	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2
441	Aril Resen	4	6	0	6	14	0	8	0	0	7	18	0	0	0	4	1
442	Cecilie Amdahl	10	14	32	13	36	96	8	32	2	19	18	80	4	0	8	2
443	Erik Osmundsen	4	6	0	6	14	0	8	0	0	7	18	0	0	0	4	1
444	Liv Bergthorsdottir	4	6	0	6	14	0	8	0	0	7	18	0	0	0	4	2
445	Odd Johnny Winge	4	6	0	6	14	0	8	0	0	7	18	0	0	0	4	1
446	Arild Abel Engh	5	18	0	10	38	0	111	0	0	25	70	0	1	0	10	1
447	Arnold Rørholt	5	18	0	10	38	0	111	0	0	25	70	0	1	0	10	1
448	Georg Edvard Gunnerød	5	18	0	10	38	0	111	0	0	25	70	0	1	0	10	1
449	Judith Lee Bollinger	5	18	0	10	38	0	111	0	0	25	70	0	1	0	10	2
450	Per Anders Grudén	6	16	4	11	38	0	95	0	0	25	80	6	0	4	10	1
451	Tone Bjørnov	22	38	195	36	118	668	52	882	1	58	118	622	5	10	26	2
452	Armin Theodor Papperger	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
453	Helmut Paul Merch	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
454	Jon Asbjørn Bø	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
455	Luitjen Rolf Ennenga	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
456	Arne Hansteen	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	1
457	Bengt Arve Rem	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	1
458	Beret Luise Sundet	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	2
459	Birgitte Teigland	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	2
460	Børre Anton Bonnevie Grønningsæter	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	1
461	Stein Vidar Håland	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	1
462	Vibeke Kristin Svendsby	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	2
463	Arne Haugseth	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
464	Eigel Ingvar Thom	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
465	Eva Andersen Røraas	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
466	Arne Hygen Tørnkvist	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
467	David Anla Llewelyn Bandele	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
468	Kristin Dyb	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
469	Arne Incoronato	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
470	Hans Anfinn Eide Helland	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
471	Helge Orstad	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
472	Leif Arvid Høiland	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
473	Leif Roar Høiland	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
474	Rolf Smedvig Hodne	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
475	Arne Nicander	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
476	Hans Göran Thorshag	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
477	Jennifer Andrea Mcnee	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
478	Kjell Hans Bakke	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
479	Trine Hartmann Klungland	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
480	Arne Smedal	4	15	0	6	24	0	16	0	0	27	43	0	1	0	4	1
481	Jens Dag Ulltveit-Moe	10	17	23	22	29	84	16	0	0	30	69	88	0	8	24	1
482	Siri Beate Hatlen	4	15	0	6	24	0	16	0	0	27	43	0	1	0	4	2
483	Tom Ruud	5	18	3	7	28	23	16	0	0	32	39	3	5	3	4	1
484	Arne Solberg	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
485	Asa Matti Lyytinen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
486	Gun Lisbeth Gustafsson	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
487	Harri Tapio Takanen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
488	Olena Anfimova	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
489	Arne Thorolf Wiese Tønjum	4	21	0	6	35	0	123	0	0	33	63	0	0	0	4	1
490	Elisabeth Agnete Weme Bjerkestrand	4	21	0	6	35	0	123	0	0	33	63	0	0	0	4	2
491	Kristian Martin Utkilen	4	21	0	6	35	0	123	0	0	33	63	0	0	0	4	1
492	Arnfinn Torgnes	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
493	Charlotte Fredrikke Hartvigsen Lem	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
494	Inger-Gunn Sande	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
495	Karl Johann Torgnes	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
496	Reidulf Gerhard Juliussen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
497	Arnstein Olav Wigestrand	4	4	0	6	0	0	0	0	0	2	12	0	0	0	4	1
498	Hilde Drønen	6	2	8	7	0	4	0	0	0	1	6	16	0	0	4	2
499	John Anthony Hogan	4	4	0	6	0	0	0	0	0	2	12	0	0	0	4	1
500	Lars Arne Takla	6	2	8	7	0	4	0	0	0	1	6	16	0	0	4	1
501	Therese Log Bergjord	4	4	0	6	0	0	0	0	0	2	12	0	0	0	4	2
502	Arnt Harald Jerpstad	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
503	Åsmund Paulsen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
504	Catrine Birkevold Liem	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
505	Eiolf Jarle Stein	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
506	Inger Elisabeth Prebensen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
507	Knut Grønvik	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
508	Trine Sellæg Aulie	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
509	Arve Andersson	2	14	0	1	40	0	77	0	0	14	14	0	0	0	0	1
510	Lars Hoven	2	14	0	1	40	0	77	0	0	14	14	0	0	0	0	1
511	Synne Syrrist	16	40	105	15	80	532	71	362	0	78	68	192	0	0	6	2
512	Arve Giske	5	26	0	10	45	0	176	0	0	61	104	0	0	0	10	1
513	Berit Kjøll	9	22	20	16	45	88	176	0	0	55	88	70	0	0	14	2
514	Guri Mai Elmar	5	26	0	10	45	0	176	0	0	61	104	0	0	0	10	2
515	Per Heidenreich	5	26	0	10	45	0	176	0	0	61	104	0	0	0	10	1
516	Trygve Hegnar	5	26	0	10	45	0	176	0	0	61	104	0	0	0	10	1
517	Kari Stautland	4	17	0	6	38	0	0	0	0	44	51	0	0	0	4	2
518	Marianne Heien Blystad	12	19	32	34	78	112	0	0	0	37	97	160	0	0	60	2
519	William J Raduchel	4	17	0	6	38	0	0	0	0	44	51	0	0	0	4	1
520	Arvid Axberg	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
521	Catherine Monique Nicole Marchand Støle	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	2
522	Egil Steinberg	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
523	Eva Nygård	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	2
524	Eyvind Aven	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
525	Svein Skeie	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
526	Arvid Grundekjøn	4	17	0	6	48	0	57	0	0	19	51	0	0	0	4	1
527	Gry Mølleskog	4	17	0	6	48	0	57	0	0	19	51	0	0	0	4	2
528	Jon Erik Brøndmo	4	17	0	6	48	0	57	0	0	19	51	0	0	0	4	1
529	Åsa Helena Kristina Mossberg	3	4	0	3	13	0	0	0	0	6	8	0	0	0	1	2
530	Astrid Moe Eikrem	3	4	0	3	13	0	0	0	0	6	8	0	0	0	1	2
531	Peter Ditlef Knudsen	3	4	0	3	13	0	0	0	0	6	8	0	0	0	1	1
532	Ingelise Arntsen	4	9	0	6	36	0	0	0	0	16	27	0	0	0	4	2
533	Per Grieg	4	9	0	6	36	0	0	0	0	16	27	0	0	0	4	1
534	Terje Ramm	4	9	0	6	36	0	0	0	0	16	27	0	0	0	4	1
535	Wenche Kjølås	8	32	16	12	39	128	66	0	0	95	86	48	5	0	8	2
536	Bård Martin Mikkelsen	8	42	16	12	100	166	151	0	1	99	126	48	0	0	8	1
537	Bjørg Ven	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	2
538	Eva Steiness	5	29	0	10	51	0	129	0	0	79	116	0	0	0	10	2
539	Helge Midttun	13	40	56	22	87	354	135	80	1	90	124	188	0	0	18	1
540	Ingrid Beichmann Wiik	16	28	83	37	59	300	101	140	0	73	120	371	0	0	49	2
541	Jan Erik Korssjøen	4	32	0	6	70	0	135	0	0	78	96	0	0	0	4	1
542	Jens Jesper Ovesen	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	1
543	Jon Hindar	5	29	0	10	51	0	129	0	0	79	116	0	0	0	10	1
544	Kenneth Peter Herry Hertz	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	1
545	Kristin Skogen Lund	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	2
546	Mats Gunnar Pettersson	5	29	0	10	51	0	129	0	0	79	116	0	0	0	10	1
547	Peer Sørensen	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	1
548	Rebekka Glasser Herlofsen	4	32	0	6	70	0	135	0	0	78	96	0	0	0	4	2
549	Stein Erik Hagen	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	1
550	Svein Sigurd Jacobsen	13	37	36	42	117	238	95	0	0	82	206	198	0	0	88	1
551	Tom Kornelius Jensen	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	1
552	Xavier Denis Yon	5	29	0	10	51	0	129	0	0	79	116	0	0	0	10	1
553	Åse Karin Tennebekk	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	2
554	Bjørg Knapstad	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	2
555	Dagfinn Gjøstein	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
556	Jorunn Lødemel	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	2
557	Nils Ringheim	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
558	Stig Gunnar Røthe	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
559	Åse Koll Lunde	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2
560	Erik Olger Jacobsen	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
561	John Hatleskog	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
562	Wenche Kristine Rettedal	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2
563	Aslak Bestul	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
564	Bente Thomassen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
565	Harald Solberg	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
566	Ingjerd Juel Ingeborgrud	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
567	Kjell Hande	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
568	Lise Graaten	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
569	Steinar Eikeland	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
570	Astrid Koppernæs	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	2
571	Bjarne Sælensminde	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	1
572	Bjørn Havnes	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	1
573	Janne Grethe Strand Aasnæs	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	2
574	Per Norvald Sperre	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	1
575	Sverre Andreas Farstad	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	1
576	Astrid Rebekka Norheim	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	2
577	Catherine Birgit Hauge	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	2
578	Dag Elgar Sønsterud	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	1
579	Kjersti Espeset Lie	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	2
580	Rolf Fritjov Aarsheim	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	1
581	Stian Helgøy	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	1
582	Tor Dahle	15	22	54	51	39	132	124	0	0	35	176	351	0	0	104	1
583	Atle Sveinung Eide	3	24	0	3	70	0	68	0	0	41	44	0	2	0	1	1
584	Frank Ove Reite	11	52	34	21	77	293	184	29	0	128	213	104	7	11	21	1
585	Audhild Bang Rande	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	2
586	Brynjar Kroknes	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	1
587	Ingolf Arne Marifjæren	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	1
588	Kjell Inge Skaldebø	14	0	42	49	0	0	0	0	0	0	0	231	0	42	91	1
589	Lise Andrea Dahl Karlsen	14	0	42	49	0	0	0	0	0	0	0	231	0	42	91	2
590	Robert Arnfinn Tønne	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	1
591	Torstein Moe	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	1
592	Wenche Stuvland Knygh	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	2
593	Axel Dammann	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
594	Elisabeth Magnus	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
595	Harald Hjort	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
596	Harald Sperlin Thorstensen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
597	Leif Sven Helmich Pedersen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
598	Axel Ramm	5	6	0	10	13	0	0	0	0	15	24	0	0	0	10	1
599	Hans Peter Lennarth Hansson	5	6	0	10	13	0	0	0	0	15	24	0	0	0	10	1
600	Inge Ketil Hansen	11	13	30	25	46	65	0	0	0	22	65	135	0	0	30	1
601	Jan Håkon Pettersen	5	6	0	10	13	0	0	0	0	15	24	0	0	0	10	1
602	Kjell Martin Grimeland	5	6	0	10	13	0	0	0	0	15	24	0	0	0	10	1
603	Tom Vidar Rygh	5	6	0	10	13	0	0	0	0	15	24	0	0	0	10	1
