mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
150	Jelena Ficzko	0.5838212	0.86072946	-0.28450543	-0.031407874	-0.18981215	-1.4287992	-0.24195383	-0.67287165	-0.7682235	-0.40984374	0.3490563	-0.22796398	-0.29160482	-0.2804427	0.71861863	-0.69511026	0.81662834	-0.3976075	-0.41887283	-0.98761696	0.78797394	1.5739017	0.83533347	-1.4523187	0.15462929	0.8584896	-1.2300538	-0.109589	-0.3035411	0.16653925	0.6039196	0.01175649	1
151	Aleš Jaklič	0.39502978	-0.44323242	-0.92383367	-0.38217545	0.57728124	-0.12923522	-0.09671049	-0.6284998	-0.7984572	-0.6021578	0.2482028	-1.5105777	-0.5861718	0.0042421613	-0.04747134	0.50421315	-0.036066517	-1.0139152	0.343152	-0.26109338	0.7023371	0.79240376	1.2453302	-0.06339337	-0.6008025	0.9529821	-0.26522174	0.26236725	-0.45103428	0.817809	-0.38542995	-0.23398006	7
152	Marjan Mernik	0.19068325	-0.2676372	0.34584677	0.087800056	-0.025694296	-0.6269374	0.17891003	0.35897085	-0.31165105	0.02867095	0.8134796	-0.54729617	-0.8683563	0.08490014	0.10558797	0.78200024	0.038048793	-0.44313556	0.5337968	0.48280194	-0.25192156	-0.2183736	1.0187948	-0.3916884	0.29822725	0.38766748	-0.6874427	0.70237684	0.4708833	-0.66977805	-0.06467758	0.17839195	1
153	Branislav Šmitek	-0.7816311	0.72360444	-0.8461174	0.20885566	-0.4220743	-2.1953406	-0.28255516	-0.18478905	0.035769828	-0.6028026	0.9757442	-0.87610155	-0.77833253	-0.28315464	-0.37260234	0.98845977	0.60116845	-0.2404384	-0.54242045	0.5555441	0.5340204	1.0566888	0.66570204	-0.49521124	-0.45762426	-0.49755356	-0.07665252	0.1601163	0.40296024	1.132266	1.5237837	-0.33563876	5
154	Damijana Keržič	-0.021410957	0.029261969	0.022912182	-0.010818966	-0.0088114515	-0.009378657	0.02372972	0.0057198405	0.028460585	0.0161381	-0.010904469	-0.0048045143	0.0034755915	0.0041726753	0.015370443	-0.021956071	-0.030826591	-0.031039186	-0.020806536	-0.017290354	-0.028143898	0.00031673163	-0.009922169	0.008603387	0.018508181	-0.0074373335	0.009771988	0.009529315	0.01608099	0.029506296	0.013363004	0.0035401732	5
155	Romana Vajde Horvat	-0.06374581	-0.5171099	0.49097157	0.6795595	0.32081652	-0.020798502	-0.3336308	0.7995462	-1.042555	-0.15621682	0.23613001	-0.9616605	-0.64128995	-0.5322259	0.56871194	0.43478376	0.47670594	0.18953203	0.7666391	-0.034634516	-0.074108295	0.5957949	0.6125238	-0.4875024	0.42586958	0.2208499	-0.17438881	-0.36641636	-0.010766469	-0.10060292	0.7801805	0.037116706	3
156	Niko Čižek	0.98352814	0.21861583	0.25434506	0.008096997	0.22027606	-0.7664012	0.18654373	0.2589216	-0.23480894	0.23296295	0.34382087	-0.22514166	-0.95021474	0.40430105	0.007539215	0.58361185	-0.21068926	0.06749769	0.7690103	-0.058424905	-0.105987065	0.45294437	0.8569528	-1.237759	0.6475503	0.50319326	-0.64315206	0.84911984	0.5420381	-1.2932951	0.62893784	-0.21730314	1
157	Miran Kokol	-0.9546384	-0.42971277	-0.8152443	-0.10600551	-0.0073830313	-0.43469867	-0.21652481	-0.41959321	-0.18698157	0.24354862	0.4956631	-0.6398175	-0.9738657	-0.98458064	-0.58132726	1.2867419	1.1959004	-0.7159285	0.399878	-0.063263044	1.2544043	1.3752797	-0.27970856	-0.6305304	-0.84103864	1.4559866	-1.723756	1.4822332	0.546643	0.7440297	1.0759809	0.52072024	7
158	Boris Ahlin	0.024133518	-2.7693808e-05	-0.01293835	0.020881519	0.019007921	-0.018978275	-0.013727374	-0.003650017	0.026514828	-0.0003726408	0.025565282	-0.0074858367	0.028855331	0.013552524	-0.0035566315	0.0293701	-0.028715856	-0.022028625	-0.019278303	-0.0010366812	0.0010219142	0.007146865	0.0031916648	-0.027319662	0.012682967	0.021195613	0.021132521	-0.024229728	-0.025566034	-0.023338087	-0.014062986	-0.024023138	5
159	Filip Samo Balan	0.093578994	0.5573433	0.12266176	1.0576192	0.120187655	-1.5026536	0.3972056	-0.10704445	-0.9258601	0.5146511	-0.7165587	-1.2963103	-0.9773137	-0.6092876	-0.5013573	0.24569395	0.18236127	0.026973132	-0.12853253	0.07305153	-0.088685244	0.5190774	1.0493743	-1.026153	0.30906665	-0.08047317	-0.34278953	1.7974583	-0.05407199	-0.92406225	0.8420495	-0.5366176	1
160	Viljem Križman	0.58714885	-0.07277302	0.25356472	-0.11756216	0.3786825	-1.5826192	-0.19305143	-0.06508756	-0.26367274	-0.20797434	0.15469307	-0.45803383	0.14847617	-0.678271	0.15889752	0.8704412	-0.42077172	-0.027006166	0.2127822	0.6784261	-0.081386745	0.5338053	0.15147191	-0.4641787	-0.19738857	0.011787964	-0.41553548	-0.07981551	0.3577497	0.38666224	-0.6294123	0.41684517	7
161	Tone Ljubič	-0.14885814	0.18410791	-0.8391486	0.53678256	0.22301342	-1.475229	-0.26121232	-0.17672868	-0.0039664633	-0.6539349	0.99910027	-0.7229715	-0.8154291	-0.14606184	0.034212757	1.113932	0.6308546	0.18590944	0.18476889	0.27283528	0.27313328	0.33864737	-0.022869216	-0.35019657	0.26202345	-0.7806572	-0.04372677	-0.032547295	0.1406698	0.8511614	0.5751832	-0.37304556	5
162	Borut Hribovšek	0.40835986	-0.028047176	-0.5041199	0.38481846	0.06750553	-1.1122707	-0.7128214	-0.10168252	-0.5515819	0.31998444	0.54643834	-0.7402661	-0.30008158	-0.2539047	0.234573	0.86405647	-0.31809685	-0.47808108	0.44277072	0.3295633	-0.51292235	0.5094532	-0.17819713	-0.70652336	-0.31420866	-0.16148981	0.031248504	-0.13860662	0.47170618	0.45923367	-0.8534855	0.49769366	7
163	Borut Korenjak	0.94816583	-0.21376431	0.4109974	0.31053886	0.10947675	-1.6286466	-0.09246795	-0.12603256	-0.38655427	-0.7666889	0.06383567	-0.6143917	0.35925117	-0.3503017	0.35994035	1.0892161	-0.5621574	-0.019443097	0.31305695	0.92284036	-0.057490535	0.80127305	0.43034062	-0.43045723	-0.48098752	0.12949596	-0.55674946	0.4215795	0.21289308	0.18127	-0.82732034	0.50959516	3
164	Aleš Dobnikar	0.52944547	-0.14683266	0.32166225	-0.20887539	-0.21250267	-1.1890949	-0.5395185	-0.60928535	-0.25291088	0.7376407	0.21325932	0.07483652	-0.3851976	-0.29165402	0.14991458	0.7112001	-0.37556016	-0.34459877	0.6542584	0.16405989	-0.30695295	1.1648762	-0.1638892	-1.0641806	-0.61796993	0.15909171	-0.5470605	-0.22365648	0.23578304	1.241863	-0.30090183	-0.35503674	5
165	Simon Dobrišek	0.9635749	-0.014813674	-0.047435794	0.5583752	0.15783995	-0.9356549	-0.6532498	-0.6704733	-0.015161939	-0.37247345	-0.08439546	-0.039305907	-0.53518605	-1.2897692	-0.164538	-0.004291198	0.18413058	-0.70956296	1.0421745	0.49928558	0.42031586	0.59281915	0.11617519	-0.42549753	0.5414422	0.79551923	-0.2722239	-0.4811346	-0.12974894	0.8096401	-0.05742591	-0.13013616	7
166	Bojan Slemnik	0.02226989	0.017344348	0.02436158	-0.0041385368	0.022370636	-0.011763096	0.017644808	-0.013416573	0.017478354	0.012826681	-0.017022714	0.01519841	0.025414832	0.00065396726	-0.02918484	0.014664985	-0.008267596	0.022819392	0.031228386	-0.0011262372	0.014281429	-0.0173413	-0.021514915	0.024315894	0.017470941	0.02375456	-0.018482313	-0.0012966394	-0.0045467243	-0.0168638	0.021200992	-0.018211305	3
167	Zoran Svetec	-0.0016474724	0.019423053	0.0051826164	-0.011283815	-0.009131856	-0.0042688474	-0.023459554	-0.017085887	0.015100203	0.006626807	-0.016073063	-0.02820956	-0.019987978	-0.02196934	0.025992863	0.019410782	0.028769396	-0.0092647	0.030076727	0.030528016	0.016820483	0.007540539	-0.026459903	-0.013041072	0.02151896	0.0084333345	-0.009248063	0.028841227	0.0022151321	-0.029186405	0.010221042	0.026675269	5
168	Mitja Debeljak	0.42285076	0.24102257	0.8515141	0.3443772	-0.087683514	-0.4361492	0.3962094	0.17409793	-0.44817245	0.7640543	0.120974675	-0.80692905	-1.0567095	-0.5751374	0.13402255	-0.08849459	0.38033703	0.036259566	0.9591467	0.6774872	0.14544345	0.51472235	0.75166976	-1.0161111	0.5257676	-0.26833427	-0.44677746	0.9498169	0.2973561	-0.9887281	0.3970972	0.013524785	5
169	Igor Benko	0.028229922	0.015915744	-0.0074937865	0.029231489	0.031012416	0.010086052	-0.0063338503	-0.020622231	0.023497961	0.002933681	0.023471892	0.0149552375	0.0055902973	-0.00888098	-0.015208699	0.03123609	0.012404628	-0.017671078	-0.010211967	0.026664399	0.0108153	-0.0006291419	-0.029265039	0.02154842	-0.0155342	0.002053246	-0.020236827	0.003163308	-0.015957817	0.012948342	0.02740354	0.0015044808	0
170	Dejan Dinevski	0.10993052	-0.035237048	-0.23431343	1.0762621	-0.12888291	-0.9345019	0.8030079	0.28242955	-0.2226137	0.18995285	0.35965288	-0.6847078	-0.5360316	-0.20793007	0.021243645	0.64896125	0.6005337	0.33951354	0.043576874	0.481157	0.048621207	-0.062322225	0.99805254	-0.5758592	0.42593664	-0.4674494	-0.24943106	0.54154414	-0.04175285	-0.13897052	0.6981447	-0.53257376	5
171	Drago Torkar	0.7273729	-0.84373355	-0.27534395	-0.07969268	0.08134405	-0.6662677	-0.39286938	-0.87119585	-0.16709457	-0.4520252	-0.11689047	-0.2845423	-0.25961313	-0.86695	-0.15955922	0.23594584	0.20707102	0.13842045	0.6228305	1.3671286	0.38691056	0.5761196	-0.27357817	-0.41188073	0.5997376	0.54332376	-0.75659865	-0.8010829	0.27020502	0.31192338	-0.035954896	0.034038406	5
172	Matija Drobnič	0.4342703	-0.18758151	0.22948204	0.38269973	-0.14412501	-1.7512748	-0.37208188	-0.18338351	-0.7136903	-0.5159508	0.1873459	-0.5701311	0.022810437	-0.42458674	0.40262774	1.1389828	-0.48407635	-0.10768924	0.45683384	0.92380923	-0.2826723	0.42981175	-0.027102567	-0.5926343	-0.5751019	-0.24003398	-0.46553746	0.27048302	0.31566495	0.35994667	-0.95723194	0.5575467	7
173	Anton Biasizzo	0.6415334	-0.50051856	-0.30268764	-0.119418755	-0.50367296	-0.8818971	-0.13525596	-0.728282	-0.52644926	0.5008471	-0.44210517	-0.042315498	-0.7613345	0.19802874	0.13543911	0.42799816	0.9855456	0.7532572	0.5244294	1.0254877	0.23526521	1.2781786	0.040292382	-0.5157143	-0.29453465	0.3116853	-0.055543084	0.033879276	0.45266202	0.66101706	-0.2870773	-0.19176264	1
174	Tomaž Kolmanič	-0.53041786	0.39626217	-0.029174723	0.6306176	0.20372398	-0.2323894	-0.008700646	0.9407729	-0.4943783	0.5670571	-0.24821848	-0.9907253	-1.3723513	-0.19736755	0.59232855	0.38615856	0.45603082	-0.76698107	1.0973469	1.1349865	-0.27836955	0.0038845567	0.49445722	-1.1886095	0.79312754	0.7154528	-0.78708625	0.2772818	0.2900691	-0.3690399	0.67907083	-0.50017226	7
175	Jerneja Žganec Gros	0.7684738	0.03368028	0.21723612	0.5244171	0.63581175	-0.5910621	-0.81856817	-0.06832745	-0.21758737	-0.15084548	0.46636423	-0.2692509	-0.59471196	-1.1789285	0.099525265	0.35912696	0.34134617	-0.87312496	0.9068623	0.039158814	0.24062955	0.4359191	0.1848473	0.033639353	0.19201618	1.1728444	0.00015908413	-0.30896065	-0.44592565	0.48412436	-0.026789913	-0.23346858	7
176	Matjaž Ivačič	-0.021872655	-0.010762975	-0.0076046586	-0.0068958476	0.0108202025	0.023715265	-0.030716471	-0.029694565	-0.026995316	-0.0028598532	0.008141659	0.026067674	0.016532987	-0.028758824	0.024468623	0.008202061	0.019465245	-0.00080702454	0.025721185	-0.0043073967	-0.022184327	0.015418582	0.013480365	0.019205198	-0.024819523	0.010376185	0.023095466	-0.026171409	-0.007665597	0.021028936	0.028728738	0.02086313	5
177	Natalija Trstenjak	1.0777959	0.03666507	0.3471108	-0.28777084	-0.30070856	-0.63242465	0.3165773	0.063829586	-0.4450305	0.21471858	0.034941345	-0.16095534	-1.0057349	0.08517139	-0.2267664	0.089691326	-0.055378255	0.3447162	0.81581295	0.40353477	-0.12211974	0.7120372	0.5321711	-1.175302	0.16524446	0.72852576	-0.48983264	0.76084024	0.40628177	-1.2052926	0.57574445	-0.28868636	3
178	Danica Dolničar	0.12978819	0.13984002	-1.1306694	0.50275385	1.0421447	-1.5079217	0.32171136	-0.07465321	-0.8922152	-0.9755966	0.058978446	-1.2131718	0.8615681	-0.022980433	-0.87864065	1.6920254	1.0816208	-0.2423181	0.40005895	-0.5397663	0.31604564	1.2016177	0.41341537	-0.92981607	0.38681933	0.24312487	-0.25445545	0.44096553	-0.8900196	0.5853478	0.8297878	0.28208622	1
179	Aleš Musar	0.20282102	-0.06774036	-1.1975131	0.6139693	1.2429155	-1.9243444	-0.20519173	0.13870116	-0.8874197	-0.8050866	0.13960266	-1.0262369	0.9525959	0.18610848	-1.2950487	1.5098054	0.7699867	0.15304348	0.7354531	-0.42682332	0.25938135	1.2234689	0.45535314	-1.2583406	0.4483508	0.38685325	-0.4436519	0.52913713	-0.7320454	0.69168097	0.58468306	-0.024377758	7
180	Miro Jeraj	-0.23918335	0.19243357	-1.0680244	0.55107045	0.1091812	-1.5088001	-0.25680664	-0.39491928	-0.013277861	-0.602684	1.0813323	-0.64601886	-0.858018	-0.062275484	-0.1625611	1.1051949	0.48430067	0.30564755	0.151523	0.31556714	0.20664245	0.36031282	0.13699771	-0.43287978	0.07969844	-0.6978415	-0.14536574	-0.036170118	-0.016531851	0.9562141	0.8722	-0.20803303	5
181	Polde Podlogar	-0.3511352	0.28899103	-1.1483859	0.26451555	-0.68030024	-1.8511617	-0.3202146	-0.3455791	0.06049725	-0.98978573	0.8480858	-1.0044303	-0.7368932	-0.58357924	-0.12994029	0.9770206	0.7316296	-0.07774874	-0.5222622	0.67477417	0.598915	0.6277135	0.18028335	-0.5833908	-0.21638495	-0.63137895	-0.16979577	0.32224748	-0.058012597	0.75763685	1.2689515	-0.56629086	1
182	Mladen Stanojević	0.0048322156	0.014491841	0.00018731505	0.020728618	0.009439036	0.013257973	0.024336614	0.020190075	-0.02495455	0.011610031	0.004480079	-0.0006582886	-0.014489062	-0.009941436	0.01731348	0.023120433	-0.0020895153	-0.027384162	0.0065782517	-0.0010013655	0.012338504	-0.02104894	-0.013537176	-0.025597557	-0.0069928467	-0.014079474	0.0103008	-0.003161721	0.004784018	0.02325698	0.012881748	0.008716509	0
183	Bogomir Romih	-0.39871043	-1.4638625	-0.2398424	1.2957705	0.24011303	-1.9594991	-0.8002951	-1.2852271	0.27461717	-0.7891287	0.13313094	-0.6748803	-0.8142438	0.91744995	1.050737	0.944269	1.4570528	-1.8747269	0.5912558	-0.81353277	0.49539453	0.9427769	0.2600341	-2.306827	-0.34917462	1.327696	-0.5553957	0.69128317	0.47677585	-0.2548854	1.0921279	-0.5129164	7
184	Iztok Bitenc	0.23145297	0.2280078	-0.8740989	0.4023657	-0.054844957	-1.3723497	0.15520415	0.18592826	-0.17167091	-0.19697978	0.55942357	-0.66162336	-0.67690605	-0.58423597	0.12330323	1.0306709	0.7633766	0.07078952	-0.546358	0.6426269	0.15022121	0.5036336	0.060204603	-0.78356016	0.16076548	-0.73041356	0.297306	0.528392	0.076865114	0.85722524	0.7602425	-0.6571448	5
185	Borut Werber	-0.085481144	0.7359024	-1.0266658	0.22203079	-0.30898696	-1.6185316	-0.045745373	0.30337912	0.032119166	-0.44347245	0.4350142	-0.7802226	-0.42972687	-0.569176	-0.28197795	1.030231	0.4345689	0.04812798	-0.8221475	0.8670401	0.11384773	0.8465108	0.46386045	-0.94330525	-0.0239325	-0.4620011	0.14877857	0.9946605	0.35166654	0.9863425	1.017244	-0.35071447	5
186	Pavle Popović	-0.02612888	0.029179417	0.0071543083	0.023445845	0.01922255	0.031026088	-0.008408904	0.008914135	0.002865091	0.014856443	0.008950107	-0.02362997	0.029134773	-0.0057734028	-0.030881539	0.017882824	0.020258449	-0.0155619085	0.014443383	-0.0046434775	0.012555033	-0.025999002	0.013729438	-0.0044002905	0.009763055	-0.014992483	0.028189845	0.010763034	-0.02046962	0.026430532	0.019722104	0.016785644	7
187	Urban Jan	-0.006075494	0.0074394345	0.0051242337	0.0006555468	0.006138332	-0.010696821	0.02869571	-0.012969188	0.023700632	0.0034760386	0.023491755	0.000929974	0.0004765615	0.019845314	0.013462007	0.01921051	-0.024663083	-0.012049675	-0.02250477	-0.02265206	-0.0036110803	-0.02219709	-0.022803888	-0.017567478	-0.025188528	0.01224979	0.01832188	-0.026486516	-0.009579457	0.021171957	0.015956357	0.013873361	0
188	Uroš Petric	-0.010343529	-0.017089844	-0.009654149	0.0185256	0.023738392	0.031128414	-0.025646538	-0.009499975	-0.026086397	-0.0010295957	0.0006885454	-0.015952423	0.026889332	-0.0059733093	0.015265562	0.008063391	-0.0032915846	-0.02579011	-0.008278146	0.024993233	-0.008517802	-0.00022496283	0.016154863	-0.030395783	0.017090224	-0.01746545	0.029255427	0.02584295	-0.016127959	0.0211128	0.0035029352	0.027441144	1
189	Rudi Panjtar	-0.41394952	0.28158885	-1.3863856	-0.9343515	1.668116	-1.1387311	0.32906806	-0.8197134	-0.3757812	1.0296576	-0.66887665	-0.14075324	-1.194912	-0.7341548	0.34321854	0.9787308	0.53107685	-0.4892553	0.47593522	-0.25878924	1.5369767	1.578111	0.39272493	-1.7923898	0.23079717	1.2829335	-0.27761006	0.91165644	0.068763465	-0.9036135	0.23973344	0.68698597	1
190	Tomaž Kern	-0.2885699	0.012645327	-0.8901609	0.609931	0.109656595	-1.7247232	-0.1705223	-0.2580171	-0.0016790833	-0.81061125	1.0946965	-0.67031777	-0.8531086	-0.09735825	0.17672843	1.114867	0.46584943	0.2980333	0.16236888	0.36176366	0.15644388	0.4452009	-0.025442865	-0.53342026	0.06629107	-0.5939021	-0.22601922	-0.4113576	0.11991932	0.90385556	0.9121844	-0.4327442	5
191	Domen Verber	-0.11947237	-0.13939032	0.52518255	0.0035720319	0.29176617	-0.13807358	0.42101905	0.43700597	-0.8701601	0.0731981	0.10964191	-1.175965	-0.9338935	-0.1651207	0.097036384	0.55603206	0.91955274	-0.14473358	0.78262407	-0.12567472	-0.7407561	1.0282185	-0.1681755	-0.8518842	1.1349082	0.59840035	-0.23084298	0.20029423	0.13538907	-0.38850355	1.1760443	0.21906221	5
192	Boštjan Vovk	-0.014922723	0.005179338	0.011627778	0.005759649	-0.0076208934	0.0013917685	0.0037562922	-0.031124987	0.026711099	0.030320741	-0.01163955	-0.00867562	0.018031068	-0.007951774	-0.01093106	0.018038794	0.0021612793	0.022602439	0.015131973	-0.024879307	-0.018869035	-0.02321811	-0.014001869	0.012270711	-0.019238718	0.015804209	0.027628563	-0.024008714	-0.004930876	-0.021585248	0.007426031	0.0050535053	7
193	Blaž Zupan	0.526826	0.14974624	-0.24859025	0.18008362	0.99016786	-0.66894996	-0.37410578	0.0038939302	-0.54010385	0.16702667	0.53109473	-0.28988022	-0.40285563	-0.36612317	0.46030462	0.46511596	0.46354285	1.0298823	-0.1876812	0.25917286	0.32220078	0.21201608	0.22366118	-0.49925786	-0.19169635	-0.05395376	-0.5922612	0.45147347	-0.09648809	0.7712374	-0.4319579	0.39048457	7
194	Dunja Mladenić	0.13196948	-0.20383441	-0.13931625	0.11411095	0.8173216	-1.4747798	-0.2835739	-0.81083196	-0.6434388	-0.4439736	-0.34028858	-0.4552123	-0.5187015	-0.2360773	-0.3041967	0.13345821	0.4183269	-0.07115887	0.34903142	0.27060562	-0.2925824	0.62814146	0.5651623	0.18075697	-0.10844776	0.28382263	0.24474438	0.08345912	0.54695797	0.98095196	-0.68125075	0.25664318	7
195	Karmen Pepelnjak	0.7167343	-0.22583145	-0.113309115	0.3823357	0.62222534	-0.6247243	-0.9277947	-0.87605846	-0.2125635	-0.15257813	0.18879284	-0.24473028	-0.37988764	-1.3858784	-0.026970463	0.30998707	0.10802051	-0.78080875	1.1902748	0.036321193	0.50898945	0.6091079	0.36887458	-0.5026865	0.70880914	1.1001092	-0.17620732	-0.4218152	-0.5907735	0.64826816	-0.051550686	-0.1361573	7
196	Maja Gerkšič	-0.011336586	-0.41209167	-0.5798155	0.4468679	-0.15687892	-0.64474773	-0.13073964	-0.5913101	-1.1941805	-0.585457	0.23177867	-1.7420961	0.39258945	-0.86501443	-0.36272976	0.45764026	0.5999738	-1.7294399	0.03570529	1.3577907	1.8727862	1.0366608	0.13206021	-3.2865915	0.98580784	0.4448065	-0.34736693	1.5317826	-0.39899743	-0.068276726	0.28005052	-1.5396397	7
197	Irena Nančovska Šerbec	0.4890621	-0.6193825	0.1934277	-0.2855051	0.64682406	-0.1321208	-0.65485007	-0.207063	0.10869987	-0.3771414	-0.7435278	-1.178912	-0.32805735	-0.8177118	0.60769385	0.10076202	-0.27535915	0.07599819	0.36566946	0.542617	0.21928859	1.1117021	0.71613455	0.09744936	-0.5725386	-0.050883595	-0.039870963	0.77884656	0.53772974	-0.06552284	0.19015695	0.134713	7
198	Matjaž Mencej	-0.0011148374	0.3276007	-1.5526245	0.3644865	0.5862621	-0.6571461	0.6045772	-0.173458	-0.8343183	-0.7391962	0.25062573	-0.7711734	0.09257127	-0.25877094	-0.4681229	1.7448261	0.7015949	-0.51031107	0.2937273	-0.20841637	0.09952123	0.8833217	0.77195865	-1.1159511	-0.36744064	0.41840607	0.031982165	0.120772846	-0.6043469	1.212667	0.4134346	-0.10187255	3
199	Bojan Stanonik	-0.3776191	-0.028438833	-0.92751104	0.7372669	0.09515904	-2.0347614	-0.1291493	-0.32963404	0.00213383	-0.8411863	1.3430196	-0.62516034	-1.1067104	-0.39533716	0.1977191	1.2379212	0.5829104	-0.09197256	0.287619	0.13663375	0.17178337	0.49487647	0.36733273	-0.44100225	-0.006709813	-0.5723513	-0.12177546	-0.74018914	0.31983456	0.961514	1.1067079	-0.38031864	5
200	Boštjan Slivnik	1.1475737	0.37891832	-1.1673887	0.120104626	-0.011394452	-0.2255458	-0.8271691	-0.71337026	-0.041265294	-0.20412077	-0.15891859	-1.0871781	-0.28386244	0.28989512	0.09626898	0.7042999	0.70729095	0.107964486	0.33140728	1.079927	0.63164365	0.5246842	-0.1636298	-1.1006056	0.09873598	-0.25034758	-0.5182317	-0.48857832	0.6394233	-0.19223155	0.38094437	0.56113523	3
201	Jure Artiček	-0.021143362	-0.022613749	-0.019898973	-0.01144819	0.030794121	0.0022269785	-0.004030809	-0.0006623715	0.0068758726	0.010279864	0.0017697737	-0.021557778	-0.019932382	0.007702127	0.007222183	0.010239914	0.021487117	0.00684157	-0.009414643	-0.009846456	0.0069914535	0.02803927	-0.009530321	-0.025076427	0.019365348	0.01605577	-0.017775245	-0.005545102	0.0258753	0.024142057	0.0016705692	-0.022246234	7
202	Primož Kranjec	0.52307945	-0.9260705	0.37110755	-0.53410363	0.6141276	-0.10144094	-0.71808016	-0.18066375	-0.07335253	-0.37121034	-0.6161719	-1.4342302	-0.39424568	-0.7689607	0.5226617	0.19548686	-0.17681547	-0.07855691	0.3539812	0.7165948	0.5102507	1.400685	0.8038214	0.10272574	-0.5454329	0.0907505	-0.094478905	0.6825917	0.5842486	0.0047973394	0.3059529	0.026932614	0
203	Stanislav Gruden	0.32709587	-0.34659562	-0.025880205	0.42290077	0.34301677	-1.173516	-0.54810566	-0.2803107	0.0588964	-0.21681762	0.22931719	-0.33615395	-0.49644867	-1.5043744	-0.12584868	0.106114306	0.35664457	-0.6652926	1.0384233	0.4350808	0.29925033	0.68313605	0.4934303	-0.4707119	0.58436555	1.120278	0.44999105	-0.108469106	-0.4881169	0.89649177	-0.15766202	-0.4437898	8
204	Francelj Trdič	-0.13684876	0.505152	0.62699014	-0.1922493	1.3417543	-1.0800672	-0.6719054	-2.0262148	-1.2046571	-0.06774531	0.75622636	-1.1617087	0.30060196	0.20669597	-0.3550577	1.2188238	0.73905796	-1.0600828	-0.15947533	1.2278984	-0.06439265	1.1521759	1.1965928	-1.5084275	-0.6452205	0.41971657	0.23188905	2.1450756	-0.24077359	0.60275155	2.33043	1.0057852	7
205	Luka Logar	-0.0006086379	-0.009249017	0.0023534521	-0.016527474	-0.010305524	-0.0034099817	-0.02468127	0.008176722	0.01586388	-0.014894545	-0.0042380095	-0.026300982	-0.00803899	-0.023735262	-0.0014738739	0.025218762	-0.01852519	-0.00848981	-0.0014399365	-0.0035931617	-0.004234694	-0.017863497	0.029429018	-0.022199452	-0.024877816	0.016666643	-0.014323503	-0.018244766	-0.012831695	-0.02513437	0.021810941	-0.01089111	0
206	Miha Mraz	0.19986907	0.868427	-0.32117635	0.22328958	0.19993271	-1.3337966	0.03148065	-0.84306806	-0.4662833	-0.46487617	0.35464352	-0.2657025	-0.7332263	0.029836446	0.20621727	-0.58767897	0.7521029	-0.34215063	-0.18745252	-1.1019353	0.965273	2.3691325	0.84158164	-1.5152305	0.08662208	1.0115861	-1.5781766	-0.23505966	0.021863408	0.21938923	1.0371644	0.29063484	1
207	Primož Podgornik	0.8076175	0.5311875	0.15959843	0.31643316	-0.6820374	-0.8017672	-0.04259562	-0.7603462	-0.7323667	0.6259263	0.65929383	-0.6380019	-0.18211442	-0.5769552	1.1518116	-0.4859747	0.41013885	-0.19708134	-0.41652155	-0.45273724	0.17099714	0.90989745	1.1854318	-1.218195	0.8422965	0.48728877	-0.4861027	0.35330257	-0.13833527	-0.58673984	0.45809197	0.05843401	7
208	Marko Privošnik	-0.009468836	0.14668985	-1.5729964	0.55516624	0.19865012	-0.7055134	0.72037673	-0.1832324	-0.75526136	-1.0163387	0.2218507	-0.91344404	0.24539435	-0.6618101	-0.66897845	1.4389827	0.910783	-0.76177394	0.8203786	-0.14759544	0.13591634	1.0253592	0.6508237	-1.1380397	-0.080582745	0.59957427	0.18847701	-0.113815404	-0.25144935	1.0673243	0.44163305	-0.097534016	7
209	Igor Rožanc	0.51282203	0.121284775	-0.6809787	-0.23629762	0.18539776	-0.88864094	-0.20856924	0.5666179	0.1640369	-0.6623638	1.389107	-0.45626262	-0.5755587	0.01733901	1.1650871	0.39763486	0.17442152	-0.23502025	0.9172047	0.2535837	-0.6426722	0.5638627	0.6998407	-0.84110993	0.27219865	0.042880293	-0.26893488	0.8990002	0.59537137	0.33275518	-0.31531888	0.21793091	3
210	Tomaž Klobučar	0.038566455	0.892652	-0.49352965	0.4092361	0.86356574	-0.64025146	-0.46193653	0.20553464	-1.5317717	0.37474853	-1.0493389	-0.8246427	-0.55222183	-0.041680627	0.49830458	0.4980909	0.89585495	0.35521173	0.24455066	0.4637401	1.4519408	0.10221234	-0.27382416	-0.78602827	-0.06535057	0.5031165	-1.6000073	-0.040081486	0.0063248905	0.8183954	0.3790486	0.68081987	1
