mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	cD#class
300	Anne Catrine Kleive-Mathisen	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	2
301	Eivind Bøe	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	1
302	Ellen Merete Kruse Brække	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	2
303	Fritz Thorkil Rieber	8	18	16	12	60	72	40	0	0	32	54	48	0	0	8	1
304	Roy Widar Furulund	4	4	0	6	18	0	0	0	0	6	12	0	0	0	4	1
305	Anne Cecilie Fagerlie	8	35	16	12	101	138	87	0	1	70	105	48	0	0	8	2
306	Arnhild Schia	4	15	0	6	54	0	8	0	0	23	45	0	0	0	4	2
307	Audun Wickstrand Iversen	8	37	16	12	85	148	79	0	0	91	111	48	0	0	8	1
308	Kjell Bråthen	9	36	20	16	131	150	41	0	2	62	134	70	0	0	14	1
309	Nils Andreas Foldal	4	28	0	6	84	0	79	0	0	59	84	0	0	0	4	1
310	Nini Eugenie Høegh Nergaard	20	68	143	47	162	971	167	436	1	134	309	616	5	34	54	2
311	Paal Espen Johnsen	8	28	16	12	92	112	79	0	0	59	84	48	0	0	8	1
312	Terje Rogne	10	13	32	13	86	84	0	32	1	22	31	80	0	0	8	1
313	Tore Engebretsen	4	15	0	6	54	0	8	0	0	23	45	0	0	0	4	1
314	Anne Cecilie Underthun Marstein	3	4	0	3	38	0	0	0	0	6	8	0	0	0	1	2
315	Jan Pihl Grimnes	7	38	12	9	59	114	385	0	0	78	108	30	3	0	5	1
316	Kristine Birgitte Eiken	3	4	0	3	38	0	0	0	0	6	8	0	0	0	1	2
317	Svein Ramsay Goli	3	4	0	3	38	0	0	0	0	6	8	0	0	0	1	1
318	Anne Dæhlie	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
319	Camilla Fiskevoll	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
320	Dag Øivind Dvergsten	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
321	Egil Martin Ullebø	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
322	Tarmo Johan Tuominen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
323	Anne Drinkwater	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	2
324	Ida Helliesen	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	2
325	Kjell Inge Røkke	19	55	129	42	147	749	44	376	0	118	217	520	12	25	48	1
326	Lone Fønss Gjørup Schrøder	13	47	41	37	123	273	73	20	0	116	291	174	0	43	49	2
327	Øyvind Eriksen	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	1
328	Percy Henrik Mikael Lilius	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	1
329	Sarah Elizabeth Ryan	6	20	0	15	92	0	60	0	0	39	90	0	5	0	20	2
330	Anne Fredriksen	4	16	0	6	42	0	32	0	0	24	48	0	0	0	4	2
331	Karen Sund	12	16	48	18	51	128	16	64	0	24	48	144	0	0	12	2
332	Morten Henriksen	4	16	0	6	42	0	32	0	0	24	48	0	0	0	4	1
333	Rune Valle	4	16	0	6	42	0	32	0	0	24	48	0	0	0	4	1
334	Sverre Valvik	12	42	48	18	150	334	105	64	1	85	126	144	0	0	12	1
335	Anne Gine Hestetun	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	2
336	Brian Chang	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	1
337	Eli Sætersmoen	10	8	16	29	42	16	0	0	0	12	52	64	2	0	56	2
338	Hans Olav Lindal	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	1
339	Magnus Stangeland	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	1
340	Monica Siv Salthella	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	2
341	Oddvar Skjegstad	12	25	30	36	16	163	53	0	0	61	100	141	6	18	61	1
342	Oddvar Stangeland	12	25	30	36	21	163	53	0	0	61	100	141	6	18	61	1
343	Rune Skarveland	8	10	0	28	42	0	0	0	0	13	66	0	2	0	56	1
344	Anne Grete Ellingsen	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	2
345	Hege Eikeland	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	2
346	John Rae Pickard	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	1
347	Scott Irving Kerr	4	6	0	6	13	0	8	0	0	7	18	0	0	0	4	1
348	Anne Gro Sundby	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
349	Bo Lundqvist	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
350	Jens Eric Jepsen Christensen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
351	Leif Corinth-Hansen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
352	Morten Helge	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
353	Anne Hjelle	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	2
354	Jan-Emil Johannessen	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	1
355	John Gunnar Strøm	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	1
356	Johnny Ballestad	9	19	18	18	34	96	66	0	0	27	56	63	0	0	21	1
357	Liv Bente Fagerbakke Storebø	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	2
358	Rune Ingve Fløgstad	12	3	36	30	13	18	0	0	0	3	15	180	0	0	40	1
359	Siv Gausdal Eriksen	6	9	0	15	13	0	0	0	0	18	45	0	0	0	20	2
360	Anne Johnsrud Hagen	6	9	0	15	10	0	0	0	0	18	45	0	0	0	20	2
361	Audun Bø	6	9	0	15	10	0	0	0	0	18	45	0	0	0	20	1
362	Bente Avnung Landsnes	9	6	18	18	10	18	0	0	0	15	30	63	0	0	21	2
363	Gunn Oland	6	9	0	15	10	0	0	0	0	18	45	0	0	0	20	2
364	Kim Dobrowen	6	9	0	15	10	0	0	0	0	18	45	0	0	0	20	1
365	Knut Erik Robertsen	6	9	0	15	10	0	0	0	0	18	45	0	0	0	20	1
366	Leiv Askvig	12	13	36	30	34	78	25	0	0	23	65	180	0	0	40	1
367	Anne Kristine Baltzersen	8	6	12	16	12	20	0	0	0	7	22	36	0	0	20	2
368	Eva Kristine Schei	6	6	0	15	12	0	0	0	0	7	30	0	0	0	20	2
369	Geir Holmgren	6	6	0	15	12	0	0	0	0	7	30	0	0	0	20	1
370	Gustav Heiberg Simonsen	2	8	0	1	6	0	0	0	0	16	8	0	0	0	0	1
371	Idar Kreutzer	6	6	0	15	12	0	0	0	0	7	30	0	0	0	20	1
372	Lars Even Moe	4	8	4	2	14	16	0	0	0	16	8	4	0	0	0	1
373	Maria Borch Helsengreen	10	12	24	21	38	68	12	0	0	13	34	96	3	0	24	2
374	Nils Robert Hodnesdal	6	6	0	15	12	0	0	0	0	7	30	0	0	0	20	1
375	Stein Wessel-Aas	6	6	0	15	12	0	0	0	0	7	30	0	0	0	20	1
376	Anne Marie Cannon	4	29	0	6	57	0	83	0	0	68	87	0	0	0	4	2
377	Christine Bosse	4	29	0	6	57	0	83	0	0	68	87	0	0	0	4	2
378	Finn Berg Jacobsen	13	22	50	28	60	202	69	56	0	47	62	191	0	0	39	1
379	Kristin Margrethe Krohn Devold	9	38	20	16	82	176	99	0	0	85	128	70	0	0	14	2
380	Anne Øian	4	8	0	6	17	0	16	0	0	12	24	0	0	0	4	2
381	Liang Liu	4	8	0	6	17	0	16	0	0	12	24	0	0	0	4	1
382	Mari Thjømøe	12	17	48	18	41	136	0	64	0	36	49	144	1	0	12	2
383	Stewart Gordon Smith	4	8	0	6	17	0	16	0	0	12	24	0	0	0	4	1
384	Svein Eggen	4	8	0	6	17	0	16	0	0	12	24	0	0	0	4	1
385	Anne Paula Ekeren Bjone	3	6	0	3	6	0	0	0	0	15	12	0	0	0	1	2
386	Geir Heggem	3	6	0	3	6	0	0	0	0	15	12	0	0	0	1	1
387	Øivind Amundsen	3	6	0	3	6	0	0	0	0	15	12	0	0	0	1	1
388	Anne Sofie Myrmel Bruun-Olsen	5	13	0	10	29	0	0	0	0	22	52	0	0	0	10	2
389	Asbjørn Reinkind	9	13	20	16	52	56	0	0	0	22	48	70	0	0	14	1
390	Bård Brath Ingerø	5	13	0	10	29	0	0	0	0	22	52	0	0	0	10	1
391	Gyrid Skalleberg Ingerø	9	9	20	16	29	36	0	0	0	16	36	70	0	0	14	2
392	Harald Niclas Tøsti	10	33	25	20	113	165	33	0	0	57	132	100	0	0	20	1
393	Narve Reiten	5	13	0	10	29	0	0	0	0	22	52	0	0	0	10	1
394	Anne Sofie Nilsen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
395	Hilde Rolandsen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
396	Kjerstin Elisabeth Rasmussen Braathen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
397	Pål Skoe	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
398	Terje Halvorsen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
399	Terje Werner Straume	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
400	Thor Andersen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
401	Anne Sofie Utne	14	25	40	51	36	172	29	0	0	37	139	240	7	0	124	2
402	Birthe Cecilie Lepsøe	4	22	0	6	27	0	0	0	0	63	58	0	4	0	4	2
403	Christian Maureira	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
404	Eivind Eidesvik	8	14	12	16	27	56	0	0	0	51	42	30	0	12	14	1
405	Elise Henriette Novik	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	2
406	Endre Sekse	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
407	Jorunn Petrine Frøyen	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	2
408	Kristian Eidesvik	8	14	12	16	27	56	0	0	0	51	42	30	0	12	14	1
409	Magnus Johan Ytterstad	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
410	Reno Dimmen	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
411	Sigurd Strand Teige	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
412	Sven Aage Thoen	8	32	16	12	29	128	16	0	0	84	88	48	4	0	8	1
413	Tore Andre Haugen	10	17	0	45	34	0	29	0	0	25	147	0	3	0	120	1
414	Annette Aubert Gilje	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
415	Emil Aubert	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
416	Georg Kervel	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
417	George Emil Aubert	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
418	Marichen Winsnes Lenæs	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
419	Signe Holta Ringertz	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
420	Tom Coward	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
421	Annette Beate Wacknitz Malm Justad	8	12	12	16	20	24	0	0	0	31	60	36	0	0	20	2
422	Carol Bell	6	14	0	15	20	0	0	0	0	32	70	0	0	0	20	2
423	Dag Fasmer Wittusen	2	6	0	1	12	0	0	0	0	15	6	0	0	0	0	1
424	Daniel Joseph Piette	6	14	0	15	20	0	0	0	0	32	70	0	0	0	20	1
425	Francis Robert Gugen	6	14	0	15	20	0	0	0	0	32	70	0	0	0	20	1
426	Harald Johan Norvik	13	23	42	36	74	145	0	0	0	51	131	231	0	0	55	1
427	Holly Ann Van Deursen	6	14	0	15	20	0	0	0	0	32	70	0	0	0	20	2
428	Lars Solbakken	2	6	0	1	12	0	0	0	0	15	6	0	0	0	0	1
429	Odd Ingar Skaug	11	13	30	25	39	69	0	0	0	28	61	135	0	0	30	1
430	Annika Billström	5	11	0	10	14	0	0	0	0	25	44	0	0	0	10	2
431	Gro Bakstad	11	5	30	25	14	30	0	0	0	10	20	135	0	0	30	2
432	Hans-Jürgen Kai Von Uthmann	5	11	0	10	14	0	0	0	0	25	44	0	0	0	10	1
433	Jette Wigand Knudsen	5	11	0	10	14	0	0	0	0	25	44	0	0	0	10	2
434	Martin Mæland	10	20	25	20	35	100	30	0	0	43	80	100	0	0	20	1
435	Peder Christian Løvenskiold	5	11	0	10	14	0	0	0	0	25	44	0	0	0	10	1
436	Ari Antero Kaperi	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
437	Carl Fredrik Stenson Rystedt	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
438	Karin Sigrid Thorburn	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2
439	Mary Helene Moe	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2
440	Aril Resen	4	6	0	6	14	0	8	0	0	7	18	0	0	0	4	1
441	Cecilie Amdahl	10	14	32	13	36	96	8	32	2	19	18	80	4	0	8	2
442	Erik Osmundsen	4	6	0	6	14	0	8	0	0	7	18	0	0	0	4	1
443	Liv Bergthorsdottir	4	6	0	6	14	0	8	0	0	7	18	0	0	0	4	2
444	Odd Johnny Winge	4	6	0	6	14	0	8	0	0	7	18	0	0	0	4	1
445	Arild Abel Engh	5	18	0	10	38	0	111	0	0	25	70	0	1	0	10	1
446	Arnold Rørholt	5	18	0	10	38	0	111	0	0	25	70	0	1	0	10	1
447	Georg Edvard Gunnerød	5	18	0	10	38	0	111	0	0	25	70	0	1	0	10	1
448	Judith Lee Bollinger	5	18	0	10	38	0	111	0	0	25	70	0	1	0	10	2
449	Per Anders Grudén	6	16	4	11	38	0	95	0	0	25	80	6	0	4	10	1
450	Tone Bjørnov	22	38	195	36	118	668	52	882	1	58	118	622	5	10	26	2
451	Armin Theodor Papperger	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
452	Helmut Paul Merch	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
453	Jon Asbjørn Bø	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
454	Luitjen Rolf Ennenga	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
455	Arne Hansteen	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	1
456	Bengt Arve Rem	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	1
457	Beret Luise Sundet	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	2
458	Birgitte Teigland	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	2
459	Børre Anton Bonnevie Grønningsæter	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	1
460	Stein Vidar Håland	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	1
461	Vibeke Kristin Svendsby	7	6	0	21	22	0	8	0	0	7	36	0	0	0	35	2
462	Arne Haugseth	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
463	Eigel Ingvar Thom	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
464	Eva Andersen Røraas	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
465	Arne Hygen Tørnkvist	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
466	David Anla Llewelyn Bandele	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
467	Kristin Dyb	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
468	Arne Incoronato	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
469	Hans Anfinn Eide Helland	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
470	Helge Orstad	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
471	Leif Arvid Høiland	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
472	Leif Roar Høiland	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
473	Rolf Smedvig Hodne	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
474	Arne Nicander	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
475	Hans Göran Thorshag	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
476	Jennifer Andrea Mcnee	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
477	Kjell Hans Bakke	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
478	Trine Hartmann Klungland	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
479	Arne Smedal	4	15	0	6	24	0	16	0	0	27	43	0	1	0	4	1
480	Jens Dag Ulltveit-Moe	10	17	23	22	29	84	16	0	0	30	69	88	0	8	24	1
481	Siri Beate Hatlen	4	15	0	6	24	0	16	0	0	27	43	0	1	0	4	2
482	Tom Ruud	5	18	3	7	28	23	16	0	0	32	39	3	5	3	4	1
483	Arne Solberg	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
484	Asa Matti Lyytinen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
485	Gun Lisbeth Gustafsson	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
486	Harri Tapio Takanen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
487	Olena Anfimova	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
488	Arne Thorolf Wiese Tønjum	4	21	0	6	35	0	123	0	0	33	63	0	0	0	4	1
489	Elisabeth Agnete Weme Bjerkestrand	4	21	0	6	35	0	123	0	0	33	63	0	0	0	4	2
490	Kristian Martin Utkilen	4	21	0	6	35	0	123	0	0	33	63	0	0	0	4	1
491	Arnfinn Torgnes	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
492	Charlotte Fredrikke Hartvigsen Lem	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
493	Inger-Gunn Sande	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
494	Karl Johann Torgnes	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
495	Reidulf Gerhard Juliussen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
496	Arnstein Olav Wigestrand	4	4	0	6	0	0	0	0	0	2	12	0	0	0	4	1
497	Hilde Drønen	6	2	8	7	0	4	0	0	0	1	6	16	0	0	4	2
498	John Anthony Hogan	4	4	0	6	0	0	0	0	0	2	12	0	0	0	4	1
499	Lars Arne Takla	6	2	8	7	0	4	0	0	0	1	6	16	0	0	4	1
500	Therese Log Bergjord	4	4	0	6	0	0	0	0	0	2	12	0	0	0	4	2
501	Arnt Harald Jerpstad	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
502	Åsmund Paulsen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
503	Catrine Birkevold Liem	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
504	Eiolf Jarle Stein	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
505	Inger Elisabeth Prebensen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
506	Knut Grønvik	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
507	Trine Sellæg Aulie	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
508	Arve Andersson	2	14	0	1	40	0	77	0	0	14	14	0	0	0	0	1
509	Lars Hoven	2	14	0	1	40	0	77	0	0	14	14	0	0	0	0	1
510	Synne Syrrist	16	40	105	15	80	532	71	362	0	78	68	192	0	0	6	2
511	Arve Giske	5	26	0	10	45	0	176	0	0	61	104	0	0	0	10	1
512	Berit Kjøll	9	22	20	16	45	88	176	0	0	55	88	70	0	0	14	2
513	Guri Mai Elmar	5	26	0	10	45	0	176	0	0	61	104	0	0	0	10	2
514	Per Heidenreich	5	26	0	10	45	0	176	0	0	61	104	0	0	0	10	1
515	Trygve Hegnar	5	26	0	10	45	0	176	0	0	61	104	0	0	0	10	1
516	Kari Stautland	4	17	0	6	38	0	0	0	0	44	51	0	0	0	4	2
517	Marianne Heien Blystad	12	19	32	34	78	112	0	0	0	37	97	160	0	0	60	2
518	William J Raduchel	4	17	0	6	38	0	0	0	0	44	51	0	0	0	4	1
519	Arvid Axberg	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
520	Catherine Monique Nicole Marchand Støle	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	2
521	Egil Steinberg	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
522	Eva Nygård	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	2
523	Eyvind Aven	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
524	Svein Skeie	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
525	Arvid Grundekjøn	4	17	0	6	48	0	57	0	0	19	51	0	0	0	4	1
526	Gry Mølleskog	4	17	0	6	48	0	57	0	0	19	51	0	0	0	4	2
527	Jon Erik Brøndmo	4	17	0	6	48	0	57	0	0	19	51	0	0	0	4	1
528	Åsa Helena Kristina Mossberg	3	4	0	3	13	0	0	0	0	6	8	0	0	0	1	2
529	Astrid Moe Eikrem	3	4	0	3	13	0	0	0	0	6	8	0	0	0	1	2
530	Peter Ditlef Knudsen	3	4	0	3	13	0	0	0	0	6	8	0	0	0	1	1
531	Ingelise Arntsen	4	9	0	6	36	0	0	0	0	16	27	0	0	0	4	2
532	Per Grieg	4	9	0	6	36	0	0	0	0	16	27	0	0	0	4	1
533	Terje Ramm	4	9	0	6	36	0	0	0	0	16	27	0	0	0	4	1
534	Wenche Kjølås	8	32	16	12	39	128	66	0	0	95	86	48	5	0	8	2
535	Bård Martin Mikkelsen	8	42	16	12	100	166	151	0	1	99	126	48	0	0	8	1
536	Bjørg Ven	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	2
537	Eva Steiness	5	29	0	10	51	0	129	0	0	79	116	0	0	0	10	2
538	Helge Midttun	13	40	56	22	87	354	135	80	1	90	124	188	0	0	18	1
539	Ingrid Beichmann Wiik	16	28	83	37	59	300	101	140	0	73	120	371	0	0	49	2
540	Jan Erik Korssjøen	4	32	0	6	70	0	135	0	0	78	96	0	0	0	4	1
541	Jens Jesper Ovesen	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	1
542	Jon Hindar	5	29	0	10	51	0	129	0	0	79	116	0	0	0	10	1
543	Kenneth Peter Herry Hertz	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	1
544	Kristin Skogen Lund	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	2
545	Mats Gunnar Pettersson	5	29	0	10	51	0	129	0	0	79	116	0	0	0	10	1
546	Peer Sørensen	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	1
547	Rebekka Glasser Herlofsen	4	32	0	6	70	0	135	0	0	78	96	0	0	0	4	2
548	Stein Erik Hagen	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	1
549	Svein Sigurd Jacobsen	13	37	36	42	117	238	95	0	0	82	206	198	0	0	88	1
550	Tom Kornelius Jensen	9	23	0	36	69	0	65	0	0	42	184	0	0	0	84	1
551	Xavier Denis Yon	5	29	0	10	51	0	129	0	0	79	116	0	0	0	10	1
552	Åse Karin Tennebekk	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	2
553	Bjørg Knapstad	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	2
554	Dagfinn Gjøstein	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
555	Jorunn Lødemel	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	2
556	Nils Ringheim	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
557	Stig Gunnar Røthe	5	0	0	10	0	0	0	0	0	0	0	0	0	0	10	1
558	Åse Koll Lunde	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2
559	Erik Olger Jacobsen	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
560	John Hatleskog	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1
561	Wenche Kristine Rettedal	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2
562	Aslak Bestul	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
563	Bente Thomassen	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
564	Harald Solberg	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
565	Ingjerd Juel Ingeborgrud	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
566	Kjell Hande	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
567	Lise Graaten	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	2
568	Steinar Eikeland	6	0	0	15	0	0	0	0	0	0	0	0	0	0	20	1
569	Astrid Koppernæs	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	2
570	Bjarne Sælensminde	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	1
571	Bjørn Havnes	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	1
572	Janne Grethe Strand Aasnæs	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	2
573	Per Norvald Sperre	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	1
574	Sverre Andreas Farstad	6	5	0	15	5	0	0	0	0	10	25	0	0	0	20	1
575	Astrid Rebekka Norheim	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	2
576	Catherine Birgit Hauge	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	2
577	Dag Elgar Sønsterud	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	1
578	Kjersti Espeset Lie	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	2
579	Rolf Fritjov Aarsheim	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	1
580	Stian Helgøy	6	9	0	15	22	0	0	0	0	36	45	0	0	0	20	1
581	Tor Dahle	15	22	54	51	39	132	124	0	0	35	176	351	0	0	104	1
582	Atle Sveinung Eide	3	24	0	3	70	0	68	0	0	41	44	0	2	0	1	1
583	Frank Ove Reite	11	52	34	21	77	293	184	29	0	128	213	104	7	11	21	1
584	Audhild Bang Rande	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	2
585	Brynjar Kroknes	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	1
586	Ingolf Arne Marifjæren	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	1
587	Kjell Inge Skaldebø	14	0	42	49	0	0	0	0	0	0	0	231	0	42	91	1
588	Lise Andrea Dahl Karlsen	14	0	42	49	0	0	0	0	0	0	0	231	0	42	91	2
589	Robert Arnfinn Tønne	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	1
590	Torstein Moe	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	1
591	Wenche Stuvland Knygh	7	14	0	21	0	0	0	0	0	42	70	0	7	0	35	2
592	Axel Dammann	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
593	Elisabeth Magnus	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
594	Harald Hjort	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
595	Harald Sperlin Thorstensen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
596	Leif Sven Helmich Pedersen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	1
597	Axel Ramm	5	6	0	10	13	0	0	0	0	15	24	0	0	0	10	1
598	Hans Peter Lennarth Hansson	5	6	0	10	13	0	0	0	0	15	24	0	0	0	10	1
599	Inge Ketil Hansen	11	13	30	25	46	65	0	0	0	22	65	135	0	0	30	1
600	Jan Håkon Pettersen	5	6	0	10	13	0	0	0	0	15	24	0	0	0	10	1
601	Kjell Martin Grimeland	5	6	0	10	13	0	0	0	0	15	24	0	0	0	10	1
602	Tom Vidar Rygh	5	6	0	10	13	0	0	0	0	15	24	0	0	0	10	1
