mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
63	Vanderbilt	-0.23409007	-0.18712224	1.0046005	0.13780108	-0.17048869	-0.21029177	0.34934843	-0.07492599	0.15143234	0.15641555	0.17035459	-0.061511632	-0.4417551	0.034740545	0.19446035	0.09803114	0.58210534	-0.1693457	0.1296849	0.089647636	0.4988276	0.12120852	0.15633745	0.59895724	-0.4031987	-0.40304494	-0.21443675	0.6792154	0.21248402	-0.62367254	-0.2256409	0.34066036	10
64	Middle Tennessee State	-0.17106745	-0.2598427	0.7822836	-0.110361196	-0.1853444	0.19508035	0.25638336	-0.33673003	0.35028204	-0.2961604	-0.28315914	-0.07823967	-0.07298728	-0.4139292	-0.11058443	-0.7195715	0.57150316	-0.082206234	0.08046103	-0.013814877	0.37092912	0.7507539	0.43694344	0.012272453	-0.12791164	0.18710665	-0.07159697	-0.27497137	0.41397998	-0.36583325	0.39448386	0.5637633	11
65	Illinois	-0.46692246	-0.54040396	0.0014248568	0.066476405	-0.36348498	0.07414865	0.31141073	0.20648946	-0.5972644	-0.33782646	-0.47939	-0.5269556	0.37415025	0.0006903473	-0.24889793	-0.42453724	0.10035953	0.6709812	-0.2459433	0.7533087	-0.012918142	0.37876344	0.38458866	0.09544994	-0.036279295	0.0709863	0.09720325	0.24598335	0.24556857	-0.094155565	0.0075733378	0.6036434	3
66	Mississippi State	-0.53171426	-0.3464898	0.81511503	0.07679239	-0.2936064	0.059615225	0.058440484	-0.22930506	0.29027078	0.25206435	0.22564787	-0.429927	-0.33118358	-0.07129186	0.29010212	-0.39039308	0.10087571	0.0808152	0.37430403	0.15236983	0.23025708	-0.0113467565	0.51648253	0.6226168	-0.19417349	0.12875655	-0.44679126	0.4018104	0.29614413	-0.69367176	-0.078758284	0.36508307	10
67	Memphis	0.15728714	0.24793379	0.5727461	-0.31022066	-0.020249214	-0.31059512	-0.088851854	0.23202276	0.33101135	-0.054069534	-0.06713308	-0.11074253	-0.5337918	-0.28753212	0.17544243	-0.19580139	0.007507533	-0.09002311	-0.26924485	0.18173535	0.5488905	0.3057637	0.48655733	0.23080994	-0.16138636	0.6901294	-0.64298713	0.095021844	0.45751438	-0.12750006	-0.32943073	0.38034153	5
68	Nevada	-0.18354924	-0.58500344	-0.24070603	0.28064492	0.50425	-0.18123105	0.42094564	0.06258811	-0.34511465	-0.2055522	0.5251748	0.1891752	0.34991783	0.23767082	0.093720466	-0.20450233	0.15643603	0.32869586	0.051578246	0.03134995	0.07913643	0.9746077	0.008462961	0.21186973	-0.046116106	0.8392856	-0.19881983	0.42461655	0.46470156	0.049454927	-0.46139205	0.083057135	12
69	Oregon	-0.19426881	-0.3687822	0.009807643	0.2968337	0.02162989	-0.12588088	0.38941365	0.35060737	-0.24137582	-0.39374733	0.25489748	-0.69491595	0.8988304	0.11898731	0.5510198	0.10226719	-0.22890715	-0.0930167	-0.2590329	0.09311275	-0.11942283	0.42151	0.8394624	-0.00835514	0.037135895	0.4203673	0.13163835	0.3755131	0.24138755	-0.43476626	-0.47883552	0.15599911	9
70	New Mexico State	0.5378621	-0.39542413	-0.16794163	0.049713288	0.30628386	-0.71161354	0.1746379	0.22965351	0.33283904	0.32461184	0.22140664	-0.2519418	-0.031786263	-0.31652623	0.31763273	-0.12168088	0.24131154	0.10707765	0.00785053	-0.42894277	0.3470257	0.13878872	0.4509083	0.49430972	0.13291022	0.33304402	-0.22389324	0.56308395	0.6908091	-0.20902698	-0.5497603	0.27574942	11
71	South Carolina	0.06212853	-0.22044197	0.71392965	-0.09350053	-0.21631064	-0.16708839	0.44196585	-0.19259317	0.1578972	0.5677316	-0.06559581	-0.28791675	-0.13265	0.060977954	0.02084983	-0.0661203	0.35805088	-0.39862278	0.19200064	-0.013019108	0.6973938	0.2668811	0.30667463	0.3733574	-0.6546269	-0.12940867	-0.37808207	0.47266582	0.38167706	-0.30185437	-0.12970528	0.4442911	10
72	Ohio	-0.0052362443	-0.20493515	0.15391791	-0.5174645	-0.09146988	-0.5308926	0.42850173	0.1807587	-0.71517444	0.14813815	0.10454867	0.24303997	-0.33404735	0.010669779	0.19656004	0.077115424	1.0222807	0.06174682	-0.17156167	0.80182797	-0.2199101	0.4112261	0.28701577	0.3616284	-0.07451287	-0.4086346	-0.10630714	-0.032032657	-0.22894634	-0.5711575	-0.14305255	0.21083705	7
73	Iowa State	-0.15069629	-0.5452849	-0.16179304	-0.23644808	-0.69642514	-0.35497668	0.7592195	0.13100655	-0.21461087	0.07220218	0.07638046	0.26911557	0.060264185	0.67520523	0.2191574	0.05611817	0.19383799	0.5420388	0.14849815	0.28874588	0.039530363	0.5285297	0.3316672	-0.23960969	0.45510617	0.15683268	-0.5655957	-0.31389007	0.040593598	-0.3461216	-0.40032417	0.1864085	4
74	San Jose State	-0.100682236	-0.45140746	-0.17354664	0.33666095	0.4750592	0.36461338	0.79348147	0.19026545	-0.20209423	-0.11368338	0.49535453	-0.06683891	0.09908299	0.30999854	0.12453201	-0.00080136105	0.016179798	0.326606	-0.37876594	-0.16576974	0.17676857	0.8293838	0.14497729	-0.013297559	0.1710421	0.7885879	-0.09449929	0.14718038	0.26638174	-0.054679833	-0.6772307	0.13044329	12
75	Nebraska	0.06238387	-0.9275589	-0.23308107	-0.016491149	-0.33871314	-0.30900186	1.0296739	0.3464918	-0.22735429	-0.3989376	-0.0039951266	0.27514696	0.06487606	0.067602284	0.107405916	-0.22451806	0.18290155	0.1812682	-0.08305617	0.13103667	0.338077	0.4007052	0.24081148	-0.12554379	0.35500976	0.30173638	-0.36022568	-0.53045416	0.18497819	-0.24265765	-0.3600648	-0.25026187	4
76	Southern Mississippi	-0.15273131	0.3281282	0.60481864	-0.25191423	0.046948582	-0.039486118	0.15924455	0.14461151	0.48664165	-0.013448254	0.07018591	-0.12038869	-0.54064924	0.09958454	0.21017073	-0.10186493	0.106039405	0.103337765	-0.2635929	0.5356192	0.702773	0.16322897	0.49821836	0.22358334	-0.29685766	0.45516813	-0.4528826	-0.22631761	0.028870074	-0.38354084	-0.95559734	0.05884483	5
77	Tennessee	0.0066840365	-0.34335023	0.7787791	-0.039613627	-0.060096264	-0.002070639	-0.0010232246	-0.12227644	0.23085944	0.2984157	-0.14998314	-0.45435664	-0.39070606	-0.09361587	0.09876576	-0.103049174	0.4423552	-0.37570426	-0.04126496	-0.06237499	0.5088954	-0.023430062	0.41748908	0.23566793	-0.37213355	0.29788774	-0.93375295	0.32634857	0.33194435	-0.5794692	-0.20930426	0.50059515	10
78	Stanford	-0.01756957	-0.5309323	-0.09731633	-0.00019685445	0.10741698	0.040552218	0.59039825	0.38581616	0.06329743	-0.38978234	0.09738485	-0.77395785	0.8591144	0.17290673	0.18564534	0.1957767	-0.01985458	0.122352846	-0.20983921	0.20092301	0.19368367	0.39164332	0.56884015	-0.12451786	-0.37878338	0.67247343	-0.04320629	-0.2690619	0.43610096	-0.26928744	-0.48710063	-0.17861722	9
79	Washington State	-0.14752641	-0.46652412	-0.17906399	0.31243026	0.14420755	-0.24943411	0.41039577	0.07997063	-0.20560777	-0.080093205	0.024388077	-0.90554816	0.9521834	-0.3150847	0.4426917	0.28762272	-0.07067003	0.088937566	-0.215062	0.030680181	0.045718905	0.38288537	0.93110144	0.050163202	0.09193848	0.3957075	-0.055903986	0.008326557	0.27463165	-0.23872854	-0.507391	0.22390112	9
80	Temple	0.25307792	0.32668242	0.42998978	-0.22391029	-0.111414544	-0.014843773	0.71371835	0.20923539	-0.4455863	-0.25434658	0.6201592	-0.21320508	-0.0622654	-0.21475402	-0.032674458	0.2395015	0.41929016	-0.16934001	-0.47313038	0.18515602	0.41391394	0.011632669	0.33443716	0.7747222	-0.0052960482	0.12531583	0.32938507	-0.41444132	0.45804882	-0.29715946	0.45144773	0.4630929	2
81	Navy	0.16454028	-0.28262502	0.6860025	-0.18678102	0.21541579	-0.33297944	0.2688361	0.4891994	-0.29632145	-0.27122244	0.49624717	-0.3136909	-0.5109447	0.5997098	-0.16603968	0.4355507	-0.11096752	0.2096216	-0.025008038	-0.0637721	0.3781318	0.23221566	0.23820433	0.72913283	-0.09460036	0.7383017	0.23947847	-0.20021138	0.24067286	0.02627491	0.31620675	0.039375942	6
82	Texas A&M	0.11083543	-0.630543	-0.46341613	-0.26443794	-0.12565371	-0.35900247	0.7576746	0.35741842	0.11011637	-0.22877392	0.25420713	0.24009599	0.057355616	0.09333627	0.2494885	-0.1243971	0.57440376	0.24634768	0.37567374	0.3126033	0.52523357	0.5525538	0.051083077	-0.2145755	0.054916345	0.5338818	-0.26737177	-0.29057887	0.18608488	-0.33422416	-0.35498455	-0.15615393	4
83	Notre Dame	-0.028916072	0.06397713	0.027920738	-0.11898773	-0.015687276	-0.0671236	0.49611962	0.53191614	-0.4919187	-0.36557963	0.5147504	-0.69410735	0.0076673646	-0.027716406	0.01904901	0.6251859	0.21765913	0.616816	-0.23027232	0.16120529	0.16714646	0.2293441	0.22404006	0.120103925	0.36165315	0.212003	-0.1589112	-0.6272038	0.23604788	-0.16753107	-0.16078492	0.005395566	6
84	Texas ElPaso	0.17175739	-0.38226065	-0.23663127	0.2698077	0.43783593	0.21492964	0.76838017	0.28408775	-0.07367674	0.035232797	0.44966298	0.08378054	-0.15251034	0.36353472	0.17905264	-0.07978485	0.35511547	0.008000107	-0.2787606	-0.0818445	-0.057761274	0.92210865	0.35393003	-0.16615735	-0.0071858587	0.5717575	-0.27370912	0.31767708	0.34265405	0.1847837	-0.67970943	0.17511992	12
85	Oklahoma	0.30366272	-0.4506932	-0.28027695	-0.05965237	0.00071168295	-0.26180312	0.93821543	0.580173	0.15853366	0.054203883	-0.06944726	0.1591422	-0.16551332	0.07833421	0.4105241	-0.29491562	0.19634916	0.37289596	0.03848148	0.17781614	0.34019572	0.5047203	0.032866742	-0.26607636	0.38284498	0.34731674	-0.5144362	-0.049355544	0.24064593	-0.33557007	-0.80678123	0.12067226	4
86	Toledo	0.37444553	-0.18194973	0.2914216	-0.34626028	0.0092003355	-0.21959978	0.54548204	0.13527788	-0.9079765	0.030687705	0.045147453	-0.34460208	-0.27483225	-0.07045481	0.4184377	0.17306288	0.62442434	0.08615112	0.023300394	0.73444027	0.11023143	0.25313336	-0.1494047	0.536777	-0.15718246	-0.16134924	-0.010187749	-0.031142294	0.35909733	0.048338056	0.24158834	0.61496806	7
87	Tulane	0.1082068	0.012643423	0.50103366	-0.22872432	0.0778237	0.14817743	0.28179777	0.09959118	0.024422558	-0.31355533	0.4308243	-0.23125543	-0.80567676	-0.52431196	-0.15977134	-0.3110153	0.022117265	-0.13616206	-0.3431718	0.4056979	0.34120244	0.21478318	0.3150407	0.31539926	-0.1958577	0.6134474	-0.50911397	0.044322014	0.37439576	-0.09071948	-0.55531985	0.015370817	5
88	Mississippi	-0.0718804	-0.2781088	0.8499084	-0.15868662	-0.16850832	-0.28110558	0.215221	-0.08861486	0.2952108	0.34928343	-0.23421824	-0.40423164	-0.43069696	0.10496093	0.52429336	-0.04314305	0.09192306	-0.18925573	0.4261942	-0.044389527	0.3817991	0.3893895	0.15684761	0.4497914	-0.39842272	0.4475276	-0.5945533	0.6610072	0.46873292	-0.21515022	-0.035915334	0.28715238	10
89	Tulsa	0.06575591	-0.35288587	-0.26889554	0.17627601	0.37453973	0.24264158	0.53961617	0.1840081	0.16036572	0.021095619	0.51798236	-0.092116386	-0.0824747	0.6035451	0.074224025	-0.55943894	0.487464	0.02881561	-0.41021794	-0.3672602	0.25558573	0.8742337	0.1873778	-0.06322433	-0.04027603	0.5115037	0.016195603	0.3073202	0.22317275	0.034929927	-0.57268554	0.57756275	12
90	North Carolina	-0.38781476	-0.24586529	0.3164249	-0.07062184	-0.21748677	-0.30184487	0.49954578	0.61452585	0.08175733	0.42822766	0.2989527	0.1761423	-0.3571516	0.0297518	-0.27731967	0.21016863	0.5646548	0.17780143	-0.7338447	-0.36398315	0.059563234	0.5653263	0.080768414	0.76602983	-0.22865129	-0.25740954	0.1316229	0.22846045	0.34638757	-0.07268681	0.120130494	0.52251107	1
91	Utah State	-0.28901255	-0.46415973	-0.077339254	0.18296395	-0.043883137	-0.5798056	0.7887051	0.2535875	0.22309738	0.19654621	0.6143943	-0.19759661	0.19013137	-0.5298758	0.7544414	0.018785603	-0.04755671	-0.176696	0.16716132	-0.34656742	-0.00096891564	0.28916064	0.9236182	-0.23015848	0.17366186	-0.017125564	-0.255061	0.1499695	0.39301318	-0.03506492	-0.2352029	0.14494814	6
92	Army	0.21741456	0.23584531	0.42466548	-0.43043488	0.1691748	-0.050767686	0.36898914	-0.06768933	-0.03672723	-0.31771955	0.5241775	-0.39807457	-0.6134369	-0.10084848	-0.16861604	-0.05768039	-0.2508598	0.2286491	-0.2039228	0.22929649	0.4693535	0.23656397	0.73768437	0.38493252	-0.22139432	0.54862416	-0.48592752	-0.15385948	0.12088241	0.19311965	-0.20503552	0.24857189	5
93	Cincinnati	0.03588615	0.2828612	0.67237985	-0.07834334	0.113191426	-0.33074227	0.24159084	-0.021000264	0.025160853	-0.53470296	-0.10584067	0.029923834	-0.5611295	0.038377658	0.10155467	0.117776394	-0.35967425	0.026164241	-0.39849803	0.8666177	0.2886202	0.2553164	0.6972723	0.4686344	0.3395846	0.28016204	-0.52015054	0.098813795	0.077044636	-0.053505052	-0.17934595	0.51363975	5
94	Air Force	-0.11186333	-0.5377083	0.017081536	-0.43913203	0.117253914	-0.43396348	0.38805303	-0.04219426	-0.008436309	-0.32891175	0.610132	-0.41879162	0.1951444	-0.13426189	-0.16585648	0.34729177	0.04660201	0.54579526	0.38907894	-0.015394518	-0.24612184	0.13455203	0.4638266	0.40664175	-0.24424826	0.820401	-0.3573183	0.032153297	0.8133905	-0.0111586135	0.040956024	-0.010750763	8
95	Rutgers	0.20809719	0.08395111	0.39913574	-0.61825955	0.14103368	-0.34306473	0.801585	0.60698205	-0.34633607	-0.1524443	0.4631189	-0.052008107	-0.009305697	-0.10112723	0.05411569	0.31739548	0.44007164	-0.050503153	-0.4198419	0.12870766	0.16713771	-0.047669858	0.14060794	0.72470784	0.02858337	0.3914351	0.28218758	-0.670564	0.24484135	-0.31207848	0.22040091	0.24075888	2
96	Georgia	-0.21890981	-0.15425415	0.7685704	0.028318377	-0.1720177	-0.10671987	0.25017658	0.12920874	0.021263478	0.19498897	0.13460623	-0.41308784	-0.38670647	0.13653526	0.29360524	-0.1969235	0.25952953	-0.36995888	0.1955488	-0.29185015	0.54010636	0.20841357	0.3791476	0.51676524	-0.54679346	-0.21077256	-0.5700267	0.50230163	0.3847765	-0.28149801	-0.059167847	0.42062032	10
97	Louisiana State	-0.15986009	-0.11519294	1.0765982	0.090060234	-0.17066333	0.089593895	0.21122245	-0.25190037	0.16794759	-0.06100145	-0.09872635	-0.044839736	-0.3259957	-0.23080282	0.14255531	-0.40111092	0.028417498	-0.100759074	0.35116512	0.16451612	0.7419239	0.37637684	0.47265172	0.26065373	-0.6387771	0.32538038	-0.57871747	0.2763292	0.30873987	-0.6191714	-0.20662674	0.10524203	10
98	Louisiana Lafayette	-0.07119754	-0.46285677	0.10189482	-0.070053965	-0.1473098	-0.2099792	-0.0010536883	0.01858515	0.40083832	0.4108821	-0.22510673	-0.30676368	-0.34574404	0.08112771	0.25377482	-0.7783218	0.2064886	-0.11082818	0.03408995	-0.018453335	0.6488858	0.6503443	0.84387594	-0.0058058025	0.12062937	0.44014817	-0.123526834	-0.8448101	0.4758282	-0.2943798	-0.23349847	0.034676988	11
99	Texas	-0.17535585	-0.5476463	0.06470783	-0.13491872	-0.0798073	-0.0790095	0.7755842	-0.052453894	0.07799258	-0.15929735	0.23672856	-0.115260884	-0.013506942	-0.038628038	0.06830664	-0.10560459	0.0506798	0.2720011	-0.13597268	0.06232956	0.51337576	0.47431204	0.29566333	-0.26412612	0.29697582	0.19410667	-0.8843986	-0.6534258	-0.06188862	-0.46685174	-0.8017998	-0.20949425	4
100	Marshall	0.13726462	-0.22045627	0.22328043	-0.5152255	-0.3355768	-0.36024806	0.3078473	0.15999727	-0.59847367	-0.019244187	0.2641772	0.26549256	0.042051475	0.15480393	0.36487734	0.29941308	0.6285221	0.16160339	-0.62995136	0.7402137	0.22719412	0.5942434	0.07426931	0.4495859	-0.17491226	-0.093800336	-0.040939156	0.3015978	-0.38548815	-0.47601137	0.5449365	0.48295057	7
101	Michigan State	-0.32635552	-0.66393685	-0.21324605	-0.05046553	0.04537999	0.16702841	0.4473919	0.64264685	-0.4089369	-0.5405022	-0.40466887	-0.1251785	-0.035072837	0.529582	0.044045832	0.036023416	0.42425746	0.52163804	-0.37202704	0.73216206	-0.07918547	0.33498195	0.42067146	0.27894512	0.06040352	-0.33907014	-0.03807891	-0.2687825	0.4287778	-0.053537782	0.029157432	0.46592847	3
102	Miami Florida	-0.004829171	0.108281195	0.59140164	-0.15478483	0.20278792	-0.31119984	0.45647675	0.113961995	-0.07603656	-0.024588741	0.5499696	-0.226304	0.34275493	-0.16116627	-0.089845955	0.032058295	0.30615336	-0.275289	-0.6538667	-0.14178327	0.13188355	0.1258955	0.2453986	0.41680217	0.06506806	0.21450467	0.30476958	-0.7150158	0.4606974	-0.4903194	0.15728179	0.5670112	2
103	Missouri	-0.030347744	-0.6348163	-0.02303717	-0.25217608	-0.85094863	-0.008601057	0.66076696	0.616439	0.2181683	0.050812498	0.09691773	0.4724842	0.11725663	0.26748767	0.14566334	0.10239917	0.2750661	0.538571	-0.07397999	0.27425778	0.6930558	0.587581	0.18447562	-0.17257549	0.14977242	0.048582397	-0.20777749	-0.3622383	0.005728413	-0.32185403	-0.45146632	-0.10531067	4
104	Clemson	-0.64235914	-0.502761	0.2558955	0.07163014	-0.5006983	-0.037847716	0.4765591	0.34188628	0.310667	-0.057224985	0.7136545	-0.14730479	-0.5873345	-0.056740507	-0.2650033	0.16655706	0.80267113	0.0087729795	-0.32422104	-0.38479477	0.5723724	0.21536466	0.010381477	0.45178798	-0.14458843	-0.42138174	-0.22391191	-0.07205174	0.257515	-0.16889073	-0.16297887	0.26701006	1
105	Nevada Las Vegas	-0.5451117	-0.55324036	-0.020718088	-0.29120246	0.08254847	-0.35639274	0.38331765	0.05048286	-0.16732116	0.10885672	0.62662923	0.15049669	0.18021028	-0.073195726	0.104033194	-0.05552217	0.12181356	0.30844712	0.6351425	0.005278637	-0.13714617	0.25159973	0.62594265	-0.008923503	-0.16222173	0.5115435	-0.12787768	0.38688207	0.86718535	-0.3054318	-0.21498984	-0.040697664	8
106	Wake Forest	-0.53120404	-0.3657118	0.4582089	-0.2282406	-0.5732831	-0.1141068	0.4885526	0.41681474	0.18894581	-0.05099403	0.3525159	-0.16843656	-0.56872976	0.09369257	-0.29707688	0.3467352	0.52846	0.1749946	-0.5437607	-0.3143562	0.32210532	0.41430473	-0.06286511	0.64918005	-0.46288264	-0.05233149	-0.19023572	0.24594186	0.29888803	0.12626852	0.2352074	0.5221134	1
107	Indiana	-0.031305615	-0.7721712	0.561095	0.19621466	-0.3300582	0.24958418	-0.05509072	0.37007686	-0.35771364	-0.4995909	-0.3761904	-0.04666496	-0.120652586	-0.20819947	-0.1419971	0.15420964	0.41993472	0.29676303	-0.44117796	0.7527369	0.038599852	0.20220116	0.49618304	-0.041934215	-0.19233094	-0.11342099	-0.26616442	0.2323039	0.36494473	0.054989718	-0.004608303	0.6107105	3
108	Oklahoma State	-0.02709811	-0.67317045	-0.25602204	-0.01503832	-0.36880988	-0.16805612	0.78090715	0.20439413	0.23276834	-0.052433006	0.10410249	0.33380586	-0.15689185	0.058848538	0.08961598	0.094010994	0.3874241	-0.102910064	-0.18885994	0.19391914	0.3378677	0.52382696	0.09709581	-0.23518422	0.35869545	0.35202503	-0.82986313	-0.29056546	0.35237148	-0.36654827	-0.81088686	-0.1776474	4
109	Oregon State	-0.45729187	-0.46076	-0.10044071	-0.042819876	0.33726308	-0.21175288	0.3551821	0.019954842	-0.2078797	-0.16720244	0.06579045	-0.74690753	1.2390448	-0.006509339	0.11857333	0.18116027	-0.22885762	0.2597945	-0.20696364	0.23434137	0.2042921	0.439069	0.5315383	0.1422032	-0.23535892	0.4553274	-0.2017846	0.109960735	0.2759878	-0.5650005	-0.32175133	0.107988976	9
110	Maryland	-0.39257905	-0.38712478	0.6383452	-0.124725714	-0.5996776	-0.28598052	0.344875	0.4752147	0.17046243	0.040474568	0.33690023	-0.3021795	-0.27852455	-0.11234602	-0.24642894	-0.062163174	0.24148278	0.096891604	-0.6339024	-0.4289967	0.4250662	0.21144316	-0.09736098	0.9169385	-0.10024915	0.024843229	0.15888938	-0.10941014	0.30539495	0.034487322	0.041486863	0.592105	1
111	Texas Christian	-0.02783706	-0.33914545	-0.46104217	-0.08485797	0.49375445	-0.02901573	0.767969	0.41336232	-0.27971235	-0.29947892	0.20447181	-0.096052326	-0.40648037	0.19880342	0.21755831	0.011702838	-0.06107534	0.19869706	-0.347349	-0.22127722	0.22075848	0.67884856	-0.14330207	0.09660289	-0.13934344	0.42909643	-0.17710778	0.47810745	0.71131855	0.068638876	-0.51939225	0.292477	5
112	California	-0.5611597	-0.4855495	-0.030284753	0.4562018	0.40817106	-0.16189225	0.6003946	-0.0144827515	-0.07820262	-0.37598217	0.04133659	-0.55223143	0.9386758	0.00600716	0.4712805	0.09810595	-0.053788837	0.29305974	-0.3505075	0.20271225	0.013989883	0.5124641	0.5724145	-0.16165824	-0.002943003	0.5040396	0.028503263	0.1121494	0.4217275	-0.29493025	-0.15956992	0.29703334	9
113	Alabama Birmingham	-0.12704648	-0.0720382	0.6793169	-0.15081166	-0.29232877	0.18743788	0.38602456	0.17233731	0.38334623	0.16840921	0.31302965	-0.18446212	-0.52712023	-0.30500066	-0.07134303	-0.49972945	0.019602664	0.17569147	-0.07008117	0.55312556	0.19707152	-0.09513205	0.59579563	0.38364285	0.2972694	0.44352612	-0.5099972	-0.2818849	0.32943308	-0.19808625	-0.5254328	0.107216105	5
114	Arkansas	-0.10406318	-0.22330064	0.78076917	0.13961901	0.031428754	-0.19156457	-0.32286903	-0.052090216	0.16724531	0.26691523	-0.03196998	-0.4717682	-0.011240173	-0.035725784	0.4296956	-0.33936515	0.4386643	-0.38660643	0.39453438	0.052203264	0.7010948	0.3957684	0.50136423	0.3027843	-0.26367086	0.0060349223	-0.5932162	0.55470425	0.37367743	-0.35839477	-0.23671548	0.44548848	10
115	Hawaii	-0.08042429	-0.27524593	-0.05669575	0.3198201	0.2774072	-0.1599388	0.5279631	0.030771928	-0.32075316	-0.40107375	0.39360297	-0.09194348	-0.23934712	0.42059812	0.100499235	-0.54525554	0.10972021	0.071907066	-0.3271609	-0.03335315	-0.25146714	1.0478481	-0.0050117224	0.047804467	0.25735238	0.69383484	-0.061193768	0.5113258	0.4634329	-0.11114073	-0.2501262	0.21720247	12
